分類/品目/銘柄/単位,2003年10月,2004年8月,2004年9月,2004年10月,銘柄改正等
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・上級/100g(円),187,187,185,185,
（肉類）/ベーコン/ベーコン、JAS規格品・標準/100g(円),257,259,261,259,
（乳卵類）/牛乳/瓶入り（200ml）配達、瓶代を除く、月極め/1本(円),98,99,99,99,
（乳卵類）/牛乳/紙容器入り（1000ml入り）、店頭売り/1本(円),205,208,209,210,
（乳卵類）/粉ミルク/調整粉乳、缶入り（980g入り）「ソフトカード明治0コナミルクほほえみ」/1缶(円),2584,2577,2577,2556,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),320,323,322,316,
（乳卵類）/チーズ/プロセスチーズ、スライスタイプ（10枚190g入り）/1袋(円),295,290,285,290,
（乳卵類）/チーズ/輸入品、ナチュラルチーズ缶入り（125g入り）「ジェラール」/1缶(円),489,483,483,483,
（乳卵類）/ヨーグルト/プレーンヨーグルト、500g入り､「明治0」、｢森永0」又は「MEGMILK0」/1個(円),212,220,224,222,16年1月改正
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),199,192,216,222,
（野菜・海草）/キャベツ/1kg(円),148,149,145,210,
（野菜・海草）/ほうれんそう/1kg(円),780,1159,1178,1383,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),191,225,209,222,
（野菜・海草）/ねぎ/1kg(円),429,545,544,725,
（野菜・海草）/レタス/玉レタス/1kg(円),336,360,504,810,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,17,17,17,
（野菜・海草）/ブロッコリー/1kg(円),692,631,734,750,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),163,148,163,128,
（野菜・海草）/かんしょ/1kg(円),536,527,473,439,
（野菜・海草）/ばれいしょ/1kg(円),281,276,276,265,
（野菜・海草）/さといも/こいも、土付き/1kg(円),423,522,502,464,
（野菜・海草）/だいこん/1kg(円),135,159,156,254,
（野菜・海草）/にんじん/1kg(円),264,314,292,289,
（野菜・海草）/ごぼう/1kg(円),746,684,692,690,
（野菜・海草）/たまねぎ/1kg(円),212,211,210,212,
（野菜・海草）/れんこん/1kg(円),752,1190,744,710,
（野菜・海草）/ながいも/1kg(円),738,735,704,741,
（野菜・海草）/えだまめ/100g(円),        -,111,120,        -,
（野菜・海草）/さやいんげん/100g(円),165,149,163,198,
（野菜・海草）/かぼちゃ/1kg(円),274,335,275,270,
（野菜・海草）/きゅうり/1kg(円),475,479,668,802,
（野菜・海草）/なす/1kg(円),534,388,557,710,
（野菜・海草）/トマト/1kg(円),599,536,621,648,
（野菜・海草）/ピーマン/100g(円),62,56,59,85,
（野菜・海草）/生しいたけ/100g(円),180,188,209,198,
（野菜・海草）/えのきだけ/100g(円),66,52,57,63,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),107,73,92,107,
（野菜・海草）/あずき/大粒/100g(円),160,169,172,172,
（野菜・海草）/干ししいたけ/薄葉、並/100g(円),1329,1184,1195,1236,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),443,441,438,438,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/100g(円),139,145,150,148,
（野菜・海草）/こんぶ/とろろこんぶ、並/100g(円),581,592,591,585,
（野菜・海草）/豆腐/絹ごしを除く/100g(円),32,32,32,33,
（野菜・海草）/油揚げ/薄揚げ/100g(円),152,149,146,143,
（野菜・海草）/納豆/糸ひき納豆、丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),135,134,132,134,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),49,47,47,49,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),196,194,193,195,
（野菜・海草）/たくあん漬/本漬、中/100g(円),95,96,96,97,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),96,98,98,100,
（野菜・海草）/こんぶつくだ煮/並/100g(円),210,216,209,212,
（野菜・海草）/はくさい漬/塩漬/100g(円),82,79,78,76,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),131,137,139,139,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g、「アヲハタ・十勝コーン」/1缶(円),138,130,132,133,16年1月改正
（果物）/りんご/ジョナゴールド、1個260～350g/1kg(円),497,        -,        -,549,
（果物）/りんご/ふじ、1個260～350g/1kg(円),        -,        -,        -,        -,
（果物）/みかん/1個100～120g/1kg(円),481,        -,861,465,
（果物）/レモン/1個110～160g/1kg(円),537,520,510,506,
（果物）/グレープフルーツ/1個370～430g/1kg(円),349,329,308,311,
（果物）/オレンジ/輸入品、1個180～240g/1kg(円),382,385,402,405,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),481,522,382,523,
（果物）/ぶどう/デラウェア/1kg(円),        -,933,993,        -,
（果物）/ぶどう/巨峰/1kg(円),879,1186,1001,1133,
（果物）/かき/1個190～260g/1kg(円),516,        -,        -,482,
（果物）/もも/1個200～250g/1kg(円),        -,836,898,        -,
（果物）/すいか/1kg(円),        -,294,        -,        -,
（果物）/メロン/アンデスメロン、1個800～1200g/1kg(円),        -,540,        -,        -,
（果物）/いちご/100g(円),        -,        -,        -,        -,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ/1kg(円),239,229,230,242,
（果物）/キウイフルーツ/1個85～144g/1kg(円),799,690,695,673,16年1月改正
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),116,123,121,120,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),167,175,171,171,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本(円),455,462,489,478,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）「雪印ネオソフト」又は「日本リーバラーマ」/1箱(円),260,243,247,257,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),297,272,269,275,
（油脂・調味料）/みそ/米みそ、袋入り（1kg入り）、並/1袋(円),322,331,326,308,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),193,188,191,192,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),151,142,133,141,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),285,274,281,284,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本(円),266,265,283,266,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),287,288,290,288,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶(円),217,209,218,210,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),248,239,241,243,
（油脂・調味料）/即席スープ/粉末「クノールカップスープコーンクリーム」（4袋、80g入り）/1箱(円),193,194,189,190,
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),374,369,338,366,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),306,299,282,285,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),211,212,213,211,
（菓子類）/ようかん/練りようかん、普通品/100g(円),281,282,277,277,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),143,143,146,141,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),131,130,127,127,
（菓子類）/カステラ/「長崎カステラ」/100g(円),213,210,210,211,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),375,382,381,385,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),165,163,162,165,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック(円),192,186,192,189,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),134,131,137,132,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱(円),97,99,98,98,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋(円),192,192,190,192,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),140,143,142,140,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),142,138,139,143,
（菓子類）/チョコレート/「明治0ミルクチョコレート」70g/1枚(円),97,97,97,97,
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋(円),100,98,99,100,
（菓子類）/落花生/バターピーナッツ/100g(円),124,115,113,113,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個(円),121,120,120,120,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),258,256,258,259,16年1月改正
（菓子類）/ポテトチップス/袋入り（70～130g入り）、成型ポテトチップスを除く/100g(円),148,150,153,151,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),141,136,136,138,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),544,548,548,548,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),155,158,156,155,
（調理食品）/おにぎり/さけ入り/1個(円),137,139,136,140,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),458,458,460,458,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),572,637,654,625,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),124,122,124,127,
（調理食品）/煮豆/金時豆/100g(円),118,115,117,116,
（調理食品）/コロッケ/並/100g(円),102,104,105,105,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),401,418,418,429,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),172,174,172,171,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),124,124,123,123,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),148,138,144,149,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),103,99,94,96,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱(円),232,228,221,225,
（飲料）/緑茶/番茶、上/100g(円),325,315,316,312,
（飲料）/緑茶/せん茶、中/100g(円),655,657,662,650,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),282,277,280,283,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶(円),1645,1652,1695,1890,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本(円),249,240,240,243,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本(円),808,682,702,703,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）「UCC]又は「KEYコーヒー」/1袋(円),510,576,540,483,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),112,109,111,111,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（1，000ml入り）/1本(円),184,189,189,189,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶(円),138,122,128,124,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),309,284,313,294,
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本(円),139,130,130,133,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本(円),412,385,375,389,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）、「ポカリスエット」又は「アクエリアス」/1缶(円),129,128,126,127,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)、「サントリー天然水」、「森の水だより」又は「六甲のおいしい水」/1本(円),189,193,191,181,
（酒類）/清酒/特撰又は特撰に相当する清酒、本醸造酒､瓶詰(1800mL入り)/1本(円),2192,2180,2183,2181,
（酒類）/清酒/上撰又は上撰に相当する清酒､普通酒、瓶詰(1800mL入り)/1本(円),1897,1894,1886,1880,
（酒類）/清酒/佳撰又は佳撰に相当する清酒､普通酒､紙容器入り(2000mL入り)/1本(円),1252,1252,1248,1248,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本(円),1592,1582,1579,1579,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック(円),1223,1201,1216,1215,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶(円),210,210,210,210,
（酒類）/発泡酒/缶入り（350ml入り）6缶入り、麦芽使用率25％未満/1パック(円),845,835,840,842,
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本(円),2940,2885,2917,2916,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本(円),2229,2219,2219,2217,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリー新・角瓶」/1本(円),1416,1406,1409,1406,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本(円),908,908,909,910,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満「ビストロ」、「うれしいワイン｣又は「モンフレール」/1本(円),379,392,386,381,
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本(円),1298,1294,1313,1294,
（外食）/かけうどん/並/1杯(円),480,492,492,492,
（外食）/中華そば/ラーメン/1杯(円),564,559,559,559,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),812,818,810,811,
（外食）/すし/にぎりずし（江戸前）、並/1人前(円),1300,1331,1331,1331,
（外食）/すし/のり巻（かんぴょう入り）、並/1人前(円),863,872,872,872,
（外食）/親子どんぶり/並/1杯(円),805,824,824,824,
（外食）/天どん/えび天どん、並/1杯(円),998,1006,1006,1006,
（外食）/カレーライス/1皿(円),665,679,669,669,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),446,428,428,428,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),123,123,123,122,
（外食）/牛どん/並/1杯(円),298,420,420,399,
（外食）/ハンバーグ/定食/1人前(円),1097,1104,1056,1056,
（外食）/えびフライ/定食/1人前(円),1370,1415,1405,1405,
（外食）/お子様ランチ/並/1皿(円),768,756,738,738,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),1995,2038,2038,2038,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),688,699,695,695,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),435,435,440,440,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本(円),532,537,537,537,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3256,3283,3283,3283,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3751,3791,3791,3791,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4220,4249,4249,4249,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9284,9287,9271,9302,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9512.73,9652.87,9644.25,9644.25,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6342.68,6273.05,6177.3,6296.03,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3350,3366,3367,3375,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1879,1791,1787,1806,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1675,1653,1651,1652,
（家賃）/公営家賃/都市基盤整備公団住宅3．3m2/1か月(円),4837,4886,4888,4893,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),4725,4908,4908,4909,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),79130,78410,78410,78410,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台(円),74920,77620,78120,78700,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),94310,91970,92620,92620,
（設備修繕・維持）/板材/ラワン材、棚板、1．4cm×30．0cm×180～182cm/1枚(円),3320,3429,3429,3429,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1555,1536,1536,1536,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6759,6858,6852,6875,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8675,8599,8564,8564,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3610,3610,3610,3610,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18400,18750,18750,18750,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),17650,18200,18180,18180,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20500,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),14430,14430,14430,14430,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4454,4370,4370,4370,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回(円),16460,15310,15310,15070,
（設備修繕・維持）/火災保険料/一般住宅、木造1か年契約、保険金額1，500万円/1件(円),        -,        -,        -,        -,廃止（14年3月）
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.34,1.34,1.34,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.57,1.57,1.57,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.76,0.76,0.76,0.76,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),16.36,16.36,16.36,15.56,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),21.7,21.7,21.7,20.64,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),23.55,23.55,23.55,22.19,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),117.35,115.24,115.24,115.24,
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3(円),3401,3451,3451,3451,
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3(円),5721,5796,5796,5796,
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3(円),8064,8116,8116,8116,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l(円),1075,1087,1099,1131,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、10m3まで/1か月(円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金21m3から30m3まで/1m3(円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台(円),17710,17610,16650,17530,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、連続出力700～1000W又は短時間高出力800～1000W〔庫内容量〕24～32L、スチーム機能付き/1台(円),27880,52080,50000,53980,16年7月改正
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台(円),9131,8595,8610,8787,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式容量/1台(円),22970,23670,24240,24240,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),25530,23270,23190,23270,
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～465L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),151140,154950,150900,152030,16年1月改正
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台(円),16010,16180,15970,15970,
（家庭用耐久財）/電気洗濯機/全自動洗濯機、補助乾燥機能付き、インバーター内蔵、7．0kg/1台(円),92260,74400,72660,72180,16年2月改正
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台(円),78090,77180,77890,77890,
（家庭用耐久財）/電気アイロン/スチーム、コードレス、1200～1400W、全温度スチーム機能付/1台(円),10380,9483,9672,9886,16年5月改正
（家庭用耐久財）/ルームエアコン/冷・暖房兼用、セパレート型、壁掛型、〔定格時能力〕冷房2．2KW、暖房2．5～3．2KW/1台(円),109620,86410,86300,85320,16年7月改正
（家庭用耐久財）/石油ストーブ/石油ファンヒーター、暖房出力3．00～3．50kW/1台(円),19730,        -,        -,21240,16年7月改正
（家庭用耐久財）/電気ごたつ/家具調こたつ、500W、75×75cm/1台(円),9473,        -,        -,8960,
（家庭用耐久財）/電気カーペット/460～620W、2畳相当、カバー（化学繊維100％）付/1台(円),20600,        -,        -,15990,
（家庭用耐久財）/整理だんす/幅90cm・高さ130cm程度、総引き出し、天然木、中級品/1本(円),70570,76080,75770,75770,
（家庭用耐久財）/洋服だんす/120～140cm×57～64cm×185～206cm、扉3、引き出しなし、中級品/1本(円),129850,141830,141320,141320,
（家庭用耐久財）/食器戸棚/天然木無垢板（正面）、プリント紙化粧合板（側面）、木製扉付き/1本(円),124300,119700,119700,120790,
（家庭用耐久財）/座卓/天然木化粧合板、角型120cm×78cm×34cm程度/1卓(円),41310,40540,40780,40780,
（家庭用耐久財）/食堂セット/5点セット（テーブル1台・いす4脚）、中級品/1セット(円),57830,53970,54930,54930,
（室内装備品）/目覚まし時計/「シチズン又はセイコー・クオーツアラーム」、中級品/1個(円),3923,3979,3979,4061,
