分類/品目/銘柄/単位,2003年11月,2004年9月,2004年10月,2004年11月,銘柄改正等
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),196,216,222,236,
（野菜・海草）/キャベツ/1kg(円),107,145,230,348,
（野菜・海草）/ほうれんそう/1kg(円),500,1178,1422,1123,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),111,209,240,285,
（野菜・海草）/ねぎ/1kg(円),404,544,669,591,
（野菜・海草）/レタス/玉レタス/1kg(円),272,504,880,1027,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,17,17,17,
（野菜・海草）/ブロッコリー/1kg(円),373,734,785,591,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),121,163,136,143,
（野菜・海草）/かんしょ/1kg(円),466,473,439,474,
（野菜・海草）/ばれいしょ/1kg(円),268,276,265,273,
（野菜・海草）/さといも/こいも、土付き/1kg(円),423,502,464,466,
（野菜・海草）/だいこん/1kg(円),101,156,262,251,
（野菜・海草）/にんじん/1kg(円),256,292,289,385,
（野菜・海草）/ごぼう/1kg(円),717,692,690,674,
（野菜・海草）/たまねぎ/1kg(円),206,210,212,206,
（野菜・海草）/れんこん/1kg(円),699,744,710,749,
（野菜・海草）/ながいも/1kg(円),707,704,741,734,
（野菜・海草）/えだまめ/100g(円),        -,120,        -,        -,
（野菜・海草）/さやいんげん/100g(円),162,163,202,258,
（野菜・海草）/かぼちゃ/1kg(円),274,275,270,309,
（野菜・海草）/きゅうり/1kg(円),439,668,829,668,
（野菜・海草）/なす/1kg(円),517,557,673,789,
（野菜・海草）/トマト/1kg(円),612,621,654,825,
（野菜・海草）/ピーマン/100g(円),56,59,87,106,
（野菜・海草）/生しいたけ/100g(円),175,209,198,178,
（野菜・海草）/えのきだけ/100g(円),70,57,63,88,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),110,92,107,104,
（野菜・海草）/あずき/大粒/100g(円),163,172,172,168,
（野菜・海草）/干ししいたけ/薄葉、並/100g(円),1328,1195,1236,1255,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),446,438,438,441,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/100g(円),147,150,148,150,
（野菜・海草）/こんぶ/とろろこんぶ、並/100g(円),584,591,585,588,
（野菜・海草）/豆腐/絹ごしを除く/100g(円),33,32,33,33,
（野菜・海草）/油揚げ/薄揚げ/100g(円),150,146,143,142,
（野菜・海草）/納豆/糸ひき納豆、丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),136,132,134,140,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),48,47,49,50,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),197,193,195,196,
（野菜・海草）/たくあん漬/本漬、中/100g(円),97,96,97,101,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),99,98,100,99,
（野菜・海草）/こんぶつくだ煮/並/100g(円),214,209,212,214,
（野菜・海草）/はくさい漬/塩漬/100g(円),81,78,76,84,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),132,139,139,145,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g、「アヲハタ・十勝コーン」/1缶(円),135,132,133,131,16年1月改正
（果物）/りんご/ジョナゴールド、1個260～350g/1kg(円),453,        -,549,518,
（果物）/りんご/ふじ、1個260～350g/1kg(円),424,        -,        -,505,
（果物）/みかん/1個100～120g/1kg(円),431,861,473,472,
（果物）/レモン/1個110～160g/1kg(円),494,510,506,487,
（果物）/グレープフルーツ/1個370～430g/1kg(円),343,308,311,339,
（果物）/オレンジ/輸入品、1個180～240g/1kg(円),385,402,405,408,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),        -,382,462,        -,
（果物）/ぶどう/デラウェア/1kg(円),        -,993,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,1001,1185,        -,
（果物）/かき/1個190～260g/1kg(円),459,        -,511,524,
（果物）/もも/1個200～250g/1kg(円),        -,898,        -,        -,
（果物）/すいか/1kg(円),        -,        -,        -,        -,
（果物）/メロン/アンデスメロン、1個800～1200g/1kg(円),        -,        -,        -,        -,
（果物）/いちご/100g(円),        -,        -,        -,        -,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ/1kg(円),231,230,235,230,
（果物）/キウイフルーツ/1個85～144g/1kg(円),743,695,673,721,16年1月改正
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),116,121,120,118,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),167,171,171,175,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本(円),479,489,478,493,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）「雪印ネオソフト」又は「日本リーバラーマ」/1箱(円),254,247,257,257,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),277,269,275,268,
（油脂・調味料）/みそ/米みそ、袋入り（1kg入り）、並/1袋(円),325,326,308,331,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),194,191,192,192,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),144,133,141,141,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),295,281,284,289,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本(円),266,283,266,273,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),289,290,288,284,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶(円),224,218,210,219,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),243,241,243,242,
（油脂・調味料）/即席スープ/粉末「クノールカップスープコーンクリーム」（4袋、80g入り）/1箱(円),190,189,190,191,
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),354,338,366,354,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),292,282,285,293,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),208,213,211,211,
（菓子類）/ようかん/練りようかん、普通品/100g(円),281,277,277,276,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),143,146,141,143,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),129,127,127,127,
（菓子類）/カステラ/「長崎カステラ」/100g(円),213,210,211,211,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),378,381,385,388,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),165,162,165,165,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック(円),190,192,189,186,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),137,137,132,136,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱(円),98,98,98,99,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋(円),189,190,192,189,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),137,142,140,142,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),142,139,143,145,
（菓子類）/チョコレート/「明治0ミルクチョコレート」70g/1枚(円),96,97,97,98,
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋(円),99,99,100,100,
（菓子類）/落花生/バターピーナッツ/100g(円),125,113,113,116,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個(円),121,120,120,120,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),258,258,259,259,16年1月改正
（菓子類）/ポテトチップス/袋入り（70～130g入り）、成型ポテトチップスを除く/100g(円),150,153,151,149,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),138,136,138,138,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),544,548,548,546,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),154,156,155,156,
（調理食品）/おにぎり/さけ入り/1個(円),139,136,140,140,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),462,460,458,468,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),542,654,625,630,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),124,124,127,127,
（調理食品）/煮豆/金時豆/100g(円),120,117,116,119,
（調理食品）/コロッケ/並/100g(円),102,105,105,104,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),407,418,429,433,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),173,172,171,171,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),122,123,123,122,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),145,144,149,146,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),105,94,96,91,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱(円),227,221,225,228,
（飲料）/緑茶/番茶、上/100g(円),325,316,312,316,
（飲料）/緑茶/せん茶、中/100g(円),653,662,650,657,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),278,280,283,288,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶(円),1382,1695,1890,1890,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本(円),239,240,243,239,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本(円),800,702,703,720,
（飲料）/コーヒー豆/粉、モカブレンド、袋入り（250g入り）「UCC]又は「KEYコーヒー」/1袋(円),501,540,483,490,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),112,111,111,111,
（飲料）/果実飲料/ジュース（濃縮還元）、オレンジジュース、紙容器入り（1，000ml入り）/1本(円),185,189,189,189,
（飲料）/果実飲料/20～30％果汁入り飲料、ペットボトル入り（500ml入り）/1缶(円),135,128,124,120,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),304,313,294,300,
（飲料）/コーラ/ペットボトル入り（500ml入り）/1本(円),139,130,133,134,
（飲料）/乳酸菌飲料/「カルピス、紙容器入り（500ml入り）」/1本(円),410,375,389,390,
（飲料）/乳酸菌飲料/「ヤクルト（65ml入り）」、配達1本月極め/1本(円),37,37,37,37,
（飲料）/スポーツドリンク/ペットボトル入り（500ml入り）、「ポカリスエット」又は「アクエリアス」/1缶(円),129,126,127,128,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)、「サントリー天然水」、「森の水だより」又は「六甲のおいしい水」/1本(円),189,191,181,186,
（酒類）/清酒/特撰又は特撰に相当する清酒、本醸造酒､瓶詰(1800mL入り)/1本(円),2192,2183,2181,2176,
（酒類）/清酒/上撰又は上撰に相当する清酒､普通酒、瓶詰(1800mL入り)/1本(円),1897,1886,1880,1875,
（酒類）/清酒/佳撰又は佳撰に相当する清酒､普通酒､紙容器入り(2000mL入り)/1本(円),1258,1248,1248,1234,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800ml入り）/1本(円),1592,1579,1579,1579,
（酒類）/ビール（国産品）/淡色、缶入り（350ml入り）、6缶入り/1パック(円),1219,1216,1215,1217,
（酒類）/ビール（輸入品）/淡色、缶入り（350ml入り）/1缶(円),210,210,210,209,
（酒類）/発泡酒/缶入り（350ml入り）6缶入り、麦芽使用率25％未満/1パック(円),843,840,842,842,
（酒類）/ウイスキー（輸入品）/瓶詰（700ml入り）「シーバスリーガル12年」/1本(円),2936,2917,2916,2932,
（酒類）/ウイスキー（国産品）/瓶詰（750ml入り）「サントリー＜リザーブ10年＞」/1本(円),2229,2219,2217,2209,
（酒類）/ウイスキー（国産品）/瓶詰（700ml入り）「サントリー新・角瓶」/1本(円),1412,1409,1406,1392,
（酒類）/ウイスキー（国産品）/瓶詰（640ml入り）「サントリー＜レッド＞」/1本(円),908,909,910,909,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満「ビストロ」、「うれしいワイン｣又は「モンフレール」/1本(円),382,386,381,387,
（酒類）/ぶどう酒/輸入品、瓶詰（750ml入り）、「ボジョレー（赤）」/1本(円),1307,1313,1294,1313,
（外食）/かけうどん/並/1杯(円),483,492,492,492,
（外食）/中華そば/ラーメン/1杯(円),564,559,559,559,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),812,810,811,844,
（外食）/すし/にぎりずし（江戸前）、並/1人前(円),1300,1331,1331,1334,
（外食）/すし/のり巻（かんぴょう入り）、並/1人前(円),863,872,872,872,
（外食）/親子どんぶり/並/1杯(円),811,824,824,824,
（外食）/天どん/えび天どん、並/1杯(円),999,1006,1006,1006,
（外食）/カレーライス/1皿(円),665,669,669,669,
（外食）/ぎょうざ（外食）/焼きぎょうざ/1人前(円),446,428,428,428,
（外食）/ハンバーガー/ハンバーガー店におけるハンバーガー/1個(円),123,123,122,122,
（外食）/牛どん/並/1杯(円),299,420,399,399,
（外食）/ハンバーグ/定食/1人前(円),1086,1056,1056,1057,
（外食）/えびフライ/定食/1人前(円),1370,1405,1405,1405,
（外食）/お子様ランチ/並/1皿(円),768,738,738,728,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),1995,2038,2038,2038,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),688,695,695,703,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),435,440,440,440,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500ml入り）/1本(円),532,537,537,537,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3256,3283,3283,3283,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3751,3791,3791,3791,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4220,4249,4249,4249,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9279,9271,9302,9303,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9520.43,9644.25,9644.25,9646.27,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),6342.68,6177.3,6296.03,6296.03,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3348,3367,3375,3379,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1871,1787,1806,1808,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1668,1651,1652,1653,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),4839,4888,4893,4897,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),4726,4908,4909,4910,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),79130,78410,78410,78410,
（設備修繕・維持）/温水洗浄便座/シートタイプ、温風乾燥機能・脱臭機能付き/1台(円),76900,78120,78700,78700,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、台所リモコン付き/1台(円),94310,92620,92620,92620,
（設備修繕・維持）/板材/ラワン材、棚板、1．4cm×30．0cm×180～182cm/1枚(円),3320,3429,3429,3429,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1555,1536,1536,1536,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6759,6852,6875,6875,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),8675,8564,8564,8579,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3610,3610,3610,3610,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18400,18750,18750,18670,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),17650,18180,18180,18110,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20500,20500,20500,20500,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),14430,14430,14430,14430,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4345,4370,4370,4370,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事/1回(円),16180,15310,15070,15070,
（設備修繕・維持）/火災保険料/一般住宅、木造1か年契約、保険金額1，500万円/1件(円),        -,        -,        -,        -,廃止（14年3月）
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.34,1.34,1.34,1.34,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.57,1.57,1.57,1.57,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨･鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.76,0.76,0.76,0.76,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),16.36,16.36,15.56,15.56,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),21.7,21.7,20.64,20.64,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),23.55,23.55,22.19,22.19,
（ガス代）/ガス代/一般家庭用、早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1092,1092,1092,1092,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),117.35,115.24,115.24,115.24,
（ガス代）/プロパンガス/体積売り、一般家庭用/5m3(円),3401,3451,3451,3450,
（ガス代）/プロパンガス/体積売り、一般家庭用/10m3(円),5721,5796,5796,5826,
（ガス代）/プロパンガス/体積売り、一般家庭用/15m3(円),8064,8116,8116,8169,
（他の光熱）/灯油/白灯油、詰め替え売り、配達/18l(円),1076,1099,1131,1213,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、10m3まで/1か月(円),966,966,966,966,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),137,137,137,137,
（上下水道料）/水道料/計量制、一般家庭用、超過料金21m3から30m3まで/1m3(円),184,184,184,184,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/IHジャー炊飯器、1．0L、1000～1100W/1台(円),17470,16650,17530,18090,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、連続出力700～1000W又は短時間高出力800～1000W〔庫内容量〕24～32L、スチーム機能付き/1台(円),25520,50000,53980,60660,16年7月改正
（家庭用耐久財）/電気ポット/電動給湯式、容量3L/1台(円),9102,8610,8787,8848,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工、プッシュ式容量/1台(円),23020,24240,24240,24240,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),25530,23190,23270,23270,
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～465L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),147380,150900,152030,142230,16年1月改正
（家庭用耐久財）/電気掃除機/床移動形、540～560W、タービンブラシ付き/1台(円),15540,15970,15970,15930,
（家庭用耐久財）/電気洗濯機/全自動洗濯機、補助乾燥機能付き、インバーター内蔵、7．0kg/1台(円),107700,72660,72180,71290,16年2月改正
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台(円),78090,77890,77890,77180,
（家庭用耐久財）/電気アイロン/スチーム、コードレス、1200～1400W、全温度スチーム機能付/1台(円),9413,9672,9886,9699,16年5月改正
（家庭用耐久財）/ルームエアコン/冷・暖房兼用、セパレート型、壁掛型、〔定格時能力〕冷房2．2KW、暖房2．5～3．2KW/1台(円),108830,86300,85320,87330,16年7月改正
（家庭用耐久財）/石油ストーブ/石油ファンヒーター、暖房出力3．00～3．50kW/1台(円),18330,        -,21240,22020,16年7月改正
（家庭用耐久財）/電気ごたつ/家具調こたつ、500W、75×75cm/1台(円),8804,        -,8960,7757,
（家庭用耐久財）/電気カーペット/460～620W、2畳相当、カバー（化学繊維100％）付/1台(円),20350,        -,15990,15090,
（家庭用耐久財）/整理だんす/幅90cm・高さ130cm程度、総引き出し、天然木、中級品/1本(円),70800,75770,75770,73370,
（家庭用耐久財）/洋服だんす/120～140cm×57～64cm×185～206cm、扉3、引き出しなし、中級品/1本(円),134930,141320,141320,135060,
（家庭用耐久財）/食器戸棚/天然木無垢板（正面）、プリント紙化粧合板（側面）、木製扉付き/1本(円),124300,119700,120790,120790,
（家庭用耐久財）/座卓/天然木化粧合板、角型120cm×78cm×34cm程度/1卓(円),40910,40780,40780,39640,
（家庭用耐久財）/食堂セット/5点セット（テーブル1台・いす4脚）、中級品/1セット(円),57830,54930,54930,61200,
（室内装備品）/目覚まし時計/「シチズン又はセイコー・クオーツアラーム」、中級品/1個(円),3966,3979,4061,4023,
