都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,住所,方書,緯度,経度,電話番号,内線番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考,画像_詳細,最終確認日
132195,11,東京都,狛江市,岩戸ばやし,イワドバヤシ,,,狛江市指定文化財,市技芸,旧岩戸地区,,,,,,,,,,岩戸ばやし保存会,1986/1/4,,,,,,,旧岩戸地区に伝わる目黒囃子船橋流の祭囃子である。,,岩戸ばやしは、千歳村字船橋（現世田谷区船橋）の内海軍次郎が興した目黒囃子船橋流の流れをくむ祭ばやしです。明治時代の初め頃、軍次郎から小足立に伝わり、小足立ばやしから伝承されたのではないかと考えられます。現在の保持団体は岩戸ばやし保存会で、岩戸南二丁目の岩戸八幡神社を拠点にして活動し、祭ばやしの保存・継承に努めています。毎年、岩戸八幡神社の例大祭や11月の狛江市民まつりなどで演奏を披露しています。,,,,,2019/2/19
132195,12,東京都,狛江市,小足立ばやし,コアダチバヤシ,,,狛江市指定文化財,市技芸,旧小足立地区,,,,,,,,,,小足立ばやし保存会,1986/1/4,,,,,,,旧小足立地区に伝わる目黒囃子船橋流の祭囃子である。,,小足立ばやしは、千歳村字船橋（現世田谷区船橋）の内海軍次郎が興した目黒囃子船橋流の流れをくむ祭ばやしです。明治時代の初め頃、軍次郎から小足立の村人に伝えられたと考えられます。現在の保持団体は小足立ばやし保存会で、西野川二丁目の小足立八幡神社を拠点にして活動し、祭ばやしの保存・継承に努めています。毎年、小足立八幡神社や西野川一丁目の子之権現三島神社の例大祭、11月の狛江市民まつりなどで演奏を披露しています。,,,,,2019/2/19
132195,13,東京都,狛江市,駒井ばやし,コマイバヤシ,,,狛江市指定文化財,市技芸,旧駒井地区,,,,,,,,,,駒井はやし保存会,1986/1/4,,,,,,,旧駒井地区に伝わる目黒囃子台町流の祭囃子である。,,駒井ばやしは、芝伊皿子町（現港区高輪・三田）の福岡仙松が創始した目黒囃子台町流の流れをくむ祭ばやしです。明治時代の初め頃、駒井の?橋駒吉が仙松から教えを受け、伝承されてきたといわれています。現在の保持団体は駒井はやし保存会で、駒井町一丁目の日枝神社を拠点にして活動し、祭ばやしの保存・継承に努めています。毎年、日枝神社の例大祭や11月の狛江市民まつりなどで演奏を披露しています。,,,,,2019/2/19
132195,14,東京都,狛江市,多摩川ばやし,タマガワバヤシ,,,狛江市指定文化財,市技芸,旧和泉地区,,,,,,,,,,多摩川ばやし保存会,1986/1/4,,,,,,,旧和泉地区に伝わる目黒囃子台町流の祭囃子である。,,多摩川ばやしは、芝伊皿子町（港区高輪・三田）の福岡仙松が創始した目黒囃子台町流の流れをくむ祭ばやしです。和泉の谷田部岩次郎が芝伊皿子町に奉公に出ていた際に習得し、村に戻って伝えたものといわれています。現在の保持団体は多摩川はやし保存会で、中和泉三丁目の伊豆美神社を拠点にして活動し、祭ばやしの保存・継承に努めています。毎年、伊豆美神社の例大祭や11月の狛江市民まつりなどで演奏を披露しています。,,,,,2019/2/19
132195,15,東京都,狛江市,土屋塚古墳,ツチヤヅカコフン,,,狛江市指定文化財,市史跡,土屋塚古墳,東京都狛江市岩戸南1-4,,35.63229,139.585148,03-3430-1111,,1,基,,狛江市（狛江市教育委員会）,1986/1/4,日月火水木金土,,,史跡内に立ち入ることはできません。,,,５世紀半ばに築造された円墳で、築造時の形を良く留めている古墳である。,,５世紀半ばに築造された円墳で、狛江古墳群の中では、早い時期に築造された古墳になります。墳丘は、直径約35m、高さ約4.4m、周溝の幅は約10mで、東側に小規模な造出があります。平成16年の発掘調査では、周溝から大量の円筒埴輪が出土し、その製作技法から上野国（現・群馬県）の工人集団との繋がりがうかがえます。また、レーダー探査によると、主体部には粘土槨に木棺を据えたものと、木棺直葬の２基が残されていると想定されます。,,http://www.komae.ed.jp/,,,2019/2/19
132195,16,東京都,狛江市,旧荒井家住宅主屋,キュウアライケジュウタクシュオク,,,狛江市指定文化財,市重宝（建造物）,狛江市立古民家園,東京都狛江市元和泉2-15-5,,35.632911,139.571155,03-3489-8981,,1,棟,,狛江市（狛江市教育委員会）,1991/11/12,日火水木金土,9:30,16:30,月が休日にあたるときはその翌開園日が休園。年末年始は休園,,,18世紀末頃に建てられた農家の住宅で、狛江市立古民家園内に移築・復元されたものである。,,18世紀末頃に建てられた農家の住宅で、狛江市立古民家園内に移築・復元されています。建築当初は直屋で、間取りは広間型三間取りでしたが、江戸時代末期に角屋を増築し、建物中央部を後方へ広げて整形四間取りにしました。明治時代以降も何度か改造がなされていますが、建築当初の遺構を残しつつ、生活様式の変化に応じて手を加えた痕跡をよく残しています。なお、移築・復元に当たっては、建物の特徴をよく表している江戸時代末期の形にしました。,,"http://www.komae.ed.jp/index.cfm/12,html",,,2019/2/19
132195,17,東京都,狛江市,土屋塚古墳出土遺物,ツチヤヅカコフンシュツドイブツ,,,狛江市指定文化財,市重宝（考古資料）,狛江市役所,東京都狛江市和泉本町1-1-5,,35.634967,139.578738,03-3430-1111,,1,括,,狛江市（狛江市教育委員会）,2007/2/14,月火水木金,8:30,17:00,休日と年末年始は閉庁,,,土屋塚古墳の周溝から出土した円筒埴輪や朝顔型円筒埴輪などの考古資料である。,,土屋塚古墳の周溝から出土した円筒埴輪と朝顔型円筒埴輪、墓前祭祀に用いられたと考えられる土師器類からなります。円筒埴輪の胎土は在地のものになりますが、製作技法の一部から、埴輪造りに北関東、特に上野国（現・群馬県）方面の工人集団が関与した可能性が高いと考えられます。５世紀半ばの埴輪の生産過程や多摩川中流域を中心とした広範囲に及ぶ地域間交流を考える上で貴重な資料になります。,,http://www.komae.ed.jp/,,,2019/2/19
132195,18,東京都,狛江市,弁財天池遺跡１号方形周溝墓出土遺物,ベンザイテンイケイセキイチゴウホウケイシュウコウボシュツドイブツ,,,狛江市指定文化財,市重宝（考古資料）,狛江市役所,東京都狛江市和泉本町1-1-5,,35.634967,139.578738,03-3430-1111,,1,括,,狛江市（狛江市教育委員会）,2008/3/10,月火水木金,8:30,17:00,休日と年末年始は閉庁,,,弁財天遺跡の方形周溝墓から出土した銅釧などの考古資料である。,,狛江駅北口の再開発事業に伴う発掘調査で検出された一辺18mを測る方形周溝墓の主体部から出土した銅釧、鉄釧、槍先形鉄製品と周溝から出土した弥生土器からなります。銅釧は、鋳造によるもので、同規格の６点が被葬者の手首に装着された状態で出土しました。多摩川流域の中でも比較的規模が大きな方形周溝墓が築造されていることや副葬品の様相から、弥生時代終末期の狛江、さらには多摩川中流域の様相を考える上で貴重な資料になります。,,http://www.komae.ed.jp/,,,2019/2/19
132195,19,東京都,狛江市,旧?木家長屋門　附　棟札１枚,キュウタカギケナガヤモン　ツケタリ　ムナフダイチマイ,,,狛江市指定文化財,市重宝（建造物）,狛江市立古民家園,東京都狛江市元和泉2-15-5,,35.632911,139.571155,03-3489-8981,,1,棟,,狛江市（狛江市教育委員会）,2010/9/10,日火水木金土,9:30,16:30,月が休日にあたるときはその翌開園日が休園。年末年始は休園,,,安政６年（1859）に名主の屋敷に建てられた長屋門で、狛江市立古民家園内に移築・復元されたものである。,,安政６年（1859）に覚東村の名主の屋敷に建てられた長屋門で、狛江市立古民家園内に移築・復元されています。門の左右には二間四方の部屋を設け、左側の部屋は蔵屋、右側の部屋は納屋や馬屋として使用していました。建築当初の屋根は茅葺きで、正面と左側面はせがい造り、背面と右正面は土間庇を葺きおろしています。また、解体時に棟札が発見され、建築に和泉村の大工飯田栄八が携わっていたことなどが確認されました。,,"http://www.komae.ed.jp/index.cfm/12,html",,,2019/2/19
132195,20,東京都,狛江市,泉龍寺本堂、開山堂、鐘楼門、山門　附　棟札３枚,センリュウジホンドウ、カイザンドウ、ショウロウモン、サンモン　ツケタリ　ムナフダサンマイ,,,狛江市指定文化財,市重宝（建造物）,泉龍寺,東京都狛江市元和泉1-6-1,,35.633101,139.575696,03-3480-3251,,4,棟,,宗教法人泉龍寺,2012/3/9,日月火水木金土,,,,,,江戸時代の寺院建築の様相や変化をうかがうことのできる建造物である。,,泉龍寺の建造物は、和泉村領主の石谷家や檀家各家のみならず、近隣寺院、周辺宿村、江戸市中、泉龍寺にまつられているまわり地蔵を信仰する講中からの寄進をもとに建立や再建がなされました。また、造作は、狛江周辺や地元の職人の手によってなされました。本堂は、宝永３年（1706）に再建されたもので、再建時は寄棟造の茅葺屋根でした。昭和30年代以降に、改修・増築工事がなされましたが、本堂内部は江戸時代の遺構をよく残しています。開山堂は、弘化４年（1847）に建立されたもので、建立時は茅葺屋根でした。昭和30年代に増改築工事がなされましたが、堂内の格天井などは江戸時代の遺構と考えられます。鐘楼門は、牟礼村（三鷹市）の眉山金毛和尚の奉納金を基に、まわり地蔵の講中などからの寄進によって、天保15年（1844）に再建されました。再建時は茅葺屋根でした。石積または袴腰の基壇部がなく、４本の柱で門の形態をとった珍しい鐘楼門です。山門は、安政６年（1859）に再建されたもので、再建時は切妻造の瓦葺屋根でした。建築を請負ったのは和泉村の大工で、部材は境内の樹木が用いられました。,,http://www.senryuji.or.jp/,,,2019/2/19
132195,21,東京都,狛江市,猪方小川塚古墳,イノガタオガワヅカコフン,,,狛江市指定文化財,市史跡,猪方小川塚古墳,東京都狛江市猪方3-21,,35.625593,139.577011,03-3430-1111,,1,基,,狛江市（狛江市教育委員会）,2013/6/24,,,,,,,７世紀半ばに築造された円墳で、横穴式石室を有する古墳である。,,７世紀半ばに築造された円墳で、狛江古墳群の中では最も新しい古墳になります。墳丘は、直径約16m、高さ約３m、周溝の幅は最大幅が４mで、最高深は0.8mになります。平成23年の発掘調査で、泥岩質の石材で造られた切石組みの横穴式石室が確認され、現時点では市内で唯一の横穴式石室を有する古墳になります。石室は、長さ2.7mの玄室と長さ1.8mの前室の２室からなり、本来は前室の前に羨道を有する３室構造であったと考えられます。,,http://www.komae.ed.jp/,,,2019/2/19
132195,22,東京都,狛江市,猪方小川塚古墳出土遺物,イノガタオガワヅカコフンシュツドイブツ,,,狛江市指定文化財,市重宝（考古資料）,狛江市役所,東京都狛江市和泉本町1-1-5,,35.634967,139.578738,03-3430-1111,,1,括,,狛江市（狛江市教育委員会）,2013/6/24,月火水木金,8:30,17:00,休日と年末年始は閉庁,,,猪方小川塚古墳の石室内から出土した金銅製耳環や鉄鏃などの考古資料である。,,石室内から出土した金銅製耳環、鉄鏃、刀子のほか、須恵器長頸瓶、須恵器大甕片、灰釉陶器瓶などからなります。耳環は石室の礫床直上から２点１対で、鉄鏃は被葬者の両側に束ねて添えられた状態で出土しており、猪方小川塚古墳の築造時期や被葬者像を考える上で貴重な資料になります。須恵器長頸瓶と大甕、灰釉陶器瓶は８・９世紀の製品で、古墳の副葬品ではないものの、８・９世紀における猪方小川塚古墳の様相を考える上で貴重な事例になります。,,http://www.komae.ed.jp/,,,2019/2/19
132195,23,東京都,狛江市,井伊直弼公敬慕碑,イイナオスケコウケイボヒ,,,狛江市指定文化財,市重宝（歴史資料）,伊豆美神社,東京都狛江市中伊豆美3-21-8,,35.634736,139.569012,,,1,基,,宗教法人伊豆美神社,2015/3/17,日月火水木金土,,,,,,井伊直弼と小町雄八の遺徳を伝える石碑である。,,高さ約４ｍの石碑で、明治34年（1901）12月に建てられました。開国を成し遂げた井伊直弼の功績と井伊家に儒学者として仕えた小町雄八の遺徳を伝える石碑で、伊豆美神社の小町?の主導の下、和泉地域の人々が中心となり、狛江村を挙げた運動によって建てられたと考えられます。また、台石には寄付金を拠出した378名の名前が刻まれており、その中には、三多摩地域の有力者の名前も見られ、運動が広範囲に及んでいたことがうかがえます。,,,,,2019/2/19
