1,東京都生計分析調査　令和 5年 3月,,,,,,,,,,,,,,,
2,,,,,,,第１４表　住居所有形態別１世帯当たり１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,
3,,,,,,,注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,
4,,,,,,,項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）　※令和５年の調整係数に遡及改定しました。（令和５年10月24日）,,,,,,,,,
5,項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
23,1,3,0,0,0,事業・内職収入,4543,0.8,5240,0.9,4076,0.7,-,-,-,-
24,1,4,0,0,0,家賃収入,2327,0.4,2853,0.5,1356,0.2,-,-,-,-
25,1,4,0,0,0,他の事業収入,459,0.1,613,0.1,47,0.0,-,-,-,-
26,1,4,0,0,0,内職収入,1757,0.3,1775,0.3,2673,0.5,-,-,-,-
27,1,3,0,0,0,他の経常収入,8773,1.5,7465,1.2,19310,3.5,-,-,308,0.0
28,1,4,0,0,0,財産収入,195,0.0,263,0.0,0,0.0,-,-,17,0.0
29,1,4,0,0,0,社会保障給付,8578,1.4,7202,1.2,19310,3.5,-,-,291,0.0
30,1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
31,1,5,0,0,0,他の社会保障給付,8578,1.4,7202,1.2,19310,3.5,-,-,291,0.0
32,1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-
33,1,2,0,0,0,特別収入,21013,3.5,26934,4.5,5121,0.9,876,0.3,5554,0.7
34,1,3,0,0,0,受贈金,11426,1.9,15405,2.6,591,0.1,-,-,-,-
35,1,3,0,0,0,他の特別収入,9587,1.6,11529,1.9,4530,0.8,876,0.3,5554,0.7
36,1,1,0,0,0,実収入以外の受取(繰入金を除く),524592,-,563708,-,367511,-,334373,-,621457,-
37,1,2,0,0,0,預貯金引出,367642,-,394175,-,271541,-,232228,-,406181,-
38,1,2,0,0,0,保険金,2058,-,2799,-,-,-,-,-,-,-
39,1,3,0,0,0,個人・企業年金保険金,1625,-,2210,-,-,-,-,-,-,-
40,1,3,0,0,0,他の保険金,433,-,589,-,-,-,-,-,-,-
41,1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
42,1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
43,1,2,0,0,0,他の借入金,597,-,812,-,-,-,-,-,-,-
44,1,2,0,0,0,クレジット購入借入金,152549,-,163597,-,95869,-,102145,-,214918,-
45,1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
46,1,2,0,0,0,実収入以外の受取のその他,1746,-,2325,-,101,-,-,-,358,-
47,1,1,0,0,0,繰入金,246501,-,270877,-,206911,-,63030,-,176278,-
48,2,0,0,0,0,支払,1364283,-,1433113,-,1133591,-,723642,-,1614576,-
49,2,1,0,0,0,実支出,491079,-,495614,-,442701,-,352136,-,677421,-
50,2,2,0,0,0,生計支出,379798,-,384528,-,339908,-,297133,-,497582,-
51,2,3,0,0,0,消費支出,379798,100.0,384528,100.0,339908,100.0,297133,100.0,497582,100.0
52,2,4,1,0,0,食料,97134,25.6,100170,26.1,84987,25.0,92571,31.2,97233,19.5
53,2,5,1,1,0,穀類,7696,2.0,7711,2.0,7675,2.3,8544,2.9,6969,1.4
54,2,6,1,1,1,米類,1788,0.5,1779,0.5,1835,0.5,1660,0.6,1862,0.4
55,2,6,1,1,2,パン,3700,1.0,3790,1.0,3417,1.0,4170,1.4,3039,0.6
56,2,6,1,1,3,麺類,1646,0.4,1648,0.4,1715,0.5,1641,0.6,1410,0.3
57,2,6,1,1,4,他の穀類,562,0.1,494,0.1,708,0.2,1072,0.4,658,0.1
58,2,5,1,2,0,魚介類,5481,1.4,5944,1.5,3623,1.1,6294,2.1,4426,0.9
59,2,6,1,2,1,生鮮魚介,3111,0.8,3366,0.9,2149,0.6,3567,1.2,2340,0.5
60,2,6,1,2,2,塩干魚介,1092,0.3,1187,0.3,615,0.2,1579,0.5,947,0.2
61,2,6,1,2,3,魚肉練製品,502,0.1,531,0.1,324,0.1,633,0.2,559,0.1
62,2,6,1,2,4,他の魚介加工品,775,0.2,859,0.2,535,0.2,515,0.2,579,0.1
63,2,5,1,3,0,肉類,8908,2.3,9440,2.5,7281,2.1,6938,2.3,8242,1.7
64,2,6,1,3,1,生鮮肉,7245,1.9,7741,2.0,5967,1.8,5108,1.7,6108,1.2
65,2,6,1,3,2,加工肉,1664,0.4,1699,0.4,1314,0.4,1830,0.6,2135,0.4
66,2,5,1,4,0,乳卵類,4786,1.3,4822,1.3,4539,1.3,5020,1.7,4897,1.0
67,2,6,1,4,1,牛乳,1363,0.4,1231,0.3,1613,0.5,1804,0.6,2039,0.4
68,2,6,1,4,2,乳製品,2383,0.6,2545,0.7,1972,0.6,1850,0.6,1882,0.4
69,2,6,1,4,3,卵,1039,0.3,1046,0.3,954,0.3,1366,0.5,976,0.2
70,2,5,1,5,0,野菜・海藻,9266,2.4,9759,2.5,6719,2.0,10750,3.6,9442,1.9
71,2,6,1,5,1,生鮮野菜,6585,1.7,6877,1.8,4943,1.5,8271,2.8,6511,1.3
72,2,6,1,5,2,乾物・海藻,599,0.2,642,0.2,367,0.1,311,0.1,926,0.2
73,2,6,1,5,3,大豆加工品,1029,0.3,1089,0.3,754,0.2,962,0.3,1125,0.2
74,2,6,1,5,4,他の野菜・海藻加工品,1053,0.3,1150,0.3,655,0.2,1205,0.4,879,0.2
75,2,5,1,6,0,果物,3108,0.8,3337,0.9,2090,0.6,4025,1.4,2521,0.5
76,2,6,1,6,1,生鮮果物,2711,0.7,2901,0.8,1821,0.5,3763,1.3,2161,0.4
77,2,6,1,6,2,果物加工品,396,0.1,436,0.1,269,0.1,263,0.1,361,0.1
78,2,5,1,7,0,油脂・調味料,4130,1.1,4382,1.1,3268,1.0,3823,1.3,3645,0.7
79,2,6,1,7,1,油脂,391,0.1,393,0.1,402,0.1,537,0.2,229,0.0
80,2,6,1,7,2,調味料,3739,1.0,3990,1.0,2866,0.8,3285,1.1,3416,0.7
81,2,5,1,8,0,菓子類,9076,2.4,9327,2.4,7642,2.2,7233,2.4,11434,2.3
82,2,5,1,9,0,調理食品,14768,3.9,14588,3.8,14439,4.2,17099,5.8,16490,3.3
83,2,6,1,9,1,主食的調理食品,6765,1.8,6752,1.8,6238,1.8,8412,2.8,7364,1.5
84,2,6,1,9,2,他の調理食品,8003,2.1,7835,2.0,8201,2.4,8686,2.9,9126,1.8
85,2,5,1,10,0,飲料,5943,1.6,6004,1.6,5451,1.6,5481,1.8,6969,1.4
86,2,6,1,10,1,茶類,1339,0.4,1356,0.4,1129,0.3,1497,0.5,1650,0.3
87,2,6,1,10,2,コーヒー・ココア,1256,0.3,1266,0.3,1123,0.3,1249,0.4,1524,0.3
88,2,6,1,10,3,他の飲料,3348,0.9,3382,0.9,3199,0.9,2735,0.9,3795,0.8
89,2,5,1,11,0,酒類,3317,0.9,3638,0.9,2941,0.9,2509,0.8,798,0.2
90,2,5,1,12,0,外食,20654,5.4,21219,5.5,19320,5.7,14856,5.0,21399,4.3
91,2,6,1,12,1,一般外食,19904,5.2,20375,5.3,18929,5.6,13858,4.7,20976,4.2
92,2,6,1,12,2,学校給食,750,0.2,844,0.2,391,0.1,998,0.3,424,0.1
93,2,4,2,0,0,住居,26402,7.0,8557,2.2,92819,27.3,52745,17.8,41320,8.3
94,2,5,2,1,0,家賃地代,19998,5.3,156,0.0,91777,27.0,51487,17.3,41312,8.3
95,2,5,2,2,0,設備修繕・維持,6404,1.7,8401,2.2,1042,0.3,1258,0.4,8,0.0
96,2,6,2,2,1,設備材料,5555,1.5,7501,2.0,231,0.1,-,-,8,0.0
97,2,6,2,2,2,工事その他のサービス,849,0.2,900,0.2,811,0.2,1258,0.4,-,-
98,2,4,3,0,0,光熱・水道,32819,8.6,34874,9.1,25607,7.5,29444,9.9,30017,6.0
99,2,5,3,1,0,電気代,16053,4.2,17111,4.4,12320,3.6,13668,4.6,15135,3.0
100,2,5,3,2,0,ガス代,10642,2.8,11203,2.9,9345,2.7,8715,2.9,8558,1.7
101,2,5,3,3,0,他の光熱,177,0.0,208,0.1,121,0.0,-,-,55,0.0
102,2,5,3,4,0,上下水道料,5947,1.6,6352,1.7,3821,1.1,7061,2.4,6269,1.3
103,2,4,4,0,0,家具・家事用品,13242,3.5,14391,3.7,11881,3.5,5281,1.8,7909,1.6
104,2,5,4,1,0,家庭用耐久財,5867,1.5,6685,1.7,5175,1.5,-,-,1364,0.3
105,2,6,4,1,1,家事用耐久財,4484,1.2,4979,1.3,4868,1.4,-,-,-,-
106,2,6,4,1,2,冷暖房用器具,862,0.2,1173,0.3,-,-,-,-,-,-
107,2,6,4,1,3,一般家具,520,0.1,533,0.1,307,0.1,-,-,1364,0.3
108,2,5,4,2,0,室内装備・装飾品,317,0.1,354,0.1,331,0.1,-,-,12,0.0
109,2,5,4,3,0,寝具類,603,0.2,645,0.2,502,0.1,-,-,787,0.2
110,2,5,4,4,0,家事雑貨,2448,0.6,2562,0.7,2356,0.7,1216,0.4,2102,0.4
111,2,5,4,5,0,家事用消耗品,3613,1.0,3700,1.0,3337,1.0,3855,1.3,3127,0.6
112,2,5,4,6,0,家事サービス,395,0.1,445,0.1,180,0.1,210,0.1,518,0.1
113,2,4,5,0,0,被服及び履物,15263,4.0,15855,4.1,10105,3.0,11224,3.8,26006,5.2
114,2,5,5,1,0,和服,7,0.0,-,-,41,0.0,-,-,-,-
115,2,5,5,2,0,洋服,7043,1.9,7617,2.0,3121,0.9,4961,1.7,12865,2.6
116,2,6,5,2,1,男子用洋服,2384,0.6,2692,0.7,562,0.2,298,0.1,5338,1.1
117,2,6,5,2,2,婦人用洋服,3952,1.0,4081,1.1,2307,0.7,4662,1.6,6746,1.4
118,2,6,5,2,3,子供用洋服,707,0.2,845,0.2,252,0.1,-,-,781,0.2
119,2,5,5,3,0,シャツ・セーター類,2766,0.7,2856,0.7,1864,0.5,2094,0.7,4799,1.0
120,2,6,5,3,1,男子用シャツ・セーター類,918,0.2,775,0.2,759,0.2,784,0.3,3380,0.7
121,2,6,5,3,2,婦人用シャツ・セーター類,1652,0.4,1838,0.5,1053,0.3,1310,0.4,1250,0.3
122,2,6,5,3,3,子供用シャツ・セーター類,196,0.1,242,0.1,53,0.0,-,-,169,0.0
123,2,5,5,4,0,下着類,894,0.2,858,0.2,958,0.3,629,0.2,1364,0.3
124,2,6,5,4,1,男子用下着類,235,0.1,256,0.1,82,0.0,227,0.1,435,0.1
125,2,6,5,4,2,婦人用下着類,513,0.1,449,0.1,746,0.2,119,0.0,930,0.2
126,2,6,5,4,3,子供用下着類,146,0.0,153,0.0,130,0.0,283,0.1,-,-
127,2,5,5,5,0,生地・糸類,89,0.0,110,0.0,41,0.0,20,0.0,8,0.0
128,2,5,5,6,0,他の被服,1094,0.3,945,0.2,1848,0.5,618,0.2,1115,0.2
129,2,5,5,7,0,履物類,2419,0.6,2449,0.6,1662,0.5,2733,0.9,4107,0.8
130,2,5,5,8,0,被服関連サービス,950,0.3,1020,0.3,569,0.2,170,0.1,1748,0.4
131,2,4,6,0,0,保健医療,15570,4.1,15733,4.1,11647,3.4,29128,9.8,15641,3.1
132,2,5,6,1,0,医薬品,3080,0.8,3092,0.8,2844,0.8,1448,0.5,4810,1.0
133,2,5,6,2,0,健康保持用摂取品,979,0.3,995,0.3,1042,0.3,-,-,1278,0.3
134,2,5,6,3,0,保健医療用品・器具,2859,0.8,2880,0.7,2372,0.7,2195,0.7,4537,0.9
135,2,5,6,4,0,保健医療サービス,8652,2.3,8767,2.3,5389,1.6,25485,8.6,5016,1.0
136,2,4,7,0,0,交通・通信,46487,12.2,49550,12.9,33163,9.8,31551,10.6,57211,11.5
137,2,5,7,1,0,交通,12448,3.3,12919,3.4,9163,2.7,9391,3.2,18398,3.7
138,2,5,7,2,0,自動車等関係費,20541,5.4,23491,6.1,10433,3.1,6777,2.3,22147,4.5
139,2,6,7,2,1,自動車等購入,6375,1.7,8671,2.3,-,-,-,-,-,-
140,2,6,7,2,2,自転車購入,852,0.2,1074,0.3,368,0.1,-,-,-,-
141,2,6,7,2,3,自動車等維持,13314,3.5,13746,3.6,10065,3.0,6777,2.3,22147,4.5
142,2,5,7,3,0,通信,13498,3.6,13140,3.4,13566,4.0,15384,5.2,16666,3.3
143,2,4,8,0,0,教育,30210,8.0,33692,8.8,5286,1.6,10183,3.4,74265,14.9
144,2,5,8,1,0,授業料等,21821,5.7,24387,6.3,2074,0.6,2034,0.7,62069,12.5
145,2,5,8,2,0,教科書・学習参考教材,1628,0.4,1983,0.5,380,0.1,-,-,1901,0.4
146,2,5,8,3,0,補習教育,6761,1.8,7322,1.9,2832,0.8,8149,2.7,10295,2.1
147,2,4,9,0,0,教養娯楽,50223,13.2,55928,14.5,28262,8.3,11322,3.8,69456,14.0
148,2,5,9,1,0,教養娯楽用耐久財,9081,2.4,9739,2.5,4878,1.4,-,-,19647,3.9
149,2,5,9,2,0,教養娯楽用品,9749,2.6,10551,2.7,7986,2.3,2596,0.9,9632,1.9
150,2,5,9,3,0,書籍・他の印刷物,2887,0.8,2853,0.7,2634,0.8,2061,0.7,4703,0.9
151,2,5,9,4,0,教養娯楽サービス,28506,7.5,32784,8.5,12765,3.8,6665,2.2,35474,7.1
152,2,6,9,4,1,宿泊料,4228,1.1,5091,1.3,148,0.0,-,-,8255,1.7
153,2,6,9,4,2,パック旅行費,5124,1.3,6857,1.8,124,0.0,-,-,1110,0.2
154,2,6,9,4,3,月謝類,6487,1.7,7019,1.8,2929,0.9,1088,0.4,14128,2.8
155,2,6,9,4,4,他の教養娯楽サービス,12667,3.3,13817,3.6,9564,2.8,5578,1.9,11981,2.4
156,2,4,10,0,0,その他の消費支出,52446,13.8,55778,14.5,36151,10.6,23684,8.0,78524,15.8
157,2,5,10,1,0,諸雑費,27884,7.3,27789,7.2,19887,5.9,20879,7.0,58421,11.7
158,2,6,10,1,1,理美容サービス,4558,1.2,5321,1.4,1645,0.5,3242,1.1,4271,0.9
159,2,6,10,1,2,理美容用品,5243,1.4,5639,1.5,3720,1.1,3063,1.0,6197,1.2
160,2,6,10,1,3,身の回り用品,2483,0.7,2735,0.7,1632,0.5,160,0.1,3398,0.7
161,2,6,10,1,4,たばこ,1005,0.3,942,0.2,1711,0.5,592,0.2,-,-
162,2,6,10,1,5,他の諸雑費,14596,3.8,13153,3.4,11180,3.3,13823,4.7,44555,9.0
163,2,5,10,2,0,こづかい,7008,1.8,7937,2.1,3372,1.0,-,-,10801,2.2
164,2,5,10,3,0,交際費,14971,3.9,17139,4.5,10287,3.0,2804,0.9,9302,1.9
165,2,6,10,3,0,食料,3348,0.9,3706,1.0,2790,0.8,213,0.1,2572,0.5
166,2,6,10,3,0,家具・家事用品,69,0.0,95,0.0,-,-,-,-,-,-
167,2,6,10,3,0,被服及び履物,215,0.1,284,0.1,36,0.0,-,-,-,-
168,2,6,10,3,0,教養娯楽,875,0.2,1065,0.3,322,0.1,-,-,669,0.1
169,2,6,10,3,0,他の物品サービス,524,0.1,689,0.2,103,0.0,-,-,-,-
170,2,6,10,3,6,贈与金,5022,1.3,5669,1.5,3870,1.1,1507,0.5,2497,0.5
171,2,6,10,3,7,他の交際費,4917,1.3,5631,1.5,3165,0.9,1084,0.4,3565,0.7
172,2,5,10,4,0,仕送り金,2583,0.7,2913,0.8,2605,0.8,-,-,-,-
173,2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-
174,2,3,0,0,0,（再掲）教育関係費,34760,9.2,38215,9.9,9101,2.7,17017,5.7,79756,16.0
175,2,3,0,0,0,（再掲）教養娯楽関係費,54882,14.5,60692,15.8,29840,8.8,13757,4.6,83651,16.8
176,2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,7605,2.0,8582,2.2,6474,1.9,1507,0.5,2497,0.5
177,2,3,0,0,0,（再掲）経常消費支出,260278,68.5,250422,65.1,291718,85.8,268457,90.3,288990,58.1
178,2,3,0,0,0,（再掲）情報通信関係費,16568,4.4,16210,4.2,18182,5.3,19058,6.4,14615,2.9
179,2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,339417,89.4,358718,93.3,240615,70.8,242881,81.7,453766,91.2
180,2,2,0,0,0,その他の実支出,111281,-,111086,-,102793,-,55003,-,179839,-
181,2,3,0,0,0,直接税,48223,-,49366,-,43528,-,14752,-,71313,-
182,2,4,0,0,0,勤労所得税,22091,-,22334,-,22118,-,4745,-,31188,-
183,2,4,0,0,0,個人住民税,24058,-,24245,-,21406,-,9384,-,40124,-
184,2,4,0,0,0,他の税,2074,-,2787,-,4,-,623,-,0,-
185,2,3,0,0,0,社会保険料,63017,-,61664,-,59265,-,40251,-,108526,-
186,2,4,0,0,0,公的年金保険料,37357,-,36106,-,36478,-,23881,-,66162,-
187,2,4,0,0,0,健康保険料,20432,-,20072,-,19105,-,13384,-,34245,-
188,2,4,0,0,0,介護保険料,3221,-,3604,-,1591,-,1672,-,4214,-
189,2,4,0,0,0,他の社会保険料,2007,-,1882,-,2091,-,1313,-,3905,-
190,2,3,0,0,0,その他,41,-,56,-,-,-,-,-,-,-
191,2,1,0,0,0,実支出以外の支払(繰越金を除く),656555,-,697036,-,505869,-,328162,-,814756,-
192,2,2,0,0,0,預貯金,448386,-,455177,-,408530,-,266166,-,610046,-
193,2,2,0,0,0,保険料,39057,-,47305,-,11862,-,17853,-,27984,-
194,2,3,0,0,0,個人・企業年金保険料,5285,-,5674,-,1518,-,8483,-,9305,-
195,2,3,0,0,0,他の保険料,33773,-,41631,-,10344,-,9370,-,18680,-
196,2,2,0,0,0,有価証券購入,4409,-,4338,-,2519,-,-,-,14232,-
197,2,2,0,0,0,土地家屋借金返済,46313,-,62993,-,-,-,-,-,-,-
198,2,2,0,0,0,他の借金返済,851,-,1020,-,-,-,2523,-,-,-
199,2,2,0,0,0,クレジット購入借入金返済,117052,-,125544,-,82958,-,41620,-,162458,-
200,2,2,0,0,0,実支出以外の支払のその他,486,-,658,-,-,-,-,-,36,-
201,2,1,0,0,0,繰越金,216649,-,240463,-,185020,-,43345,-,122399,-
202,3,0,0,0,0,可処分所得,481909,-,487442,-,456376,-,271237,-,637003,-
203,3,0,0,0,0,黒字,102111,-,102914,-,116468,-,-25897,-,139420,-
204,3,1,0,0,0,金融資産純増,122153,-,109846,-,151370,-,51791,-,246082,-
205,3,3,0,0,0,貯蓄純増,117744,-,105508,-,148851,-,51791,-,231850,-
206,3,4,0,0,0,預貯金純増,80744,-,61001,-,136989,-,33938,-,203865,-
207,3,4,0,0,0,保険純増,37000,-,44506,-,11862,-,17853,-,27984,-
208,3,3,0,0,0,有価証券純購入,4409,-,4338,-,2519,-,-,-,14232,-
209,3,1,0,0,0,土地家屋借金純減,46313,-,62993,-,-,-,-,-,-,-
210,3,1,0,0,0,他の借金純減,254,-,208,-,-,-,2523,-,-,-
211,3,1,0,0,0,クレジット購入借入金純減,-35497,-,-38053,-,-12911,-,-60525,-,-52461,-
212,3,1,0,0,0,土地家屋純増,-,-,-,-,-,-,-,-,-,-
213,3,1,0,0,0,その他の純増,-1260,-,-1667,-,-101,-,-,-,-322,-
214,3,1,0,0,0,繰越純増,-29852,-,-30414,-,-21890,-,-19685,-,-53879,-
