1,"東京都生計分析調査　令和 5年","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
43,"meimoku","nen","対前年（同月）名目増加率_令和 4年",-,-,-,-,5.5,0.7,-14.8,45.2,-38.3,22.9,2.5,0.8,178.4,9.6,4.2,7.1,4.9,0.2,-2.3,-2.2,-8.5,-5.6,-3.9,-7.4,-2.0,3.3,7.2,0.2,9.3,13.3,-0.4,67.9,-20.6,12.6,21.9,14.7,42.4,-8.9,-5.0,5.0,-11.6,-6.0,-13.6,-3.6,-28.1,-9.8,-93.0,-18.5,-10.6,-4.8,-14.0,10.9,6.4,38.4,0.6,-1.6,31.8,-9.7,-0.7,36.6,43.9,89.4,-3.2,-72.9,-74.3,-36.8,-64.8,11.1,-0.6,-14.2,-3.7,25.8,5.6,13.8,-20.0,8.3,-32.3,...,-14.8,,
44,"meimoku","nen","対前年（同月）名目増加率_令和 5年",-,-,-,-,-2.1,1.9,33.2,25.7,40.1,-12.3,-2.0,-1.7,-53.4,-3.5,-0.8,-1.7,0.1,7.1,1.3,0.1,10.4,15.2,2.3,9.4,1.0,8.8,2.1,1.3,-0.2,36.6,-12.4,-23.2,-5.7,3.0,6.7,-2.4,-26.3,5.4,-5.9,-33.1,12.3,34.6,5.7,11.2,10.5,10.1,-55.0,19.7,25.2,-8.3,-23.1,-2.4,-0.7,9.9,-2.7,2.8,-19.4,8.7,-3.7,-11.7,22.7,-27.8,-3.6,91.8,105.0,33.3,20.5,6.4,4.8,27.7,-6.6,4.8,-3.7,-7.4,23.1,-5.5,-3.2,-88.3,6.8,,
45,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 1月",-,-,-,-,30.7,20.3,28.0,165.3,-26.6,-20.3,34.0,72.5,162.7,66.2,-0.3,1.1,1.1,2.8,-0.8,-8.5,1.4,11.6,-8.9,-1.3,-5.4,-4.1,-1.1,4.4,24.1,49.4,75.3,136.2,24.5,27.9,36.4,40.5,-20.3,6.1,-6.2,-0.1,-55.7,97.2,-18.8,3.5,-42.3,34.7,-,69.5,33.2,9.6,-35.5,16.8,-1.7,184.0,-6.7,5.9,-17.7,-8.8,-7.6,-8.6,23.9,-27.6,4.2,...,...,...,-,-3.1,27.1,113.8,6.5,-22.7,-24.9,-21.6,-35.1,-20.9,-93.5,-,-16.4,,
46,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 2月",-,-,-,-,-2.5,-1.9,53.3,101.7,24.8,66.8,-6.4,-6.9,-32.3,-2.4,-8.7,-9.6,-9.6,3.3,-1.0,-2.4,12.5,1.6,-8.0,1.3,-7.7,4.2,-2.1,-7.4,11.9,52.0,-6.8,44.4,-31.6,19.9,34.6,23.7,-37.2,-4.7,-11.2,-48.8,134.7,-35.4,4.2,4.5,105.0,14.1,-,32.0,39.1,-8.0,48.1,-46.5,-20.6,91.1,8.6,32.2,13.9,42.8,-7.6,-39.6,56.2,-61.4,-12.3,...,-75.0,-16.7,...,51.6,35.3,39.6,0.6,76.9,-50.9,-55.0,-41.5,-38.4,-94.8,-,-3.3,,
47,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 3月",-,-,-,-,24.8,61.3,124.6,258.0,47.8,-19.9,42.2,65.2,-31.4,34.6,-16.8,-17.6,-1.9,2.3,-6.5,-6.6,15.6,-2.5,-6.9,2.8,-5.9,-2.1,-11.5,-9.7,0.2,69.1,-38.3,-4.3,-57.2,14.1,24.8,5.0,-63.3,16.9,-26.9,-42.3,-38.7,-91.0,-7.0,-2.2,-42.6,-7.1,-100.0,-0.6,4.6,-36.7,-34.8,-40.6,13.0,-9.8,-10.0,17.4,-21.8,12.0,-18.5,-4.0,52.5,-18.7,0.1,-88.2,-98.6,433.3,-,14.6,-29.8,1.1,-12.4,32.7,-0.6,-5.9,107.3,-3.7,-100.0,-100.0,-2.0,,
48,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 4月",-,-,-,-,-7.7,-8.7,9.9,59.1,-24.8,-40.2,-9.2,-8.5,37.9,-7.4,-8.4,-8.0,-5.4,7.3,-3.3,-1.1,15.8,9.7,2.3,18.5,3.3,9.2,-11.5,-5.2,0.3,58.8,47.2,-7.3,120.5,-6.8,1.3,-15.7,81.1,-14.8,-6.3,-39.5,172.6,-19.5,-2.6,1.8,-11.6,11.5,-100.0,-6.3,71.6,-46.1,206.8,34.1,18.9,-7.4,14.1,-1.6,-18.6,-42.3,43.6,-42.4,13.3,-65.6,-7.9,-34.4,-34.6,...,-,-0.8,-23.4,22.4,-19.6,-0.3,-19.9,-8.0,16.5,-31.4,-70.5,-100.0,-11.3,,
49,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 5月",-,-,-,-,32.7,46.0,70.2,61.7,76.6,33.2,18.3,5.9,-33.8,101.1,-15.8,-18.1,-20.8,4.7,-0.7,5.8,19.8,10.2,9.5,5.6,2.8,1.6,-10.6,-6.6,20.1,14.7,-65.4,-18.6,-76.9,-1.0,-4.2,-16.1,-15.7,39.4,-8.1,-44.0,-7.0,33.2,11.3,17.3,47.5,-8.8,-,22.8,-32.2,27.4,196.3,-22.1,-16.7,-44.2,-31.7,14.8,15.0,-39.7,-44.4,-45.4,-2.4,-67.2,-3.1,-95.1,-94.9,-100.0,-100.0,-15.6,-38.7,30.9,-17.1,-25.0,-11.1,-19.5,52.1,-21.2,73.3,...,6.7,,
50,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 6月",-,-,-,-,-14.3,2.1,15.9,-14.2,40.5,-28.9,1.8,-1.3,-90.3,-20.6,10.5,5.8,9.4,3.9,0.6,-2.7,19.6,15.3,3.5,16.0,5.3,-5.9,-3.7,-5.1,10.1,11.6,10.0,-30.3,43.3,-7.7,-2.6,-8.5,-52.5,-14.0,-21.4,-66.7,34.2,212.5,-3.8,10.8,77.8,11.0,...,21.5,9.1,-14.9,-18.4,23.4,-13.7,55.1,21.4,21.0,-16.7,-17.1,38.8,32.1,52.1,71.5,-2.3,-74.0,-81.1,...,-,16.4,-26.6,5.2,-11.6,29.5,18.1,27.7,47.9,-4.5,80.0,-100.0,28.0,,
51,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 7月",-,-,-,-,24.2,20.8,35.2,27.5,40.5,-12.9,0.5,-48.1,75.3,-2.5,11.9,6.6,6.6,9.5,7.1,1.9,14.6,20.7,6.1,5.0,-0.7,7.4,15.4,5.3,5.1,17.9,-10.1,-10.9,-9.3,3.6,-3.0,-9.0,-87.0,36.4,14.0,-72.9,-2.0,...,29.4,15.4,132.9,40.7,-100.0,21.0,6.5,61.5,-70.9,85.0,112.8,134.4,-13.0,1.9,-37.2,54.2,-21.2,20.1,17.7,45.9,3.2,...,...,100.0,-100.0,-29.2,523.9,33.3,-6.0,-45.8,33.8,23.9,55.3,41.9,-64.2,-,117.8,,
52,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 8月",-,-,-,-,2.8,1.7,72.6,39.5,101.6,-26.2,-2.1,-2.6,87.5,5.6,9.4,14.7,14.7,9.9,-0.3,-2.9,5.3,29.2,1.1,3.2,6.4,16.4,10.7,9.7,28.2,32.3,111.6,-44.7,286.5,-12.9,-10.5,-14.7,-58.2,-15.7,46.2,253.8,104.0,-66.3,23.8,10.2,-45.9,3.4,-100.0,8.0,43.8,-45.8,-37.4,7.5,-6.9,81.1,-37.7,-19.4,-61.9,43.6,-48.5,22.9,104.4,21.6,-2.2,248.3,715.0,-33.3,24.0,36.7,311.0,42.9,-4.6,34.9,8.8,-9.4,5.7,43.7,66.7,-,-17.1,,
53,"meimoku","tuki","対前年（同月）名目増加率_令和 5年 9月",-,-,-,-,26.9,19.3,46.5,16.9,74.6,-22.5,-11.6,-28.0,204.8,28.3,4.2,3.0,3.0,8.6,1.3,3.7,0.9,23.2,-2.9,18.7,-15.1,20.8,12.2,19.8,-16.0,44.3,-74.5,-69.1,-79.2,-2.9,-8.7,-12.2,-64.2,25.9,-14.4,-28.1,12.0,-82.9,8.5,8.2,42.8,-20.1,-100.0,-10.5,14.3,-22.0,-77.5,-20.2,-46.3,-46.4,-14.2,-0.1,-8.3,-29.0,-15.3,38.4,43.9,105.4,-17.7,-29.0,-33.8,-100.0,61.5,16.1,-95.1,54.0,-7.4,63.2,26.5,30.9,34.7,1.0,136.2,-,23.5,,
54,"meimoku","tuki","対前年（同月）名目増加率_令和 5年10月",-,-,-,-,3.1,2.6,26.7,27.7,25.8,-2.4,0.7,1.7,36.7,1.6,4.4,2.6,2.6,6.7,-3.5,5.4,-1.4,18.1,4.1,19.1,-1.0,12.4,3.5,7.2,-20.6,33.2,62.9,-60.2,335.9,-0.9,7.8,-11.0,-36.1,-10.0,-30.4,-62.9,-27.1,-29.3,35.5,28.4,-2.9,0.4,-30.9,87.8,9.8,-16.5,-67.7,-43.5,-23.9,-63.9,7.3,-12.4,-6.0,-12.4,23.2,-32.6,-14.1,-54.9,-0.2,213.5,...,-100.0,-100.0,7.6,140.5,13.2,-7.8,-3.0,7.8,7.8,44.2,0.5,-38.6,-,14.6,,
55,"meimoku","tuki","対前年（同月）名目増加率_令和 5年11月",-,-,-,-,-43.5,-14.9,-11.8,-46.8,68.5,-10.6,-21.6,67.3,-88.0,-50.4,-6.1,-6.2,-6.2,11.1,4.3,1.2,11.4,18.2,5.7,12.6,15.7,30.0,9.1,-1.9,-18.6,36.5,-68.9,-65.6,-69.8,8.9,8.4,-18.3,15.1,49.9,-29.0,-70.0,6.3,-12.9,1.8,3.6,44.4,13.5,-88.4,-19.9,78.0,15.3,-44.2,35.2,73.3,-5.1,19.0,-9.2,-38.2,3.0,47.1,-14.4,-13.9,-20.3,-9.5,287.2,586.4,-,-100.0,5.9,8.3,9.0,1.0,6.0,18.5,14.4,19.2,24.1,-8.1,-,-4.1,,
56,"meimoku","tuki","対前年（同月）名目増加率_令和 5年12月",-,-,-,-,0.3,1.6,14.8,-14.5,67.1,-19.1,0.6,5.4,-48.4,0.4,8.7,10.3,10.3,12.7,15.9,4.1,12.7,24.1,19.7,13.5,13.0,17.9,12.0,3.2,-27.3,33.8,34.3,-47.4,111.1,-14.5,-11.5,-26.6,-17.2,-3.1,43.2,116.2,1.3,138.3,-4.9,27.9,96.3,44.4,-,52.0,68.9,-4.4,-31.1,12.6,1.9,191.2,35.6,0.2,40.6,112.0,29.5,13.9,-1.4,31.0,6.7,96.1,152.5,-,-100.0,13.7,5.8,19.4,-0.9,16.6,-11.5,-16.7,34.6,-15.8,210.5,-,-0.7,,
57,"jissitu","nen","対前年（同月）実質増加率_平成24年",-,-,-,-,-2.0,-2.1,19.4,11.2,26.5,-4.9,-4.0,-3.7,2.0,-1.6,-,-,4.0,2.7,-0.3,0.7,-0.3,10.2,-1.7,-1.6,4.4,1.6,9.8,10.6,8.8,1.7,24.5,5.3,39.8,5.6,0.5,13.6,15.3,4.2,1.9,-7.3,6.8,3.1,6.6,15.2,9.0,5.2,16.9,0.7,2.1,28.0,-,17.6,1.0,-0.6,4.6,3.8,10.2,5.7,4.0,11.0,2.7,27.1,0.6,82.7,61.3,115.3,219.4,-4.6,-5.2,-4.7,1.7,-6.2,-,6.6,-,-,-,-,-,,
58,"jissitu","nen","対前年（同月）実質増加率_平成25年",-,-,-,-,1.4,-0.1,0.2,-32.6,25.2,10.9,-0.5,0.0,51.8,-0.7,-,-,2.8,-0.4,-2.2,-0.9,2.2,1.8,0.2,1.5,-0.7,-1.9,-7.5,-0.5,15.1,1.3,10.2,1.3,15.0,-1.6,2.5,-7.2,-25.2,2.5,9.7,44.2,-5.9,53.0,-17.9,-5.6,-4.6,-0.5,75.2,-6.3,14.9,-14.5,-,-8.2,28.8,-22.8,1.8,-0.1,8.3,23.1,-2.5,1.1,-0.5,4.7,-3.2,-64.8,-68.9,-28.0,-53.6,6.1,2.5,-0.8,-5.9,10.8,-,14.0,-,-,-,-,-,,
59,"jissitu","nen","対前年（同月）実質増加率_平成26年",-,-,-,-,-7.1,-5.5,-5.9,-40.8,8.4,16.0,-6.5,-8.5,-43.0,-6.7,-,-,-6.9,-2.0,-0.7,-10.1,3.3,2.4,-1.7,-7.2,3.4,-0.5,4.3,-2.2,-5.8,-6.7,-18.5,-27.1,-15.3,-6.1,-9.8,-0.6,13.6,-7.2,-4.9,-15.3,2.0,-25.0,4.0,4.4,14.2,-8.4,23.1,-7.7,-15.0,-12.1,-,4.5,-11.6,7.5,-4.0,4.7,-2.7,-13.6,-4.8,0.0,0.1,-2.3,3.7,-39.6,-50.2,-22.3,-17.7,-3.5,-16.1,14.0,5.7,-7.9,-,-9.6,-,-,-,-,-,,
60,"jissitu","nen","対前年（同月）実質増加率_平成27年",-,-,-,-,-2.5,-2.4,-2.1,84.1,-21.4,19.0,-3.6,-2.4,-7.7,-4.7,-,-,1.7,0.5,1.2,1.5,-0.5,5.4,2.3,2.7,-1.5,-2.6,1.8,2.0,-7.6,-2.1,4.4,46.6,-14.5,3.2,4.4,1.3,-21.3,7.5,-4.0,-5.8,-34.2,-17.0,6.0,-0.2,9.6,8.4,20.8,24.9,8.0,3.6,-,-12.1,-8.7,-5.8,-3.8,-6.8,-1.0,-25.2,0.9,7.2,2.2,8.4,11.0,338.1,641.2,-23.1,-27.0,-0.1,-19.9,-5.9,-9.3,5.9,-,-11.7,-,-,-,-,-,,
61,"jissitu","nen","対前年（同月）実質増加率_平成28年",-,-,-,-,-1.0,-2.9,-10.6,2.4,-17.5,-2.8,-2.0,-4.0,75.4,2.7,-,-,-9.1,-1.5,-5.5,0.3,0.1,-2.5,-4.1,-8.1,0.0,-1.4,7.6,2.5,2.4,-8.2,-5.1,-20.7,6.6,-3.3,-1.4,-1.8,-6.5,-7.8,-6.4,-7.8,0.6,-8.1,-8.7,3.2,-19.4,-10.3,102.0,-26.5,-4.7,-10.8,-,-8.0,7.1,-3.7,-16.1,-6.7,-9.9,-2.3,-21.9,-21.2,-19.1,-32.7,-7.9,-80.1,-84.6,9.1,-27.1,-14.7,-3.1,-15.3,-3.9,-17.6,-,-1.7,-,-,-,-,-,,
62,"jissitu","nen","対前年（同月）実質増加率_平成29年",-,-,-,-,-6.8,-4.9,-30.1,-34.4,-27.3,-15.7,-1.5,1.9,-48.4,-8.8,-,-,1.5,0.3,0.3,-9.6,0.5,9.0,0.7,5.1,2.8,0.1,-1.6,-1.7,12.4,0.1,-5.0,-9.0,-3.0,0.5,-1.4,-0.7,29.2,2.6,-2.7,-3.8,-17.1,26.2,-6.2,-0.3,-6.5,-6.8,-94.7,2.6,-7.3,-5.0,-,-5.5,2.1,-15.5,10.0,-0.6,-17.6,30.9,15.5,15.1,-5.9,24.9,20.2,-15.0,-27.0,-95.7,29.9,-0.8,-4.3,-0.9,-1.6,-0.3,-,-10.7,-,-,-,-,-,,
63,"jissitu","nen","対前年（同月）実質増加率_平成30年",-,-,-,-,20.6,19.3,74.8,63.2,81.6,-41.6,18.4,16.6,73.1,23.4,-,-,3.6,1.3,3.7,-4.4,4.7,-7.7,1.4,-1.2,2.5,8.4,0.7,10.1,-18.8,7.5,8.5,13.1,6.4,1.2,1.4,-1.2,-23.2,5.9,15.0,33.6,29.8,-26.4,6.3,9.1,9.2,-3.8,531.3,-9.0,-12.1,-4.6,-,0.0,-7.5,30.3,1.6,7.4,20.3,-1.3,-1.9,11.0,13.2,22.7,-2.5,127.7,229.6,699.2,-34.6,2.4,27.6,14.8,-4.6,-0.9,-,22.4,-,-,-,-,-,,
64,"jissitu","nen","対前年（同月）実質増加率_平成31年・令和元年",-,-,-,-,8.4,9.3,29.4,13.0,38.2,21.8,6.6,7.5,-16.2,8.3,-,-,-0.4,-1.6,-1.2,-8.4,-10.9,-3.1,-7.6,-9.8,-3.8,3.1,7.4,1.8,3.3,8.2,-10.7,-18.4,-7.2,-8.3,-7.0,-6.7,4.2,-13.8,6.7,7.2,-3.8,34.3,2.4,5.5,-1.6,18.9,145.2,23.8,32.4,1.3,-,19.5,1.0,-4.9,3.6,5.7,1.6,16.0,1.0,-3.4,2.7,-16.0,10.9,71.6,57.0,37.1,189.9,5.4,6.3,16.3,3.1,2.6,-,-3.9,-,-,-,-,-,,
65,"jissitu","nen","対前年（同月）実質増加率_令和 2年",-,-,-,-,16.8,7.7,2.4,-11.4,8.4,112.5,5.1,5.0,353.9,19.0,-,-,-2.0,3.6,4.9,11.1,17.2,21.2,12.0,16.0,19.2,3.7,5.3,12.6,20.5,-44.0,20.0,-13.7,32.6,11.5,13.2,11.1,-8.2,10.2,0.3,-9.7,-6.8,9.1,7.6,15.6,-8.4,-32.1,-96.8,-25.4,-46.1,3.2,-,-28.2,-25.4,-45.3,14.3,3.8,2.3,5.9,21.9,1.1,-54.2,23.7,10.9,-14.9,-0.8,160.2,-70.6,-21.1,36.2,-23.3,-2.2,-31.0,-,-18.0,-,-,-,-,-,,
66,"jissitu","nen","対前年（同月）実質増加率_令和 3年",-,-,-,-,-9.5,-2.0,24.2,33.9,20.8,-46.4,-2.6,-2.8,-75.8,-12.2,-,-,-3.7,-3.5,-0.4,-3.4,-4.0,-11.1,-4.0,-1.8,-5.3,-3.7,-3.2,-3.4,-4.6,1.4,-0.5,0.5,-2.4,-8.0,-14.1,-4.7,-5.4,0.6,-3.6,-4.2,7.1,-7.3,-5.9,-8.6,19.4,6.9,-,0.9,18.9,-4.9,-,-12.7,11.1,-14.7,-7.9,-6.0,-12.8,-7.2,-7.9,-15.5,8.9,-43.0,22.4,38.8,36.6,-34.6,97.0,-2.9,-37.7,0.2,-0.8,2.3,-,5.3,-,-,-,-,-,,
67,"jissitu","nen","対前年（同月）実質増加率_令和 4年",-,-,-,-,2.4,-2.2,-17.3,41.0,-40.1,19.3,-0.5,-2.1,170.3,6.4,-,-,1.8,-4.1,-7.9,-12.8,-11.4,-7.8,-8.0,-13.8,-7.7,-0.5,2.3,-1.8,8.2,9.9,-1.6,67.7,-22.7,-5.8,-2.7,-10.0,22.8,-8.9,-8.3,-0.4,-14.6,-8.1,-16.3,-6.1,-28.7,-11.0,-93.2,-20.7,-9.8,-6.8,-,11.9,7.2,34.8,1.2,-2.3,30.9,-9.1,0.5,40.7,43.2,87.2,10.6,-73.0,-74.4,-38.7,-65.0,9.9,-4.6,-15.5,-5.7,25.3,-,12.3,-,-,-,-,-,,
68,"jissitu","nen","対前年（同月）実質増加率_令和 5年",-,-,-,-,-5.8,-1.9,28.2,21.0,34.8,-15.6,-5.7,-5.4,-55.1,-7.1,-,-,-3.7,-0.7,-6.7,-10.5,4.8,0.1,-3.5,2.2,-8.4,-1.0,-6.3,-4.9,-5.9,29.5,-13.7,-23.3,-8.9,10.6,22.1,0.0,-29.7,5.4,-12.3,-36.5,0.5,26.9,-2.4,1.0,9.7,5.3,-57.1,15.8,18.9,-15.2,-,-7.8,-5.8,5.4,-4.6,0.0,-21.6,1.4,-3.8,-14.5,18.6,-29.0,-9.2,88.8,104.0,31.7,15.5,1.6,2.3,19.0,-10.1,0.3,-,-9.0,-,-,-,-,-,,
69,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 1月",-,-,-,-,24.0,14.1,21.4,151.7,-30.4,-24.4,27.1,63.7,149.2,57.7,-,-,-4.1,-4.3,-10.3,-21.1,-4.6,2.6,-11.6,-5.8,-14.9,-9.6,-7.5,-1.7,18.4,39.5,72.7,136.0,20.2,4.2,9.5,1.1,-26.9,6.1,-12.5,-9.7,-58.5,84.5,-24.9,-0.2,-43.2,28.2,-,61.4,27.8,2.5,-,11.7,-7.6,171.0,-7.1,4.0,-19.2,-9.8,-7.2,-10.9,21.7,-28.2,-2.4,-,-,-,-,-4.6,21.6,99.1,5.8,-22.5,-,-22.9,-,-,-,-,-,,
70,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 2月",-,-,-,-,-6.4,-5.9,47.1,93.6,19.8,60.1,-10.2,-10.7,-35.0,-6.3,-,-,-13.2,-3.8,-8.5,-15.8,7.1,-8.6,-8.7,-3.2,-17.1,-2.0,-9.8,-14.1,5.9,41.0,-8.4,44.4,-34.3,14.3,36.9,2.9,-41.3,-4.7,-18.5,-55.2,120.2,-38.9,-4.0,-1.3,101.8,9.4,-,27.9,33.0,-13.4,-,-49.1,-24.7,81.0,7.7,29.1,11.2,39.5,-7.3,-41.1,53.7,-61.6,-18.3,-,-75.0,-19.7,-,49.7,30.3,31.5,-0.1,77.6,-,-55.8,-,-,-,-,-,,
71,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 3月",-,-,-,-,19.9,54.9,115.8,243.9,42.0,-23.1,36.6,58.7,-34.1,29.3,-,-,-5.8,-4.9,-13.2,-19.1,9.3,-12.6,-7.9,-1.8,-14.7,-8.7,-18.9,-14.3,-5.2,56.3,-39.5,-4.3,-59.1,13.4,32.8,-6.5,-64.7,16.9,-33.0,-47.8,-42.9,-91.7,-14.6,-11.0,-43.2,-10.9,-100.0,-3.5,0.2,-41.1,-,-42.5,6.0,-14.6,-11.2,13.5,-24.4,7.7,-18.3,-6.5,49.2,-19.2,-6.8,-88.3,-98.6,424.4,-,12.0,-32.8,-6.0,-13.3,31.8,-,-7.4,-,-,-,-,-,,
72,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 4月",-,-,-,-,-11.5,-12.5,5.4,52.5,-27.9,-42.7,-12.9,-12.3,32.2,-11.2,-,-,-9.3,-0.9,-10.5,-14.7,8.0,-4.6,0.0,16.1,-6.4,-1.2,-19.2,-11.4,-6.5,48.0,44.6,-7.3,111.2,-4.9,10.0,-20.7,74.8,-14.8,-14.9,-46.4,149.4,-25.4,-11.9,-6.5,-13.0,6.7,-100.0,-8.9,62.0,-49.9,-,28.2,12.7,-11.5,12.1,-3.3,-20.0,-45.8,43.0,-44.3,8.8,-65.9,-14.5,-35.3,-34.5,-,-,-3.8,-25.9,13.6,-20.3,-2.4,-,-9.3,-,-,-,-,-,,
73,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 5月",-,-,-,-,27.6,40.4,63.7,55.5,69.8,28.1,13.8,1.8,-36.3,93.4,-,-,-23.8,-3.1,-8.1,-6.9,12.0,-4.2,7.9,1.6,-8.2,-7.6,-18.8,-12.5,12.1,7.3,-65.9,-18.5,-77.7,6.8,14.2,-17.7,-19.3,39.4,-15.7,-47.9,-15.7,22.9,-0.8,6.4,45.2,-13.1,-,18.9,-36.2,16.7,-,-26.1,-21.9,-46.4,-33.2,12.2,12.4,-44.0,-44.7,-47.3,-6.3,-67.6,-9.8,-95.2,-94.9,-100.0,-100.0,-18.7,-41.7,21.1,-19.7,-26.8,-,-20.7,-,-,-,-,-,,
74,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 6月",-,-,-,-,-17.5,-1.7,11.5,-17.4,35.2,-31.6,-2.0,-5.0,-90.7,-23.6,-,-,5.3,-3.8,-7.2,-15.3,14.0,-1.8,2.3,13.7,-6.6,-15.0,-12.2,-12.5,2.3,5.1,8.6,-30.4,39.1,-1.7,9.3,-6.1,-54.5,-14.0,-26.6,-67.9,18.2,192.1,-12.5,1.2,75.0,5.5,-,16.9,2.8,-21.6,-,16.2,-18.5,48.4,18.4,18.5,-18.4,-24.6,38.1,27.8,46.3,69.5,-8.8,-74.5,-81.2,-,-,12.5,-29.4,-3.1,-15.4,27.2,-,25.3,-,-,-,-,-,,
75,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 7月",-,-,-,-,19.5,16.3,30.1,22.7,35.2,-16.2,-3.3,-50.0,68.7,-6.2,-,-,2.6,0.8,-1.9,-11.1,8.7,3.2,0.9,0.3,-11.1,-3.7,4.6,-2.8,-2.9,11.6,-11.4,-11.0,-12.3,16.1,16.4,-0.3,-87.5,36.4,5.8,-73.8,-14.9,-,18.7,2.4,132.9,33.9,-100.0,16.3,1.8,47.8,-,74.5,98.7,125.0,-15.0,-0.2,-38.5,41.1,-21.6,16.5,13.2,43.5,-1.5,-,-,99.0,-100.0,-32.6,506.9,23.1,-11.2,-48.0,-,21.9,-,-,-,-,-,,
76,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 8月",-,-,-,-,-0.8,-1.8,66.6,34.7,94.6,-28.8,-5.5,-6.0,81.0,1.9,-,-,10.7,1.6,-8.6,-13.6,0.0,7.6,-3.6,1.4,-3.7,3.9,1.5,2.5,17.9,25.5,108.5,-44.8,273.8,2.5,15.2,-1.3,-60.1,-15.7,37.1,249.6,77.7,-68.0,14.1,-2.2,-45.9,-2.2,-100.0,4.0,33.6,-50.2,-,0.7,-13.5,74.0,-39.4,-21.7,-63.0,30.4,-48.8,18.6,97.3,18.3,-6.9,241.5,709.3,-33.6,18.0,29.2,306.1,29.9,-9.9,28.2,-,-11.3,-,-,-,-,-,,
77,"jissitu","tuki","対前年（同月）実質増加率_令和 5年 9月",-,-,-,-,22.6,15.3,41.5,12.9,68.7,-25.1,-14.6,-30.4,194.5,24.0,-,-,-0.5,-0.2,-6.8,-4.3,-3.9,3.6,-13.5,8.6,-22.8,8.7,2.1,10.5,-22.2,37.7,-74.9,-69.1,-79.9,17.8,22.9,5.3,-66.5,25.9,-19.0,-28.5,-4.5,-83.8,1.9,-2.8,43.1,-23.8,-100.0,-13.9,9.4,-27.2,-,-25.4,-49.2,-48.6,-16.4,-3.0,-11.0,-34.9,-15.7,33.5,38.0,100.2,-21.6,-30.4,-34.3,-100.0,53.7,10.2,-95.1,41.9,-12.7,55.4,-,28.2,-,-,-,-,-,,
78,"jissitu","tuki","対前年（同月）実質増加率_令和 5年10月",-,-,-,-,-0.9,-1.3,21.8,22.8,21.0,-6.2,-3.2,-2.2,31.4,-2.3,-,-,-1.3,-1.8,-10.3,-2.7,-5.9,-1.3,-11.6,0.5,-10.2,1.2,-4.9,1.6,-23.1,29.4,61.0,-60.2,324.9,14.3,32.4,3.4,-39.3,-10.0,-34.7,-63.9,-37.5,-33.2,27.6,14.8,-2.7,-3.8,-33.7,81.1,5.7,-23.4,-,-47.6,-26.2,-65.1,5.0,-15.4,-9.3,-19.5,23.7,-35.2,-17.7,-56.1,-5.8,207.4,-,-100.0,-100.0,0.3,141.5,7.5,-12.9,-11.3,-,5.7,-,-,-,-,-,,
79,"jissitu","tuki","対前年（同月）実質増加率_令和 5年11月",-,-,-,-,-45.3,-17.6,-14.6,-48.5,63.1,-13.5,-24.1,62.0,-88.4,-52.0,-,-,-9.2,3.8,-4.0,-5.2,7.2,4.4,-3.2,-4.3,8.3,17.3,0.7,-5.5,-21.6,33.2,-69.3,-65.6,-70.6,28.6,35.7,-0.5,11.1,49.9,-32.0,-69.6,-5.6,-14.2,-3.5,-7.2,44.4,9.5,-88.8,-21.6,69.5,5.7,-,26.9,69.9,-8.3,16.3,-12.5,-40.5,-5.7,47.7,-17.5,-17.7,-22.2,-13.8,279.6,581.6,-,-100.0,-2.7,7.9,4.2,-4.7,-5.2,-,12.2,-,-,-,-,-,,
80,"jissitu","tuki","対前年（同月）実質増加率_令和 5年12月",-,-,-,-,-2.5,-1.3,11.6,-16.9,62.4,-21.4,-2.2,2.4,-49.9,-2.4,-,-,7.2,5.8,5.9,1.2,9.6,10.0,5.8,1.9,5.3,6.2,4.4,-0.6,-29.7,31.3,32.7,-47.5,105.8,3.3,13.0,-6.6,-18.9,-3.1,35.6,115.3,-8.5,130.7,-10.2,12.8,96.3,39.1,-,49.3,58.4,-12.0,-,6.4,-0.7,182.7,32.4,-3.8,34.9,94.1,30.0,10.5,-3.9,28.1,1.7,92.3,150.7,-,-100.0,4.4,5.9,13.1,-6.7,4.4,-,-18.3,-,-,-,-,-,,
