1,"東京都生計分析調査　令和 5年 8月","","","","","","","","","","","","","","",""
47,"2","6","1","10","1","茶類",1395,0.4,1229,0.4,1583,0.4,1496,0.4,1319,0.4
48,"2","6","1","10","2","コーヒー・ココア",1084,0.3,1004,0.3,1176,0.3,1171,0.3,891,0.3
49,"2","6","1","10","3","他の飲料",4138,1.2,3375,1.1,4643,1.3,4735,1.3,4759,1.3
50,"2","5","1","11","0","酒類",4582,1.3,5067,1.6,4692,1.3,3649,1.0,4514,1.3
51,"2","5","1","12","0","外食",20766,6.0,15548,4.9,20291,5.5,29674,7.9,22864,6.4
52,"2","6","1","12","1","一般外食",20160,5.8,15548,4.9,19143,5.2,29174,7.7,20121,5.7
53,"2","6","1","12","2","学校給食",606,0.2,-,-,1147,0.3,500,0.1,2743,0.8
54,"2","4","2","0","0","住居",37582,10.8,52924,16.6,31099,8.4,23000,6.1,19678,5.5
55,"2","5","2","1","0","家賃地代",13487,3.9,13661,4.3,15610,4.2,10469,2.8,15096,4.3
56,"2","5","2","2","0","設備修繕・維持",24094,6.9,39263,12.3,15489,4.2,12532,3.3,4582,1.3
57,"2","6","2","2","1","設備材料",14286,4.1,23055,7.2,8389,2.3,8190,2.2,4582,1.3
58,"2","6","2","2","2","工事その他のサービス",9808,2.8,16208,5.1,7099,1.9,4342,1.2,-,-
59,"2","4","3","0","0","光熱・水道",17684,5.1,15866,5.0,17481,4.7,19406,5.2,23861,6.7
60,"2","5","3","1","0","電気代",9368,2.7,8325,2.6,10095,2.7,9880,2.6,11234,3.2
61,"2","5","3","2","0","ガス代",3225,0.9,3096,1.0,3382,0.9,3140,0.8,3744,1.1
62,"2","5","3","3","0","他の光熱",27,0.0,46,0.0,7,0.0,23,0.0,4,0.0
63,"2","5","3","4","0","上下水道料",5064,1.5,4400,1.4,3997,1.1,6363,1.7,8878,2.5
64,"2","4","4","0","0","家具・家事用品",16113,4.6,15056,4.7,24195,6.5,9485,2.5,14881,4.2
65,"2","5","4","1","0","家庭用耐久財",7554,2.2,7398,2.3,14383,3.9,1382,0.4,3869,1.1
66,"2","6","4","1","1","家事用耐久財",2119,0.6,2085,0.7,3618,1.0,998,0.3,408,0.1
67,"2","6","4","1","2","冷暖房用器具",3133,0.9,5228,1.6,3350,0.9,128,0.0,-,-
68,"2","6","4","1","3","一般家具",2302,0.7,84,0.0,7415,2.0,257,0.1,3460,1.0
69,"2","5","4","2","0","室内装備・装飾品",917,0.3,166,0.1,2645,0.7,222,0.1,1329,0.4
70,"2","5","4","3","0","寝具類",950,0.3,1039,0.3,263,0.1,897,0.2,3425,1.0
71,"2","5","4","4","0","家事雑貨",2325,0.7,2197,0.7,2353,0.6,2636,0.7,1859,0.5
72,"2","5","4","5","0","家事用消耗品",3470,1.0,2879,0.9,3821,1.0,3876,1.0,4339,1.2
73,"2","5","4","6","0","家事サービス",896,0.3,1377,0.4,730,0.2,472,0.1,61,0.0
74,"2","4","5","0","0","被服及び履物",8695,2.5,7406,2.3,7173,1.9,13385,3.6,5510,1.6
75,"2","5","5","1","0","和服",9,0.0,13,0.0,12,0.0,-,-,-,-
76,"2","5","5","2","0","洋服",3180,0.9,2069,0.6,1945,0.5,6741,1.8,1955,0.6
77,"2","6","5","2","1","男子用洋服",1523,0.4,891,0.3,468,0.1,4029,1.1,452,0.1
78,"2","6","5","2","2","婦人用洋服",1321,0.4,1151,0.4,1168,0.3,1911,0.5,803,0.2
79,"2","6","5","2","3","子供用洋服",336,0.1,27,0.0,309,0.1,801,0.2,700,0.2
80,"2","5","5","3","0","シャツ・セーター類",1915,0.5,2148,0.7,1743,0.5,1926,0.5,1058,0.3
81,"2","6","5","3","1","男子用シャツ・セーター類",793,0.2,1009,0.3,569,0.2,792,0.2,306,0.1
82,"2","6","5","3","2","婦人用シャツ・セーター類",1023,0.3,1139,0.4,1011,0.3,982,0.3,470,0.1
83,"2","6","5","3","3","子供用シャツ・セーター類",99,0.0,-,-,163,0.0,152,0.0,282,0.1
84,"2","5","5","4","0","下着類",656,0.2,640,0.2,386,0.1,980,0.3,642,0.2
85,"2","6","5","4","1","男子用下着類",150,0.0,127,0.0,70,0.0,275,0.1,152,0.0
86,"2","6","5","4","2","婦人用下着類",453,0.1,513,0.2,265,0.1,582,0.2,349,0.1
87,"2","6","5","4","3","子供用下着類",53,0.0,-,-,50,0.0,122,0.0,141,0.0
88,"2","5","5","5","0","生地・糸類",67,0.0,64,0.0,38,0.0,82,0.0,144,0.0
89,"2","5","5","6","0","他の被服",519,0.1,419,0.1,571,0.2,697,0.2,278,0.1
90,"2","5","5","7","0","履物類",1558,0.4,1445,0.5,1118,0.3,2288,0.6,1331,0.4
91,"2","5","5","8","0","被服関連サービス",793,0.2,609,0.2,1360,0.4,672,0.2,102,0.0
92,"2","4","6","0","0","保健医療",17077,4.9,18683,5.9,19034,5.2,13255,3.5,13052,3.7
93,"2","5","6","1","0","医薬品",2559,0.7,2857,0.9,2822,0.8,2107,0.6,1254,0.4
94,"2","5","6","2","0","健康保持用摂取品",1102,0.3,1216,0.4,984,0.3,1116,0.3,792,0.2
95,"2","5","6","3","0","保健医療用品・器具",3934,1.1,4808,1.5,2680,0.7,4159,1.1,2539,0.7
96,"2","5","6","4","0","保健医療サービス",9482,2.7,9803,3.1,12549,3.4,5873,1.6,8467,2.4
97,"2","4","7","0","0","交通・通信",38813,11.1,30356,9.5,39347,10.6,48765,13.0,53973,15.2
98,"2","5","7","1","0","交通",13197,3.8,9267,2.9,14340,3.9,17497,4.6,17765,5.0
99,"2","5","7","2","0","自動車等関係費",12417,3.6,9515,3.0,11821,3.2,16131,4.3,19704,5.6
100,"2","6","7","2","1","自動車等購入",-,-,-,-,-,-,-,-,-,-
101,"2","6","7","2","2","自転車購入",1374,0.4,-,-,2650,0.7,990,0.3,6569,1.9
102,"2","6","7","2","3","自動車等維持",11043,3.2,9515,3.0,9171,2.5,15141,4.0,13136,3.7
103,"2","5","7","3","0","通信",13199,3.8,11573,3.6,13186,3.6,15137,4.0,16503,4.7
104,"2","4","8","0","0","教育",7693,2.2,-,-,4742,1.3,17785,4.7,31761,9.0
105,"2","5","8","1","0","授業料等",4373,1.3,-,-,1737,0.5,9552,2.5,24171,6.8
106,"2","5","8","2","0","教科書・学習参考教材",40,0.0,-,-,45,0.0,114,0.0,-,-
107,"2","5","8","3","0","補習教育",3280,0.9,-,-,2960,0.8,8119,2.2,7590,2.1
108,"2","4","9","0","0","教養娯楽",45493,13.0,35495,11.1,55835,15.1,53936,14.3,35824,10.1
109,"2","5","9","1","0","教養娯楽用耐久財",5113,1.5,3679,1.2,10225,2.8,3352,0.9,47,0.0
110,"2","5","9","2","0","教養娯楽用品",7756,2.2,6770,2.1,6888,1.9,9943,2.6,9444,2.7
111,"2","5","9","3","0","書籍・他の印刷物",3237,0.9,3427,1.1,3369,0.9,2846,0.8,2937,0.8
112,"2","5","9","4","0","教養娯楽サービス",29388,8.4,21619,6.8,35353,9.6,37794,10.0,23397,6.6
113,"2","6","9","4","1","宿泊料",6662,1.9,2767,0.9,4417,1.2,14927,4.0,9876,2.8
114,"2","6","9","4","2","パック旅行費",5175,1.5,2534,0.8,12682,3.4,2872,0.8,169,0.0
115,"2","6","9","4","3","月謝類",3368,1.0,1059,0.3,4562,1.2,6019,1.6,3411,1.0
116,"2","6","9","4","4","他の教養娯楽サービス",14182,4.1,15259,4.8,13692,3.7,13976,3.7,9942,2.8
117,"2","4","10","0","0","その他の消費支出",59939,17.2,57057,17.9,67922,18.4,64482,17.1,28305,8.0
118,"2","5","10","1","0","諸雑費",30611,8.8,25567,8.0,31717,8.6,41129,10.9,18832,5.3
119,"2","6","10","1","1","理美容サービス",4368,1.3,4575,1.4,5079,1.4,3680,1.0,2696,0.8
120,"2","6","10","1","2","理美容用品",5136,1.5,4852,1.5,4867,1.3,5672,1.5,6067,1.7
121,"2","6","10","1","3","身の回り用品",2678,0.8,1831,0.6,2108,0.6,5116,1.4,1261,0.4
122,"2","6","10","1","4","たばこ",1161,0.3,1118,0.4,1188,0.3,1249,0.3,993,0.3
123,"2","6","10","1","5","他の諸雑費",17268,5.0,13190,4.1,18475,5.0,25412,6.7,7816,2.2
124,"2","5","10","2","0","こづかい",5832,1.7,7270,2.3,5032,1.4,4961,1.3,3061,0.9
125,"2","5","10","3","0","交際費",20972,6.0,21658,6.8,26509,7.2,17597,4.7,6412,1.8
126,"2","6","10","3","0","食料",5691,1.6,7471,2.3,5522,1.5,3851,1.0,1768,0.5
127,"2","6","10","3","0","家具・家事用品",385,0.1,94,0.0,1187,0.3,25,0.0,337,0.1
128,"2","6","10","3","0","被服及び履物",244,0.1,465,0.1,108,0.0,75,0.0,-,-
129,"2","6","10","3","0","教養娯楽",2450,0.7,1776,0.6,1036,0.3,5736,1.5,150,0.0
130,"2","6","10","3","0","他の物品サービス",661,0.2,1075,0.3,621,0.2,135,0.0,134,0.0
131,"2","6","10","3","6","贈与金",7342,2.1,6271,2.0,13963,3.8,3292,0.9,2394,0.7
132,"2","6","10","3","7","他の交際費",4199,1.2,4507,1.4,4071,1.1,4483,1.2,1628,0.5
133,"2","5","10","4","0","仕送り金",2523,0.7,2562,0.8,4664,1.3,795,0.2,-,-
134,"2","3","0","0","0","土地家屋購入",19896,-,737,-,73330,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",9951,2.9,2243,0.7,6939,1.9,19292,5.1,37245,10.5
136,"2","3","0","0","0","（再掲）教養娯楽関係費",56714,16.3,42378,13.3,66415,18.0,72809,19.3,48859,13.8
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",9865,2.8,8833,2.8,18627,5.0,4086,1.1,2394,0.7
138,"2","3","0","0","0","（再掲）経常消費支出",236143,67.7,215790,67.7,247432,67.0,253554,67.3,256121,72.2
139,"2","3","0","0","0","（再掲）情報通信関係費",16677,4.8,15602,4.9,17035,4.6,16868,4.5,21519,6.1
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",301312,86.4,256753,80.6,319807,86.5,349441,92.8,332539,93.8
