1,"東京都生計分析調査　令和 5年 8月","","","","","","","","","","","","","","","","","","",""
27,"1","1","バス代",523,0.1,27.6,113,0.1,273,0.2,382,0.2,157,0.1,782,0.2,709,0.2,1238,0.1
28,"1","1","バス通学定期代",126,0.0,350.0,-,-,-,-,-,-,-,-,-,-,848,0.2,34,0.0
29,"1","1","バス通勤定期代",142,0.0,-53.3,81,0.1,85,0.0,45,0.0,187,0.1,11,0.0,91,0.0,492,0.1
30,"1","1","タクシー代",1222,0.4,37.5,149,0.1,624,0.4,921,0.4,1410,0.5,965,0.3,1715,0.4,2748,0.3
31,"1","1","航空運賃",2900,0.8,491.8,-,-,-,-,1330,0.6,-,-,2778,0.8,3111,0.7,12975,1.5
32,"1","1","郵便料",122,0.0,-22.3,123,0.1,92,0.1,155,0.1,106,0.0,121,0.0,97,0.0,159,0.0
33,"1","1","固定電話通信料",1210,0.3,-14.7,588,0.5,1233,0.7,1486,0.7,1512,0.6,1032,0.3,1539,0.3,1075,0.1
34,"1","1","携帯電話通信料",9241,2.6,-6.7,3515,3.2,8372,4.8,8434,3.8,9290,3.4,13084,3.8,11218,2.5,10718,1.2
35,"1","1","ＮＨＫ放送受信料",1587,0.5,5.1,483,0.4,812,0.5,1227,0.6,2399,0.9,1665,0.5,1914,0.4,2593,0.3
36,"1","1","ケーブルテレビ放送受信料",1239,0.4,-0.1,678,0.6,1291,0.7,1056,0.5,1646,0.6,1334,0.4,1152,0.3,1512,0.2
37,"1","1","他の放送受信料",208,0.1,7.8,107,0.1,253,0.1,63,0.0,118,0.0,69,0.0,429,0.1,415,0.0
38,"1","1","国公立小学校",307,0.1,167.0,39,0.0,-,-,76,0.0,383,0.1,429,0.1,524,0.1,692,0.1
39,"1","1","国公立中学校",213,0.1,28.3,39,0.0,-,-,-,-,105,0.0,120,0.0,417,0.1,803,0.1
40,"1","1","国公立高校",322,0.1,187.5,-,-,-,-,-,-,-,-,1249,0.4,457,0.1,544,0.1
41,"1","1","国公立大学",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,"1","1","たばこ",1161,0.3,35.2,771,0.7,1252,0.7,916,0.4,1528,0.6,1459,0.4,901,0.2,1298,0.1
43,"2","0","準公共料金等",19376,5.6,-19.3,3420,3.1,6612,3.8,15803,7.1,19235,7.1,21578,6.3,33847,7.6,34845,4.0
44,"2","1","牛乳",1657,0.5,14.6,1045,1.0,1428,0.8,1735,0.8,1449,0.5,1589,0.5,2123,0.5,2217,0.3
45,"2","1","灯油",10,0.0,-52.4,-,-,-,-,-,-,-,-,-,-,-,-,72,0.0
46,"2","1","プロパンガス",262,0.1,-29.6,110,0.1,443,0.3,242,0.1,235,0.1,485,0.1,168,0.0,149,0.0
47,"2","1","理髪料",494,0.1,42.0,260,0.2,317,0.2,332,0.1,419,0.2,607,0.2,574,0.1,943,0.1
48,"2","1","パーマネント代",267,0.1,48.3,-,-,384,0.2,238,0.1,355,0.1,57,0.0,346,0.1,485,0.1
49,"2","1","洗濯代",472,0.1,33.7,29,0.0,121,0.1,204,0.1,290,0.1,563,0.2,1140,0.3,948,0.1
50,"2","1","新聞",2115,0.6,-3.1,984,0.9,2045,1.2,2196,1.0,2087,0.8,2119,0.6,2690,0.6,2669,0.3
51,"2","1","私立小学校",183,0.1,-59.1,-,-,-,-,257,0.1,-,-,-,-,-,-,1013,0.1
52,"2","1","私立中学校",1030,0.3,22.3,-,-,-,-,-,-,-,-,-,-,5052,1.1,2145,0.2
53,"2","1","私立高校",1233,0.4,-14.3,-,-,-,-,297,0.1,-,-,3542,1.0,15,0.0,4738,0.5
54,"2","1","私立大学",75,0.0,-98.2,-,-,-,-,-,-,-,-,-,-,522,0.1,-,-
55,"2","1","幼児教育費用",521,0.1,-7.0,377,0.3,232,0.1,121,0.1,2328,0.9,462,0.1,129,0.0,-,-
56,"2","1","民営家賃",10958,3.1,-3.2,614,0.6,1641,0.9,10183,4.6,11368,4.2,12153,3.5,21088,4.7,19466,2.2
57,"2","1","地代",101,0.0,-55.7,-,-,-,-,-,-,705,0.3,-,-,-,-,-,-
