1,"東京都生計分析調査　令和 5年10月","","","","","","","","","","","","","","",""
47,"2","6","1","10","1","茶類",1180,0.3,991,0.3,1370,0.4,1353,0.3,1084,0.3
48,"2","6","1","10","2","コーヒー・ココア",1239,0.3,993,0.3,1517,0.5,1341,0.3,1423,0.4
49,"2","6","1","10","3","他の飲料",3351,0.9,2728,0.8,3760,1.1,3844,0.9,4176,1.2
50,"2","5","1","11","0","酒類",3819,1.0,3619,1.0,4100,1.2,3891,0.9,3787,1.0
51,"2","5","1","12","0","外食",18344,5.0,16072,4.5,17914,5.4,22645,5.2,20417,5.6
52,"2","6","1","12","1","一般外食",17988,4.9,16072,4.5,17671,5.3,21853,5.0,18723,5.2
53,"2","6","1","12","2","学校給食",357,0.1,-,-,243,0.1,792,0.2,1693,0.5
54,"2","4","2","0","0","住居",35893,9.8,42306,11.9,30843,9.3,38740,8.9,3346,0.9
55,"2","5","2","1","0","家賃地代",14215,3.9,17207,4.9,18032,5.4,7501,1.7,2072,0.6
56,"2","5","2","2","0","設備修繕・維持",21678,5.9,25099,7.1,12811,3.9,31239,7.2,1274,0.4
57,"2","6","2","2","1","設備材料",15211,4.1,12161,3.4,11864,3.6,29336,6.8,209,0.1
58,"2","6","2","2","2","工事その他のサービス",6467,1.8,12938,3.7,948,0.3,1903,0.4,1065,0.3
59,"2","4","3","0","0","光熱・水道",19718,5.4,18592,5.2,20006,6.0,21330,4.9,20526,5.7
60,"2","5","3","1","0","電気代",11594,3.2,10961,3.1,12135,3.7,12345,2.8,11061,3.1
61,"2","5","3","2","0","ガス代",3221,0.9,3036,0.9,3462,1.0,3111,0.7,3871,1.1
62,"2","5","3","3","0","他の光熱",100,0.0,128,0.0,107,0.0,62,0.0,24,0.0
63,"2","5","3","4","0","上下水道料",4803,1.3,4466,1.3,4303,1.3,5812,1.3,5570,1.5
64,"2","4","4","0","0","家具・家事用品",13934,3.8,17269,4.9,10759,3.2,11627,2.7,12325,3.4
65,"2","5","4","1","0","家庭用耐久財",4732,1.3,8634,2.4,1286,0.4,2391,0.6,522,0.1
66,"2","6","4","1","1","家事用耐久財",2785,0.8,5710,1.6,200,0.1,848,0.2,273,0.1
67,"2","6","4","1","2","冷暖房用器具",1268,0.3,1984,0.6,399,0.1,1245,0.3,42,0.0
68,"2","6","4","1","3","一般家具",678,0.2,940,0.3,686,0.2,299,0.1,207,0.1
69,"2","5","4","2","0","室内装備・装飾品",573,0.2,437,0.1,888,0.3,180,0.0,1579,0.4
70,"2","5","4","3","0","寝具類",1383,0.4,1528,0.4,581,0.2,2290,0.5,496,0.1
71,"2","5","4","4","0","家事雑貨",2404,0.7,2439,0.7,2193,0.7,2170,0.5,3819,1.1
72,"2","5","4","5","0","家事用消耗品",3852,1.0,3176,0.9,4195,1.3,4216,1.0,5747,1.6
73,"2","5","4","6","0","家事サービス",991,0.3,1055,0.3,1616,0.5,381,0.1,162,0.0
74,"2","4","5","0","0","被服及び履物",13469,3.7,9438,2.7,13314,4.0,21028,4.8,14937,4.1
75,"2","5","5","1","0","和服",27,0.0,61,0.0,-,-,-,-,-,-
76,"2","5","5","2","0","洋服",6207,1.7,3800,1.1,4936,1.5,12126,2.8,6957,1.9
77,"2","6","5","2","1","男子用洋服",2359,0.6,1274,0.4,1487,0.4,5690,1.3,1609,0.4
78,"2","6","5","2","2","婦人用洋服",3234,0.9,2515,0.7,2823,0.9,5021,1.2,3516,1.0
79,"2","6","5","2","3","子供用洋服",614,0.2,11,0.0,625,0.2,1415,0.3,1832,0.5
80,"2","5","5","3","0","シャツ・セーター類",2817,0.8,2056,0.6,3727,1.1,3381,0.8,2307,0.6
81,"2","6","5","3","1","男子用シャツ・セーター類",933,0.3,617,0.2,1115,0.3,1336,0.3,935,0.3
82,"2","6","5","3","2","婦人用シャツ・セーター類",1610,0.4,1440,0.4,2189,0.7,1542,0.4,656,0.2
83,"2","6","5","3","3","子供用シャツ・セーター類",274,0.1,-,-,424,0.1,503,0.1,716,0.2
84,"2","5","5","4","0","下着類",973,0.3,686,0.2,1320,0.4,988,0.2,1452,0.4
85,"2","6","5","4","1","男子用下着類",270,0.1,190,0.1,296,0.1,340,0.1,464,0.1
86,"2","6","5","4","2","婦人用下着類",534,0.1,496,0.1,798,0.2,272,0.1,625,0.2
87,"2","6","5","4","3","子供用下着類",169,0.0,-,-,225,0.1,376,0.1,362,0.1
88,"2","5","5","5","0","生地・糸類",75,0.0,76,0.0,41,0.0,109,0.0,81,0.0
89,"2","5","5","6","0","他の被服",688,0.2,516,0.1,873,0.3,776,0.2,794,0.2
90,"2","5","5","7","0","履物類",1886,0.5,1313,0.4,1948,0.6,2774,0.6,2406,0.7
91,"2","5","5","8","0","被服関連サービス",795,0.2,929,0.3,468,0.1,874,0.2,940,0.3
92,"2","4","6","0","0","保健医療",21944,6.0,28507,8.0,17575,5.3,14422,3.3,21550,5.9
93,"2","5","6","1","0","医薬品",2704,0.7,2843,0.8,3053,0.9,2124,0.5,2384,0.7
94,"2","5","6","2","0","健康保持用摂取品",1272,0.3,1684,0.5,1170,0.4,721,0.2,828,0.2
95,"2","5","6","3","0","保健医療用品・器具",2828,0.8,1987,0.6,3295,1.0,3194,0.7,5319,1.5
96,"2","5","6","4","0","保健医療サービス",15140,4.1,21993,6.2,10057,3.0,8382,1.9,13020,3.6
97,"2","4","7","0","0","交通・通信",42074,11.5,45298,12.8,35041,10.6,46923,10.8,31938,8.8
98,"2","5","7","1","0","交通",12578,3.4,12732,3.6,11169,3.4,15077,3.5,8563,2.4
99,"2","5","7","2","0","自動車等関係費",16610,4.5,20815,5.9,12567,3.8,15622,3.6,8086,2.2
100,"2","6","7","2","1","自動車等購入",7132,1.9,14180,4.0,1952,0.6,1556,0.4,-,-
101,"2","6","7","2","2","自転車購入",650,0.2,82,0.0,917,0.3,1500,0.3,440,0.1
102,"2","6","7","2","3","自動車等維持",8828,2.4,6553,1.9,9697,2.9,12566,2.9,7646,2.1
103,"2","5","7","3","0","通信",12886,3.5,11751,3.3,11305,3.4,16224,3.7,15288,4.2
104,"2","4","8","0","0","教育",30209,8.2,171,0.0,24001,7.2,85794,19.7,64034,17.7
105,"2","5","8","1","0","授業料等",24141,6.6,171,0.0,19978,6.0,65062,15.0,59849,16.5
106,"2","5","8","2","0","教科書・学習参考教材",110,0.0,-,-,52,0.0,294,0.1,444,0.1
107,"2","5","8","3","0","補習教育",5958,1.6,-,-,3971,1.2,20438,4.7,3741,1.0
108,"2","4","9","0","0","教養娯楽",39651,10.8,42876,12.1,33629,10.2,41354,9.5,36336,10.0
109,"2","5","9","1","0","教養娯楽用耐久財",4308,1.2,7588,2.1,1455,0.4,2498,0.6,48,0.0
110,"2","5","9","2","0","教養娯楽用品",7312,2.0,6845,1.9,8191,2.5,7540,1.7,6122,1.7
111,"2","5","9","3","0","書籍・他の印刷物",3601,1.0,3804,1.1,3965,1.2,3317,0.8,1761,0.5
112,"2","5","9","4","0","教養娯楽サービス",24430,6.7,24638,7.0,20018,6.0,27999,6.4,28405,7.8
113,"2","6","9","4","1","宿泊料",4986,1.4,5677,1.6,3835,1.2,3579,0.8,9849,2.7
114,"2","6","9","4","2","パック旅行費",2507,0.7,2903,0.8,2571,0.8,1731,0.4,2277,0.6
115,"2","6","9","4","3","月謝類",4231,1.2,2071,0.6,2702,0.8,9285,2.1,7355,2.0
116,"2","6","9","4","4","他の教養娯楽サービス",12706,3.5,13987,3.9,10910,3.3,13404,3.1,8924,2.5
117,"2","4","10","0","0","その他の消費支出",51193,13.9,65018,18.4,42420,12.8,39996,9.2,32541,9.0
118,"2","5","10","1","0","諸雑費",25268,6.9,27091,7.6,22891,6.9,26128,6.0,19626,5.4
119,"2","6","10","1","1","理美容サービス",4054,1.1,4445,1.3,3806,1.1,3896,0.9,2986,0.8
120,"2","6","10","1","2","理美容用品",5651,1.5,5014,1.4,6324,1.9,6082,1.4,5721,1.6
121,"2","6","10","1","3","身の回り用品",2391,0.7,3218,0.9,1597,0.5,2166,0.5,812,0.2
122,"2","6","10","1","4","たばこ",1016,0.3,781,0.2,1292,0.4,999,0.2,1538,0.4
123,"2","6","10","1","5","他の諸雑費",12157,3.3,13633,3.8,9872,3.0,12986,3.0,8569,2.4
124,"2","5","10","2","0","こづかい",6158,1.7,7500,2.1,4666,1.4,5162,1.2,6601,1.8
125,"2","5","10","3","0","交際費",15513,4.2,21509,6.1,13677,4.1,8691,2.0,6314,1.7
126,"2","6","10","3","0","食料",4332,1.2,6162,1.7,3412,1.0,2575,0.6,1844,0.5
127,"2","6","10","3","0","家具・家事用品",84,0.0,69,0.0,92,0.0,79,0.0,162,0.0
128,"2","6","10","3","0","被服及び履物",301,0.1,504,0.1,175,0.1,96,0.0,148,0.0
129,"2","6","10","3","0","教養娯楽",929,0.3,1881,0.5,157,0.0,211,0.0,135,0.0
130,"2","6","10","3","0","他の物品サービス",833,0.2,1739,0.5,182,0.1,62,0.0,43,0.0
131,"2","6","10","3","6","贈与金",4674,1.3,6535,1.8,5196,1.6,1323,0.3,1702,0.5
132,"2","6","10","3","7","他の交際費",4360,1.2,4618,1.3,4462,1.3,4344,1.0,2279,0.6
133,"2","5","10","4","0","仕送り金",4254,1.2,8918,2.5,1186,0.4,16,0.0,-,-
134,"2","3","0","0","0","土地家屋購入",14195,-,32153,-,-,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",36298,9.9,8526,2.4,26749,8.1,91159,21.0,70868,19.6
136,"2","3","0","0","0","（再掲）教養娯楽関係費",45911,12.5,54738,15.5,36868,11.1,41419,9.5,38630,10.7
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",8928,2.4,15453,4.4,6382,1.9,1338,0.3,1702,0.5
138,"2","3","0","0","0","（再掲）経常消費支出",243390,66.3,233871,66.0,245211,74.0,256465,59.0,254601,70.3
139,"2","3","0","0","0","（再掲）情報通信関係費",16255,4.4,14695,4.1,16177,4.9,18313,4.2,19900,5.5
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",315046,85.8,282234,79.7,292135,88.2,392948,90.4,357305,98.6
