1,"東京都生計分析調査　令和 5年 7月","","","","","","","","","","","","","","",""
21,"1","6","0","0","0","うち女",97405,12.5,84300,13.1,121692,16.4,90816,10.1,76071,8.6
22,"1","4","0","0","0","他の世帯員収入",11472,1.5,8553,1.3,12620,1.7,14012,1.6,5921,0.7
23,"1","3","0","0","0","事業・内職収入",11183,1.4,14953,2.3,6581,0.9,10536,1.2,19053,2.1
24,"1","4","0","0","0","家賃収入",6329,0.8,13063,2.0,2930,0.4,5628,0.6,-,-
25,"1","4","0","0","0","他の事業収入",2233,0.3,559,0.1,2326,0.3,554,0.1,14595,1.6
26,"1","4","0","0","0","内職収入",2621,0.3,1331,0.2,1325,0.2,4354,0.5,4459,0.5
27,"1","3","0","0","0","他の経常収入",8084,1.0,5192,0.8,12808,1.7,6721,0.7,5424,0.6
28,"1","4","0","0","0","財産収入",1626,0.2,1825,0.3,1606,0.2,1870,0.2,-,-
29,"1","4","0","0","0","社会保障給付",6458,0.8,3367,0.5,11201,1.5,4851,0.5,5424,0.6
30,"1","5","0","0","0","公的年金給付",275,0.0,1029,0.2,-,-,-,-,-,-
31,"1","5","0","0","0","他の社会保障給付",6183,0.8,2338,0.4,11201,1.5,4851,0.5,5424,0.6
32,"1","4","0","0","0","仕送り金",-,-,-,-,-,-,-,-,-,-
33,"1","2","0","0","0","特別収入",4329,0.6,3091,0.5,4789,0.6,4003,0.4,8061,0.9
34,"1","3","0","0","0","受贈金",361,0.0,779,0.1,369,0.0,114,0.0,-,-
35,"1","3","0","0","0","他の特別収入",3967,0.5,2312,0.4,4420,0.6,3889,0.4,8061,0.9
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",510702,-,464759,-,480576,-,532061,-,687161,-
37,"1","2","0","0","0","預貯金引出",375618,-,339317,-,334620,-,396116,-,565365,-
38,"1","2","0","0","0","保険金",4402,-,2485,-,11231,-,802,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",272,-,1018,-,-,-,-,-,-,-
40,"1","3","0","0","0","他の保険金",4130,-,1467,-,11231,-,802,-,-,-
41,"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",511,-,151,-,1526,-,-,-,-,-
44,"1","2","0","0","0","クレジット購入借入金",129863,-,122100,-,133193,-,134802,-,121796,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",308,-,706,-,6,-,342,-,-,-
47,"1","1","0","0","0","繰入金",423529,-,297535,-,457750,-,534667,-,236223,-
48,"2","0","0","0","0","支払",1713810,-,1403624,-,1678478,-,1963446,-,1812429,-
49,"2","1","0","0","0","実支出",510679,-,471081,-,505816,-,529087,-,582042,-
50,"2","2","0","0","0","生計支出",346650,-,329679,-,359259,-,339045,-,387141,-
51,"2","3","0","0","0","消費支出",346650,100.0,329679,100.0,359259,100.0,339045,100.0,387141,100.0
52,"2","4","1","0","0","食料",102807,29.7,86557,26.3,106430,29.6,106996,31.6,124960,32.3
53,"2","5","1","1","0","穀類",7181,2.1,5175,1.6,6816,1.9,8400,2.5,10034,2.6
54,"2","6","1","1","1","米類",1625,0.5,854,0.3,1928,0.5,1791,0.5,2309,0.6
55,"2","6","1","1","2","パン",3106,0.9,2423,0.7,2670,0.7,3779,1.1,4164,1.1
56,"2","6","1","1","3","麺類",1954,0.6,1583,0.5,1754,0.5,2234,0.7,2754,0.7
57,"2","6","1","1","4","他の穀類",497,0.1,315,0.1,465,0.1,595,0.2,806,0.2
58,"2","5","1","2","0","魚介類",5173,1.5,4269,1.3,5965,1.7,5076,1.5,5557,1.4
59,"2","6","1","2","1","生鮮魚介",3016,0.9,2391,0.7,3595,1.0,3034,0.9,2795,0.7
60,"2","6","1","2","2","塩干魚介",892,0.3,748,0.2,948,0.3,941,0.3,944,0.2
61,"2","6","1","2","3","魚肉練製品",468,0.1,453,0.1,581,0.2,388,0.1,431,0.1
62,"2","6","1","2","4","他の魚介加工品",797,0.2,677,0.2,841,0.2,713,0.2,1387,0.4
63,"2","5","1","3","0","肉類",9036,2.6,6230,1.9,8132,2.3,10642,3.1,14949,3.9
64,"2","6","1","3","1","生鮮肉",7327,2.1,5005,1.5,6653,1.9,8620,2.5,12097,3.1
65,"2","6","1","3","2","加工肉",1709,0.5,1225,0.4,1480,0.4,2023,0.6,2851,0.7
66,"2","5","1","4","0","乳卵類",5006,1.4,3766,1.1,4968,1.4,5626,1.7,6621,1.7
67,"2","6","1","4","1","牛乳",1543,0.4,1161,0.4,1430,0.4,1761,0.5,2316,0.6
68,"2","6","1","4","2","乳製品",2385,0.7,1807,0.5,2521,0.7,2638,0.8,2702,0.7
69,"2","6","1","4","3","卵",1078,0.3,798,0.2,1018,0.3,1227,0.4,1603,0.4
70,"2","5","1","5","0","野菜・海藻",9864,2.8,8144,2.5,10803,3.0,10026,3.0,11287,2.9
71,"2","6","1","5","1","生鮮野菜",7020,2.0,5783,1.8,7723,2.1,7201,2.1,7662,2.0
72,"2","6","1","5","2","乾物・海藻",664,0.2,377,0.1,869,0.2,672,0.2,791,0.2
73,"2","6","1","5","3","大豆加工品",1155,0.3,993,0.3,1191,0.3,1169,0.3,1495,0.4
74,"2","6","1","5","4","他の野菜・海藻加工品",1026,0.3,992,0.3,1019,0.3,984,0.3,1339,0.3
75,"2","5","1","6","0","果物",3439,1.0,3030,0.9,3562,1.0,3790,1.1,2830,0.7
76,"2","6","1","6","1","生鮮果物",3115,0.9,2644,0.8,3219,0.9,3496,1.0,2660,0.7
77,"2","6","1","6","2","果物加工品",324,0.1,386,0.1,344,0.1,294,0.1,171,0.0
78,"2","5","1","7","0","油脂・調味料",4150,1.2,3416,1.0,4138,1.2,4512,1.3,5087,1.3
79,"2","6","1","7","1","油脂",425,0.1,371,0.1,450,0.1,415,0.1,554,0.1
80,"2","6","1","7","2","調味料",3725,1.1,3045,0.9,3688,1.0,4096,1.2,4533,1.2
81,"2","5","1","8","0","菓子類",8931,2.6,6534,2.0,8414,2.3,10376,3.1,12696,3.3
82,"2","5","1","9","0","調理食品",14607,4.2,13555,4.1,14624,4.1,14747,4.3,17426,4.5
83,"2","6","1","9","1","主食的調理食品",6293,1.8,5940,1.8,6565,1.8,6056,1.8,7434,1.9
84,"2","6","1","9","2","他の調理食品",8314,2.4,7615,2.3,8059,2.2,8691,2.6,9992,2.6
85,"2","5","1","10","0","飲料",7099,2.0,6531,2.0,7899,2.2,6685,2.0,7691,2.0
86,"2","6","1","10","1","茶類",1470,0.4,1677,0.5,1568,0.4,1180,0.3,1647,0.4
87,"2","6","1","10","2","コーヒー・ココア",1129,0.3,1284,0.4,1041,0.3,1155,0.3,841,0.2
88,"2","6","1","10","3","他の飲料",4500,1.3,3569,1.1,5290,1.5,4350,1.3,5202,1.3
89,"2","5","1","11","0","酒類",4531,1.3,4363,1.3,6522,1.8,3342,1.0,2543,0.7
90,"2","5","1","12","0","外食",23789,6.9,21544,6.5,24586,6.8,23775,7.0,28238,7.3
91,"2","6","1","12","1","一般外食",22963,6.6,21544,6.5,24186,6.7,22839,6.7,23517,6.1
92,"2","6","1","12","2","学校給食",826,0.2,-,-,400,0.1,936,0.3,4721,1.2
93,"2","4","2","0","0","住居",26416,7.6,44690,13.6,24066,6.7,15436,4.6,21661,5.6
94,"2","5","2","1","0","家賃地代",19270,5.6,29241,8.9,20253,5.6,10363,3.1,20448,5.3
95,"2","5","2","2","0","設備修繕・維持",7146,2.1,15449,4.7,3813,1.1,5072,1.5,1213,0.3
96,"2","6","2","2","1","設備材料",4599,1.3,13475,4.1,2134,0.6,823,0.2,703,0.2
97,"2","6","2","2","2","工事その他のサービス",2547,0.7,1974,0.6,1679,0.5,4249,1.3,510,0.1
98,"2","4","3","0","0","光熱・水道",16150,4.7,14317,4.3,16156,4.5,15555,4.6,24744,6.4
99,"2","5","3","1","0","電気代",7421,2.1,7006,2.1,6950,1.9,7350,2.2,10909,2.8
100,"2","5","3","2","0","ガス代",4125,1.2,3730,1.1,4450,1.2,3863,1.1,5302,1.4
101,"2","5","3","3","0","他の光熱",45,0.0,83,0.0,42,0.0,29,0.0,-,-
102,"2","5","3","4","0","上下水道料",4559,1.3,3498,1.1,4714,1.3,4314,1.3,8533,2.2
103,"2","4","4","0","0","家具・家事用品",11615,3.4,10298,3.1,13886,3.9,11413,3.4,8159,2.1
104,"2","5","4","1","0","家庭用耐久財",2098,0.6,925,0.3,3270,0.9,2235,0.7,921,0.2
105,"2","6","4","1","1","家事用耐久財",1642,0.5,640,0.2,2890,0.8,1565,0.5,517,0.1
106,"2","6","4","1","2","冷暖房用器具",265,0.1,276,0.1,327,0.1,170,0.1,404,0.1
107,"2","6","4","1","3","一般家具",191,0.1,9,0.0,53,0.0,500,0.1,-,-
108,"2","5","4","2","0","室内装備・装飾品",289,0.1,574,0.2,161,0.0,236,0.1,54,0.0
109,"2","5","4","3","0","寝具類",743,0.2,340,0.1,1195,0.3,813,0.2,53,0.0
110,"2","5","4","4","0","家事雑貨",2963,0.9,3029,0.9,3255,0.9,2633,0.8,3041,0.8
111,"2","5","4","5","0","家事用消耗品",3963,1.1,3449,1.0,4117,1.1,4248,1.3,3858,1.0
112,"2","5","4","6","0","家事サービス",1560,0.5,1982,0.6,1889,0.5,1248,0.4,231,0.1
113,"2","4","5","0","0","被服及び履物",14823,4.3,13717,4.2,14858,4.1,15704,4.6,14593,3.8
114,"2","5","5","1","0","和服",81,0.0,121,0.0,-,-,143,0.0,-,-
115,"2","5","5","2","0","洋服",5694,1.6,4155,1.3,6553,1.8,6182,1.8,5425,1.4
116,"2","6","5","2","1","男子用洋服",1982,0.6,1174,0.4,3300,0.9,1369,0.4,2235,0.6
117,"2","6","5","2","2","婦人用洋服",3128,0.9,2870,0.9,2563,0.7,3927,1.2,2731,0.7
118,"2","6","5","2","3","子供用洋服",584,0.2,112,0.0,690,0.2,887,0.3,458,0.1
119,"2","5","5","3","0","シャツ・セーター類",3309,1.0,3404,1.0,2743,0.8,3684,1.1,3556,0.9
120,"2","6","5","3","1","男子用シャツ・セーター類",1597,0.5,1631,0.5,1001,0.3,2083,0.6,1689,0.4
121,"2","6","5","3","2","婦人用シャツ・セーター類",1516,0.4,1761,0.5,1536,0.4,1308,0.4,1511,0.4
122,"2","6","5","3","3","子供用シャツ・セーター類",196,0.1,13,0.0,206,0.1,293,0.1,356,0.1
123,"2","5","5","4","0","下着類",1573,0.5,1379,0.4,1705,0.5,1431,0.4,2316,0.6
124,"2","6","5","4","1","男子用下着類",433,0.1,321,0.1,425,0.1,570,0.2,249,0.1
125,"2","6","5","4","2","婦人用下着類",957,0.3,1012,0.3,1140,0.3,608,0.2,1559,0.4
126,"2","6","5","4","3","子供用下着類",183,0.1,47,0.0,141,0.0,252,0.1,507,0.1
127,"2","5","5","5","0","生地・糸類",71,0.0,201,0.1,10,0.0,38,0.0,11,0.0
128,"2","5","5","6","0","他の被服",843,0.2,735,0.2,979,0.3,814,0.2,800,0.2
129,"2","5","5","7","0","履物類",2557,0.7,2986,0.9,1817,0.5,2997,0.9,2091,0.5
130,"2","5","5","8","0","被服関連サービス",695,0.2,736,0.2,1051,0.3,416,0.1,394,0.1
131,"2","4","6","0","0","保健医療",15165,4.4,15633,4.7,15086,4.2,14384,4.2,17254,4.5
132,"2","5","6","1","0","医薬品",2356,0.7,2342,0.7,2812,0.8,1995,0.6,2194,0.6
133,"2","5","6","2","0","健康保持用摂取品",921,0.3,888,0.3,864,0.2,1068,0.3,624,0.2
134,"2","5","6","3","0","保健医療用品・器具",3596,1.0,3753,1.1,3366,0.9,3616,1.1,3874,1.0
135,"2","5","6","4","0","保健医療サービス",8292,2.4,8651,2.6,8045,2.2,7704,2.3,10562,2.7
136,"2","4","7","0","0","交通・通信",44425,12.8,42151,12.8,37764,10.5,55275,16.3,31157,8.0
137,"2","5","7","1","0","交通",13200,3.8,12404,3.8,15135,4.2,14241,4.2,3992,1.0
138,"2","5","7","2","0","自動車等関係費",19587,5.7,18870,5.7,11427,3.2,30007,8.9,8717,2.3
139,"2","6","7","2","1","自動車等購入",5452,1.6,-,-,-,-,15854,4.7,-,-
140,"2","6","7","2","2","自転車購入",108,0.0,-,-,331,0.1,18,0.0,-,-
141,"2","6","7","2","3","自動車等維持",14027,4.0,18870,5.7,11095,3.1,14135,4.2,8717,2.3
142,"2","5","7","3","0","通信",11639,3.4,10877,3.3,11203,3.1,11026,3.3,18448,4.8
143,"2","4","8","0","0","教育",24225,7.0,778,0.2,42856,11.9,20607,6.1,46146,11.9
144,"2","5","8","1","0","授業料等",19130,5.5,761,0.2,38284,10.7,11321,3.3,40081,10.4
145,"2","5","8","2","0","教科書・学習参考教材",194,0.1,16,0.0,9,0.0,517,0.2,113,0.0
146,"2","5","8","3","0","補習教育",4901,1.4,-,-,4562,1.3,8768,2.6,5952,1.5
147,"2","4","9","0","0","教養娯楽",40052,11.6,39523,12.0,40792,11.4,37168,11.0,51286,13.2
148,"2","5","9","1","0","教養娯楽用耐久財",2877,0.8,3789,1.1,2481,0.7,2979,0.9,939,0.2
149,"2","5","9","2","0","教養娯楽用品",9176,2.6,8187,2.5,9746,2.7,9288,2.7,9805,2.5
150,"2","5","9","3","0","書籍・他の印刷物",2744,0.8,2379,0.7,2903,0.8,2741,0.8,3354,0.9
151,"2","5","9","4","0","教養娯楽サービス",25255,7.3,25168,7.6,25662,7.1,22161,6.5,37187,9.6
152,"2","6","9","4","1","宿泊料",4107,1.2,936,0.3,7591,2.1,4081,1.2,1411,0.4
153,"2","6","9","4","2","パック旅行費",3201,0.9,8828,2.7,2007,0.6,619,0.2,128,0.0
154,"2","6","9","4","3","月謝類",5386,1.6,721,0.2,3483,1.0,5254,1.5,28696,7.4
155,"2","6","9","4","4","他の教養娯楽サービス",12561,3.6,14684,4.5,12582,3.5,12206,3.6,6953,1.8
156,"2","4","10","0","0","その他の消費支出",50971,14.7,62016,18.8,47364,13.2,46508,13.7,47182,12.2
157,"2","5","10","1","0","諸雑費",28661,8.3,28898,8.8,27324,7.6,30652,9.0,24500,6.3
158,"2","6","10","1","1","理美容サービス",3616,1.0,4904,1.5,2998,0.8,3424,1.0,2523,0.7
159,"2","6","10","1","2","理美容用品",6300,1.8,5405,1.6,6621,1.8,6679,2.0,6423,1.7
160,"2","6","10","1","3","身の回り用品",2884,0.8,3465,1.1,2754,0.8,2140,0.6,4629,1.2
161,"2","6","10","1","4","たばこ",1135,0.3,1494,0.5,1070,0.3,1076,0.3,443,0.1
162,"2","6","10","1","5","他の諸雑費",14727,4.2,13630,4.1,13881,3.9,17333,5.1,10482,2.7
163,"2","5","10","2","0","こづかい",4852,1.4,3734,1.1,5359,1.5,5290,1.6,4747,1.2
164,"2","5","10","3","0","交際費",15402,4.4,26244,8.0,13056,3.6,10207,3.0,10590,2.7
165,"2","6","10","3","0","食料",5649,1.6,9245,2.8,5522,1.5,2936,0.9,5791,1.5
166,"2","6","10","3","0","家具・家事用品",138,0.0,199,0.1,133,0.0,127,0.0,-,-
167,"2","6","10","3","0","被服及び履物",162,0.0,537,0.2,-,-,55,0.0,-,-
168,"2","6","10","3","0","教養娯楽",1920,0.6,6410,1.9,79,0.0,511,0.2,80,0.0
169,"2","6","10","3","0","他の物品サービス",661,0.2,1882,0.6,220,0.1,177,0.1,362,0.1
170,"2","6","10","3","6","贈与金",2728,0.8,4109,1.2,2395,0.7,1744,0.5,3622,0.9
171,"2","6","10","3","7","他の交際費",4144,1.2,3863,1.2,4707,1.3,4657,1.4,735,0.2
172,"2","5","10","4","0","仕送り金",2056,0.6,3140,1.0,1625,0.5,360,0.1,7345,1.9
173,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",26574,7.7,3581,1.1,44099,12.3,22746,6.7,52119,13.5
175,"2","3","0","0","0","（再掲）教養娯楽関係費",49682,14.3,53255,16.2,52165,14.5,47293,13.9,38531,10.0
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",4784,1.4,7249,2.2,4020,1.1,2104,0.6,10967,2.8
177,"2","3","0","0","0","（再掲）経常消費支出",249043,71.8,245076,74.3,252746,70.4,239194,70.5,290052,74.9
178,"2","3","0","0","0","（再掲）情報通信関係費",16385,4.7,15833,4.8,16156,4.5,15544,4.6,22676,5.9
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",309998,89.4,277740,84.2,331172,92.2,305651,90.2,354513,91.6
180,"2","2","0","0","0","その他の実支出",164028,-,141402,-,146557,-,190042,-,194901,-
181,"2","3","0","0","0","直接税",82667,-,63138,-,71843,-,100085,-,114518,-
182,"2","4","0","0","0","勤労所得税",49852,-,33116,-,43498,-,64917,-,65373,-
183,"2","4","0","0","0","個人住民税",25633,-,25434,-,26193,-,23908,-,31510,-
184,"2","4","0","0","0","他の税",7183,-,4588,-,2152,-,11260,-,17634,-
185,"2","3","0","0","0","社会保険料",81327,-,78212,-,74714,-,89954,-,80140,-
186,"2","4","0","0","0","公的年金保険料",45448,-,39269,-,43482,-,52306,-,44201,-
187,"2","4","0","0","0","健康保険料",28447,-,33106,-,23974,-,29106,-,27292,-
188,"2","4","0","0","0","介護保険料",4242,-,3260,-,4125,-,4959,-,4892,-
189,"2","4","0","0","0","他の社会保険料",3190,-,2578,-,3133,-,3583,-,3755,-
190,"2","3","0","0","0","その他",34,-,52,-,-,-,2,-,243,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",810212,-,652216,-,749298,-,929124,-,1059794,-
192,"2","2","0","0","0","預貯金",596833,-,480119,-,577177,-,675749,-,722335,-
193,"2","2","0","0","0","保険料",29521,-,25649,-,21313,-,39542,-,30997,-
194,"2","3","0","0","0","個人・企業年金保険料",6897,-,5821,-,9492,-,6609,-,1764,-
195,"2","3","0","0","0","他の保険料",22624,-,19827,-,11821,-,32934,-,29233,-
196,"2","2","0","0","0","有価証券購入",8746,-,25319,-,2095,-,3878,-,-,-
197,"2","2","0","0","0","土地家屋借金返済",56962,-,27456,-,47291,-,83285,-,79482,-
198,"2","2","0","0","0","他の借金返済",1544,-,621,-,1680,-,2450,-,223,-
199,"2","2","0","0","0","クレジット購入借入金返済",116395,-,92832,-,99496,-,124000,-,226732,-
200,"2","2","0","0","0","実支出以外の支払のその他",212,-,221,-,245,-,220,-,24,-
201,"2","1","0","0","0","繰越金",392919,-,280327,-,423364,-,505235,-,170593,-
202,"3","0","0","0","0","可処分所得",615551,-,499928,-,593595,-,706676,-,694145,-
203,"3","0","0","0","0","黒字",268901,-,170249,-,234336,-,367631,-,307004,-
204,"3","1","0","0","0","金融資産純増",255079,-,189285,-,254734,-,322252,-,187968,-
205,"3","3","0","0","0","貯蓄純増",246334,-,163966,-,252639,-,318374,-,187968,-
206,"3","4","0","0","0","預貯金純増",221215,-,140803,-,242557,-,279634,-,156970,-
207,"3","4","0","0","0","保険純増",25118,-,23164,-,10082,-,38740,-,30997,-
208,"3","3","0","0","0","有価証券純購入",8746,-,25319,-,2095,-,3878,-,-,-
209,"3","1","0","0","0","土地家屋借金純減",56962,-,27456,-,47291,-,83285,-,79482,-
210,"3","1","0","0","0","他の借金純減",1033,-,470,-,154,-,2450,-,223,-
211,"3","1","0","0","0","クレジット購入借入金純減",-13468,-,-29268,-,-33697,-,-10802,-,104936,-
212,"3","1","0","0","0","土地家屋純増",-,-,-,-,-,-,-,-,-,-
213,"3","1","0","0","0","その他の純増",-96,-,-486,-,239,-,-122,-,24,-
214,"3","1","0","0","0","繰越純増",-30609,-,-17208,-,-34385,-,-29432,-,-65629,-
