1,"東京都生計分析調査　令和 5年 8月","","","","","","","","","","","","","","",""
21,"1","6","0","0","0","うち女",72985,11.8,50914,8.7,74624,11.8,90214,14.2,65941,10.7
22,"1","4","0","0","0","他の世帯員収入",13091,2.1,5848,1.0,14432,2.3,16350,2.6,17256,2.8
23,"1","3","0","0","0","事業・内職収入",10712,1.7,16036,2.7,5871,0.9,8905,1.4,17759,2.9
24,"1","4","0","0","0","家賃収入",3679,0.6,1864,0.3,3455,0.5,6219,1.0,-,-
25,"1","4","0","0","0","他の事業収入",5269,0.9,12473,2.1,1690,0.3,704,0.1,13297,2.2
26,"1","4","0","0","0","内職収入",1765,0.3,1699,0.3,725,0.1,1981,0.3,4462,0.7
27,"1","3","0","0","0","他の経常収入",52997,8.6,91840,15.7,66423,10.5,24206,3.8,7471,1.2
28,"1","4","0","0","0","財産収入",1899,0.3,4535,0.8,368,0.1,1697,0.3,-,-
29,"1","4","0","0","0","社会保障給付",51007,8.2,86993,14.9,66027,10.5,22508,3.6,7471,1.2
30,"1","5","0","0","0","公的年金給付",43182,7.0,84600,14.4,60667,9.6,8379,1.3,-,-
31,"1","5","0","0","0","他の社会保障給付",7826,1.3,2393,0.4,5360,0.8,14129,2.2,7471,1.2
32,"1","4","0","0","0","仕送り金",91,0.0,311,0.1,28,0.0,-,-,-,-
33,"1","2","0","0","0","特別収入",5960,1.0,7355,1.3,4959,0.8,6524,1.0,3029,0.5
34,"1","3","0","0","0","受贈金",516,0.1,623,0.1,347,0.1,716,0.1,-,-
35,"1","3","0","0","0","他の特別収入",5444,0.9,6733,1.1,4613,0.7,5808,0.9,3029,0.5
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",508597,-,437015,-,518279,-,549129,-,529740,-
37,"1","2","0","0","0","預貯金引出",359881,-,293241,-,372755,-,390000,-,395975,-
38,"1","2","0","0","0","保険金",6958,-,11092,-,7989,-,4789,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",5536,-,11092,-,7989,-,708,-,-,-
40,"1","3","0","0","0","他の保険金",1422,-,-,-,-,-,4081,-,-,-
41,"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",491,-,-,-,1664,-,-,-,-,-
44,"1","2","0","0","0","クレジット購入借入金",141204,-,132499,-,135871,-,154296,-,133765,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",64,-,183,-,-,-,44,-,-,-
47,"1","1","0","0","0","繰入金",386962,-,339151,-,420444,-,463435,-,128175,-
48,"2","0","0","0","0","支払",1514068,-,1361786,-,1570174,-,1645731,-,1273955,-
49,"2","1","0","0","0","実支出",517087,-,438218,-,647944,-,479798,-,465567,-
50,"2","2","0","0","0","生計支出",401685,-,327529,-,529627,-,360347,-,361269,-
51,"2","3","0","0","0","消費支出",364297,100.0,325317,100.0,404854,100.0,360347,100.0,361269,100.0
52,"2","4","1","0","0","食料",103141,28.3,91361,28.1,102291,25.3,106657,29.6,126337,35.0
53,"2","5","1","1","0","穀類",6810,1.9,5087,1.6,5895,1.5,7821,2.2,10859,3.0
54,"2","6","1","1","1","米類",1652,0.5,1375,0.4,1247,0.3,1779,0.5,3256,0.9
55,"2","6","1","1","2","パン",2910,0.8,2133,0.7,2768,0.7,3352,0.9,3922,1.1
56,"2","6","1","1","3","麺類",1823,0.5,1315,0.4,1541,0.4,2185,0.6,2812,0.8
57,"2","6","1","1","4","他の穀類",426,0.1,264,0.1,339,0.1,505,0.1,869,0.2
58,"2","5","1","2","0","魚介類",5135,1.4,4594,1.4,6068,1.5,4318,1.2,6784,1.9
59,"2","6","1","2","1","生鮮魚介",2816,0.8,2514,0.8,3238,0.8,2456,0.7,3689,1.0
60,"2","6","1","2","2","塩干魚介",946,0.3,786,0.2,1070,0.3,900,0.2,1180,0.3
61,"2","6","1","2","3","魚肉練製品",419,0.1,416,0.1,528,0.1,311,0.1,484,0.1
62,"2","6","1","2","4","他の魚介加工品",954,0.3,877,0.3,1232,0.3,650,0.2,1431,0.4
63,"2","5","1","3","0","肉類",9037,2.5,6153,1.9,8438,2.1,10287,2.9,14494,4.0
64,"2","6","1","3","1","生鮮肉",7319,2.0,4810,1.5,6906,1.7,8390,2.3,11782,3.3
65,"2","6","1","3","2","加工肉",1718,0.5,1343,0.4,1532,0.4,1896,0.5,2711,0.8
66,"2","5","1","4","0","乳卵類",4978,1.4,3524,1.1,4748,1.2,5710,1.6,7111,2.0
67,"2","6","1","4","1","牛乳",1612,0.4,1142,0.4,1536,0.4,1763,0.5,2637,0.7
68,"2","6","1","4","2","乳製品",2288,0.6,1616,0.5,2151,0.5,2798,0.8,2730,0.8
69,"2","6","1","4","3","卵",1077,0.3,766,0.2,1062,0.3,1149,0.3,1745,0.5
70,"2","5","1","5","0","野菜・海藻",9323,2.6,7747,2.4,10212,2.5,9208,2.6,11434,3.2
71,"2","6","1","5","1","生鮮野菜",6524,1.8,5449,1.7,7154,1.8,6496,1.8,7690,2.1
72,"2","6","1","5","2","乾物・海藻",706,0.2,569,0.2,781,0.2,647,0.2,1079,0.3
73,"2","6","1","5","3","大豆加工品",1093,0.3,835,0.3,1271,0.3,1038,0.3,1469,0.4
74,"2","6","1","5","4","他の野菜・海藻加工品",1001,0.3,893,0.3,1006,0.2,1027,0.3,1196,0.3
75,"2","5","1","6","0","果物",3448,0.9,3511,1.1,3495,0.9,3277,0.9,3764,1.0
76,"2","6","1","6","1","生鮮果物",3137,0.9,3248,1.0,3093,0.8,3002,0.8,3469,1.0
77,"2","6","1","6","2","果物加工品",311,0.1,262,0.1,402,0.1,275,0.1,295,0.1
78,"2","5","1","7","0","油脂・調味料",3878,1.1,3521,1.1,3780,0.9,3677,1.0,5973,1.7
79,"2","6","1","7","1","油脂",425,0.1,260,0.1,460,0.1,460,0.1,654,0.2
80,"2","6","1","7","2","調味料",3453,0.9,3261,1.0,3320,0.8,3217,0.9,5318,1.5
81,"2","5","1","8","0","菓子類",8779,2.4,6633,2.0,7930,2.0,10166,2.8,12406,3.4
82,"2","5","1","9","0","調理食品",14539,4.0,14330,4.4,14278,3.5,14186,3.9,17310,4.8
83,"2","6","1","9","1","主食的調理食品",6583,1.8,6300,1.9,6703,1.7,6514,1.8,7270,2.0
84,"2","6","1","9","2","他の調理食品",7956,2.2,8030,2.5,7575,1.9,7672,2.1,10040,2.8
85,"2","5","1","10","0","飲料",6755,1.9,6132,1.9,7135,1.8,6805,1.9,7136,2.0
86,"2","6","1","10","1","茶類",1371,0.4,1372,0.4,1444,0.4,1306,0.4,1381,0.4
87,"2","6","1","10","2","コーヒー・ココア",1090,0.3,1161,0.4,1032,0.3,1116,0.3,976,0.3
88,"2","6","1","10","3","他の飲料",4294,1.2,3599,1.1,4659,1.2,4383,1.2,4778,1.3
89,"2","5","1","11","0","酒類",4462,1.2,4365,1.3,5609,1.4,3542,1.0,4544,1.3
90,"2","5","1","12","0","外食",25996,7.1,25764,7.9,24701,6.1,27659,7.7,24522,6.8
91,"2","6","1","12","1","一般外食",24882,6.8,25764,7.9,22749,5.6,26995,7.5,21195,5.9
92,"2","6","1","12","2","学校給食",1114,0.3,-,-,1952,0.5,665,0.2,3327,0.9
93,"2","4","2","0","0","住居",34132,9.4,41098,12.6,39231,9.7,28301,7.9,19882,5.5
94,"2","5","2","1","0","家賃地代",19421,5.3,31164,9.6,17357,4.3,12160,3.4,19784,5.5
95,"2","5","2","2","0","設備修繕・維持",14711,4.0,9934,3.1,21875,5.4,16141,4.5,97,0.0
96,"2","6","2","2","1","設備材料",10024,2.8,7901,2.4,14096,3.5,10818,3.0,97,0.0
97,"2","6","2","2","2","工事その他のサービス",4686,1.3,2033,0.6,7779,1.9,5323,1.5,-,-
98,"2","4","3","0","0","光熱・水道",16670,4.6,14514,4.5,15146,3.7,17875,5.0,23166,6.4
99,"2","5","3","1","0","電気代",8639,2.4,7400,2.3,8130,2.0,9299,2.6,11322,3.1
100,"2","5","3","2","0","ガス代",3157,0.9,3327,1.0,3152,0.8,2928,0.8,3547,1.0
101,"2","5","3","3","0","他の光熱",37,0.0,89,0.0,10,0.0,30,0.0,6,0.0
102,"2","5","3","4","0","上下水道料",4837,1.3,3698,1.1,3854,1.0,5619,1.6,8292,2.3
103,"2","4","4","0","0","家具・家事用品",17572,4.8,14698,4.5,31251,7.7,8523,2.4,16239,4.5
104,"2","5","4","1","0","家庭用耐久財",8333,2.3,5754,1.8,20167,5.0,1135,0.3,5070,1.4
105,"2","6","4","1","1","家事用耐久財",2236,0.6,917,0.3,5795,1.4,675,0.2,535,0.1
106,"2","6","4","1","2","冷暖房用器具",1804,0.5,4707,1.4,1755,0.4,119,0.0,-,-
107,"2","6","4","1","3","一般家具",4293,1.2,130,0.0,12617,3.1,341,0.1,4535,1.3
108,"2","5","4","2","0","室内装備・装飾品",1066,0.3,176,0.1,3201,0.8,197,0.1,75,0.0
109,"2","5","4","3","0","寝具類",1318,0.4,2030,0.6,393,0.1,720,0.2,4488,1.2
110,"2","5","4","4","0","家事雑貨",2586,0.7,2839,0.9,2735,0.7,2365,0.7,2217,0.6
111,"2","5","4","5","0","家事用消耗品",3570,1.0,2805,0.9,3971,1.0,3615,1.0,4309,1.2
112,"2","5","4","6","0","家事サービス",699,0.2,1094,0.3,785,0.2,491,0.1,79,0.0
113,"2","4","5","0","0","被服及び履物",8974,2.5,9465,2.9,8572,2.1,9818,2.7,5668,1.6
114,"2","5","5","1","0","和服",16,0.0,39,0.0,21,0.0,-,-,-,-
115,"2","5","5","2","0","洋服",2758,0.8,2251,0.7,2644,0.7,3451,1.0,1954,0.5
116,"2","6","5","2","1","男子用洋服",674,0.2,838,0.3,591,0.1,642,0.2,593,0.2
117,"2","6","5","2","2","婦人用洋服",1536,0.4,1333,0.4,1547,0.4,1848,0.5,911,0.3
118,"2","6","5","2","3","子供用洋服",547,0.2,80,0.0,506,0.1,961,0.3,450,0.1
119,"2","5","5","3","0","シャツ・セーター類",2061,0.6,3403,1.0,1573,0.4,1688,0.5,1182,0.3
120,"2","6","5","3","1","男子用シャツ・セーター類",987,0.3,1887,0.6,587,0.1,797,0.2,401,0.1
121,"2","6","5","3","2","婦人用シャツ・セーター類",926,0.3,1515,0.5,762,0.2,700,0.2,616,0.2
122,"2","6","5","3","3","子供用シャツ・セーター類",148,0.0,-,-,225,0.1,191,0.1,165,0.0
123,"2","5","5","4","0","下着類",746,0.2,747,0.2,419,0.1,998,0.3,842,0.2
124,"2","6","5","4","1","男子用下着類",193,0.1,213,0.1,83,0.0,270,0.1,199,0.1
125,"2","6","5","4","2","婦人用下着類",459,0.1,533,0.2,267,0.1,565,0.2,458,0.1
126,"2","6","5","4","3","子供用下着類",94,0.0,-,-,70,0.0,162,0.0,185,0.1
127,"2","5","5","5","0","生地・糸類",59,0.0,27,0.0,65,0.0,48,0.0,175,0.0
128,"2","5","5","6","0","他の被服",597,0.2,536,0.2,543,0.1,749,0.2,364,0.1
129,"2","5","5","7","0","履物類",1779,0.5,2046,0.6,1198,0.3,2270,0.6,1018,0.3
130,"2","5","5","8","0","被服関連サービス",958,0.3,417,0.1,2109,0.5,614,0.2,134,0.0
131,"2","4","6","0","0","保健医療",15558,4.3,15783,4.9,20819,5.1,12007,3.3,11500,3.2
132,"2","5","6","1","0","医薬品",2150,0.6,2635,0.8,2140,0.5,1968,0.5,1478,0.4
133,"2","5","6","2","0","健康保持用摂取品",683,0.2,742,0.2,863,0.2,622,0.2,169,0.0
134,"2","5","6","3","0","保健医療用品・器具",3063,0.8,3131,1.0,3034,0.7,3167,0.9,2572,0.7
135,"2","5","6","4","0","保健医療サービス",9662,2.7,9276,2.9,14782,3.7,6250,1.7,7280,2.0
136,"2","4","7","0","0","交通・通信",45871,12.6,40319,12.4,48522,12.0,45232,12.6,55724,15.4
137,"2","5","7","1","0","交通",16387,4.5,14466,4.4,20179,5.0,15251,4.2,14067,3.9
138,"2","5","7","2","0","自動車等関係費",14798,4.1,13389,4.1,13505,3.3,14413,4.0,24425,6.8
139,"2","6","7","2","1","自動車等購入",-,-,-,-,-,-,-,-,-,-
140,"2","6","7","2","2","自転車購入",1868,0.5,-,-,2088,0.5,1316,0.4,8609,2.4
141,"2","6","7","2","3","自動車等維持",12930,3.5,13389,4.1,11417,2.8,13098,3.6,15816,4.4
142,"2","5","7","3","0","通信",14686,4.0,12465,3.8,14838,3.7,15568,4.3,17232,4.8
143,"2","4","8","0","0","教育",12184,3.3,-,-,7291,1.8,19963,5.5,33373,9.2
144,"2","5","8","1","0","授業料等",6373,1.7,-,-,2399,0.6,10059,2.8,23426,6.5
145,"2","5","8","2","0","教科書・学習参考教材",68,0.0,-,-,61,0.0,142,0.0,-,-
146,"2","5","8","3","0","補習教育",5744,1.6,-,-,4831,1.2,9762,2.7,9947,2.8
147,"2","4","9","0","0","教養娯楽",49076,13.5,37648,11.6,58052,14.3,52801,14.7,39071,10.8
148,"2","5","9","1","0","教養娯楽用耐久財",6597,1.8,2561,0.8,16748,4.1,2797,0.8,61,0.0
149,"2","5","9","2","0","教養娯楽用品",9121,2.5,10680,3.3,6927,1.7,9464,2.6,10368,2.9
150,"2","5","9","3","0","書籍・他の印刷物",2857,0.8,2438,0.7,3381,0.8,2642,0.7,3192,0.9
151,"2","5","9","4","0","教養娯楽サービス",30501,8.4,21968,6.8,30995,7.7,37897,10.5,25451,7.0
152,"2","6","9","4","1","宿泊料",8367,2.3,4447,1.4,4332,1.1,14325,4.0,10000,2.8
153,"2","6","9","4","2","パック旅行費",3448,0.9,2473,0.8,5525,1.4,3283,0.9,222,0.1
154,"2","6","9","4","3","月謝類",4613,1.3,834,0.3,6156,1.5,6212,1.7,4470,1.2
155,"2","6","9","4","4","他の教養娯楽サービス",14074,3.9,14214,4.4,14982,3.7,14077,3.9,10759,3.0
156,"2","4","10","0","0","その他の消費支出",61120,16.8,60430,18.6,73678,18.2,59170,16.4,30310,8.4
157,"2","5","10","1","0","諸雑費",30807,8.5,28665,8.8,30608,7.6,35288,9.8,20656,5.7
158,"2","6","10","1","1","理美容サービス",4337,1.2,4416,1.4,5725,1.4,3490,1.0,2876,0.8
159,"2","6","10","1","2","理美容用品",5729,1.6,7607,2.3,4389,1.1,5193,1.4,6655,1.8
160,"2","6","10","1","3","身の回り用品",2892,0.8,3971,1.2,3022,0.7,2355,0.7,1412,0.4
161,"2","6","10","1","4","たばこ",1146,0.3,1269,0.4,984,0.2,1148,0.3,1301,0.4
162,"2","6","10","1","5","他の諸雑費",16703,4.6,11403,3.5,16488,4.1,23102,6.4,8412,2.3
163,"2","5","10","2","0","こづかい",4958,1.4,2590,0.8,6236,1.5,5923,1.6,4012,1.1
164,"2","5","10","3","0","交際費",22750,6.2,24038,7.4,32606,8.1,17959,5.0,5642,1.6
165,"2","6","10","3","0","食料",5138,1.4,9583,2.9,4542,1.1,3232,0.9,1503,0.4
166,"2","6","10","3","0","家具・家事用品",669,0.2,241,0.1,1875,0.5,33,0.0,442,0.1
167,"2","6","10","3","0","被服及び履物",142,0.0,341,0.1,57,0.0,100,0.0,-,-
168,"2","6","10","3","0","教養娯楽",3303,0.9,3496,1.1,707,0.2,6227,1.7,-,-
169,"2","6","10","3","0","他の物品サービス",178,0.0,378,0.1,89,0.0,101,0.0,176,0.0
170,"2","6","10","3","6","贈与金",8823,2.4,5301,1.6,20067,5.0,3556,1.0,2862,0.8
171,"2","6","10","3","7","他の交際費",4497,1.2,4696,1.4,5270,1.3,4709,1.3,659,0.2
172,"2","5","10","4","0","仕送り金",2605,0.7,5137,1.6,4228,1.0,-,-,-,-
173,"2","3","0","0","0","土地家屋購入",37387,-,2212,-,124773,-,-,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",15328,4.2,3389,1.0,10796,2.7,21644,6.0,40178,11.1
175,"2","3","0","0","0","（再掲）教養娯楽関係費",63653,17.5,50440,15.5,72584,17.9,70196,19.5,48268,13.4
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",11429,3.1,10438,3.2,24295,6.0,3556,1.0,2862,0.8
177,"2","3","0","0","0","（再掲）経常消費支出",249424,68.5,243620,74.9,256957,63.5,244270,67.8,261435,72.4
178,"2","3","0","0","0","（再掲）情報通信関係費",16596,4.6,15292,4.7,16748,4.1,15977,4.4,22184,6.1
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",318737,87.5,273781,84.2,341327,84.3,328490,91.2,338526,93.7
180,"2","2","0","0","0","その他の実支出",115402,-,110690,-,118317,-,119452,-,104298,-
181,"2","3","0","0","0","直接税",52669,-,52423,-,57453,-,51168,-,43744,-
182,"2","4","0","0","0","勤労所得税",21487,-,19938,-,26413,-,18625,-,20987,-
183,"2","4","0","0","0","個人住民税",27889,-,29294,-,30086,-,26478,-,22159,-
184,"2","4","0","0","0","他の税",3293,-,3191,-,954,-,6065,-,597,-
185,"2","3","0","0","0","社会保険料",62734,-,58267,-,60864,-,68283,-,60554,-
186,"2","4","0","0","0","公的年金保険料",36572,-,33153,-,34157,-,41396,-,35875,-
187,"2","4","0","0","0","健康保険料",19925,-,18819,-,19492,-,21353,-,19088,-
188,"2","4","0","0","0","介護保険料",3903,-,4173,-,4825,-,3089,-,3260,-
189,"2","4","0","0","0","他の社会保険料",2333,-,2122,-,2390,-,2445,-,2331,-
190,"2","3","0","0","0","その他",-,-,-,-,-,-,-,-,-,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",683078,-,611768,-,663692,-,742020,-,726847,-
192,"2","2","0","0","0","預貯金",492432,-,470929,-,487436,-,501967,-,534029,-
193,"2","2","0","0","0","保険料",17242,-,13728,-,20898,-,17898,-,13149,-
194,"2","3","0","0","0","個人・企業年金保険料",5068,-,3492,-,6751,-,5499,-,2575,-
195,"2","3","0","0","0","他の保険料",12175,-,10236,-,14148,-,12399,-,10574,-
196,"2","2","0","0","0","有価証券購入",5030,-,2620,-,2597,-,10252,-,-,-
197,"2","2","0","0","0","土地家屋借金返済",42180,-,22041,-,43053,-,56408,-,43379,-
198,"2","2","0","0","0","他の借金返済",1955,-,309,-,2172,-,3537,-,-,-
199,"2","2","0","0","0","クレジット購入借入金返済",123552,-,101904,-,106293,-,151294,-,136018,-
200,"2","2","0","0","0","実支出以外の支払のその他",686,-,236,-,1244,-,664,-,271,-
201,"2","1","0","0","0","繰越金",313904,-,311800,-,258538,-,423912,-,81541,-
202,"3","0","0","0","0","可処分所得",503107,-,474931,-,513135,-,513715,-,511742,-
203,"3","0","0","0","0","黒字",138810,-,149613,-,108281,-,153369,-,150473,-
204,"3","1","0","0","0","金融資産純増",147866,-,182943,-,130186,-,135329,-,151203,-
205,"3","3","0","0","0","貯蓄純増",142836,-,180323,-,127590,-,125077,-,151203,-
206,"3","4","0","0","0","預貯金純増",132551,-,177688,-,114681,-,111968,-,138054,-
207,"3","4","0","0","0","保険純増",10285,-,2636,-,12909,-,13109,-,13149,-
208,"3","3","0","0","0","有価証券純購入",5030,-,2620,-,2597,-,10252,-,-,-
209,"3","1","0","0","0","土地家屋借金純減",42180,-,22041,-,43053,-,56408,-,43379,-
210,"3","1","0","0","0","他の借金純減",1464,-,309,-,508,-,3537,-,-,-
211,"3","1","0","0","0","クレジット購入借入金純減",-17651,-,-30595,-,-29578,-,-3002,-,2253,-
212,"3","1","0","0","0","土地家屋純増",37387,-,2212,-,124773,-,-,-,-,-
213,"3","1","0","0","0","その他の純増",622,-,53,-,1244,-,620,-,271,-
214,"3","1","0","0","0","繰越純増",-73058,-,-27350,-,-161906,-,-39523,-,-46634,-
