1,"東京都生計分析調査　令和 5年12月","","","","","","","","","","","","","","",""
21,"1","6","0","0","0","うち女",166422,12.8,150379,14.1,144415,11.6,205232,13.4,152846,11.9
22,"1","4","0","0","0","他の世帯員収入",30670,2.4,35465,3.3,33994,2.7,31293,2.0,6509,0.5
23,"1","3","0","0","0","事業・内職収入",18309,1.4,14177,1.3,20736,1.7,24369,1.6,1321,0.1
24,"1","4","0","0","0","家賃収入",1715,0.1,-,-,-,-,5302,0.3,-,-
25,"1","4","0","0","0","他の事業収入",16063,1.2,12718,1.2,20215,1.6,19067,1.2,1321,0.1
26,"1","4","0","0","0","内職収入",530,0.0,1459,0.1,521,0.0,-,-,-,-
27,"1","3","0","0","0","他の経常収入",46193,3.6,102804,9.6,43384,3.5,13011,0.9,23775,1.8
28,"1","4","0","0","0","財産収入",6251,0.5,14697,1.4,2165,0.2,5936,0.4,-,-
29,"1","4","0","0","0","社会保障給付",38990,3.0,88108,8.3,38635,3.1,6751,0.4,23775,1.8
30,"1","5","0","0","0","公的年金給付",32964,2.5,83842,7.9,28779,2.3,4831,0.3,12804,1.0
31,"1","5","0","0","0","他の社会保障給付",6026,0.5,4266,0.4,9857,0.8,1921,0.1,10971,0.9
32,"1","4","0","0","0","仕送り金",952,0.1,-,-,2584,0.2,324,0.0,-,-
33,"1","2","0","0","0","特別収入",27455,2.1,16117,1.5,35069,2.8,33013,2.2,12795,1.0
34,"1","3","0","0","0","受贈金",1040,0.1,1214,0.1,2051,0.2,214,0.0,-,-
35,"1","3","0","0","0","他の特別収入",26414,2.0,14903,1.4,33018,2.7,32799,2.1,12795,1.0
36,"1","1","0","0","0","実収入以外の受取(繰入金を除く)",571833,-,557885,-,590856,-,569705,-,551218,-
37,"1","2","0","0","0","預貯金引出",407880,-,406233,-,416878,-,397551,-,415683,-
38,"1","2","0","0","0","保険金",3679,-,9174,-,4070,-,260,-,-,-
39,"1","3","0","0","0","個人・企業年金保険金",3679,-,9174,-,4070,-,260,-,-,-
40,"1","3","0","0","0","他の保険金",-,-,-,-,-,-,-,-,-,-
41,"1","2","0","0","0","有価証券売却",-,-,-,-,-,-,-,-,-,-
42,"1","2","0","0","0","土地家屋借入金",-,-,-,-,-,-,-,-,-,-
43,"1","2","0","0","0","他の借入金",-,-,-,-,-,-,-,-,-,-
44,"1","2","0","0","0","クレジット購入借入金",159770,-,142019,-,169274,-,171326,-,135535,-
45,"1","2","0","0","0","土地家屋売却",-,-,-,-,-,-,-,-,-,-
46,"1","2","0","0","0","実収入以外の受取のその他",505,-,459,-,634,-,568,-,-,-
47,"1","1","0","0","0","繰入金",428852,-,270115,-,286790,-,775949,-,168745,-
48,"2","0","0","0","0","支払",2296547,-,1895744,-,2118926,-,2873550,-,2006375,-
49,"2","1","0","0","0","実支出",644793,-,549657,-,679015,-,699904,-,590029,-
50,"2","2","0","0","0","生計支出",395563,-,349229,-,447313,-,400236,-,326602,-
51,"2","3","0","0","0","消費支出",395563,100.0,349229,100.0,447313,100.0,400236,100.0,326602,100.0
52,"2","4","1","0","0","食料",116951,29.6,109913,31.5,112462,25.1,126576,31.6,117845,36.1
53,"2","5","1","1","0","穀類",8484,2.1,6098,1.7,8493,1.9,9614,2.4,10631,3.3
54,"2","6","1","1","1","米類",1693,0.4,783,0.2,1526,0.3,2246,0.6,2676,0.8
55,"2","6","1","1","2","パン",3574,0.9,2715,0.8,3750,0.8,3863,1.0,4164,1.3
56,"2","6","1","1","3","麺類",2133,0.5,1616,0.5,2093,0.5,2364,0.6,2779,0.9
57,"2","6","1","1","4","他の穀類",1084,0.3,984,0.3,1125,0.3,1140,0.3,1012,0.3
58,"2","5","1","2","0","魚介類",8164,2.1,7669,2.2,8042,1.8,8561,2.1,8494,2.6
59,"2","6","1","2","1","生鮮魚介",4389,1.1,4087,1.2,4439,1.0,4511,1.1,4572,1.4
60,"2","6","1","2","2","塩干魚介",1278,0.3,920,0.3,1409,0.3,1368,0.3,1438,0.4
61,"2","6","1","2","3","魚肉練製品",1199,0.3,1239,0.4,1082,0.2,1330,0.3,1062,0.3
62,"2","6","1","2","4","他の魚介加工品",1298,0.3,1423,0.4,1112,0.2,1351,0.3,1422,0.4
63,"2","5","1","3","0","肉類",10953,2.8,8143,2.3,10192,2.3,12617,3.2,14900,4.6
64,"2","6","1","3","1","生鮮肉",9142,2.3,6769,1.9,8598,1.9,10371,2.6,12720,3.9
65,"2","6","1","3","2","加工肉",1811,0.5,1374,0.4,1595,0.4,2246,0.6,2180,0.7
66,"2","5","1","4","0","乳卵類",5189,1.3,4250,1.2,4751,1.1,6241,1.6,5528,1.7
67,"2","6","1","4","1","牛乳",1429,0.4,1170,0.3,1327,0.3,1651,0.4,1675,0.5
68,"2","6","1","4","2","乳製品",2731,0.7,2286,0.7,2423,0.5,3430,0.9,2581,0.8
69,"2","6","1","4","3","卵",1029,0.3,794,0.2,1002,0.2,1160,0.3,1271,0.4
70,"2","5","1","5","0","野菜・海藻",10204,2.6,8548,2.4,10390,2.3,11256,2.8,10271,3.1
71,"2","6","1","5","1","生鮮野菜",7120,1.8,5681,1.6,7488,1.7,7909,2.0,6915,2.1
72,"2","6","1","5","2","乾物・海藻",823,0.2,780,0.2,733,0.2,844,0.2,1145,0.4
73,"2","6","1","5","3","大豆加工品",1057,0.3,806,0.2,1009,0.2,1258,0.3,1185,0.4
74,"2","6","1","5","4","他の野菜・海藻加工品",1204,0.3,1282,0.4,1161,0.3,1244,0.3,1026,0.3
75,"2","5","1","6","0","果物",3292,0.8,2844,0.8,3369,0.8,3627,0.9,3066,0.9
76,"2","6","1","6","1","生鮮果物",2788,0.7,2348,0.7,2925,0.7,2947,0.7,2907,0.9
77,"2","6","1","6","2","果物加工品",504,0.1,496,0.1,443,0.1,680,0.2,159,0.0
78,"2","5","1","7","0","油脂・調味料",5072,1.3,4221,1.2,4700,1.1,5742,1.4,6196,1.9
79,"2","6","1","7","1","油脂",455,0.1,394,0.1,420,0.1,514,0.1,527,0.2
80,"2","6","1","7","2","調味料",4617,1.2,3828,1.1,4280,1.0,5228,1.3,5669,1.7
81,"2","5","1","8","0","菓子類",10307,2.6,9251,2.6,9687,2.2,11281,2.8,11757,3.6
82,"2","5","1","9","0","調理食品",18486,4.7,17279,4.9,18539,4.1,20049,5.0,16287,5.0
83,"2","6","1","9","1","主食的調理食品",7656,1.9,8203,2.3,7587,1.7,7479,1.9,7126,2.2
84,"2","6","1","9","2","他の調理食品",10830,2.7,9076,2.6,10952,2.4,12570,3.1,9161,2.8
85,"2","5","1","10","0","飲料",5695,1.4,6026,1.7,5653,1.3,5633,1.4,5227,1.6
86,"2","6","1","10","1","茶類",1264,0.3,1259,0.4,1364,0.3,1300,0.3,847,0.3
87,"2","6","1","10","2","コーヒー・ココア",1281,0.3,1629,0.5,1294,0.3,1051,0.3,1130,0.3
88,"2","6","1","10","3","他の飲料",3149,0.8,3138,0.9,2995,0.7,3281,0.8,3249,1.0
89,"2","5","1","11","0","酒類",5175,1.3,5860,1.7,4945,1.1,4809,1.2,5419,1.7
90,"2","5","1","12","0","外食",25929,6.6,29724,8.5,23701,5.3,27149,6.8,20071,6.1
91,"2","6","1","12","1","一般外食",25269,6.4,29686,8.5,23553,5.3,25876,6.5,18209,5.6
92,"2","6","1","12","2","学校給食",660,0.2,38,0.0,148,0.0,1273,0.3,1862,0.6
93,"2","4","2","0","0","住居",19353,4.9,24254,6.9,23266,5.2,14193,3.5,11327,3.5
94,"2","5","2","1","0","家賃地代",13390,3.4,22157,6.3,15084,3.4,7140,1.8,6613,2.0
95,"2","5","2","2","0","設備修繕・維持",5963,1.5,2097,0.6,8182,1.8,7054,1.8,4714,1.4
96,"2","6","2","2","1","設備材料",4368,1.1,932,0.3,7542,1.7,4470,1.1,2152,0.7
97,"2","6","2","2","2","工事その他のサービス",1595,0.4,1165,0.3,640,0.1,2584,0.6,2562,0.8
98,"2","4","3","0","0","光熱・水道",18291,4.6,14604,4.2,18032,4.0,20973,5.2,19522,6.0
99,"2","5","3","1","0","電気代",8384,2.1,7538,2.2,7622,1.7,9969,2.5,7847,2.4
100,"2","5","3","2","0","ガス代",4637,1.2,3895,1.1,4742,1.1,5168,1.3,4408,1.3
101,"2","5","3","3","0","他の光熱",347,0.1,526,0.2,370,0.1,212,0.1,267,0.1
102,"2","5","3","4","0","上下水道料",4924,1.2,2645,0.8,5298,1.2,5624,1.4,7000,2.1
103,"2","4","4","0","0","家具・家事用品",18185,4.6,22721,6.5,14687,3.3,16528,4.1,23706,7.3
104,"2","5","4","1","0","家庭用耐久財",7183,1.8,10655,3.1,4419,1.0,6054,1.5,11247,3.4
105,"2","6","4","1","1","家事用耐久財",5624,1.4,9975,2.9,3091,0.7,3109,0.8,11214,3.4
106,"2","6","4","1","2","冷暖房用器具",589,0.1,619,0.2,478,0.1,853,0.2,33,0.0
107,"2","6","4","1","3","一般家具",970,0.2,61,0.0,849,0.2,2092,0.5,-,-
108,"2","5","4","2","0","室内装備・装飾品",1180,0.3,3303,0.9,674,0.2,400,0.1,158,0.0
109,"2","5","4","3","0","寝具類",870,0.2,645,0.2,693,0.2,1209,0.3,906,0.3
110,"2","5","4","4","0","家事雑貨",3896,1.0,4172,1.2,3383,0.8,4238,1.1,3790,1.2
111,"2","5","4","5","0","家事用消耗品",4342,1.1,3718,1.1,4321,1.0,4348,1.1,5893,1.8
112,"2","5","4","6","0","家事サービス",714,0.2,228,0.1,1197,0.3,279,0.1,1711,0.5
113,"2","4","5","0","0","被服及び履物",15517,3.9,14308,4.1,14676,3.3,18548,4.6,11535,3.5
114,"2","5","5","1","0","和服",-,-,-,-,-,-,-,-,-,-
115,"2","5","5","2","0","洋服",7080,1.8,7562,2.2,5583,1.2,8886,2.2,5004,1.5
116,"2","6","5","2","1","男子用洋服",2551,0.6,3001,0.9,1835,0.4,3180,0.8,1770,0.5
117,"2","6","5","2","2","婦人用洋服",3575,0.9,4562,1.3,3082,0.7,3855,1.0,1892,0.6
118,"2","6","5","2","3","子供用洋服",954,0.2,-,-,666,0.1,1850,0.5,1342,0.4
119,"2","5","5","3","0","シャツ・セーター類",2196,0.6,1529,0.4,2441,0.5,2502,0.6,2049,0.6
120,"2","6","5","3","1","男子用シャツ・セーター類",974,0.2,556,0.2,956,0.2,1324,0.3,927,0.3
121,"2","6","5","3","2","婦人用シャツ・セーター類",1047,0.3,973,0.3,1416,0.3,853,0.2,652,0.2
122,"2","6","5","3","3","子供用シャツ・セーター類",176,0.0,-,-,68,0.0,326,0.1,470,0.1
123,"2","5","5","4","0","下着類",1314,0.3,877,0.3,1406,0.3,1604,0.4,1157,0.4
124,"2","6","5","4","1","男子用下着類",354,0.1,241,0.1,387,0.1,392,0.1,402,0.1
125,"2","6","5","4","2","婦人用下着類",773,0.2,636,0.2,780,0.2,1030,0.3,270,0.1
126,"2","6","5","4","3","子供用下着類",187,0.0,-,-,240,0.1,182,0.0,485,0.1
127,"2","5","5","5","0","生地・糸類",67,0.0,52,0.0,94,0.0,36,0.0,117,0.0
128,"2","5","5","6","0","他の被服",1524,0.4,1196,0.3,1362,0.3,1914,0.5,1597,0.5
129,"2","5","5","7","0","履物類",2444,0.6,1840,0.5,2805,0.6,2874,0.7,1386,0.4
130,"2","5","5","8","0","被服関連サービス",891,0.2,1251,0.4,985,0.2,732,0.2,225,0.1
131,"2","4","6","0","0","保健医療",14009,3.5,12053,3.5,18268,4.1,11738,2.9,12260,3.8
132,"2","5","6","1","0","医薬品",2264,0.6,2723,0.8,2494,0.6,1706,0.4,2189,0.7
133,"2","5","6","2","0","健康保持用摂取品",743,0.2,1074,0.3,835,0.2,560,0.1,226,0.1
134,"2","5","6","3","0","保健医療用品・器具",3934,1.0,2067,0.6,5288,1.2,3671,0.9,4927,1.5
135,"2","5","6","4","0","保健医療サービス",7068,1.8,6189,1.8,9651,2.2,5801,1.4,4919,1.5
136,"2","4","7","0","0","交通・通信",37515,9.5,44367,12.7,38119,8.5,34317,8.6,29196,8.9
137,"2","5","7","1","0","交通",11277,2.9,16322,4.7,12839,2.9,7539,1.9,5946,1.8
138,"2","5","7","2","0","自動車等関係費",13388,3.4,15913,4.6,12662,2.8,14763,3.7,5288,1.6
139,"2","6","7","2","1","自動車等購入",-,-,-,-,-,-,-,-,-,-
140,"2","6","7","2","2","自転車購入",50,0.0,-,-,-,-,156,0.0,-,-
141,"2","6","7","2","3","自動車等維持",13338,3.4,15913,4.6,12662,2.8,14607,3.6,5288,1.6
142,"2","5","7","3","0","通信",12850,3.2,12133,3.5,12618,2.8,12015,3.0,17961,5.5
143,"2","4","8","0","0","教育",45192,11.4,-,-,73377,16.4,55799,13.9,30204,9.2
144,"2","5","8","1","0","授業料等",33234,8.4,-,-,65766,14.7,29311,7.3,21463,6.6
145,"2","5","8","2","0","教科書・学習参考教材",169,0.0,-,-,152,0.0,274,0.1,300,0.1
146,"2","5","8","3","0","補習教育",11789,3.0,-,-,7459,1.7,26214,6.5,8441,2.6
147,"2","4","9","0","0","教養娯楽",49119,12.4,36335,10.4,74432,16.6,37612,9.4,35209,10.8
148,"2","5","9","1","0","教養娯楽用耐久財",3687,0.9,3144,0.9,7122,1.6,1514,0.4,863,0.3
149,"2","5","9","2","0","教養娯楽用品",12575,3.2,8656,2.5,16007,3.6,11605,2.9,14088,4.3
150,"2","5","9","3","0","書籍・他の印刷物",3514,0.9,3211,0.9,4263,1.0,3173,0.8,2924,0.9
151,"2","5","9","4","0","教養娯楽サービス",29343,7.4,21325,6.1,47040,10.5,21319,5.3,17334,5.3
152,"2","6","9","4","1","宿泊料",3754,0.9,1078,0.3,9326,2.1,1080,0.3,805,0.2
153,"2","6","9","4","2","パック旅行費",4130,1.0,859,0.2,11843,2.6,115,0.0,-,-
154,"2","6","9","4","3","月謝類",7526,1.9,2698,0.8,10933,2.4,7551,1.9,8155,2.5
155,"2","6","9","4","4","他の教養娯楽サービス",13933,3.5,16690,4.8,14938,3.3,12574,3.1,8374,2.6
156,"2","4","10","0","0","その他の消費支出",61430,15.5,70674,20.2,59995,13.4,63951,16.0,35799,11.0
157,"2","5","10","1","0","諸雑費",29253,7.4,34128,9.8,26617,6.0,30871,7.7,20842,6.4
158,"2","6","10","1","1","理美容サービス",4856,1.2,5311,1.5,6588,1.5,3473,0.9,2582,0.8
159,"2","6","10","1","2","理美容用品",7194,1.8,7147,2.0,6881,1.5,8046,2.0,5612,1.7
160,"2","6","10","1","3","身の回り用品",2464,0.6,1654,0.5,2502,0.6,3000,0.7,2598,0.8
161,"2","6","10","1","4","たばこ",1321,0.3,1903,0.5,1503,0.3,520,0.1,1874,0.6
162,"2","6","10","1","5","他の諸雑費",13418,3.4,18114,5.2,9142,2.0,15832,4.0,8176,2.5
163,"2","5","10","2","0","こづかい",8726,2.2,9249,2.6,7993,1.8,9710,2.4,6700,2.1
164,"2","5","10","3","0","交際費",19041,4.8,24071,6.9,22909,5.1,14702,3.7,8257,2.5
165,"2","6","10","3","0","食料",5745,1.5,9483,2.7,5001,1.1,4799,1.2,2119,0.6
166,"2","6","10","3","0","家具・家事用品",165,0.0,289,0.1,204,0.0,78,0.0,14,0.0
167,"2","6","10","3","0","被服及び履物",422,0.1,1229,0.4,183,0.0,182,0.0,-,-
168,"2","6","10","3","0","教養娯楽",844,0.2,1257,0.4,1001,0.2,603,0.2,114,0.0
169,"2","6","10","3","0","他の物品サービス",398,0.1,185,0.1,645,0.1,255,0.1,574,0.2
170,"2","6","10","3","6","贈与金",6699,1.7,6392,1.8,10323,2.3,4501,1.1,2773,0.8
171,"2","6","10","3","7","他の交際費",4769,1.2,5237,1.5,5552,1.2,4284,1.1,2664,0.8
172,"2","5","10","4","0","仕送り金",4411,1.1,3226,0.9,2475,0.6,8669,2.2,-,-
173,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
174,"2","3","0","0","0","（再掲）教育関係費",46901,11.9,655,0.2,74824,16.7,57943,14.5,33916,10.4
175,"2","3","0","0","0","（再掲）教養娯楽関係費",58163,14.7,50386,14.4,84312,18.8,43416,10.8,39754,12.2
176,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",11109,2.8,9618,2.8,12798,2.9,13170,3.3,2773,0.8
177,"2","3","0","0","0","（再掲）経常消費支出",263403,66.6,264102,75.6,263785,59.0,265855,66.4,252746,77.4
178,"2","3","0","0","0","（再掲）情報通信関係費",15039,3.8,12690,3.6,14537,3.2,15973,4.0,19350,5.9
179,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",365101,92.3,315357,90.3,411249,91.9,372872,93.2,312502,95.7
180,"2","2","0","0","0","その他の実支出",249230,-,200427,-,231702,-,299669,-,263427,-
181,"2","3","0","0","0","直接税",105594,-,87768,-,96809,-,124895,-,115634,-
182,"2","4","0","0","0","勤労所得税",68035,-,49330,-,60398,-,88558,-,72658,-
183,"2","4","0","0","0","個人住民税",29311,-,27985,-,29565,-,30139,-,29067,-
184,"2","4","0","0","0","他の税",8248,-,10454,-,6845,-,6198,-,13910,-
185,"2","3","0","0","0","社会保険料",143622,-,112659,-,134893,-,174735,-,147776,-
186,"2","4","0","0","0","公的年金保険料",86534,-,65212,-,83066,-,105882,-,87816,-
187,"2","4","0","0","0","健康保険料",43814,-,36113,-,39182,-,54024,-,44918,-
188,"2","4","0","0","0","介護保険料",7718,-,7024,-,6846,-,8562,-,9517,-
189,"2","4","0","0","0","他の社会保険料",5555,-,4311,-,5798,-,6267,-,5524,-
190,"2","3","0","0","0","その他",14,-,-,-,-,-,39,-,17,-
191,"2","1","0","0","0","実支出以外の支払(繰越金を除く)",1234994,-,1069051,-,1109685,-,1479546,-,1262800,-
192,"2","2","0","0","0","預貯金",1002936,-,831185,-,928571,-,1195520,-,1045854,-
193,"2","2","0","0","0","保険料",31469,-,20202,-,19638,-,48548,-,42505,-
194,"2","3","0","0","0","個人・企業年金保険料",10370,-,7728,-,4749,-,17876,-,11005,-
195,"2","3","0","0","0","他の保険料",21099,-,12473,-,14889,-,30671,-,31499,-
196,"2","2","0","0","0","有価証券購入",5350,-,4449,-,5808,-,6533,-,2315,-
197,"2","2","0","0","0","土地家屋借金返済",64348,-,91547,-,45037,-,63863,-,62243,-
198,"2","2","0","0","0","他の借金返済",3059,-,2403,-,4863,-,1337,-,4307,-
199,"2","2","0","0","0","クレジット購入借入金返済",127633,-,118577,-,105762,-,163732,-,105367,-
200,"2","2","0","0","0","実支出以外の支払のその他",198,-,689,-,6,-,13,-,210,-
201,"2","1","0","0","0","繰越金",416760,-,277036,-,330226,-,694100,-,153546,-
202,"3","0","0","0","0","可処分所得",1046632,-,867317,-,1009577,-,1228227,-,1022985,-
203,"3","0","0","0","0","黒字",651068,-,518088,-,562264,-,827992,-,696383,-
204,"3","1","0","0","0","金融資産純増",628197,-,440429,-,533069,-,852789,-,674991,-
205,"3","3","0","0","0","貯蓄純増",622847,-,435980,-,527261,-,846256,-,672676,-
206,"3","4","0","0","0","預貯金純増",595056,-,424952,-,511693,-,797969,-,630171,-
207,"3","4","0","0","0","保険純増",27791,-,11028,-,15568,-,48288,-,42505,-
208,"3","3","0","0","0","有価証券純購入",5350,-,4449,-,5808,-,6533,-,2315,-
209,"3","1","0","0","0","土地家屋借金純減",64348,-,91547,-,45037,-,63863,-,62243,-
210,"3","1","0","0","0","他の借金純減",3059,-,2403,-,4863,-,1337,-,4307,-
211,"3","1","0","0","0","クレジット購入借入金純減",-32137,-,-23442,-,-63513,-,-7594,-,-30168,-
212,"3","1","0","0","0","土地家屋純増",-,-,-,-,-,-,-,-,-,-
213,"3","1","0","0","0","その他の純増",-307,-,230,-,-628,-,-555,-,210,-
214,"3","1","0","0","0","繰越純増",-12093,-,6921,-,43436,-,-81849,-,-15199,-
