1,東京都生計分析調査　令和 5年 2月,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,第３表　勤め先収入７分位階層別１世帯当たり１か月間の収入と用途別生計支出　―　勤労者世帯　―　,,,,,,,,,,,,,,,,
3,,,,,,,注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,
4,,,,,,,項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）　※令和５年の調整係数に遡及改定しました。（令和５年10月24日）,,,,,,,,,,,,,,,,
5,項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
17,1,5,0,0,0,定期収入,434070,67.5,6.8,72820,36.3,282785,67.7,363521,64.5,446021,77.0,482245,67.2,614169,76.2,767978,63.7
18,1,5,0,0,0,臨時収入,2632,0.4,11.1,-,-,884,0.2,886,0.2,1452,0.3,3800,0.5,6740,0.8,4634,0.4
19,1,5,0,0,0,賞与,6362,1.0,194.4,-,-,-,-,-,-,-,-,5782,0.8,2892,0.4,35560,2.9
20,1,4,0,0,0,世帯主の配偶者の収入,112706,17.5,57.1,3961,2.0,25399,6.1,44167,7.8,79305,13.7,145161,20.2,144130,17.9,343364,28.5
21,1,6,0,0,0,うち女,106088,16.5,50.2,3961,2.0,19903,4.8,44167,7.8,71196,12.3,123748,17.3,132959,16.5,343364,28.5
22,1,4,0,0,0,他の世帯員収入,8917,1.4,49.2,3028,1.5,10283,2.5,21759,3.9,6990,1.2,6557,0.9,9041,1.1,4953,0.4
23,1,3,0,0,0,事業・内職収入,5276,0.8,-36.6,5109,2.5,11892,2.8,2103,0.4,2030,0.4,3424,0.5,5727,0.7,6579,0.5
24,1,4,0,0,0,家賃収入,2437,0.4,-28.5,3530,1.8,733,0.2,1948,0.3,-,-,-,-,4802,0.6,6102,0.5
25,1,4,0,0,0,他の事業収入,1339,0.2,-64.7,-,-,9276,2.2,-,-,-,-,-,-,-,-,-,-
26,1,4,0,0,0,内職収入,1500,0.2,34.5,1578,0.8,1883,0.5,156,0.0,2030,0.4,3424,0.5,925,0.1,477,0.0
27,1,3,0,0,0,他の経常収入,59911,9.3,3.5,110441,55.1,76164,18.2,127793,22.7,33537,5.8,41518,5.8,17606,2.2,15180,1.3
28,1,4,0,0,0,財産収入,294,0.0,-89.1,-,-,1233,0.3,28,0.0,-,-,243,0.0,443,0.1,101,0.0
29,1,4,0,0,0,社会保障給付,59617,9.3,8.6,110441,55.1,74931,17.9,127765,22.7,33537,5.8,41275,5.8,17163,2.1,15078,1.3
30,1,5,0,0,0,公的年金給付,45174,7.0,23.9,104908,52.4,63031,15.1,116742,20.7,17772,3.1,10572,1.5,2325,0.3,3878,0.3
31,1,5,0,0,0,他の社会保障給付,14443,2.2,-21.7,5533,2.8,11900,2.8,11023,2.0,15765,2.7,30703,4.3,14838,1.8,11200,0.9
32,1,4,0,0,0,仕送り金,-,-,-100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,1,2,0,0,0,特別収入,13064,2.0,69.5,5032,2.5,10357,2.5,3472,0.6,10122,1.7,28799,4.0,5731,0.7,27606,2.3
34,1,3,0,0,0,受贈金,4436,0.7,...,-,-,7173,1.7,437,0.1,1138,0.2,22028,3.1,268,0.0,-,-
35,1,3,0,0,0,他の特別収入,8628,1.3,13.4,5032,2.5,3184,0.8,3035,0.5,8984,1.6,6770,0.9,5463,0.7,27606,2.3
36,1,1,0,0,0,実収入以外の受取(繰入金を除く),503787,-,2.2,277956,-,337287,-,462257,-,511387,-,611289,-,621971,-,699989,-
37,1,2,0,0,0,預貯金引出,382563,-,-0.2,184307,-,267273,-,367431,-,406869,-,472066,-,442415,-,533383,-
38,1,2,0,0,0,保険金,3817,-,-31.9,5742,-,3265,-,9162,-,2400,-,-,-,-,-,6276,-
39,1,3,0,0,0,個人・企業年金保険金,3466,-,-38.1,5742,-,3265,-,9162,-,-,-,-,-,-,-,6276,-
40,1,3,0,0,0,他の保険金,351,-,...,-,-,-,-,-,-,2400,-,-,-,-,-,-,-
41,1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,1,2,0,0,0,他の借入金,63,-,...,450,-,-,-,-,-,-,-,-,-,-,-,-,-
44,1,2,0,0,0,クレジット購入借入金,117192,-,12.8,87457,-,66748,-,85499,-,101955,-,139223,-,178825,-,160330,-
45,1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,1,2,0,0,0,実収入以外の受取のその他,151,-,104.1,-,-,-,-,165,-,162,-,-,-,732,-,-,-
47,1,1,0,0,0,繰入金,278525,-,10.0,104537,-,212155,-,183376,-,264629,-,145830,-,443424,-,589023,-
48,2,0,0,0,0,支払,1425250,-,8.9,582884,-,967206,-,1209335,-,1355473,-,1474404,-,1871431,-,2494865,-
49,2,1,0,0,0,実支出,432998,-,-1.1,250141,-,287954,-,363522,-,419051,-,538522,-,536052,-,631872,-
50,2,2,0,0,0,生計支出,317159,-,-5.9,221350,-,252266,-,271849,-,315400,-,411077,-,363029,-,383167,-
51,2,3,0,0,0,消費支出,317159,100.0,7.4,221350,100.0,252266,100.0,271849,100.0,315400,100.0,411077,100.0,363029,100.0,383167,100.0
52,2,4,1,0,0,食料,89750,28.3,12.5,68049,30.7,79118,31.4,79992,29.4,93344,29.6,100594,24.5,96049,26.5,110414,28.8
53,2,5,1,1,0,穀類,6766,2.1,6.1,5422,2.4,5541,2.2,7073,2.6,7338,2.3,7606,1.9,7643,2.1,6727,1.8
54,2,6,1,1,1,米類,1441,0.5,-2.5,1155,0.5,1508,0.6,1432,0.5,1542,0.5,2014,0.5,1414,0.4,1022,0.3
55,2,6,1,1,2,パン,3320,1.0,16.2,2685,1.2,2400,1.0,3427,1.3,3512,1.1,3232,0.8,4386,1.2,3599,0.9
56,2,6,1,1,3,麺類,1511,0.5,-0.8,1006,0.5,1246,0.5,1971,0.7,1702,0.5,1742,0.4,1373,0.4,1534,0.4
57,2,6,1,1,4,他の穀類,494,0.2,-4.1,577,0.3,387,0.2,243,0.1,582,0.2,619,0.2,471,0.1,572,0.1
58,2,5,1,2,0,魚介類,4840,1.5,-4.1,4513,2.0,4906,1.9,4577,1.7,5084,1.6,4931,1.2,4648,1.3,5203,1.4
59,2,6,1,2,1,生鮮魚介,2611,0.8,-12.2,2166,1.0,2754,1.1,2377,0.9,3037,1.0,2590,0.6,2406,0.7,2920,0.8
60,2,6,1,2,2,塩干魚介,906,0.3,3.7,1100,0.5,959,0.4,789,0.3,803,0.3,995,0.2,864,0.2,837,0.2
61,2,6,1,2,3,魚肉練製品,547,0.2,21.0,573,0.3,449,0.2,574,0.2,540,0.2,592,0.1,632,0.2,476,0.1
62,2,6,1,2,4,他の魚介加工品,775,0.2,4.0,675,0.3,744,0.3,837,0.3,704,0.2,753,0.2,745,0.2,970,0.3
63,2,5,1,3,0,肉類,8625,2.7,3.2,7828,3.5,7262,2.9,8637,3.2,10062,3.2,8923,2.2,8288,2.3,9332,2.4
64,2,6,1,3,1,生鮮肉,7120,2.2,2.1,6389,2.9,6142,2.4,6985,2.6,8445,2.7,7266,1.8,6760,1.9,7803,2.0
65,2,6,1,3,2,加工肉,1505,0.5,8.7,1439,0.7,1120,0.4,1651,0.6,1617,0.5,1657,0.4,1528,0.4,1528,0.4
66,2,5,1,4,0,乳卵類,4381,1.4,1.8,3994,1.8,4241,1.7,4174,1.5,4124,1.3,4007,1.0,5018,1.4,5102,1.3
67,2,6,1,4,1,牛乳,1226,0.4,-9.0,1139,0.5,1127,0.4,1146,0.4,1206,0.4,1010,0.2,1605,0.4,1348,0.4
68,2,6,1,4,2,乳製品,2241,0.7,2.7,2155,1.0,2246,0.9,2080,0.8,1877,0.6,2080,0.5,2496,0.7,2754,0.7
69,2,6,1,4,3,卵,914,0.3,17.9,700,0.3,868,0.3,948,0.3,1041,0.3,917,0.2,917,0.3,999,0.3
70,2,5,1,5,0,野菜・海藻,8676,2.7,0.1,8137,3.7,8198,3.2,8344,3.1,8799,2.8,9195,2.2,8316,2.3,9723,2.5
71,2,6,1,5,1,生鮮野菜,6121,1.9,0.4,5542,2.5,5626,2.2,6141,2.3,6193,2.0,6329,1.5,5783,1.6,7213,1.9
72,2,6,1,5,2,乾物・海藻,633,0.2,-0.8,667,0.3,535,0.2,437,0.2,688,0.2,919,0.2,642,0.2,544,0.1
73,2,6,1,5,3,大豆加工品,959,0.3,0.6,815,0.4,997,0.4,954,0.4,895,0.3,1029,0.3,1029,0.3,995,0.3
74,2,6,1,5,4,他の野菜・海藻加工品,963,0.3,-1.7,1113,0.5,1040,0.4,812,0.3,1024,0.3,918,0.2,863,0.2,972,0.3
75,2,5,1,6,0,果物,2915,0.9,3.1,2814,1.3,2633,1.0,2759,1.0,3186,1.0,2535,0.6,2958,0.8,3508,0.9
76,2,6,1,6,1,生鮮果物,2556,0.8,4.9,2429,1.1,2393,0.9,2410,0.9,2825,0.9,2310,0.6,2347,0.6,3163,0.8
77,2,6,1,6,2,果物加工品,359,0.1,-8.4,385,0.2,240,0.1,349,0.1,361,0.1,225,0.1,611,0.2,345,0.1
78,2,5,1,7,0,油脂・調味料,4126,1.3,12.4,3558,1.6,3952,1.6,4331,1.6,4062,1.3,4807,1.2,3896,1.1,4274,1.1
79,2,6,1,7,1,油脂,396,0.1,-0.3,399,0.2,396,0.2,322,0.1,390,0.1,425,0.1,553,0.2,287,0.1
80,2,6,1,7,2,調味料,3730,1.2,13.9,3160,1.4,3555,1.4,4010,1.5,3672,1.2,4382,1.1,3342,0.9,3987,1.0
81,2,5,1,8,0,菓子類,8768,2.8,17.1,6188,2.8,7180,2.8,7572,2.8,8769,2.8,8540,2.1,9945,2.7,13092,3.4
82,2,5,1,9,0,調理食品,13833,4.4,13.4,10077,4.6,14932,5.9,13516,5.0,12064,3.8,14989,3.6,14142,3.9,17042,4.4
83,2,6,1,9,1,主食的調理食品,6771,2.1,22.1,4940,2.2,5859,2.3,6736,2.5,5976,1.9,7872,1.9,7491,2.1,8508,2.2
84,2,6,1,9,2,他の調理食品,7062,2.2,6.1,5137,2.3,9073,3.6,6780,2.5,6088,1.9,7117,1.7,6651,1.8,8534,2.2
85,2,5,1,10,0,飲料,5411,1.7,19.3,4150,1.9,4591,1.8,5390,2.0,5162,1.6,5624,1.4,5948,1.6,6988,1.8
86,2,6,1,10,1,茶類,1234,0.4,25.2,778,0.4,1072,0.4,1486,0.5,1120,0.4,1640,0.4,1325,0.4,1219,0.3
87,2,6,1,10,2,コーヒー・ココア,1398,0.4,31.8,1010,0.5,1270,0.5,1115,0.4,1226,0.4,1380,0.3,2012,0.6,1767,0.5
88,2,6,1,10,3,他の飲料,2778,0.9,11.5,2363,1.1,2250,0.9,2789,1.0,2816,0.9,2604,0.6,2611,0.7,4002,1.0
89,2,5,1,11,0,酒類,2879,0.9,-3.5,2854,1.3,3098,1.2,2141,0.8,4000,1.3,3225,0.8,2028,0.6,2759,0.7
90,2,5,1,12,0,外食,18529,5.8,39.0,8514,3.8,12586,5.0,11479,4.2,20694,6.6,26212,6.4,23219,6.4,26664,7.0
91,2,6,1,12,1,一般外食,17139,5.4,43.4,8177,3.7,10883,4.3,10393,3.8,19882,6.3,24612,6.0,20884,5.8,24820,6.5
92,2,6,1,12,2,学校給食,1390,0.4,1.2,337,0.2,1703,0.7,1086,0.4,812,0.3,1600,0.4,2335,0.6,1844,0.5
93,2,4,2,0,0,住居,27086,8.5,-20.5,17525,7.9,26058,10.3,21504,7.9,30161,9.6,61574,15.0,21655,6.0,11038,2.9
94,2,5,2,1,0,家賃地代,19488,6.1,-17.3,16383,7.4,21351,8.5,13073,4.8,28057,8.9,25718,6.3,21507,5.9,10038,2.6
95,2,5,2,2,0,設備修繕・維持,7598,2.4,-27.8,1142,0.5,4706,1.9,8432,3.1,2104,0.7,35855,8.7,148,0.0,1000,0.3
96,2,6,2,2,1,設備材料,1252,0.4,413.1,396,0.2,22,0.0,5593,2.1,546,0.2,2257,0.5,15,0.0,37,0.0
97,2,6,2,2,2,工事その他のサービス,6346,2.0,-38.2,746,0.3,4684,1.9,2839,1.0,1558,0.5,33598,8.2,133,0.0,962,0.3
98,2,4,3,0,0,光熱・水道,31529,9.9,11.0,31293,14.1,29424,11.7,32544,12.0,33494,10.6,29113,7.1,33559,9.2,31264,8.2
99,2,5,3,1,0,電気代,15685,4.9,24.4,15028,6.8,14675,5.8,16348,6.0,16714,5.3,16097,3.9,16658,4.6,14276,3.7
100,2,5,3,2,0,ガス代,10226,3.2,17.3,10562,4.8,9403,3.7,10749,4.0,10042,3.2,8832,2.1,10208,2.8,11792,3.1
101,2,5,3,3,0,他の光熱,412,0.1,-41.7,520,0.2,375,0.1,383,0.1,845,0.3,224,0.1,401,0.1,132,0.0
102,2,5,3,4,0,上下水道料,5206,1.6,-18.4,5183,2.3,4971,2.0,5064,1.9,5892,1.9,3960,1.0,6292,1.7,5064,1.3
103,2,4,4,0,0,家具・家事用品,7756,2.4,-17.8,10324,4.7,4750,1.9,8207,3.0,8294,2.6,7572,1.8,9055,2.5,6181,1.6
104,2,5,4,1,0,家庭用耐久財,1647,0.5,-43.4,5549,2.5,64,0.0,2424,0.9,1384,0.4,366,0.1,1341,0.4,519,0.1
105,2,6,4,1,1,家事用耐久財,422,0.1,-77.9,480,0.2,64,0.0,-,-,1346,0.4,64,0.0,979,0.3,-,-
106,2,6,4,1,2,冷暖房用器具,790,0.2,206.2,5069,2.3,-,-,-,-,38,0.0,302,0.1,-,-,212,0.1
107,2,6,4,1,3,一般家具,436,0.1,-41.5,-,-,-,-,2424,0.9,-,-,-,-,362,0.1,306,0.1
108,2,5,4,2,0,室内装備・装飾品,132,0.0,-74.0,2,0.0,-,-,102,0.0,217,0.1,564,0.1,11,0.0,24,0.0
109,2,5,4,3,0,寝具類,326,0.1,-26.2,352,0.2,22,0.0,27,0.0,513,0.2,94,0.0,966,0.3,302,0.1
110,2,5,4,4,0,家事雑貨,2267,0.7,-0.4,1645,0.7,1508,0.6,2177,0.8,2286,0.7,2395,0.6,3564,1.0,2294,0.6
111,2,5,4,5,0,家事用消耗品,3189,1.0,8.5,2612,1.2,2787,1.1,3299,1.2,3835,1.2,3830,0.9,3005,0.8,2934,0.8
112,2,5,4,6,0,家事サービス,195,0.1,-46.3,164,0.1,369,0.1,178,0.1,59,0.0,322,0.1,168,0.0,109,0.0
113,2,4,5,0,0,被服及び履物,9234,2.9,-8.7,8057,3.6,3274,1.3,6703,2.5,8204,2.6,9292,2.3,13185,3.6,15894,4.1
114,2,5,5,1,0,和服,247,0.1,...,-,-,-,-,-,-,-,-,-,-,-,-,1712,0.4
115,2,5,5,2,0,洋服,4165,1.3,-4.0,4424,2.0,1414,0.6,2648,1.0,3716,1.2,3810,0.9,5924,1.6,7215,1.9
116,2,6,5,2,1,男子用洋服,1255,0.4,-2.0,2490,1.1,287,0.1,437,0.2,844,0.3,504,0.1,1851,0.5,2393,0.6
117,2,6,5,2,2,婦人用洋服,2322,0.7,-10.6,1659,0.7,439,0.2,1732,0.6,2490,0.8,2143,0.5,3621,1.0,4152,1.1
118,2,6,5,2,3,子供用洋服,587,0.2,27.1,275,0.1,688,0.3,479,0.2,382,0.1,1163,0.3,453,0.1,670,0.2
119,2,5,5,3,0,シャツ・セーター類,1147,0.4,-23.0,450,0.2,473,0.2,911,0.3,1086,0.3,1666,0.4,1828,0.5,1609,0.4
120,2,6,5,3,1,男子用シャツ・セーター類,238,0.1,-17.4,112,0.1,-,-,177,0.1,166,0.1,766,0.2,271,0.1,178,0.0
121,2,6,5,3,2,婦人用シャツ・セーター類,804,0.3,-23.9,338,0.2,365,0.1,614,0.2,837,0.3,815,0.2,1451,0.4,1203,0.3
122,2,6,5,3,3,子供用シャツ・セーター類,105,0.0,-27.6,-,-,108,0.0,121,0.0,84,0.0,85,0.0,107,0.0,228,0.1
123,2,5,5,4,0,下着類,1039,0.3,49.1,1065,0.5,269,0.1,575,0.2,895,0.3,742,0.2,1746,0.5,1980,0.5
124,2,6,5,4,1,男子用下着類,270,0.1,12.5,187,0.1,129,0.1,168,0.1,464,0.1,153,0.0,305,0.1,474,0.1
125,2,6,5,4,2,婦人用下着類,697,0.2,136.3,857,0.4,112,0.0,304,0.1,364,0.1,542,0.1,1301,0.4,1400,0.4
126,2,6,5,4,3,子供用下着類,73,0.0,-55.2,21,0.0,28,0.0,103,0.0,66,0.0,47,0.0,140,0.0,105,0.0
127,2,5,5,5,0,生地・糸類,49,0.0,-86.3,16,0.0,75,0.0,83,0.0,49,0.0,11,0.0,45,0.0,65,0.0
128,2,5,5,6,0,他の被服,861,0.3,0.6,743,0.3,318,0.1,594,0.2,968,0.3,1010,0.2,1361,0.4,1028,0.3
129,2,5,5,7,0,履物類,1366,0.4,-22.5,1023,0.5,693,0.3,1598,0.6,1196,0.4,1567,0.4,1556,0.4,1933,0.5
130,2,5,5,8,0,被服関連サービス,359,0.1,-41.4,336,0.2,32,0.0,294,0.1,295,0.1,486,0.1,724,0.2,353,0.1
131,2,4,6,0,0,保健医療,16818,5.3,42.2,16114,7.3,12074,4.8,17273,6.4,16987,5.4,13778,3.4,19999,5.5,21500,5.6
132,2,5,6,1,0,医薬品,2763,0.9,22.4,2138,1.0,1961,0.8,3559,1.3,1873,0.6,3274,0.8,2624,0.7,3936,1.0
133,2,5,6,2,0,健康保持用摂取品,847,0.3,22.6,589,0.3,263,0.1,813,0.3,632,0.2,317,0.1,420,0.1,2882,0.8
134,2,5,6,3,0,保健医療用品・器具,4506,1.4,16.9,1572,0.7,4450,1.8,2492,0.9,5166,1.6,3027,0.7,8672,2.4,6054,1.6
135,2,5,6,4,0,保健医療サービス,8702,2.7,73.1,11815,5.3,5400,2.1,10409,3.8,9316,3.0,7160,1.7,8284,2.3,8628,2.3
136,2,4,7,0,0,交通・通信,30444,9.6,2.7,15170,6.9,23608,9.4,30219,11.1,32673,10.4,28952,7.0,48332,13.3,33915,8.9
137,2,5,7,1,0,交通,7641,2.4,66.9,2703,1.2,6710,2.7,5237,1.9,6950,2.2,7197,1.8,11556,3.2,12988,3.4
138,2,5,7,2,0,自動車等関係費,11537,3.6,-11.7,6186,2.8,6874,2.7,10560,3.9,14795,4.7,10429,2.5,23028,6.3,8806,2.3
139,2,6,7,2,1,自動車等購入,1719,0.5,...,-,-,-,-,-,-,-,-,-,-,12079,3.3,-,-
140,2,6,7,2,2,自転車購入,1088,0.3,-38.4,-,-,3288,1.3,874,0.3,1113,0.4,2307,0.6,-,-,-,-
141,2,6,7,2,3,自動車等維持,8730,2.8,-22.7,6186,2.8,3586,1.4,9686,3.6,13682,4.3,8122,2.0,10949,3.0,8806,2.3
142,2,5,7,3,0,通信,11266,3.6,-6.1,6281,2.8,10024,4.0,14422,5.3,10929,3.5,11326,2.8,13749,3.8,12121,3.2
143,2,4,8,0,0,教育,26556,8.4,33.7,4719,2.1,14647,5.8,14419,5.3,5978,1.9,80072,19.5,19158,5.3,46893,12.2
144,2,5,8,1,0,授業料等,19444,6.1,73.5,392,0.2,10537,4.2,13894,5.1,3730,1.2,72775,17.7,9003,2.5,25909,6.8
145,2,5,8,2,0,教科書・学習参考教材,665,0.2,565.0,-,-,75,0.0,-,-,-,-,23,0.0,120,0.0,4396,1.1
146,2,5,8,3,0,補習教育,6447,2.0,-24.7,4327,2.0,4035,1.6,525,0.2,2247,0.7,7274,1.8,10035,2.8,16588,4.3
147,2,4,9,0,0,教養娯楽,33107,10.4,1.3,19167,8.7,17978,7.1,26057,9.6,35955,11.4,43328,10.5,52992,14.6,36058,9.4
148,2,5,9,1,0,教養娯楽用耐久財,1869,0.6,-17.5,579,0.3,70,0.0,120,0.0,616,0.2,3755,0.9,7870,2.2,115,0.0
149,2,5,9,2,0,教養娯楽用品,7693,2.4,-3.4,3312,1.5,3488,1.4,4412,1.6,13831,4.4,13511,3.3,8151,2.2,6921,1.8
150,2,5,9,3,0,書籍・他の印刷物,2722,0.9,-12.6,1929,0.9,1293,0.5,2659,1.0,2517,0.8,2528,0.6,4691,1.3,3443,0.9
151,2,5,9,4,0,教養娯楽サービス,20823,6.6,7.8,13347,6.0,13128,5.2,18865,6.9,18991,6.0,23534,5.7,32279,8.9,25579,6.7
152,2,6,9,4,1,宿泊料,3100,1.0,68.3,3754,1.7,3808,1.5,1614,0.6,1496,0.5,739,0.2,4820,1.3,5459,1.4
153,2,6,9,4,2,パック旅行費,1727,0.5,45.5,808,0.4,-,-,320,0.1,-,-,5816,1.4,5209,1.4,-,-
154,2,6,9,4,3,月謝類,4457,1.4,-24.7,2093,0.9,2871,1.1,5634,2.1,4535,1.4,3557,0.9,5016,1.4,7454,1.9
155,2,6,9,4,4,他の教養娯楽サービス,11540,3.6,11.3,6691,3.0,6449,2.6,11298,4.2,12960,4.1,13422,3.3,17235,4.7,12666,3.3
156,2,4,10,0,0,その他の消費支出,44879,14.2,13.8,30932,14.0,41335,16.4,34931,12.8,50311,16.0,36802,9.0,49045,13.5,70009,18.3
157,2,5,10,1,0,諸雑費,26635,8.4,26.6,21943,9.9,26218,10.4,17991,6.6,30874,9.8,21648,5.3,28626,7.9,38672,10.1
158,2,6,10,1,1,理美容サービス,4034,1.3,16.6,3524,1.6,2612,1.0,2393,0.9,3850,1.2,4277,1.0,5089,1.4,6454,1.7
159,2,6,10,1,2,理美容用品,5154,1.6,15.1,3832,1.7,2148,0.9,3503,1.3,4904,1.6,6209,1.5,7845,2.2,7610,2.0
160,2,6,10,1,3,身の回り用品,3506,1.1,192.2,859,0.4,213,0.1,1239,0.5,11753,3.7,862,0.2,3077,0.8,6236,1.6
161,2,6,10,1,4,たばこ,909,0.3,-6.8,268,0.1,780,0.3,1346,0.5,1317,0.4,1251,0.3,1002,0.3,396,0.1
162,2,6,10,1,5,他の諸雑費,13033,4.1,19.2,13461,6.1,20466,8.1,9511,3.5,9050,2.9,9050,2.2,11614,3.2,17975,4.7
163,2,5,10,2,0,こづかい,7138,2.3,23.6,2446,1.1,4160,1.6,6326,2.3,6073,1.9,7039,1.7,6908,1.9,16874,4.4
164,2,5,10,3,0,交際費,10581,3.3,3.4,6474,2.9,10679,4.2,10615,3.9,11554,3.7,8116,2.0,12041,3.3,14449,3.8
165,2,6,10,3,0,食料,2328,0.7,34.5,2648,1.2,3055,1.2,2032,0.7,2720,0.9,1526,0.4,2599,0.7,1706,0.4
166,2,6,10,3,0,家具・家事用品,166,0.1,118.4,81,0.0,-,-,340,0.1,99,0.0,-,-,650,0.2,-,-
167,2,6,10,3,0,被服及び履物,158,0.0,-42.3,-,-,89,0.0,153,0.1,156,0.0,529,0.1,102,0.0,75,0.0
168,2,6,10,3,0,教養娯楽,233,0.1,-76.7,148,0.1,69,0.0,87,0.0,837,0.3,475,0.1,-,-,-,-
169,2,6,10,3,0,他の物品サービス,329,0.1,136.7,968,0.4,138,0.1,61,0.0,67,0.0,-,-,304,0.1,774,0.2
170,2,6,10,3,6,贈与金,2138,0.7,-18.0,1979,0.9,2232,0.9,1808,0.7,2085,0.7,1230,0.3,648,0.2,4938,1.3
171,2,6,10,3,7,他の交際費,5229,1.6,18.7,650,0.3,5096,2.0,6134,2.3,5590,1.8,4356,1.1,7738,2.1,6955,1.8
172,2,5,10,4,0,仕送り金,526,0.2,-77.9,69,0.0,278,0.1,-,-,1810,0.6,-,-,1470,0.4,14,0.0
173,2,3,0,0,0,土地家屋購入,-,-,-100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
174,2,3,0,0,0,（再掲）教育関係費,28785,9.1,16.4,5429,2.5,16756,6.6,15962,5.9,7715,2.4,82373,20.0,23556,6.5,49675,13.0
175,2,3,0,0,0,（再掲）教養娯楽関係費,37908,12.0,8.1,20684,9.3,22085,8.8,28394,10.4,40564,12.9,46829,11.4,61685,17.0,44784,11.7
176,2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,2664,0.8,-46.6,2047,0.9,2511,1.0,1808,0.7,3895,1.2,1230,0.3,2117,0.6,4952,1.3
177,2,3,0,0,0,（再掲）経常消費支出,241750,76.2,7.7,185738,83.9,215038,85.2,224529,82.6,258089,81.8,255694,62.2,270563,74.5,280913,73.3
178,2,3,0,0,0,（再掲）情報通信関係費,16447,5.2,-2.1,10467,4.7,14172,5.6,20501,7.5,15915,5.0,18164,4.4,20172,5.6,15768,4.1
179,2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,285691,90.1,11.5,201777,91.2,223698,88.7,248537,91.4,281344,89.2,348274,84.7,327177,90.1,367177,95.8
180,2,2,0,0,0,その他の実支出,115839,-,15.2,28791,-,35688,-,91673,-,103651,-,127444,-,173023,-,248706,-
