1,"東京都生計分析調査　令和 5年 9月","","","","","","","","","","","","","","",""
47,"2","6","1","10","1","茶類",1208,0.4,1059,0.4,1312,0.4,1384,0.4,1145,0.3
48,"2","6","1","10","2","コーヒー・ココア",1047,0.3,1004,0.3,1083,0.4,1085,0.3,1060,0.3
49,"2","6","1","10","3","他の飲料",3771,1.2,3141,1.1,4261,1.4,4295,1.3,4113,1.1
50,"2","5","1","11","0","酒類",4561,1.5,4417,1.5,5433,1.8,3995,1.2,4224,1.1
51,"2","5","1","12","0","外食",17400,5.5,15527,5.3,17898,5.9,20220,5.9,17499,4.6
52,"2","6","1","12","1","一般外食",17005,5.4,15527,5.3,17626,5.8,19368,5.6,15709,4.1
53,"2","6","1","12","2","学校給食",395,0.1,-,-,272,0.1,852,0.2,1790,0.5
54,"2","4","2","0","0","住居",16664,5.3,18713,6.4,18007,5.9,11488,3.3,16924,4.4
55,"2","5","2","1","0","家賃地代",11171,3.6,13501,4.6,13700,4.5,4801,1.4,9400,2.5
56,"2","5","2","2","0","設備修繕・維持",5493,1.7,5212,1.8,4307,1.4,6687,1.9,7525,2.0
57,"2","6","2","2","1","設備材料",3175,1.0,1727,0.6,2236,0.7,5581,1.6,7496,2.0
58,"2","6","2","2","2","工事その他のサービス",2318,0.7,3485,1.2,2070,0.7,1107,0.3,29,0.0
59,"2","4","3","0","0","光熱・水道",18766,6.0,17067,5.8,21601,7.1,18195,5.3,21102,5.5
60,"2","5","3","1","0","電気代",11337,3.6,10256,3.5,12442,4.1,11918,3.5,12074,3.1
61,"2","5","3","2","0","ガス代",2949,0.9,2924,1.0,3137,1.0,2646,0.8,3498,0.9
62,"2","5","3","3","0","他の光熱",40,0.0,67,0.0,19,0.0,12,0.0,44,0.0
63,"2","5","3","4","0","上下水道料",4439,1.4,3820,1.3,6003,2.0,3619,1.1,5485,1.4
64,"2","4","4","0","0","家具・家事用品",13716,4.4,13306,4.5,12144,4.0,15639,4.6,15424,4.0
65,"2","5","4","1","0","家庭用耐久財",5537,1.8,5452,1.9,3327,1.1,8123,2.4,5155,1.3
66,"2","6","4","1","1","家事用耐久財",1567,0.5,1113,0.4,1873,0.6,1298,0.4,4348,1.1
67,"2","6","4","1","2","冷暖房用器具",3371,1.1,3557,1.2,579,0.2,6754,2.0,549,0.1
68,"2","6","4","1","3","一般家具",599,0.2,782,0.3,875,0.3,71,0.0,258,0.1
69,"2","5","4","2","0","室内装備・装飾品",354,0.1,321,0.1,555,0.2,197,0.1,375,0.1
70,"2","5","4","3","0","寝具類",1024,0.3,1616,0.5,891,0.3,321,0.1,208,0.1
71,"2","5","4","4","0","家事雑貨",2590,0.8,2264,0.8,2616,0.9,2583,0.8,4636,1.2
72,"2","5","4","5","0","家事用消耗品",3581,1.1,2916,1.0,3979,1.3,4209,1.2,4130,1.1
73,"2","5","4","6","0","家事サービス",630,0.2,736,0.3,775,0.3,205,0.1,920,0.2
74,"2","4","5","0","0","被服及び履物",7523,2.4,6057,2.1,8127,2.7,9868,2.9,6275,1.6
75,"2","5","5","1","0","和服",13,0.0,-,-,17,0.0,35,0.0,-,-
76,"2","5","5","2","0","洋服",2949,0.9,2359,0.8,3279,1.1,3926,1.1,1996,0.5
77,"2","6","5","2","1","男子用洋服",1154,0.4,1202,0.4,1769,0.6,603,0.2,486,0.1
78,"2","6","5","2","2","婦人用洋服",1404,0.4,1157,0.4,1162,0.4,2274,0.7,790,0.2
79,"2","6","5","2","3","子供用洋服",391,0.1,-,-,348,0.1,1048,0.3,721,0.2
80,"2","5","5","3","0","シャツ・セーター類",1417,0.5,1110,0.4,2191,0.7,1269,0.4,1001,0.3
81,"2","6","5","3","1","男子用シャツ・セーター類",427,0.1,235,0.1,844,0.3,338,0.1,417,0.1
82,"2","6","5","3","2","婦人用シャツ・セーター類",884,0.3,875,0.3,1231,0.4,656,0.2,448,0.1
83,"2","6","5","3","3","子供用シャツ・セーター類",105,0.0,-,-,116,0.0,275,0.1,135,0.0
84,"2","5","5","4","0","下着類",847,0.3,700,0.2,802,0.3,984,0.3,1473,0.4
85,"2","6","5","4","1","男子用下着類",227,0.1,255,0.1,131,0.0,257,0.1,308,0.1
86,"2","6","5","4","2","婦人用下着類",496,0.2,445,0.2,568,0.2,411,0.1,854,0.2
87,"2","6","5","4","3","子供用下着類",124,0.0,-,-,103,0.0,317,0.1,311,0.1
88,"2","5","5","5","0","生地・糸類",51,0.0,71,0.0,23,0.0,40,0.0,71,0.0
89,"2","5","5","6","0","他の被服",465,0.1,393,0.1,405,0.1,701,0.2,309,0.1
90,"2","5","5","7","0","履物類",1452,0.5,1059,0.4,1192,0.4,2541,0.7,1059,0.3
91,"2","5","5","8","0","被服関連サービス",330,0.1,366,0.1,219,0.1,373,0.1,368,0.1
92,"2","4","6","0","0","保健医療",15457,4.9,18175,6.2,14885,4.9,10575,3.1,17593,4.6
93,"2","5","6","1","0","医薬品",2643,0.8,2875,1.0,3048,1.0,2235,0.7,1056,0.3
94,"2","5","6","2","0","健康保持用摂取品",1325,0.4,1827,0.6,946,0.3,1064,0.3,443,0.1
95,"2","5","6","3","0","保健医療用品・器具",2319,0.7,2009,0.7,3027,1.0,1922,0.6,3083,0.8
96,"2","5","6","4","0","保健医療サービス",9170,2.9,11464,3.9,7864,2.6,5354,1.6,13010,3.4
97,"2","4","7","0","0","交通・通信",34654,11.0,32822,11.2,31320,10.3,40751,11.9,37240,9.7
98,"2","5","7","1","0","交通",9604,3.1,8107,2.8,6669,2.2,14906,4.3,11361,3.0
99,"2","5","7","2","0","自動車等関係費",13886,4.4,14865,5.1,14515,4.8,12677,3.7,9473,2.5
100,"2","6","7","2","1","自動車等購入",2017,0.6,4625,1.6,-,-,-,-,-,-
101,"2","6","7","2","2","自転車購入",646,0.2,147,0.0,2280,0.8,-,-,-,-
102,"2","6","7","2","3","自動車等維持",11224,3.6,10093,3.4,12235,4.0,12677,3.7,9473,2.5
103,"2","5","7","3","0","通信",11164,3.6,9850,3.3,10137,3.3,13168,3.8,16406,4.3
104,"2","4","8","0","0","教育",24439,7.8,1601,0.5,23605,7.8,48626,14.2,89082,23.2
105,"2","5","8","1","0","授業料等",18744,6.0,1601,0.5,18767,6.2,32237,9.4,81712,21.3
106,"2","5","8","2","0","教科書・学習参考教材",133,0.0,-,-,59,0.0,486,0.1,-,-
107,"2","5","8","3","0","補習教育",5562,1.8,-,-,4778,1.6,15904,4.6,7369,1.9
108,"2","4","9","0","0","教養娯楽",36509,11.6,42250,14.4,29688,9.8,35847,10.4,27468,7.2
109,"2","5","9","1","0","教養娯楽用耐久財",2789,0.9,4291,1.5,1589,0.5,1495,0.4,2260,0.6
110,"2","5","9","2","0","教養娯楽用品",6758,2.2,6135,2.1,7900,2.6,7272,2.1,4603,1.2
111,"2","5","9","3","0","書籍・他の印刷物",3439,1.1,3859,1.3,3476,1.1,2951,0.9,2330,0.6
112,"2","5","9","4","0","教養娯楽サービス",23522,7.5,27965,9.5,16723,5.5,24129,7.0,18275,4.8
113,"2","6","9","4","1","宿泊料",3021,1.0,2276,0.8,3874,1.3,3319,1.0,3543,0.9
114,"2","6","9","4","2","パック旅行費",4936,1.6,9150,3.1,2346,0.8,1415,0.4,73,0.0
115,"2","6","9","4","3","月謝類",3787,1.2,2653,0.9,1671,0.6,7639,2.2,5312,1.4
116,"2","6","9","4","4","他の教養娯楽サービス",11779,3.7,13886,4.7,8832,2.9,11756,3.4,9347,2.4
117,"2","4","10","0","0","その他の消費支出",50867,16.2,60283,20.5,44536,14.7,45204,13.2,34084,8.9
118,"2","5","10","1","0","諸雑費",26326,8.4,28536,9.7,24900,8.2,24864,7.2,22638,5.9
119,"2","6","10","1","1","理美容サービス",4033,1.3,4564,1.6,3102,1.0,4298,1.3,3159,0.8
120,"2","6","10","1","2","理美容用品",5296,1.7,4752,1.6,5274,1.7,6433,1.9,4803,1.3
121,"2","6","10","1","3","身の回り用品",1474,0.5,1591,0.5,1054,0.3,1339,0.4,2799,0.7
122,"2","6","10","1","4","たばこ",1154,0.4,1181,0.4,1255,0.4,999,0.3,1154,0.3
123,"2","6","10","1","5","他の諸雑費",14370,4.6,16448,5.6,14216,4.7,11794,3.4,10722,2.8
124,"2","5","10","2","0","こづかい",5758,1.8,6637,2.3,4778,1.6,5274,1.5,5516,1.4
125,"2","5","10","3","0","交際費",14288,4.5,18196,6.2,12013,4.0,11951,3.5,5930,1.5
126,"2","6","10","3","0","食料",4550,1.4,5968,2.0,3428,1.1,3587,1.0,3062,0.8
127,"2","6","10","3","0","家具・家事用品",227,0.1,376,0.1,177,0.1,64,0.0,38,0.0
128,"2","6","10","3","0","被服及び履物",142,0.0,233,0.1,19,0.0,118,0.0,108,0.0
129,"2","6","10","3","0","教養娯楽",804,0.3,651,0.2,458,0.2,1613,0.5,193,0.1
130,"2","6","10","3","0","他の物品サービス",571,0.2,767,0.3,292,0.1,663,0.2,25,0.0
131,"2","6","10","3","6","贈与金",3591,1.1,6106,2.1,2629,0.9,881,0.3,668,0.2
132,"2","6","10","3","7","他の交際費",4404,1.4,4096,1.4,5011,1.7,5026,1.5,1837,0.5
133,"2","5","10","4","0","仕送り金",4495,1.4,6914,2.4,2845,0.9,3115,0.9,-,-
134,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",28757,9.1,8199,2.8,25116,8.3,51793,15.1,93411,24.4
136,"2","3","0","0","0","（再掲）教養娯楽関係費",40947,13.0,46519,15.8,32708,10.8,41338,12.0,34602,9.0
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",8086,2.6,13020,4.4,5473,1.8,3996,1.2,668,0.2
138,"2","3","0","0","0","（再掲）経常消費支出",226350,72.0,212034,72.1,230986,76.2,240262,70.0,251690,65.6
139,"2","3","0","0","0","（再掲）情報通信関係費",15123,4.8,13522,4.6,13883,4.6,17369,5.1,22179,5.8
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",287548,91.5,257854,87.6,279643,92.3,327776,95.5,365796,95.4
