1,"東京都生計分析調査　令和 5年 7月","","","","","","","","","","","","","","",""
47,"2","6","1","10","1","茶類",1371,0.4,1304,0.4,1459,0.4,1360,0.4,1470,0.4
48,"2","6","1","10","2","コーヒー・ココア",1070,0.3,1007,0.3,1052,0.3,1261,0.4,810,0.2
49,"2","6","1","10","3","他の飲料",4281,1.3,3384,1.2,4890,1.5,4654,1.4,6074,1.7
50,"2","5","1","11","0","酒類",4316,1.4,4094,1.4,5415,1.6,3869,1.1,2480,0.7
51,"2","5","1","12","0","外食",19170,6.0,14824,5.1,19977,6.0,23794,7.0,26429,7.3
52,"2","6","1","12","1","一般外食",18646,5.8,14824,5.1,19671,5.9,22860,6.7,22908,6.3
53,"2","6","1","12","2","学校給食",525,0.2,-,-,306,0.1,934,0.3,3521,1.0
54,"2","4","2","0","0","住居",21399,6.7,26073,8.9,19901,6.0,16530,4.8,16155,4.4
55,"2","5","2","1","0","家賃地代",14897,4.7,15433,5.3,16425,5.0,12156,3.6,15250,4.2
56,"2","5","2","2","0","設備修繕・維持",6502,2.0,10640,3.6,3476,1.1,4374,1.3,904,0.2
57,"2","6","2","2","1","設備材料",2847,0.9,4877,1.7,2152,0.7,796,0.2,524,0.1
58,"2","6","2","2","2","工事その他のサービス",3654,1.1,5764,2.0,1323,0.4,3578,1.0,380,0.1
59,"2","4","3","0","0","光熱・水道",16511,5.2,15428,5.3,17793,5.4,15949,4.7,20277,5.6
60,"2","5","3","1","0","電気代",7853,2.5,7896,2.7,7867,2.4,7479,2.2,9034,2.5
61,"2","5","3","2","0","ガス代",4137,1.3,3840,1.3,4624,1.4,3972,1.2,4563,1.3
62,"2","5","3","3","0","他の光熱",31,0.0,34,0.0,33,0.0,23,0.0,35,0.0
63,"2","5","3","4","0","上下水道料",4490,1.4,3658,1.3,5268,1.6,4475,1.3,6645,1.8
64,"2","4","4","0","0","家具・家事用品",12997,4.1,14386,4.9,12340,3.7,11485,3.4,12713,3.5
65,"2","5","4","1","0","家庭用耐久財",3051,1.0,3735,1.3,2609,0.8,2019,0.6,4671,1.3
66,"2","6","4","1","1","家事用耐久財",1742,0.5,1433,0.5,1980,0.6,1355,0.4,4369,1.2
67,"2","6","4","1","2","冷暖房用器具",1179,0.4,2274,0.8,545,0.2,281,0.1,301,0.1
68,"2","6","4","1","3","一般家具",130,0.0,28,0.0,84,0.0,384,0.1,-,-
69,"2","5","4","2","0","室内装備・装飾品",496,0.2,502,0.2,524,0.2,564,0.2,40,0.0
70,"2","5","4","3","0","寝具類",1808,0.6,3275,1.1,991,0.3,680,0.2,148,0.0
71,"2","5","4","4","0","家事雑貨",2623,0.8,2414,0.8,2865,0.9,2665,0.8,2749,0.8
72,"2","5","4","5","0","家事用消耗品",3791,1.2,3345,1.1,4000,1.2,4370,1.3,3496,1.0
73,"2","5","4","6","0","家事サービス",1229,0.4,1115,0.4,1351,0.4,1187,0.3,1608,0.4
74,"2","4","5","0","0","被服及び履物",12394,3.9,10296,3.5,11779,3.6,16373,4.8,13445,3.7
75,"2","5","5","1","0","和服",92,0.0,96,0.0,29,0.0,181,0.1,-,-
76,"2","5","5","2","0","洋服",4652,1.5,3357,1.1,4895,1.5,6600,1.9,4430,1.2
77,"2","6","5","2","1","男子用洋服",1781,0.6,1343,0.5,2295,0.7,1944,0.6,1714,0.5
78,"2","6","5","2","2","婦人用洋服",2473,0.8,1974,0.7,2027,0.6,3895,1.1,2176,0.6
79,"2","6","5","2","3","子供用洋服",397,0.1,40,0.0,574,0.2,762,0.2,539,0.1
80,"2","5","5","3","0","シャツ・セーター類",2738,0.9,2458,0.8,2247,0.7,3560,1.0,3616,1.0
81,"2","6","5","3","1","男子用シャツ・セーター類",1235,0.4,1032,0.4,783,0.2,2031,0.6,1501,0.4
82,"2","6","5","3","2","婦人用シャツ・セーター類",1367,0.4,1421,0.5,1337,0.4,1266,0.4,1551,0.4
83,"2","6","5","3","3","子供用シャツ・セーター類",136,0.0,4,0.0,126,0.0,263,0.1,564,0.2
84,"2","5","5","4","0","下着類",1357,0.4,1191,0.4,1405,0.4,1420,0.4,2027,0.6
85,"2","6","5","4","1","男子用下着類",441,0.1,387,0.1,417,0.1,619,0.2,186,0.1
86,"2","6","5","4","2","婦人用下着類",804,0.3,787,0.3,880,0.3,602,0.2,1387,0.4
87,"2","6","5","4","3","子供用下着類",113,0.0,17,0.0,107,0.0,199,0.1,454,0.1
88,"2","5","5","5","0","生地・糸類",55,0.0,93,0.0,13,0.0,51,0.0,8,0.0
89,"2","5","5","6","0","他の被服",755,0.2,615,0.2,758,0.2,992,0.3,725,0.2
90,"2","5","5","7","0","履物類",2156,0.7,1877,0.6,1668,0.5,3201,0.9,2082,0.6
91,"2","5","5","8","0","被服関連サービス",590,0.2,609,0.2,763,0.2,368,0.1,557,0.2
92,"2","4","6","0","0","保健医療",18253,5.7,22319,7.6,16550,5.0,14226,4.2,14741,4.0
93,"2","5","6","1","0","医薬品",3020,0.9,3443,1.2,3085,0.9,2391,0.7,2367,0.6
94,"2","5","6","2","0","健康保持用摂取品",1346,0.4,1769,0.6,1009,0.3,1141,0.3,861,0.2
95,"2","5","6","3","0","保健医療用品・器具",3099,1.0,2929,1.0,3144,1.0,3273,1.0,3346,0.9
96,"2","5","6","4","0","保健医療サービス",10789,3.4,14179,4.9,9312,2.8,7421,2.2,8168,2.2
97,"2","4","7","0","0","交通・通信",35608,11.1,29743,10.2,31079,9.4,51855,15.2,30671,8.4
98,"2","5","7","1","0","交通",10078,3.2,8040,2.8,10060,3.0,14734,4.3,5055,1.4
99,"2","5","7","2","0","自動車等関係費",14627,4.6,12235,4.2,9824,3.0,25912,7.6,7375,2.0
100,"2","6","7","2","1","自動車等購入",2990,0.9,-,-,-,-,12170,3.6,-,-
101,"2","6","7","2","2","自転車購入",423,0.1,69,0.0,1385,0.4,14,0.0,-,-
102,"2","6","7","2","3","自動車等維持",11214,3.5,12166,4.2,8439,2.6,13729,4.0,7375,2.0
103,"2","5","7","3","0","通信",10903,3.4,9468,3.2,11194,3.4,11209,3.3,18242,5.0
104,"2","4","8","0","0","教育",15502,4.9,276,0.1,32039,9.7,17527,5.1,34415,9.4
105,"2","5","8","1","0","授業料等",11863,3.7,270,0.1,27441,8.3,9099,2.7,29892,8.2
106,"2","5","8","2","0","教科書・学習参考教材",109,0.0,6,0.0,5,0.0,407,0.1,84,0.0
107,"2","5","8","3","0","補習教育",3530,1.1,-,-,4592,1.4,8021,2.4,4439,1.2
108,"2","4","9","0","0","教養娯楽",37388,11.7,35114,12.0,38023,11.5,37925,11.1,47966,13.2
109,"2","5","9","1","0","教養娯楽用耐久財",3006,0.9,4709,1.6,1534,0.5,2393,0.7,701,0.2
110,"2","5","9","2","0","教養娯楽用品",8479,2.7,6289,2.2,8705,2.6,11736,3.4,9160,2.5
111,"2","5","9","3","0","書籍・他の印刷物",3054,1.0,3316,1.1,2801,0.8,2799,0.8,3486,1.0
112,"2","5","9","4","0","教養娯楽サービス",22849,7.2,20801,7.1,24983,7.6,20997,6.2,34619,9.5
113,"2","6","9","4","1","宿泊料",3520,1.1,2050,0.7,5569,1.7,3133,0.9,5618,1.5
114,"2","6","9","4","2","パック旅行費",3107,1.0,3533,1.2,5028,1.5,913,0.3,95,0.0
115,"2","6","9","4","3","月謝類",3939,1.2,1446,0.5,3047,0.9,4896,1.4,21575,5.9
116,"2","6","9","4","4","他の教養娯楽サービス",12282,3.8,13772,4.7,11340,3.4,12055,3.5,7331,2.0
117,"2","4","10","0","0","その他の消費支出",51648,16.2,56501,19.3,48450,14.7,48873,14.3,44564,12.2
118,"2","5","10","1","0","諸雑費",27571,8.6,26733,9.1,25394,7.7,32774,9.6,22204,6.1
119,"2","6","10","1","1","理美容サービス",3774,1.2,4129,1.4,3463,1.0,3871,1.1,2377,0.7
120,"2","6","10","1","2","理美容用品",5996,1.9,5770,2.0,5750,1.7,6670,2.0,5956,1.6
121,"2","6","10","1","3","身の回り用品",2566,0.8,2466,0.8,2551,0.8,2524,0.7,3513,1.0
122,"2","6","10","1","4","たばこ",1262,0.4,1361,0.5,1356,0.4,1214,0.4,330,0.1
123,"2","6","10","1","5","他の諸雑費",13972,4.4,13007,4.4,12274,3.7,18494,5.4,10028,2.8
124,"2","5","10","2","0","こづかい",5507,1.7,6140,2.1,4531,1.4,5427,1.6,6080,1.7
125,"2","5","10","3","0","交際費",17261,5.4,22385,7.7,17123,5.2,10367,3.0,10801,3.0
126,"2","6","10","3","0","食料",5945,1.9,8343,2.9,4889,1.5,3447,1.0,4621,1.3
127,"2","6","10","3","0","家具・家事用品",191,0.1,195,0.1,115,0.0,318,0.1,-,-
128,"2","6","10","3","0","被服及び履物",290,0.1,335,0.1,-,-,616,0.2,-,-
129,"2","6","10","3","0","教養娯楽",1321,0.4,2797,1.0,203,0.1,406,0.1,154,0.0
130,"2","6","10","3","0","他の物品サービス",1239,0.4,1076,0.4,2627,0.8,153,0.0,270,0.1
131,"2","6","10","3","6","贈与金",4548,1.4,5734,2.0,5643,1.7,1430,0.4,4001,1.1
132,"2","6","10","3","7","他の交際費",3727,1.2,3905,1.3,3646,1.1,3996,1.2,1756,0.5
133,"2","5","10","4","0","仕送り金",1309,0.4,1244,0.4,1401,0.4,305,0.1,5478,1.5
134,"2","3","0","0","0","土地家屋購入",-,-,-,-,-,-,-,-,-,-
135,"2","3","0","0","0","（再掲）教育関係費",17289,5.4,1659,0.6,33303,10.1,19926,5.8,38979,10.7
136,"2","3","0","0","0","（再掲）教養娯楽関係費",44843,14.0,42029,14.4,46400,14.0,48907,14.3,40177,11.0
137,"2","3","0","0","0","（再掲）移転支出（贈与金＋仕送り金）",5857,1.8,6978,2.4,7044,2.1,1735,0.5,9479,2.6
138,"2","3","0","0","0","（再掲）経常消費支出",235308,73.7,219121,75.0,238068,72.0,249066,73.0,277884,76.3
139,"2","3","0","0","0","（再掲）情報通信関係費",15754,4.9,14396,4.9,16139,4.9,15999,4.7,22366,6.1
140,"2","3","0","0","0","（再掲）消費支出（除く住居等）　1）",289158,90.5,259294,88.7,303735,91.9,310623,91.1,338774,93.0
