28年（2016年）,"154,332,564",98.8%,"92,336,782","9,529,156","82,807,626","469,029","290,630","178,399","46,578","28,141","18,437","38,885","21,055","17,837","7,693","7,093",600,"61,995,782","34,603,324","27,391,458",-,-,-,2016年
29年（2017年）,"143,221,113",92.8%,"81,948,737","8,266,055","73,682,682","489,397","279,081","210,316",,,,,"19,346","19,493",,"8,176",121,"61,272,376","33,136,314","28,136,062",-,-,-,2017年
名古屋港,,,,,,,,,,,,,,,,,,,,,,,,名古屋港
平成25年（2013年）,"208,241,208",102.8%,"140,611,794","57,982,136","82,629,658","48,170,335","23,597,923","24,572,412","2,530,154","1,321,191","1,208,963","2,170,770","1,084,886","1,085,884","359,384","236,305","123,079","67,629,414","34,931,088","32,698,326","4,926,750","2,623,295","2,303,455",2013年
26年（2014年）,"207,621,287",99.7%,"138,184,336","57,694,254","80,490,082","48,598,942","23,522,491","25,076,451","2,569,320","1,339,584","1,229,736","2,197,612","1,092,850","1,104,762","371,708","246,734","124,974","69,436,951","37,764,352","31,672,599","4,589,835","2,331,485","2,258,350",2014年
27年（2015年）,"197,979,816",95.4%,"130,993,902","55,236,197","75,757,705","46,837,202","22,814,518","24,022,684","2,466,272","1,286,964","1,179,308","2,119,691","1,066,478","1,053,213","346,581","220,486","126,095","66,985,914","35,227,816","31,758,098","4,436,400","2,311,780","2,124,620",2015年
28年（2016年）,"193,256,677",97.6%,"128,475,825","52,713,701","75,762,124","47,163,972","23,184,860","23,979,112","2,491,207","1,296,218","1,194,989","2,140,005","1,085,558","1,054,447","351,202","210,660","140,542","64,780,852","34,093,752","30,687,100","4,539,085","2,347,195","2,191,890",2016年
29年（2017年）,"195,932,814",101.4%,"127,881,283","52,657,099","75,224,184","48,786,871","24,542,767","24,244,104","2,588,601","1,350,577","1,238,024","2,256,835","1,147,305","1,109,530","331,766","203,272","128,494","68,051,531","35,962,617","32,088,914","4,741,190","2,486,550","2,254,640",2017年
大　阪　港,,,,,,,,,,,,,,,,,,,,,,,,大　阪　港
平成25年（2013年）,"86,978,280",100.7%,"36,479,634","8,980,235","27,499,399","32,234,880","7,221,583","25,013,297","1,920,141","608,616","1,311,525","1,560,757","372,311","1,188,446","633,184","610,334","22,849","50,498,646","22,288,168","28,210,478","34,437,422","16,212,440","18,224,982",2013年
26年（2014年）,"86,475,366",99.4%,"36,683,936","9,253,254","27,430,682","32,295,724","7,524,966","24,770,758","2,173,764","988,372","1,185,391","1,549,208","389,890","1,159,317","624,556","598,482","26,074","49,791,430","22,172,280","27,619,150","33,777,650","15,888,200","17,889,450",2014年
27年（2015年）,"79,969,879",92.5%,"34,655,856","9,692,984","24,962,872","30,188,296","7,780,822","22,407,474","1,970,322","897,329","1,072,993","1,444,780","398,874","1,045,906","525,542","498,455","27,087","45,314,023","20,042,622","25,271,401","29,230,315","13,868,000","15,362,315",2015年
28年（2016年）,"82,033,622",102.6%,"34,111,827","9,363,099","24,748,728","29,834,675","7,790,797","22,043,878","1,952,372","888,935","1,063,437","1,430,571","398,901","1,031,670","521,801","490,034","31,767","47,921,795","21,175,112","26,746,683","31,287,980","14,920,850","16,367,130",2016年
29年（2017年）,"84,602,518",103.1%,"34,841,677","9,586,869","25,254,808","31,107,514","7,994,137","23,113,377","2,049,702","938,293","1,111,408","1,491,572","410,013","1,081,559","558,130","528,281","29,849","49,760,841","21,822,977","27,937,864","29,018,310","13,002,140","16,016,170",2017年
神　戸　港,,,,,,,,,,,,,,,,,,,,,,,,神　戸　港
平成25年（2013年）,"88,353,180",101.3%,"48,936,535","21,618,186","27,318,349","34,413,399","15,962,931","18,450,468","2,048,889","1,098,343","962,817","1,734,464","852,139","882,325","314,425","246,203","68,222","39,416,645","16,471,836","22,944,809","21,898,590","10,260,220","11,638,370",2013年
26年（2014年）,"92,386,563",104.6%,"50,293,435","22,606,633","27,686,802","35,720,036","16,884,753","18,835,283","2,051,116","1,100,319","950,797","1,766,504","891,327","875,177","284,612","208,992","75,620","42,093,128","17,639,134","24,453,994","24,032,640","11,123,900","12,908,740",2014年
27年（2015年）,"97,001,666",105.0%,"51,185,044","23,296,621","27,888,423","37,168,162","17,804,212","19,363,950","2,115,066","1,132,247","982,819","1,810,047","917,353","892,694","305,019","214,894","90,125","45,816,622","18,838,908","26,977,714","27,828,455","12,708,440","15,120,015",2015年
28年（2016年）,"98,313,779",101.4%,"51,726,204","23,307,248","28,418,956","38,258,889","18,509,546","19,749,343","2,140,546","1,149,661","990,885","1,869,155","951,655","917,500","271,391","198,006","73,385","46,587,575","18,997,909","27,589,666","27,780,235","12,591,720","15,188,515",2016年
29年（2017年）,"99,860,819",101.6%,"52,717,809","24,069,423","28,648,386","38,945,821","18,569,993","20,375,828","2,218,285","1,185,072","1,033,213","1,912,626","964,313","948,313","305,659","220,759","84,900","47,143,010","19,622,202","27,520,808","29,018,310","13,002,140","16,016,170",2017年
,,,,,,,,,,,,,,,,,,,,,,,,
資料：各港港湾統計,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
