地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13121,1312100103,足立区,足立区青井,３丁目,足立区青井３丁目,3,1220,会社以外の法人,57,6,51,-,-,-,-,-,-,1,1,-,56,5,51,56,5,51,27,3,24,29,2,27,-,-,-,-,-,-,3,-,3,60,6,54
6,13121,1312100103,足立区,足立区青井,３丁目,足立区青井３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100104,足立区,足立区青井,４丁目,足立区青井４丁目,1,1000,民営,444,229,215,37,28,9,5,-,5,48,28,20,354,173,181,295,144,151,210,119,91,85,25,60,59,29,30,-,-,-,1,-,1,445,229,216
6,13121,1312100104,足立区,足立区青井,４丁目,足立区青井４丁目,2,1100,個人,93,46,47,37,28,9,5,-,5,-,-,-,51,18,33,50,18,32,32,11,21,18,7,11,1,-,1,-,-,-,-,-,-,93,46,47
6,13121,1312100104,足立区,足立区青井,４丁目,足立区青井４丁目,3,1210,会社,210,131,79,-,-,-,-,-,-,48,28,20,162,103,59,151,94,57,96,77,19,55,17,38,11,9,2,-,-,-,1,-,1,211,131,80
6,13121,1312100104,足立区,足立区青井,４丁目,足立区青井４丁目,3,1220,会社以外の法人,141,52,89,-,-,-,-,-,-,-,-,-,141,52,89,94,32,62,82,31,51,12,1,11,47,20,27,-,-,-,-,-,-,141,52,89
6,13121,1312100104,足立区,足立区青井,４丁目,足立区青井４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100105,足立区,足立区青井,５丁目,足立区青井５丁目,1,1000,民営,500,313,187,11,10,1,-,-,-,47,30,17,442,273,169,442,273,169,251,200,51,191,73,118,-,-,-,-,-,-,4,-,4,504,313,191
6,13121,1312100105,足立区,足立区青井,５丁目,足立区青井５丁目,2,1100,個人,32,18,14,11,10,1,-,-,-,-,-,-,21,8,13,21,8,13,12,7,5,9,1,8,-,-,-,-,-,-,-,-,-,32,18,14
6,13121,1312100105,足立区,足立区青井,５丁目,足立区青井５丁目,3,1210,会社,435,287,148,-,-,-,-,-,-,46,30,16,389,257,132,389,257,132,210,186,24,179,71,108,-,-,-,-,-,-,4,-,4,439,287,152
6,13121,1312100105,足立区,足立区青井,５丁目,足立区青井５丁目,3,1220,会社以外の法人,33,8,25,-,-,-,-,-,-,1,-,1,32,8,24,32,8,24,29,7,22,3,1,2,-,-,-,-,-,-,-,-,-,33,8,25
6,13121,1312100105,足立区,足立区青井,５丁目,足立区青井５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100106,足立区,足立区青井,６丁目,足立区青井６丁目,1,1000,民営,578,364,214,32,27,5,7,-,7,35,23,12,504,314,190,496,308,188,137,110,27,359,198,161,8,6,2,-,-,-,7,4,3,585,368,217
6,13121,1312100106,足立区,足立区青井,６丁目,足立区青井６丁目,2,1100,個人,62,37,25,32,27,5,7,-,7,-,-,-,23,10,13,23,10,13,13,6,7,10,4,6,-,-,-,-,-,-,-,-,-,62,37,25
6,13121,1312100106,足立区,足立区青井,６丁目,足立区青井６丁目,3,1210,会社,506,325,181,-,-,-,-,-,-,34,23,11,472,302,170,464,296,168,121,103,18,343,193,150,8,6,2,-,-,-,7,4,3,513,329,184
6,13121,1312100106,足立区,足立区青井,６丁目,足立区青井６丁目,3,1220,会社以外の法人,10,2,8,-,-,-,-,-,-,1,-,1,9,2,7,9,2,7,3,1,2,6,1,5,-,-,-,-,-,-,-,-,-,10,2,8
6,13121,1312100106,足立区,足立区青井,６丁目,足立区青井６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13121,1312100200,足立区,足立区足立,,足立区足立,1,1000,民営,2847,1473,1374,210,159,51,59,10,49,365,254,111,2213,1050,1163,2109,1007,1102,1062,631,431,1047,376,671,104,43,61,2,2,-,57,23,34,2902,1494,1408
5,13121,1312100200,足立区,足立区足立,,足立区足立,2,1100,個人,633,273,360,210,159,51,59,10,49,-,-,-,364,104,260,328,91,237,190,65,125,138,26,112,36,13,23,-,-,-,-,-,-,633,273,360
5,13121,1312100200,足立区,足立区足立,,足立区足立,3,1210,会社,2001,1148,853,-,-,-,-,-,-,349,244,105,1652,904,748,1598,875,723,770,546,224,828,329,499,54,29,25,2,2,-,57,23,34,2056,1169,887
5,13121,1312100200,足立区,足立区足立,,足立区足立,3,1220,会社以外の法人,213,52,161,-,-,-,-,-,-,16,10,6,197,42,155,183,41,142,102,20,82,81,21,60,14,1,13,-,-,-,-,-,-,213,52,161
5,13121,1312100200,足立区,足立区足立,,足立区足立,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100201,足立区,足立区足立,１丁目,足立区足立１丁目,1,1000,民営,539,280,259,48,39,9,12,-,12,94,65,29,385,176,209,372,170,202,196,102,94,176,68,108,13,6,7,1,1,-,-,-,-,538,279,259
6,13121,1312100201,足立区,足立区足立,１丁目,足立区足立１丁目,2,1100,個人,113,62,51,48,39,9,12,-,12,-,-,-,53,23,30,46,18,28,31,12,19,15,6,9,7,5,2,-,-,-,-,-,-,113,62,51
6,13121,1312100201,足立区,足立区足立,１丁目,足立区足立１丁目,3,1210,会社,337,196,141,-,-,-,-,-,-,85,59,26,252,137,115,250,136,114,127,88,39,123,48,75,2,1,1,1,1,-,-,-,-,336,195,141
6,13121,1312100201,足立区,足立区足立,１丁目,足立区足立１丁目,3,1220,会社以外の法人,89,22,67,-,-,-,-,-,-,9,6,3,80,16,64,76,16,60,38,2,36,38,14,24,4,-,4,-,-,-,-,-,-,89,22,67
6,13121,1312100201,足立区,足立区足立,１丁目,足立区足立１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100202,足立区,足立区足立,２丁目,足立区足立２丁目,1,1000,民営,536,357,179,36,29,7,10,2,8,84,63,21,406,263,143,396,256,140,255,189,66,141,67,74,10,7,3,1,1,-,13,11,2,548,367,181
6,13121,1312100202,足立区,足立区足立,２丁目,足立区足立２丁目,2,1100,個人,94,42,52,36,29,7,10,2,8,-,-,-,48,11,37,47,10,37,33,9,24,14,1,13,1,1,-,-,-,-,-,-,-,94,42,52
6,13121,1312100202,足立区,足立区足立,２丁目,足立区足立２丁目,3,1210,会社,423,308,115,-,-,-,-,-,-,82,62,20,341,246,95,334,241,93,213,176,37,121,65,56,7,5,2,1,1,-,13,11,2,435,318,117
6,13121,1312100202,足立区,足立区足立,２丁目,足立区足立２丁目,3,1220,会社以外の法人,19,7,12,-,-,-,-,-,-,2,1,1,17,6,11,15,5,10,9,4,5,6,1,5,2,1,1,-,-,-,-,-,-,19,7,12
6,13121,1312100202,足立区,足立区足立,２丁目,足立区足立２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100203,足立区,足立区足立,３丁目,足立区足立３丁目,1,1000,民営,593,268,325,61,39,22,15,3,12,68,46,22,449,180,269,419,174,245,212,119,93,207,55,152,30,6,24,-,-,-,6,6,-,599,274,325
6,13121,1312100203,足立区,足立区足立,３丁目,足立区足立３丁目,2,1100,個人,167,72,95,61,39,22,15,3,12,-,-,-,91,30,61,80,29,51,45,20,25,35,9,26,11,1,10,-,-,-,-,-,-,167,72,95
6,13121,1312100203,足立区,足立区足立,３丁目,足立区足立３丁目,3,1210,会社,380,186,194,-,-,-,-,-,-,66,45,21,314,141,173,301,136,165,140,90,50,161,46,115,13,5,8,-,-,-,6,6,-,386,192,194
6,13121,1312100203,足立区,足立区足立,３丁目,足立区足立３丁目,3,1220,会社以外の法人,46,10,36,-,-,-,-,-,-,2,1,1,44,9,35,38,9,29,27,9,18,11,-,11,6,-,6,-,-,-,-,-,-,46,10,36
6,13121,1312100203,足立区,足立区足立,３丁目,足立区足立３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100204,足立区,足立区足立,４丁目,足立区足立４丁目,1,1000,民営,1179,568,611,65,52,13,22,5,17,119,80,39,973,431,542,922,407,515,399,221,178,523,186,337,51,24,27,-,-,-,38,6,32,1217,574,643
6,13121,1312100204,足立区,足立区足立,４丁目,足立区足立４丁目,2,1100,個人,259,97,162,65,52,13,22,5,17,-,-,-,172,40,132,155,34,121,81,24,57,74,10,64,17,6,11,-,-,-,-,-,-,259,97,162
6,13121,1312100204,足立区,足立区足立,４丁目,足立区足立４丁目,3,1210,会社,861,458,403,-,-,-,-,-,-,116,78,38,745,380,365,713,362,351,290,192,98,423,170,253,32,18,14,-,-,-,38,6,32,899,464,435
6,13121,1312100204,足立区,足立区足立,４丁目,足立区足立４丁目,3,1220,会社以外の法人,59,13,46,-,-,-,-,-,-,3,2,1,56,11,45,54,11,43,28,5,23,26,6,20,2,-,2,-,-,-,-,-,-,59,13,46
6,13121,1312100204,足立区,足立区足立,４丁目,足立区足立４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13121,1312100300,足立区,足立区綾瀬,,足立区綾瀬,1,1000,民営,10322,5958,4364,386,296,90,122,31,91,873,605,268,8941,5026,3915,8646,4911,3735,4677,3246,1431,3969,1665,2304,295,115,180,47,45,2,253,119,134,10528,6032,4496
5,13121,1312100300,足立区,足立区綾瀬,,足立区綾瀬,2,1100,個人,1237,593,644,386,296,90,122,31,91,-,-,-,729,266,463,650,237,413,292,132,160,358,105,253,79,29,50,4,2,2,2,1,1,1235,592,643
5,13121,1312100300,足立区,足立区綾瀬,,足立区綾瀬,3,1210,会社,8231,5060,3171,-,-,-,-,-,-,815,568,247,7416,4492,2924,7222,4411,2811,3869,2938,931,3353,1473,1880,194,81,113,43,43,-,202,93,109,8390,5110,3280
5,13121,1312100300,足立区,足立区綾瀬,,足立区綾瀬,3,1220,会社以外の法人,854,305,549,-,-,-,-,-,-,58,37,21,796,268,528,774,263,511,516,176,340,258,87,171,22,5,17,-,-,-,49,25,24,903,330,573
5,13121,1312100300,足立区,足立区綾瀬,,足立区綾瀬,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100301,足立区,足立区綾瀬,１丁目,足立区綾瀬１丁目,1,1000,民営,857,498,359,66,44,22,22,8,14,115,74,41,654,372,282,587,353,234,302,193,109,285,160,125,67,19,48,-,-,-,2,1,1,859,499,360
6,13121,1312100301,足立区,足立区綾瀬,１丁目,足立区綾瀬１丁目,2,1100,個人,204,83,121,66,44,22,22,8,14,-,-,-,116,31,85,85,19,66,26,8,18,59,11,48,31,12,19,-,-,-,-,-,-,204,83,121
6,13121,1312100301,足立区,足立区綾瀬,１丁目,足立区綾瀬１丁目,3,1210,会社,595,390,205,-,-,-,-,-,-,111,71,40,484,319,165,449,312,137,238,170,68,211,142,69,35,7,28,-,-,-,2,1,1,597,391,206
6,13121,1312100301,足立区,足立区綾瀬,１丁目,足立区綾瀬１丁目,3,1220,会社以外の法人,58,25,33,-,-,-,-,-,-,4,3,1,54,22,32,53,22,31,38,15,23,15,7,8,1,-,1,-,-,-,-,-,-,58,25,33
6,13121,1312100301,足立区,足立区綾瀬,１丁目,足立区綾瀬１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100302,足立区,足立区綾瀬,２丁目,足立区綾瀬２丁目,1,1000,民営,1543,850,693,65,53,12,22,5,17,157,94,63,1299,698,601,1285,695,590,714,462,252,571,233,338,14,3,11,8,8,-,130,70,60,1665,912,753
6,13121,1312100302,足立区,足立区綾瀬,２丁目,足立区綾瀬２丁目,2,1100,個人,224,111,113,65,53,12,22,5,17,-,-,-,137,53,84,134,53,81,57,24,33,77,29,48,3,-,3,1,1,-,-,-,-,223,110,113
6,13121,1312100302,足立区,足立区綾瀬,２丁目,足立区綾瀬２丁目,3,1210,会社,1103,649,454,-,-,-,-,-,-,137,81,56,966,568,398,958,566,392,543,391,152,415,175,240,8,2,6,7,7,-,121,70,51,1217,712,505
6,13121,1312100302,足立区,足立区綾瀬,２丁目,足立区綾瀬２丁目,3,1220,会社以外の法人,216,90,126,-,-,-,-,-,-,20,13,7,196,77,119,193,76,117,114,47,67,79,29,50,3,1,2,-,-,-,9,-,9,225,90,135
6,13121,1312100302,足立区,足立区綾瀬,２丁目,足立区綾瀬２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100303,足立区,足立区綾瀬,３丁目,足立区綾瀬３丁目,1,1000,民営,3513,1753,1760,79,65,14,25,8,17,200,152,48,3209,1528,1681,3112,1496,1616,1356,846,510,1756,650,1106,97,32,65,38,37,1,63,36,27,3538,1752,1786
6,13121,1312100303,足立区,足立区綾瀬,３丁目,足立区綾瀬３丁目,2,1100,個人,332,163,169,79,65,14,25,8,17,-,-,-,228,90,138,206,83,123,77,42,35,129,41,88,22,7,15,2,1,1,2,1,1,332,163,169
6,13121,1312100303,足立区,足立区綾瀬,３丁目,足立区綾瀬３丁目,3,1210,会社,2977,1533,1444,-,-,-,-,-,-,186,143,43,2791,1390,1401,2716,1365,1351,1138,771,367,1578,594,984,75,25,50,36,36,-,27,14,13,2968,1511,1457
6,13121,1312100303,足立区,足立区綾瀬,３丁目,足立区綾瀬３丁目,3,1220,会社以外の法人,204,57,147,-,-,-,-,-,-,14,9,5,190,48,142,190,48,142,141,33,108,49,15,34,-,-,-,-,-,-,34,21,13,238,78,160
6,13121,1312100303,足立区,足立区綾瀬,３丁目,足立区綾瀬３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100304,足立区,足立区綾瀬,４丁目,足立区綾瀬４丁目,1,1000,民営,1389,776,613,65,53,12,18,3,15,107,77,30,1199,643,556,1169,625,544,549,357,192,620,268,352,30,18,12,1,-,1,12,3,9,1400,779,621
6,13121,1312100304,足立区,足立区綾瀬,４丁目,足立区綾瀬４丁目,2,1100,個人,211,106,105,65,53,12,18,3,15,-,-,-,128,50,78,120,45,75,68,34,34,52,11,41,8,5,3,1,-,1,-,-,-,210,106,104
6,13121,1312100304,足立区,足立区綾瀬,４丁目,足立区綾瀬４丁目,3,1210,会社,1106,640,466,-,-,-,-,-,-,100,71,29,1006,569,437,987,557,430,438,304,134,549,253,296,19,12,7,-,-,-,12,3,9,1118,643,475
6,13121,1312100304,足立区,足立区綾瀬,４丁目,足立区綾瀬４丁目,3,1220,会社以外の法人,72,30,42,-,-,-,-,-,-,7,6,1,65,24,41,62,23,39,43,19,24,19,4,15,3,1,2,-,-,-,-,-,-,72,30,42
6,13121,1312100304,足立区,足立区綾瀬,４丁目,足立区綾瀬４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100305,足立区,足立区綾瀬,５丁目,足立区綾瀬５丁目,1,1000,民営,608,353,255,57,44,13,22,7,15,61,48,13,468,254,214,455,250,205,297,194,103,158,56,102,13,4,9,-,-,-,9,2,7,617,355,262
6,13121,1312100305,足立区,足立区綾瀬,５丁目,足立区綾瀬５丁目,2,1100,個人,134,74,60,57,44,13,22,7,15,-,-,-,55,23,32,46,21,25,25,11,14,21,10,11,9,2,7,-,-,-,-,-,-,134,74,60
6,13121,1312100305,足立区,足立区綾瀬,５丁目,足立区綾瀬５丁目,3,1210,会社,443,261,182,-,-,-,-,-,-,59,47,12,384,214,170,380,212,168,245,166,79,135,46,89,4,2,2,-,-,-,7,1,6,450,262,188
6,13121,1312100305,足立区,足立区綾瀬,５丁目,足立区綾瀬５丁目,3,1220,会社以外の法人,31,18,13,-,-,-,-,-,-,2,1,1,29,17,12,29,17,12,27,17,10,2,-,2,-,-,-,-,-,-,2,1,1,33,19,14
6,13121,1312100305,足立区,足立区綾瀬,５丁目,足立区綾瀬５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100306,足立区,足立区綾瀬,６丁目,足立区綾瀬６丁目,1,1000,民営,1774,1331,443,46,30,16,12,-,12,161,108,53,1555,1193,362,1510,1165,345,1106,943,163,404,222,182,45,28,17,-,-,-,4,1,3,1778,1332,446
6,13121,1312100306,足立区,足立区綾瀬,６丁目,足立区綾瀬６丁目,2,1100,個人,117,46,71,46,30,16,12,-,12,-,-,-,59,16,43,53,13,40,33,10,23,20,3,17,6,3,3,-,-,-,-,-,-,117,46,71
6,13121,1312100306,足立区,足立区綾瀬,６丁目,足立区綾瀬６丁目,3,1210,会社,1550,1242,308,-,-,-,-,-,-,154,105,49,1396,1137,259,1357,1112,245,1014,914,100,343,198,145,39,25,14,-,-,-,4,1,3,1554,1243,311
6,13121,1312100306,足立区,足立区綾瀬,６丁目,足立区綾瀬６丁目,3,1220,会社以外の法人,107,43,64,-,-,-,-,-,-,7,3,4,100,40,60,100,40,60,59,19,40,41,21,20,-,-,-,-,-,-,-,-,-,107,43,64
6,13121,1312100306,足立区,足立区綾瀬,６丁目,足立区綾瀬６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13121,1312100307,足立区,足立区綾瀬,７丁目,足立区綾瀬７丁目,1,1000,民営,638,397,241,8,7,1,1,-,1,72,52,20,557,338,219,528,327,201,353,251,102,175,76,99,29,11,18,-,-,-,33,6,27,671,403,268
6,13121,1312100307,足立区,足立区綾瀬,７丁目,足立区綾瀬７丁目,2,1100,個人,15,10,5,8,7,1,1,-,1,-,-,-,6,3,3,6,3,3,6,3,3,-,-,-,-,-,-,-,-,-,-,-,-,15,10,5
6,13121,1312100307,足立区,足立区綾瀬,７丁目,足立区綾瀬７丁目,3,1210,会社,457,345,112,-,-,-,-,-,-,68,50,18,389,295,94,375,287,88,253,222,31,122,65,57,14,8,6,-,-,-,29,3,26,486,348,138
6,13121,1312100307,足立区,足立区綾瀬,７丁目,足立区綾瀬７丁目,3,1220,会社以外の法人,166,42,124,-,-,-,-,-,-,4,2,2,162,40,122,147,37,110,94,26,68,53,11,42,15,3,12,-,-,-,4,3,1,170,45,125
