地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
5,13421,1342100500,小笠原村,小笠原村沖ノ鳥島,,小笠原村沖ノ鳥島,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13421,1342100100,小笠原村,小笠原村父島,,小笠原村父島,1,1000,民営,1185,633,552,123,82,41,41,14,27,105,75,30,916,462,454,831,436,395,363,266,97,468,170,298,85,26,59,5,4,1,9,7,2,1189,636,553
5,13421,1342100100,小笠原村,小笠原村父島,,小笠原村父島,2,1100,個人,281,123,158,123,82,41,41,14,27,-,-,-,117,27,90,103,25,78,31,11,20,72,14,58,14,2,12,2,1,1,1,1,-,280,123,157
5,13421,1342100100,小笠原村,小笠原村父島,,小笠原村父島,3,1210,会社,664,415,249,-,-,-,-,-,-,89,63,26,575,352,223,531,335,196,248,206,42,283,129,154,44,17,27,2,2,-,6,5,1,668,418,250
5,13421,1342100100,小笠原村,小笠原村父島,,小笠原村父島,3,1220,会社以外の法人,209,88,121,-,-,-,-,-,-,16,12,4,193,76,117,184,71,113,80,46,34,104,25,79,9,5,4,-,-,-,2,1,1,211,89,122
5,13421,1342100100,小笠原村,小笠原村父島,,小笠原村父島,2,1300,法人でない団体,31,7,24,-,-,-,-,-,-,-,-,-,31,7,24,13,5,8,4,3,1,9,2,7,18,2,16,1,1,-,-,-,-,30,6,24
5,13421,1342100200,小笠原村,小笠原村母島,,小笠原村母島,1,1000,民営,199,99,100,15,11,4,7,-,7,17,14,3,160,74,86,142,72,70,84,54,30,58,18,40,18,2,16,-,-,-,-,-,-,199,99,100
5,13421,1342100200,小笠原村,小笠原村母島,,小笠原村母島,2,1100,個人,32,12,20,15,11,4,7,-,7,-,-,-,10,1,9,8,1,7,4,1,3,4,-,4,2,-,2,-,-,-,-,-,-,32,12,20
5,13421,1342100200,小笠原村,小笠原村母島,,小笠原村母島,3,1210,会社,86,52,34,-,-,-,-,-,-,6,4,2,80,48,32,74,46,28,53,37,16,21,9,12,6,2,4,-,-,-,-,-,-,86,52,34
5,13421,1342100200,小笠原村,小笠原村母島,,小笠原村母島,3,1220,会社以外の法人,81,35,46,-,-,-,-,-,-,11,10,1,70,25,45,60,25,35,27,16,11,33,9,24,10,-,10,-,-,-,-,-,-,81,35,46
5,13421,1342100200,小笠原村,小笠原村母島,,小笠原村母島,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13421,1342100600,小笠原村,小笠原村南鳥島,,小笠原村南鳥島,1,1000,民営,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13421,1342100600,小笠原村,小笠原村南鳥島,,小笠原村南鳥島,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13421,1342100600,小笠原村,小笠原村南鳥島,,小笠原村南鳥島,3,1210,会社,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13421,1342100600,小笠原村,小笠原村南鳥島,,小笠原村南鳥島,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13421,1342100600,小笠原村,小笠原村南鳥島,,小笠原村南鳥島,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
平成26年経済センサス-基礎調査報告,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第24表　区市町村、町丁目、経営組織（4区分）、従業上の地位（6区分）、男女別従業者数、出向・派遣従業者数及び事業従事者数-民営-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注）従業者数等の人数には、男女別が不詳の者が含まれるため、男性と女性の合計が総数に一致しない場合がある。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
経営組織階層（1:民営　2:個人・法人でない団体　3:会社・会社以外の法人）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
