地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13212,1321201303,日野市,日野市旭が丘,３丁目,日野市旭が丘３丁目,2,1300,法人でない団体,1,-,1,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1
6,13212,1321201304,日野市,日野市旭が丘,４丁目,日野市旭が丘４丁目,1,1000,民営,2079,1487,592,1,1,-,-,-,-,10,8,2,2068,1478,590,2067,1478,589,1835,1388,447,232,90,142,1,-,1,5,5,-,432,387,45,2506,1869,637
6,13212,1321201304,日野市,日野市旭が丘,４丁目,日野市旭が丘４丁目,2,1100,個人,2,1,1,1,1,-,-,-,-,-,-,-,1,-,1,1,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,2,1,1
6,13212,1321201304,日野市,日野市旭が丘,４丁目,日野市旭が丘４丁目,3,1210,会社,2072,1482,590,-,-,-,-,-,-,10,8,2,2062,1474,588,2061,1474,587,1831,1384,447,230,90,140,1,-,1,5,5,-,430,386,44,2497,1863,634
6,13212,1321201304,日野市,日野市旭が丘,４丁目,日野市旭が丘４丁目,3,1220,会社以外の法人,5,4,1,-,-,-,-,-,-,-,-,-,5,4,1,5,4,1,4,4,-,1,-,1,-,-,-,-,-,-,2,1,1,7,5,2
6,13212,1321201304,日野市,日野市旭が丘,４丁目,日野市旭が丘４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321201305,日野市,日野市旭が丘,５丁目,日野市旭が丘５丁目,1,1000,民営,400,284,116,11,9,2,1,1,-,36,26,10,352,248,104,325,237,88,223,184,39,102,53,49,27,11,16,-,-,-,4,-,4,404,284,120
6,13212,1321201305,日野市,日野市旭が丘,５丁目,日野市旭が丘５丁目,2,1100,個人,29,14,15,11,9,2,1,1,-,-,-,-,17,4,13,15,4,11,2,1,1,13,3,10,2,-,2,-,-,-,-,-,-,29,14,15
6,13212,1321201305,日野市,日野市旭が丘,５丁目,日野市旭が丘５丁目,3,1210,会社,360,270,90,-,-,-,-,-,-,36,26,10,324,244,80,304,233,71,215,183,32,89,50,39,20,11,9,-,-,-,4,-,4,364,270,94
6,13212,1321201305,日野市,日野市旭が丘,５丁目,日野市旭が丘５丁目,3,1220,会社以外の法人,11,-,11,-,-,-,-,-,-,-,-,-,11,-,11,6,-,6,6,-,6,-,-,-,5,-,5,-,-,-,-,-,-,11,-,11
6,13212,1321201305,日野市,日野市旭が丘,５丁目,日野市旭が丘５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321201306,日野市,日野市旭が丘,６丁目,日野市旭が丘６丁目,1,1000,民営,755,428,327,8,7,1,1,-,1,26,20,6,720,401,319,709,390,319,275,216,59,434,174,260,11,11,-,-,-,-,1,1,-,756,429,327
6,13212,1321201306,日野市,日野市旭が丘,６丁目,日野市旭が丘６丁目,2,1100,個人,28,12,16,8,7,1,1,-,1,-,-,-,19,5,14,19,5,14,8,2,6,11,3,8,-,-,-,-,-,-,-,-,-,28,12,16
6,13212,1321201306,日野市,日野市旭が丘,６丁目,日野市旭が丘６丁目,3,1210,会社,565,293,272,-,-,-,-,-,-,26,20,6,539,273,266,528,262,266,158,126,32,370,136,234,11,11,-,-,-,-,1,1,-,566,294,272
6,13212,1321201306,日野市,日野市旭が丘,６丁目,日野市旭が丘６丁目,3,1220,会社以外の法人,162,123,39,-,-,-,-,-,-,-,-,-,162,123,39,162,123,39,109,88,21,53,35,18,-,-,-,-,-,-,-,-,-,162,123,39
6,13212,1321201306,日野市,日野市旭が丘,６丁目,日野市旭が丘６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13212,1321202700,日野市,日野市大字新井,,日野市大字新井,1,1000,民営,163,66,97,10,6,4,1,-,1,25,12,13,127,48,79,126,47,79,79,42,37,47,5,42,1,1,-,-,-,-,5,2,3,168,68,100
5,13212,1321202700,日野市,日野市大字新井,,日野市大字新井,2,1100,個人,27,9,18,10,6,4,1,-,1,-,-,-,16,3,13,16,3,13,7,2,5,9,1,8,-,-,-,-,-,-,-,-,-,27,9,18
5,13212,1321202700,日野市,日野市大字新井,,日野市大字新井,3,1210,会社,92,53,39,-,-,-,-,-,-,25,12,13,67,41,26,66,40,26,40,36,4,26,4,22,1,1,-,-,-,-,5,2,3,97,55,42
5,13212,1321202700,日野市,日野市大字新井,,日野市大字新井,3,1220,会社以外の法人,44,4,40,-,-,-,-,-,-,-,-,-,44,4,40,44,4,40,32,4,28,12,-,12,-,-,-,-,-,-,-,-,-,44,4,40
5,13212,1321202700,日野市,日野市大字新井,,日野市大字新井,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13212,1321202800,日野市,日野市大字石田,,日野市大字石田,1,1000,民営,105,54,51,10,6,4,2,-,2,20,16,4,73,32,41,63,30,33,25,18,7,38,12,26,10,2,8,-,-,-,-,-,-,105,54,51
5,13212,1321202800,日野市,日野市大字石田,,日野市大字石田,2,1100,個人,27,11,16,10,6,4,2,-,2,-,-,-,15,5,10,5,3,2,1,1,-,4,2,2,10,2,8,-,-,-,-,-,-,27,11,16
5,13212,1321202800,日野市,日野市大字石田,,日野市大字石田,3,1210,会社,71,43,28,-,-,-,-,-,-,20,16,4,51,27,24,51,27,24,23,17,6,28,10,18,-,-,-,-,-,-,-,-,-,71,43,28
5,13212,1321202800,日野市,日野市大字石田,,日野市大字石田,3,1220,会社以外の法人,7,-,7,-,-,-,-,-,-,-,-,-,7,-,7,7,-,7,1,-,1,6,-,6,-,-,-,-,-,-,-,-,-,7,-,7
5,13212,1321202800,日野市,日野市大字石田,,日野市大字石田,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13212,1321203700,日野市,日野市石田,,日野市石田,1,1000,民営,230,122,108,14,11,3,4,1,3,21,14,7,191,96,95,159,84,75,62,48,14,97,36,61,32,12,20,-,-,-,-,-,-,230,122,108
5,13212,1321203700,日野市,日野市石田,,日野市石田,2,1100,個人,41,17,24,14,11,3,4,1,3,-,-,-,23,5,18,17,3,14,9,3,6,8,-,8,6,2,4,-,-,-,-,-,-,41,17,24
5,13212,1321203700,日野市,日野市石田,,日野市石田,3,1210,会社,185,104,81,-,-,-,-,-,-,20,13,7,165,91,74,139,81,58,53,45,8,86,36,50,26,10,16,-,-,-,-,-,-,185,104,81
5,13212,1321203700,日野市,日野市石田,,日野市石田,3,1220,会社以外の法人,4,1,3,-,-,-,-,-,-,1,1,-,3,-,3,3,-,3,-,-,-,3,-,3,-,-,-,-,-,-,-,-,-,4,1,3
5,13212,1321203700,日野市,日野市石田,,日野市石田,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321203701,日野市,日野市石田,１丁目,日野市石田１丁目,1,1000,民営,115,75,40,9,7,2,3,1,2,11,8,3,92,59,33,64,47,17,47,41,6,17,6,11,28,12,16,-,-,-,-,-,-,115,75,40
6,13212,1321203701,日野市,日野市石田,１丁目,日野市石田１丁目,2,1100,個人,23,13,10,9,7,2,3,1,2,-,-,-,11,5,6,9,3,6,6,3,3,3,-,3,2,2,-,-,-,-,-,-,-,23,13,10
6,13212,1321203701,日野市,日野市石田,１丁目,日野市石田１丁目,3,1210,会社,88,61,27,-,-,-,-,-,-,10,7,3,78,54,24,52,44,8,41,38,3,11,6,5,26,10,16,-,-,-,-,-,-,88,61,27
6,13212,1321203701,日野市,日野市石田,１丁目,日野市石田１丁目,3,1220,会社以外の法人,4,1,3,-,-,-,-,-,-,1,1,-,3,-,3,3,-,3,-,-,-,3,-,3,-,-,-,-,-,-,-,-,-,4,1,3
6,13212,1321203701,日野市,日野市石田,１丁目,日野市石田１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321203702,日野市,日野市石田,２丁目,日野市石田２丁目,1,1000,民営,115,47,68,5,4,1,1,-,1,10,6,4,99,37,62,95,37,58,15,7,8,80,30,50,4,-,4,-,-,-,-,-,-,115,47,68
6,13212,1321203702,日野市,日野市石田,２丁目,日野市石田２丁目,2,1100,個人,18,4,14,5,4,1,1,-,1,-,-,-,12,-,12,8,-,8,3,-,3,5,-,5,4,-,4,-,-,-,-,-,-,18,4,14
6,13212,1321203702,日野市,日野市石田,２丁目,日野市石田２丁目,3,1210,会社,97,43,54,-,-,-,-,-,-,10,6,4,87,37,50,87,37,50,12,7,5,75,30,45,-,-,-,-,-,-,-,-,-,97,43,54
6,13212,1321203702,日野市,日野市石田,２丁目,日野市石田２丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321203702,日野市,日野市石田,２丁目,日野市石田２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13212,1321203100,日野市,日野市落川,,日野市落川,1,1000,民営,1105,686,419,59,44,15,12,4,8,64,42,22,970,596,374,914,587,327,478,381,97,436,206,230,56,9,47,1,-,1,25,12,13,1129,698,431
5,13212,1321203100,日野市,日野市落川,,日野市落川,2,1100,個人,104,55,49,59,44,15,12,4,8,-,-,-,33,7,26,32,7,25,21,5,16,11,2,9,1,-,1,1,-,1,-,-,-,103,55,48
5,13212,1321203100,日野市,日野市落川,,日野市落川,3,1210,会社,878,591,287,-,-,-,-,-,-,62,41,21,816,550,266,783,542,241,396,352,44,387,190,197,33,8,25,-,-,-,3,3,-,881,594,287
5,13212,1321203100,日野市,日野市落川,,日野市落川,3,1220,会社以外の法人,123,40,83,-,-,-,-,-,-,2,1,1,121,39,82,99,38,61,61,24,37,38,14,24,22,1,21,-,-,-,22,9,13,145,49,96
5,13212,1321203100,日野市,日野市落川,,日野市落川,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13212,1321203800,日野市,日野市大字上田,,日野市大字上田,1,1000,民営,266,167,99,20,19,1,2,1,1,30,20,10,214,127,87,212,125,87,82,70,12,130,55,75,2,2,-,-,-,-,2,2,-,268,169,99
5,13212,1321203800,日野市,日野市大字上田,,日野市大字上田,2,1100,個人,50,36,14,20,19,1,2,1,1,-,-,-,28,16,12,26,14,12,7,3,4,19,11,8,2,2,-,-,-,-,-,-,-,50,36,14
5,13212,1321203800,日野市,日野市大字上田,,日野市大字上田,3,1210,会社,180,124,56,-,-,-,-,-,-,29,20,9,151,104,47,151,104,47,67,63,4,84,41,43,-,-,-,-,-,-,2,2,-,182,126,56
5,13212,1321203800,日野市,日野市大字上田,,日野市大字上田,3,1220,会社以外の法人,36,7,29,-,-,-,-,-,-,1,-,1,35,7,28,35,7,28,8,4,4,27,3,24,-,-,-,-,-,-,-,-,-,36,7,29
5,13212,1321203800,日野市,日野市大字上田,,日野市大字上田,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13212,1321202200,日野市,日野市大字川辺堀之内,,日野市大字川辺堀之内,1,1000,民営,150,94,56,9,8,1,-,-,-,26,19,7,115,67,48,113,67,46,69,52,17,44,15,29,2,-,2,-,-,-,4,3,1,154,97,57
5,13212,1321202200,日野市,日野市大字川辺堀之内,,日野市大字川辺堀之内,2,1100,個人,14,9,5,9,8,1,-,-,-,-,-,-,5,1,4,5,1,4,5,1,4,-,-,-,-,-,-,-,-,-,-,-,-,14,9,5
5,13212,1321202200,日野市,日野市大字川辺堀之内,,日野市大字川辺堀之内,3,1210,会社,116,79,37,-,-,-,-,-,-,25,18,7,91,61,30,89,61,28,56,50,6,33,11,22,2,-,2,-,-,-,4,3,1,120,82,38
5,13212,1321202200,日野市,日野市大字川辺堀之内,,日野市大字川辺堀之内,3,1220,会社以外の法人,20,6,14,-,-,-,-,-,-,1,1,-,19,5,14,19,5,14,8,1,7,11,4,7,-,-,-,-,-,-,-,-,-,20,6,14
5,13212,1321202200,日野市,日野市大字川辺堀之内,,日野市大字川辺堀之内,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13212,1321200500,日野市,日野市栄町,,日野市栄町,1,1000,民営,843,432,411,39,26,13,3,-,3,107,79,28,694,327,367,602,271,331,239,155,84,363,116,247,92,56,36,2,1,1,3,3,-,844,434,410
5,13212,1321200500,日野市,日野市栄町,,日野市栄町,2,1100,個人,80,36,44,39,26,13,3,-,3,-,-,-,38,10,28,36,10,26,17,2,15,19,8,11,2,-,2,-,-,-,2,2,-,82,38,44
5,13212,1321200500,日野市,日野市栄町,,日野市栄町,3,1210,会社,561,340,221,-,-,-,-,-,-,93,68,25,468,272,196,417,228,189,170,136,34,247,92,155,51,44,7,2,1,1,1,1,-,560,340,220
5,13212,1321200500,日野市,日野市栄町,,日野市栄町,3,1220,会社以外の法人,202,56,146,-,-,-,-,-,-,14,11,3,188,45,143,149,33,116,52,17,35,97,16,81,39,12,27,-,-,-,-,-,-,202,56,146
5,13212,1321200500,日野市,日野市栄町,,日野市栄町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321200501,日野市,日野市栄町,１丁目,日野市栄町１丁目,1,1000,民営,518,227,291,16,12,4,2,-,2,44,31,13,456,184,272,385,142,243,105,58,47,280,84,196,71,42,29,2,1,1,2,2,-,518,228,290
6,13212,1321200501,日野市,日野市栄町,１丁目,日野市栄町１丁目,2,1100,個人,45,22,23,16,12,4,2,-,2,-,-,-,27,10,17,27,10,17,9,2,7,18,8,10,-,-,-,-,-,-,2,2,-,47,24,23
6,13212,1321200501,日野市,日野市栄町,１丁目,日野市栄町１丁目,3,1210,会社,329,171,158,-,-,-,-,-,-,36,25,11,293,146,147,256,114,142,73,52,21,183,62,121,37,32,5,2,1,1,-,-,-,327,170,157
6,13212,1321200501,日野市,日野市栄町,１丁目,日野市栄町１丁目,3,1220,会社以外の法人,144,34,110,-,-,-,-,-,-,8,6,2,136,28,108,102,18,84,23,4,19,79,14,65,34,10,24,-,-,-,-,-,-,144,34,110
6,13212,1321200501,日野市,日野市栄町,１丁目,日野市栄町１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321200502,日野市,日野市栄町,２丁目,日野市栄町２丁目,1,1000,民営,100,58,42,10,8,2,-,-,-,22,17,5,68,33,35,68,33,35,49,27,22,19,6,13,-,-,-,-,-,-,-,-,-,100,58,42
6,13212,1321200502,日野市,日野市栄町,２丁目,日野市栄町２丁目,2,1100,個人,18,8,10,10,8,2,-,-,-,-,-,-,8,-,8,8,-,8,7,-,7,1,-,1,-,-,-,-,-,-,-,-,-,18,8,10
6,13212,1321200502,日野市,日野市栄町,２丁目,日野市栄町２丁目,3,1210,会社,45,37,8,-,-,-,-,-,-,22,17,5,23,20,3,23,20,3,19,16,3,4,4,-,-,-,-,-,-,-,-,-,-,45,37,8
6,13212,1321200502,日野市,日野市栄町,２丁目,日野市栄町２丁目,3,1220,会社以外の法人,37,13,24,-,-,-,-,-,-,-,-,-,37,13,24,37,13,24,23,11,12,14,2,12,-,-,-,-,-,-,-,-,-,37,13,24
6,13212,1321200502,日野市,日野市栄町,２丁目,日野市栄町２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321200503,日野市,日野市栄町,３丁目,日野市栄町３丁目,1,1000,民営,23,16,7,4,2,2,-,-,-,7,4,3,12,10,2,10,8,2,7,5,2,3,3,-,2,2,-,-,-,-,-,-,-,23,16,7
6,13212,1321200503,日野市,日野市栄町,３丁目,日野市栄町３丁目,2,1100,個人,4,2,2,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,2,2
6,13212,1321200503,日野市,日野市栄町,３丁目,日野市栄町３丁目,3,1210,会社,19,14,5,-,-,-,-,-,-,7,4,3,12,10,2,10,8,2,7,5,2,3,3,-,2,2,-,-,-,-,-,-,-,19,14,5
6,13212,1321200503,日野市,日野市栄町,３丁目,日野市栄町３丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321200503,日野市,日野市栄町,３丁目,日野市栄町３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13212,1321200504,日野市,日野市栄町,４丁目,日野市栄町４丁目,1,1000,民営,77,57,20,6,1,5,1,-,1,19,16,3,51,40,11,39,32,7,34,28,6,5,4,1,12,8,4,-,-,-,1,1,-,78,58,20
6,13212,1321200504,日野市,日野市栄町,４丁目,日野市栄町４丁目,2,1100,個人,9,1,8,6,1,5,1,-,1,-,-,-,2,-,2,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,-,-,-,9,1,8
6,13212,1321200504,日野市,日野市栄町,４丁目,日野市栄町４丁目,3,1210,会社,64,53,11,-,-,-,-,-,-,17,14,3,47,39,8,37,31,6,32,27,5,5,4,1,10,8,2,-,-,-,1,1,-,65,54,11
6,13212,1321200504,日野市,日野市栄町,４丁目,日野市栄町４丁目,3,1220,会社以外の法人,4,3,1,-,-,-,-,-,-,2,2,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,4,3,1
6,13212,1321200504,日野市,日野市栄町,４丁目,日野市栄町４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
