地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,1284,1303,3515,1471,695,695,1507,506,552,570,1833,884,43,44,107,39,270,276,837,399,73,74,249,125,130,134,509,267,6,7,16,10,5,5,32,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,500,512,1635,793,522,535,1718,840,527,540,1750,849,527,540,1750,849,37,38,175,81
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,92,（再掲）企業常用雇用者20人以下,1519,1580,6399,3890,736,743,1949,899,729,778,4074,2745,51,52,205,129,315,324,1330,814,87,90,405,253,215,236,1655,1188,13,16,121,96,13,14,162,122,2,2,28,25,-,-,-,-,-,-,-,-,-,-,-,-,628,656,3199,2089,683,721,3756,2513,695,733,3897,2618,696,734,3906,2627,54,59,376,246
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,93,（再掲）企業常用雇用者50人以下,1586,1695,8655,5969,742,749,2113,1058,778,873,5741,4280,52,53,228,150,320,336,1470,945,93,96,611,444,235,273,2386,1860,19,30,337,292,17,28,304,250,3,3,55,52,-,-,-,-,-,-,-,-,-,-,-,-,650,699,3943,2765,724,799,5183,3825,738,818,5382,3984,739,819,5391,3993,66,73,801,631
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,94,（再掲）企業常用雇用者100人以下,1602,1750,9981,7055,742,749,2113,1058,792,926,6963,5262,52,53,228,150,322,343,1680,1066,94,106,696,527,240,283,2746,2200,21,33,446,397,20,50,690,511,3,3,55,52,-,-,-,-,-,-,-,-,-,-,-,-,655,720,4388,3107,736,840,6230,4636,751,870,6532,4894,752,871,6541,4903,68,75,905,735
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,95,（再掲）企業常用雇用者200人以下,1616,1795,11942,8952,742,749,2113,1058,801,957,8277,6532,52,53,228,150,322,343,1680,1066,95,110,856,684,242,286,3040,2487,23,40,693,631,22,57,975,796,4,4,178,169,-,-,-,-,-,-,-,-,1,9,205,190,658,727,4842,3551,741,854,6931,5314,759,892,7641,5974,760,893,7650,5983,73,89,1552,1362
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,96,（再掲）企業常用雇用者300人以下,1620,1852,13002,9992,742,749,2113,1058,804,1004,9083,7320,52,53,228,150,322,343,1680,1066,95,110,856,684,243,288,3320,2753,24,83,959,897,22,57,975,796,4,4,178,169,-,-,-,-,-,-,-,-,1,9,205,190,659,729,5122,3817,743,899,7477,5846,761,937,8187,6506,762,938,8196,6515,74,99,1806,1614
4,13225,稲城市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,97,（再掲）企業常用雇用者900人以下,1624,1874,14616,11581,742,749,2113,1058,807,1020,10272,8485,52,53,228,150,322,343,1680,1066,95,110,856,684,243,288,3320,2753,24,83,959,897,22,57,975,796,5,10,540,524,1,5,322,312,1,5,505,498,1,9,205,190,659,729,5122,3817,743,899,7477,5846,762,943,8549,6861,763,944,8558,6870,75,105,2231,2038
4,13225,稲城市,1,A-B,00,000,000,農林漁業,0,00,総数（企業常用雇用者規模）,8,8,74,56,-,-,-,-,8,8,74,56,1,1,3,1,3,3,10,4,-,-,-,-,4,4,61,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,41,26,8,8,74,56,8,8,74,56,8,8,74,56,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,01,企業常用雇用者0～4人,5,5,17,5,-,-,-,-,5,5,17,5,1,1,3,1,3,3,10,4,-,-,-,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,17,5,5,5,17,5,5,5,17,5,5,5,17,5,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,02,企業常用雇用者5～9人,1,1,5,5,-,-,-,-,1,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,03,企業常用雇用者10～19人,1,1,19,16,-,-,-,-,1,1,19,16,-,-,-,-,-,-,-,-,-,-,-,-,1,1,19,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,19,16,1,1,19,16,1,1,19,16,1,1,19,16,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,04,企業常用雇用者20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,05,企業常用雇用者30～49人,1,1,33,30,-,-,-,-,1,1,33,30,-,-,-,-,-,-,-,-,-,-,-,-,1,1,33,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,33,30,1,1,33,30,1,1,33,30,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,06,企業常用雇用者50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,9,91,（再掲）企業常用雇用者5人以下,6,6,22,10,-,-,-,-,6,6,22,10,1,1,3,1,3,3,10,4,-,-,-,-,2,2,9,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,22,10,6,6,22,10,6,6,22,10,6,6,22,10,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,9,92,（再掲）企業常用雇用者20人以下,7,7,41,26,-,-,-,-,7,7,41,26,1,1,3,1,3,3,10,4,-,-,-,-,3,3,28,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,41,26,7,7,41,26,7,7,41,26,7,7,41,26,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,9,93,（再掲）企業常用雇用者50人以下,8,8,74,56,-,-,-,-,8,8,74,56,1,1,3,1,3,3,10,4,-,-,-,-,4,4,61,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,41,26,8,8,74,56,8,8,74,56,8,8,74,56,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,9,94,（再掲）企業常用雇用者100人以下,8,8,74,56,-,-,-,-,8,8,74,56,1,1,3,1,3,3,10,4,-,-,-,-,4,4,61,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,41,26,8,8,74,56,8,8,74,56,8,8,74,56,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,9,95,（再掲）企業常用雇用者200人以下,8,8,74,56,-,-,-,-,8,8,74,56,1,1,3,1,3,3,10,4,-,-,-,-,4,4,61,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,41,26,8,8,74,56,8,8,74,56,8,8,74,56,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,9,96,（再掲）企業常用雇用者300人以下,8,8,74,56,-,-,-,-,8,8,74,56,1,1,3,1,3,3,10,4,-,-,-,-,4,4,61,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,41,26,8,8,74,56,8,8,74,56,8,8,74,56,-,-,-,-
4,13225,稲城市,1,A-B,00,000,000,農林漁業,9,97,（再掲）企業常用雇用者900人以下,8,8,74,56,-,-,-,-,8,8,74,56,1,1,3,1,3,3,10,4,-,-,-,-,4,4,61,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,41,26,8,8,74,56,8,8,74,56,8,8,74,56,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,0,00,総数（企業常用雇用者規模）,8,8,74,56,-,-,-,-,8,8,74,56,1,1,3,1,3,3,10,4,-,-,-,-,4,4,61,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,41,26,8,8,74,56,8,8,74,56,8,8,74,56,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,01,企業常用雇用者0～4人,5,5,17,5,-,-,-,-,5,5,17,5,1,1,3,1,3,3,10,4,-,-,-,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,17,5,5,5,17,5,5,5,17,5,5,5,17,5,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,02,企業常用雇用者5～9人,1,1,5,5,-,-,-,-,1,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,03,企業常用雇用者10～19人,1,1,19,16,-,-,-,-,1,1,19,16,-,-,-,-,-,-,-,-,-,-,-,-,1,1,19,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,19,16,1,1,19,16,1,1,19,16,1,1,19,16,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,04,企業常用雇用者20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,05,企業常用雇用者30～49人,1,1,33,30,-,-,-,-,1,1,33,30,-,-,-,-,-,-,-,-,-,-,-,-,1,1,33,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,33,30,1,1,33,30,1,1,33,30,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,06,企業常用雇用者50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,2,A,00,000,000,農業，林業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
