地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
5,13308,1330800102,奥多摩町,奥多摩町大丹波,,奥多摩町大丹波,1,1000,民営,76,39,37,12,8,4,3,2,1,11,9,2,50,20,30,37,14,23,8,7,1,29,7,22,13,6,7,-,-,-,-,-,-,76,39,37
5,13308,1330800102,奥多摩町,奥多摩町大丹波,,奥多摩町大丹波,2,1100,個人,48,23,25,12,8,4,3,2,1,-,-,-,33,13,20,20,7,13,5,4,1,15,3,12,13,6,7,-,-,-,-,-,-,48,23,25
5,13308,1330800102,奥多摩町,奥多摩町大丹波,,奥多摩町大丹波,3,1210,会社,17,7,10,-,-,-,-,-,-,8,6,2,9,1,8,9,1,8,-,-,-,9,1,8,-,-,-,-,-,-,-,-,-,17,7,10
5,13308,1330800102,奥多摩町,奥多摩町大丹波,,奥多摩町大丹波,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800102,奥多摩町,奥多摩町大丹波,,奥多摩町大丹波,2,1300,法人でない団体,11,9,2,-,-,-,-,-,-,3,3,-,8,6,2,8,6,2,3,3,-,5,3,2,-,-,-,-,-,-,-,-,-,11,9,2
5,13308,1330800101,奥多摩町,奥多摩町川井,,奥多摩町川井,1,1000,民営,49,26,23,7,5,2,3,1,2,8,8,-,31,12,19,30,12,18,10,8,2,20,4,16,1,-,1,-,-,-,-,-,-,49,26,23
5,13308,1330800101,奥多摩町,奥多摩町川井,,奥多摩町川井,2,1100,個人,23,8,15,7,5,2,3,1,2,-,-,-,13,2,11,12,2,10,3,1,2,9,1,8,1,-,1,-,-,-,-,-,-,23,8,15
5,13308,1330800101,奥多摩町,奥多摩町川井,,奥多摩町川井,3,1210,会社,26,18,8,-,-,-,-,-,-,8,8,-,18,10,8,18,10,8,7,7,-,11,3,8,-,-,-,-,-,-,-,-,-,26,18,8
5,13308,1330800101,奥多摩町,奥多摩町川井,,奥多摩町川井,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800101,奥多摩町,奥多摩町川井,,奥多摩町川井,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800302,奥多摩町,奥多摩町川野,,奥多摩町川野,1,1000,民営,26,13,13,8,6,2,4,1,3,2,2,-,12,4,8,8,3,5,5,2,3,3,1,2,4,1,3,-,-,-,-,-,-,26,13,13
5,13308,1330800302,奥多摩町,奥多摩町川野,,奥多摩町川野,2,1100,個人,19,9,10,8,6,2,4,1,3,-,-,-,7,2,5,6,2,4,3,1,2,3,1,2,1,-,1,-,-,-,-,-,-,19,9,10
5,13308,1330800302,奥多摩町,奥多摩町川野,,奥多摩町川野,3,1210,会社,4,3,1,-,-,-,-,-,-,2,2,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,4,3,1
5,13308,1330800302,奥多摩町,奥多摩町川野,,奥多摩町川野,3,1220,会社以外の法人,3,1,2,-,-,-,-,-,-,-,-,-,3,1,2,-,-,-,-,-,-,-,-,-,3,1,2,-,-,-,-,-,-,3,1,2
5,13308,1330800302,奥多摩町,奥多摩町川野,,奥多摩町川野,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800301,奥多摩町,奥多摩町河内,,奥多摩町河内,1,1000,民営,22,18,4,-,-,-,-,-,-,3,2,1,19,16,3,19,16,3,10,9,1,9,7,2,-,-,-,-,-,-,9,7,2,31,25,6
5,13308,1330800301,奥多摩町,奥多摩町河内,,奥多摩町河内,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800301,奥多摩町,奥多摩町河内,,奥多摩町河内,3,1210,会社,22,18,4,-,-,-,-,-,-,3,2,1,19,16,3,19,16,3,10,9,1,9,7,2,-,-,-,-,-,-,9,7,2,31,25,6
5,13308,1330800301,奥多摩町,奥多摩町河内,,奥多摩町河内,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800301,奥多摩町,奥多摩町河内,,奥多摩町河内,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800105,奥多摩町,奥多摩町小丹波,,奥多摩町小丹波,1,1000,民営,296,196,100,14,12,2,2,-,2,29,23,6,251,161,90,239,152,87,167,122,45,72,30,42,12,9,3,1,1,-,4,4,-,299,199,100
5,13308,1330800105,奥多摩町,奥多摩町小丹波,,奥多摩町小丹波,2,1100,個人,60,34,26,14,12,2,2,-,2,-,-,-,44,22,22,44,22,22,20,12,8,24,10,14,-,-,-,-,-,-,-,-,-,60,34,26
5,13308,1330800105,奥多摩町,奥多摩町小丹波,,奥多摩町小丹波,3,1210,会社,162,130,32,-,-,-,-,-,-,23,19,4,139,111,28,138,110,28,110,94,16,28,16,12,1,1,-,-,-,-,-,-,-,162,130,32
5,13308,1330800105,奥多摩町,奥多摩町小丹波,,奥多摩町小丹波,3,1220,会社以外の法人,74,32,42,-,-,-,-,-,-,6,4,2,68,28,40,57,20,37,37,16,21,20,4,16,11,8,3,1,1,-,4,4,-,77,35,42
5,13308,1330800105,奥多摩町,奥多摩町小丹波,,奥多摩町小丹波,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800204,奥多摩町,奥多摩町境,,奥多摩町境,1,1000,民営,34,21,13,3,1,2,1,1,-,7,5,2,23,14,9,19,11,8,12,9,3,7,2,5,4,3,1,-,-,-,-,-,-,34,21,13
5,13308,1330800204,奥多摩町,奥多摩町境,,奥多摩町境,2,1100,個人,7,4,3,3,1,2,1,1,-,-,-,-,3,2,1,1,1,-,1,1,-,-,-,-,2,1,1,-,-,-,-,-,-,7,4,3
5,13308,1330800204,奥多摩町,奥多摩町境,,奥多摩町境,3,1210,会社,27,17,10,-,-,-,-,-,-,7,5,2,20,12,8,18,10,8,11,8,3,7,2,5,2,2,-,-,-,-,-,-,-,27,17,10
5,13308,1330800204,奥多摩町,奥多摩町境,,奥多摩町境,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800204,奥多摩町,奥多摩町境,,奥多摩町境,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800107,奥多摩町,奥多摩町白丸,,奥多摩町白丸,1,1000,民営,112,48,64,2,-,2,-,-,-,3,2,1,107,46,61,104,46,58,75,38,37,29,8,21,3,-,3,-,-,-,3,1,2,115,49,66
5,13308,1330800107,奥多摩町,奥多摩町白丸,,奥多摩町白丸,2,1100,個人,15,-,15,2,-,2,-,-,-,-,-,-,13,-,13,10,-,10,-,-,-,10,-,10,3,-,3,-,-,-,-,-,-,15,-,15
5,13308,1330800107,奥多摩町,奥多摩町白丸,,奥多摩町白丸,3,1210,会社,14,6,8,-,-,-,-,-,-,2,1,1,12,5,7,12,5,7,7,5,2,5,-,5,-,-,-,-,-,-,-,-,-,14,6,8
5,13308,1330800107,奥多摩町,奥多摩町白丸,,奥多摩町白丸,3,1220,会社以外の法人,83,42,41,-,-,-,-,-,-,1,1,-,82,41,41,82,41,41,68,33,35,14,8,6,-,-,-,-,-,-,3,1,2,86,43,43
5,13308,1330800107,奥多摩町,奥多摩町白丸,,奥多摩町白丸,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800106,奥多摩町,奥多摩町棚澤,,奥多摩町棚澤,1,1000,民営,104,50,54,15,10,5,1,1,-,12,9,3,76,30,46,63,29,34,35,20,15,28,9,19,13,1,12,-,-,-,3,3,-,107,53,54
5,13308,1330800106,奥多摩町,奥多摩町棚澤,,奥多摩町棚澤,2,1100,個人,51,16,35,15,10,5,1,1,-,-,-,-,35,5,30,24,5,19,13,4,9,11,1,10,11,-,11,-,-,-,-,-,-,51,16,35
5,13308,1330800106,奥多摩町,奥多摩町棚澤,,奥多摩町棚澤,3,1210,会社,50,33,17,-,-,-,-,-,-,10,8,2,40,25,15,38,24,14,22,16,6,16,8,8,2,1,1,-,-,-,3,3,-,53,36,17
5,13308,1330800106,奥多摩町,奥多摩町棚澤,,奥多摩町棚澤,3,1220,会社以外の法人,3,1,2,-,-,-,-,-,-,2,1,1,1,-,1,1,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,3,1,2
5,13308,1330800106,奥多摩町,奥多摩町棚澤,,奥多摩町棚澤,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800104,奥多摩町,奥多摩町丹三郎,,奥多摩町丹三郎,1,1000,民営,159,74,85,2,2,-,1,-,1,8,5,3,148,67,81,146,66,80,84,55,29,62,11,51,2,1,1,-,-,-,-,-,-,159,74,85
5,13308,1330800104,奥多摩町,奥多摩町丹三郎,,奥多摩町丹三郎,2,1100,個人,12,3,9,2,2,-,1,-,1,-,-,-,9,1,8,9,1,8,2,1,1,7,-,7,-,-,-,-,-,-,-,-,-,12,3,9
5,13308,1330800104,奥多摩町,奥多摩町丹三郎,,奥多摩町丹三郎,3,1210,会社,64,41,23,-,-,-,-,-,-,8,5,3,56,36,20,54,35,19,30,25,5,24,10,14,2,1,1,-,-,-,-,-,-,64,41,23
5,13308,1330800104,奥多摩町,奥多摩町丹三郎,,奥多摩町丹三郎,3,1220,会社以外の法人,83,30,53,-,-,-,-,-,-,-,-,-,83,30,53,83,30,53,52,29,23,31,1,30,-,-,-,-,-,-,-,-,-,83,30,53
5,13308,1330800104,奥多摩町,奥多摩町丹三郎,,奥多摩町丹三郎,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800303,奥多摩町,奥多摩町留浦,,奥多摩町留浦,1,1000,民営,42,27,15,3,1,2,2,-,2,9,8,1,28,18,10,25,17,8,17,13,4,8,4,4,3,1,2,-,-,-,-,-,-,42,27,15
5,13308,1330800303,奥多摩町,奥多摩町留浦,,奥多摩町留浦,2,1100,個人,10,5,5,3,1,2,2,-,2,-,-,-,5,4,1,5,4,1,2,2,-,3,2,1,-,-,-,-,-,-,-,-,-,10,5,5
5,13308,1330800303,奥多摩町,奥多摩町留浦,,奥多摩町留浦,3,1210,会社,16,15,1,-,-,-,-,-,-,4,3,1,12,12,-,11,11,-,9,9,-,2,2,-,1,1,-,-,-,-,-,-,-,16,15,1
5,13308,1330800303,奥多摩町,奥多摩町留浦,,奥多摩町留浦,3,1220,会社以外の法人,16,7,9,-,-,-,-,-,-,5,5,-,11,2,9,9,2,7,6,2,4,3,-,3,2,-,2,-,-,-,-,-,-,16,7,9
5,13308,1330800303,奥多摩町,奥多摩町留浦,,奥多摩町留浦,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800202,奥多摩町,奥多摩町日原,,奥多摩町日原,1,1000,民営,135,86,49,3,2,1,1,-,1,5,4,1,126,80,46,88,58,30,42,40,2,46,18,28,38,22,16,-,-,-,-,-,-,135,86,49
5,13308,1330800202,奥多摩町,奥多摩町日原,,奥多摩町日原,2,1100,個人,5,3,2,3,2,1,1,-,1,-,-,-,1,1,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3,2
5,13308,1330800202,奥多摩町,奥多摩町日原,,奥多摩町日原,3,1210,会社,52,46,6,-,-,-,-,-,-,4,3,1,48,43,5,45,41,4,34,32,2,11,9,2,3,2,1,-,-,-,-,-,-,52,46,6
5,13308,1330800202,奥多摩町,奥多摩町日原,,奥多摩町日原,3,1220,会社以外の法人,37,22,15,-,-,-,-,-,-,1,1,-,36,21,15,1,1,-,-,-,-,1,1,-,35,20,15,-,-,-,-,-,-,37,22,15
5,13308,1330800202,奥多摩町,奥多摩町日原,,奥多摩町日原,2,1300,法人でない団体,41,15,26,-,-,-,-,-,-,-,-,-,41,15,26,41,15,26,7,7,-,34,8,26,-,-,-,-,-,-,-,-,-,41,15,26
5,13308,1330800304,奥多摩町,奥多摩町原,,奥多摩町原,1,1000,民営,27,11,16,1,1,-,1,-,1,7,5,2,18,5,13,14,4,10,10,4,6,4,-,4,4,1,3,-,-,-,-,-,-,27,11,16
5,13308,1330800304,奥多摩町,奥多摩町原,,奥多摩町原,2,1100,個人,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
5,13308,1330800304,奥多摩町,奥多摩町原,,奥多摩町原,3,1210,会社,10,4,6,-,-,-,-,-,-,3,1,2,7,3,4,5,2,3,4,2,2,1,-,1,2,1,1,-,-,-,-,-,-,10,4,6
5,13308,1330800304,奥多摩町,奥多摩町原,,奥多摩町原,3,1220,会社以外の法人,15,6,9,-,-,-,-,-,-,4,4,-,11,2,9,9,2,7,6,2,4,3,-,3,2,-,2,-,-,-,-,-,-,15,6,9
5,13308,1330800304,奥多摩町,奥多摩町原,,奥多摩町原,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,1,1000,民営,696,384,312,44,26,18,11,1,10,62,40,22,579,317,262,521,282,239,273,199,74,248,83,165,58,35,23,4,1,3,8,7,1,700,390,310
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,1100,個人,112,54,58,44,26,18,11,1,10,-,-,-,57,27,30,38,17,21,29,13,16,9,4,5,19,10,9,-,-,-,-,-,-,112,54,58
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,1210,会社,357,226,131,-,-,-,-,-,-,53,31,22,304,195,109,290,187,103,153,132,21,137,55,82,14,8,6,-,-,-,5,5,-,362,231,131
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,3,1220,会社以外の法人,227,104,123,-,-,-,-,-,-,9,9,-,218,95,123,193,78,115,91,54,37,102,24,78,25,17,8,4,1,3,3,2,1,226,105,121
5,13308,1330800201,奥多摩町,奥多摩町氷川,,奥多摩町氷川,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
平成26年経済センサス-基礎調査報告,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第24表　区市町村、町丁目、経営組織（4区分）、従業上の地位（6区分）、男女別従業者数、出向・派遣従業者数及び事業従事者数-民営-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注）従業者数等の人数には、男女別が不詳の者が含まれるため、男性と女性の合計が総数に一致しない場合がある。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
経営組織階層（1:民営　2:個人・法人でない団体　3:会社・会社以外の法人）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
