地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,産業分類階層,大分類,中分類,産業分類名称,総数（経営組織）／事業所数／総数（従業者規模）（事業所）,総数（経営組織）／事業所数／従業者規模1～4人（事業所）,総数（経営組織）／事業所数／従業者規模5～9人（事業所）,総数（経営組織）／事業所数／従業者規模10～19人（事業所）,総数（経営組織）／事業所数／従業者規模20～29人（事業所）,総数（経営組織）／事業所数／従業者規模30～49人（事業所）,総数（経営組織）／事業所数／従業者規模50～99人（事業所）,総数（経営組織）／事業所数／従業者規模100～199人（事業所）,総数（経営組織）／事業所数／従業者規模200～299人（事業所）,総数（経営組織）／事業所数／従業者規模300人以上（事業所）,総数（経営組織）／事業所数／出向・派遣従業者のみ（事業所）,総数（経営組織）／従業者数（人）,総数（経営組織）／従業者数／男（人）,総数（経営組織）／従業者数／女（人）,民営／事業所数／総数（従業者規模）（事業所）,民営／事業所数／従業者規模1～4人（事業所）,民営／事業所数／従業者規模5～9人（事業所）,民営／事業所数／従業者規模10～19人（事業所）,民営／事業所数／従業者規模20～29人（事業所）,民営／事業所数／従業者規模30～49人（事業所）,民営／事業所数／従業者規模50～99人（事業所）,民営／事業所数／従業者規模100～199人（事業所）,民営／事業所数／従業者規模200～299人（事業所）,民営／事業所数／従業者規模300人以上（事業所）,民営／事業所数／出向・派遣従業者のみ（事業所）,民営／従業者数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数／総数（従業者規模）（事業所）,国、地方公共団体／事業所数／従業者規模1～4人（事業所）,国、地方公共団体／事業所数／従業者規模5～9人（事業所）,国、地方公共団体／事業所数／従業者規模10～19人（事業所）,国、地方公共団体／事業所数／従業者規模20～29人（事業所）,国、地方公共団体／事業所数／従業者規模30～49人（事業所）,国、地方公共団体／事業所数／従業者規模50～99人（事業所）,国、地方公共団体／事業所数／従業者規模100～199人（事業所）,国、地方公共団体／事業所数／従業者規模200～299人（事業所）,国、地方公共団体／事業所数／従業者規模300人以上（事業所）,国、地方公共団体／事業所数／出向・派遣従業者のみ（事業所）,国、地方公共団体／従業者数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
4,13305,1330500000,日の出町,,,日の出町,3,E,12,木材・木製品製造業（家具を除く）,6,3,2,1,-,-,-,-,-,-,-,38,27,11,6,3,2,1,-,-,-,-,-,-,-,38,27,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,13,家具・装備品製造業,7,6,1,-,-,-,-,-,-,-,-,18,16,2,7,6,1,-,-,-,-,-,-,-,-,18,16,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,14,パルプ・紙・紙加工品製造業,1,-,-,-,-,1,-,-,-,-,-,38,15,23,1,-,-,-,-,1,-,-,-,-,-,38,15,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,15,印刷・同関連業,6,3,1,-,1,-,1,-,-,-,-,86,43,43,6,3,1,-,1,-,1,-,-,-,-,86,43,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,16,化学工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,17,石油製品・石炭製品製造業,2,-,1,1,-,-,-,-,-,-,-,17,16,1,2,-,1,1,-,-,-,-,-,-,-,17,16,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,18,プラスチック製品製造業（別掲を除く）,3,-,2,1,-,-,-,-,-,-,-,33,27,6,3,-,2,1,-,-,-,-,-,-,-,33,27,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,21,窯業・土石製品製造業,10,1,3,3,-,3,-,-,-,-,-,172,155,17,10,1,3,3,-,3,-,-,-,-,-,172,155,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,22,鉄鋼業,1,-,1,-,-,-,-,-,-,-,-,8,6,2,1,-,1,-,-,-,-,-,-,-,-,8,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,23,非鉄金属製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,24,金属製品製造業,3,2,1,-,-,-,-,-,-,-,-,11,8,3,3,2,1,-,-,-,-,-,-,-,-,11,8,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,25,はん用機械器具製造業,3,2,-,-,1,-,-,-,-,-,-,33,30,3,3,2,-,-,1,-,-,-,-,-,-,33,30,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,26,生産用機械器具製造業,11,4,3,1,1,-,1,1,-,-,-,262,227,35,11,4,3,1,1,-,1,1,-,-,-,262,227,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,27,業務用機械器具製造業,2,-,-,-,1,-,-,-,1,-,-,265,187,78,2,-,-,-,1,-,-,-,1,-,-,265,187,78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,28,電子部品・デバイス・電子回路製造業,3,1,-,1,-,1,-,-,-,-,-,63,49,14,3,1,-,1,-,1,-,-,-,-,-,63,49,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,29,電気機械器具製造業,6,2,1,-,-,2,1,-,-,-,-,171,104,67,6,2,1,-,-,2,1,-,-,-,-,171,104,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,30,情報通信機械器具製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,31,輸送用機械器具製造業,4,2,-,1,-,-,1,-,-,-,-,70,59,11,4,2,-,1,-,-,1,-,-,-,-,70,59,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,E,32,その他の製造業,29,15,8,4,-,1,-,1,-,-,-,298,210,88,29,15,8,4,-,1,-,1,-,-,-,298,210,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,2,F,00,電気・ガス・熱供給・水道業,3,2,1,-,-,-,-,-,-,-,-,11,11,-,2,1,1,-,-,-,-,-,-,-,-,8,8,-,1,1,-,-,-,-,-,-,-,-,-,3,3,-
4,13305,1330500000,日の出町,,,日の出町,3,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,F,36,水道業,3,2,1,-,-,-,-,-,-,-,-,11,11,-,2,1,1,-,-,-,-,-,-,-,-,8,8,-,1,1,-,-,-,-,-,-,-,-,-,3,3,-
4,13305,1330500000,日の出町,,,日の出町,2,G,00,情報通信業,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,1,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,G,37,通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,G,39,情報サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,G,40,インターネット附随サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,G,41,映像・音声・文字情報制作業,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,1,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,2,H,00,運輸業，郵便業,17,4,1,3,2,4,2,1,-,-,-,508,387,121,17,4,1,3,2,4,2,1,-,-,-,508,387,121,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,H,42,鉄道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,H,43,道路旅客運送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,H,44,道路貨物運送業,15,3,1,2,2,4,2,1,-,-,-,491,372,119,15,3,1,2,2,4,2,1,-,-,-,491,372,119,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,H,47,倉庫業,1,1,-,-,-,-,-,-,-,-,-,4,4,-,1,1,-,-,-,-,-,-,-,-,-,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,H,48,運輸に附帯するサービス業,1,-,-,1,-,-,-,-,-,-,-,13,11,2,1,-,-,1,-,-,-,-,-,-,-,13,11,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,2,I,00,卸売業，小売業,200,91,62,33,5,7,1,-,-,1,-,1782,632,1150,200,91,62,33,5,7,1,-,-,1,-,1782,632,1150,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,50,各種商品卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,51,繊維・衣服等卸売業,2,2,-,-,-,-,-,-,-,-,-,7,-,7,2,2,-,-,-,-,-,-,-,-,-,7,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,52,飲食料品卸売業,4,1,2,-,-,1,-,-,-,-,-,49,19,30,4,1,2,-,-,1,-,-,-,-,-,49,19,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,53,建築材料，鉱物・金属材料等卸売業,8,4,4,-,-,-,-,-,-,-,-,35,27,8,8,4,4,-,-,-,-,-,-,-,-,35,27,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,54,機械器具卸売業,6,3,2,1,-,-,-,-,-,-,-,35,22,13,6,3,2,1,-,-,-,-,-,-,-,35,22,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,55,その他の卸売業,10,6,2,2,-,-,-,-,-,-,-,42,23,19,10,6,2,2,-,-,-,-,-,-,-,42,23,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,56,各種商品小売業,3,-,1,1,-,-,-,-,-,1,-,336,90,246,3,-,1,1,-,-,-,-,-,1,-,336,90,246,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,57,織物・衣服・身の回り品小売業,56,18,30,4,2,2,-,-,-,-,-,407,94,313,56,18,30,4,2,2,-,-,-,-,-,407,94,313,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,58,飲食料品小売業,35,14,4,12,3,2,-,-,-,-,-,366,122,244,35,14,4,12,3,2,-,-,-,-,-,366,122,244,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,59,機械器具小売業,16,12,-,3,-,-,1,-,-,-,-,129,81,48,16,12,-,3,-,-,1,-,-,-,-,129,81,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,60,その他の小売業,55,26,17,10,-,2,-,-,-,-,-,368,149,219,55,26,17,10,-,2,-,-,-,-,-,368,149,219,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,I,61,無店舗小売業,5,5,-,-,-,-,-,-,-,-,-,8,5,3,5,5,-,-,-,-,-,-,-,-,-,8,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,2,J,00,金融業，保険業,10,6,2,2,-,-,-,-,-,-,-,48,21,27,10,6,2,2,-,-,-,-,-,-,-,48,21,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,J,62,銀行業,1,1,-,-,-,-,-,-,-,-,-,3,1,2,1,1,-,-,-,-,-,-,-,-,-,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,J,63,協同組織金融業,3,1,-,2,-,-,-,-,-,-,-,26,11,15,3,1,-,2,-,-,-,-,-,-,-,26,11,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,J,67,保険業（保険媒介代理業，保険サービス業を含む）,6,4,2,-,-,-,-,-,-,-,-,19,9,10,6,4,2,-,-,-,-,-,-,-,-,19,9,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,2,K,00,不動産業，物品賃貸業,25,18,3,3,-,1,-,-,-,-,-,131,74,57,25,18,3,3,-,1,-,-,-,-,-,131,74,57,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,K,68,不動産取引業,6,5,1,-,-,-,-,-,-,-,-,15,8,7,6,5,1,-,-,-,-,-,-,-,-,15,8,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,K,69,不動産賃貸業・管理業,14,12,-,2,-,-,-,-,-,-,-,51,23,28,14,12,-,2,-,-,-,-,-,-,-,51,23,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,K,70,物品賃貸業,5,1,2,1,-,1,-,-,-,-,-,65,43,22,5,1,2,1,-,1,-,-,-,-,-,65,43,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,2,L,00,学術研究，専門・技術サービス業,17,10,3,2,1,-,1,-,-,-,-,155,113,42,16,10,2,2,1,-,1,-,-,-,-,147,110,37,1,-,1,-,-,-,-,-,-,-,-,8,3,5
4,13305,1330500000,日の出町,,,日の出町,3,L,71,学術・開発研究機関,3,-,1,-,1,-,1,-,-,-,-,90,71,19,2,-,-,-,1,-,1,-,-,-,-,82,68,14,1,-,1,-,-,-,-,-,-,-,-,8,3,5
4,13305,1330500000,日の出町,,,日の出町,3,L,72,専門サービス業（他に分類されないもの）,4,3,-,1,-,-,-,-,-,-,-,19,14,5,4,3,-,1,-,-,-,-,-,-,-,19,14,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,L,73,広告業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,L,74,技術サービス業（他に分類されないもの）,10,7,2,1,-,-,-,-,-,-,-,46,28,18,10,7,2,1,-,-,-,-,-,-,-,46,28,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,2,M,00,宿泊業，飲食サービス業,65,21,13,15,12,4,-,-,-,-,-,766,261,505,64,21,13,15,11,4,-,-,-,-,-,738,249,489,1,-,-,-,1,-,-,-,-,-,-,28,12,16
4,13305,1330500000,日の出町,,,日の出町,3,M,75,宿泊業,1,1,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,M,76,飲食店,53,17,9,12,11,4,-,-,-,-,-,669,236,433,53,17,9,12,11,4,-,-,-,-,-,669,236,433,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,1330500000,日の出町,,,日の出町,3,M,77,持ち帰り・配達飲食サービス業,11,3,4,3,1,-,-,-,-,-,-,96,24,72,10,3,4,3,-,-,-,-,-,-,-,68,12,56,1,-,-,-,1,-,-,-,-,-,-,28,12,16
