地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13401,1340100000,八丈町,,,八丈町,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,1340100000,八丈町,,,八丈町,9,91,（再掲）資本金1000万円以下,104,896,-,-,-,-,-,-,104,896,-,-,22,208,12,78,-,-,1,6,7,57,32,319,1,2,3,6,3,7,11,72,5,64,-,-,4,49,-,-,3,28
4,13401,1340100000,八丈町,,,八丈町,9,92,（再掲）資本金5000万円以下,123,1209,-,-,-,-,-,-,123,1209,-,-,31,444,13,94,-,-,1,6,8,65,38,365,1,2,3,6,3,7,11,72,5,64,2,7,4,49,-,-,3,28
4,13401,1340100000,八丈町,,,八丈町,9,93,（再掲）資本金1億円以下,124,1213,-,-,-,-,-,-,124,1213,-,-,31,444,13,94,-,-,1,6,8,65,38,365,1,2,3,6,3,7,12,76,5,64,2,7,4,49,-,-,3,28
4,13401,1340100000,八丈町,,,八丈町,9,94,（再掲）資本金3億円以下,125,1287,-,-,-,-,-,-,125,1287,-,-,31,444,13,94,-,-,1,6,8,65,38,365,1,2,4,80,3,7,12,76,5,64,2,7,4,49,-,-,3,28
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,0,00,総数（資本金階級）,53,532,-,-,-,-,-,-,53,532,-,-,11,154,5,27,-,-,1,6,4,27,14,119,1,2,3,79,3,7,5,30,4,59,-,-,2,22,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,01,資本金300万円未満,4,20,-,-,-,-,-,-,4,20,-,-,1,2,1,5,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,1,10,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,02,資本金300万～500万円未満,21,147,-,-,-,-,-,-,21,147,-,-,3,36,1,5,-,-,1,6,1,2,3,9,1,2,1,2,3,7,3,19,4,59,-,-,-,-,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,03,資本金500万～1000万円未満,9,97,-,-,-,-,-,-,9,97,-,-,1,5,3,17,-,-,-,-,-,-,3,56,-,-,-,-,-,-,1,7,-,-,-,-,1,12,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,04,資本金1000万～3000万円未満,17,190,-,-,-,-,-,-,17,190,-,-,6,111,-,-,-,-,-,-,3,25,8,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,06,資本金5000万～1億円未満,1,4,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,08,資本金3億～10億円未満,1,74,-,-,-,-,-,-,1,74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,74,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,9,91,（再掲）資本金1000万円以下,45,337,-,-,-,-,-,-,45,337,-,-,8,68,5,27,-,-,1,6,3,19,12,96,1,2,2,5,3,7,4,26,4,59,-,-,2,22,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,9,92,（再掲）資本金5000万円以下,51,454,-,-,-,-,-,-,51,454,-,-,11,154,5,27,-,-,1,6,4,27,14,119,1,2,2,5,3,7,4,26,4,59,-,-,2,22,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,9,93,（再掲）資本金1億円以下,52,458,-,-,-,-,-,-,52,458,-,-,11,154,5,27,-,-,1,6,4,27,14,119,1,2,2,5,3,7,5,30,4,59,-,-,2,22,-,-,-,-
5,13401,1340100200,八丈町,八丈町大賀郷,,八丈町大賀郷,9,94,（再掲）資本金3億円以下,53,532,-,-,-,-,-,-,53,532,-,-,11,154,5,27,-,-,1,6,4,27,14,119,1,2,3,79,3,7,5,30,4,59,-,-,2,22,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,0,00,総数（資本金階級）,5,37,-,-,-,-,-,-,5,37,-,-,1,6,1,5,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-,1,9,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,02,資本金300万～500万円未満,1,6,-,-,-,-,-,-,1,6,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,03,資本金500万～1000万円未満,1,9,-,-,-,-,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,9,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,04,資本金1000万～3000万円未満,3,22,-,-,-,-,-,-,3,22,-,-,-,-,1,5,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,9,91,（再掲）資本金1000万円以下,5,37,-,-,-,-,-,-,5,37,-,-,1,6,1,5,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-,1,9,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,9,92,（再掲）資本金5000万円以下,5,37,-,-,-,-,-,-,5,37,-,-,1,6,1,5,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-,1,9,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,9,93,（再掲）資本金1億円以下,5,37,-,-,-,-,-,-,5,37,-,-,1,6,1,5,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-,1,9,-,-,-,-
5,13401,1340100300,八丈町,八丈町樫立,,八丈町樫立,9,94,（再掲）資本金3億円以下,5,37,-,-,-,-,-,-,5,37,-,-,1,6,1,5,-,-,-,-,-,-,2,17,-,-,-,-,-,-,-,-,-,-,-,-,1,9,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,9,91,（再掲）資本金1000万円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,9,92,（再掲）資本金5000万円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,9,93,（再掲）資本金1億円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100500,八丈町,八丈町末吉,,八丈町末吉,9,94,（再掲）資本金3億円以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,0,00,総数（資本金階級）,5,85,-,-,-,-,-,-,5,85,-,-,3,58,1,13,-,-,-,-,-,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,03,資本金500万～1000万円未満,2,26,-,-,-,-,-,-,2,26,-,-,1,13,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,04,資本金1000万～3000万円未満,3,59,-,-,-,-,-,-,3,59,-,-,2,45,-,-,-,-,-,-,-,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,9,91,（再掲）資本金1000万円以下,4,64,-,-,-,-,-,-,4,64,-,-,2,37,1,13,-,-,-,-,-,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,9,92,（再掲）資本金5000万円以下,5,85,-,-,-,-,-,-,5,85,-,-,3,58,1,13,-,-,-,-,-,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,9,93,（再掲）資本金1億円以下,5,85,-,-,-,-,-,-,5,85,-,-,3,58,1,13,-,-,-,-,-,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100400,八丈町,八丈町中之郷,,八丈町中之郷,9,94,（再掲）資本金3億円以下,5,85,-,-,-,-,-,-,5,85,-,-,3,58,1,13,-,-,-,-,-,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,0,00,総数（資本金階級）,62,633,-,-,-,-,-,-,62,633,-,-,16,226,6,49,-,-,-,-,4,38,21,215,-,-,1,1,-,-,7,46,1,5,2,7,1,18,-,-,3,28
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,01,資本金300万円未満,1,18,-,-,-,-,-,-,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,18,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,02,資本金300万～500万円未満,17,95,-,-,-,-,-,-,17,95,-,-,3,17,1,2,-,-,-,-,1,3,6,27,-,-,1,1,-,-,4,40,1,5,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,03,資本金500万～1000万円未満,15,105,-,-,-,-,-,-,15,105,-,-,5,52,1,10,-,-,-,-,2,18,4,17,-,-,-,-,-,-,2,4,-,-,-,-,-,-,-,-,1,4
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,04,資本金1000万～3000万円未満,26,331,-,-,-,-,-,-,26,331,-,-,6,81,4,37,-,-,-,-,1,17,10,163,-,-,-,-,-,-,1,2,-,-,2,7,-,-,-,-,2,24
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,05,資本金3000万～5000万円未満,3,84,-,-,-,-,-,-,3,84,-,-,2,76,-,-,-,-,-,-,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,9,91,（再掲）資本金1000万円以下,50,458,-,-,-,-,-,-,50,458,-,-,11,97,5,33,-,-,-,-,4,38,17,192,-,-,1,1,-,-,7,46,1,5,-,-,1,18,-,-,3,28
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,9,92,（再掲）資本金5000万円以下,62,633,-,-,-,-,-,-,62,633,-,-,16,226,6,49,-,-,-,-,4,38,21,215,-,-,1,1,-,-,7,46,1,5,2,7,1,18,-,-,3,28
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,9,93,（再掲）資本金1億円以下,62,633,-,-,-,-,-,-,62,633,-,-,16,226,6,49,-,-,-,-,4,38,21,215,-,-,1,1,-,-,7,46,1,5,2,7,1,18,-,-,3,28
5,13401,1340100100,八丈町,八丈町三根,,八丈町三根,9,94,（再掲）資本金3億円以下,62,633,-,-,-,-,-,-,62,633,-,-,16,226,6,49,-,-,-,-,4,38,21,215,-,-,1,1,-,-,7,46,1,5,2,7,1,18,-,-,3,28
5,13401,1340199999,八丈町,八丈町その他,,八丈町その他,0,00,総数（資本金階級）,2,10,-,-,-,-,-,-,2,10,-,-,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13401,1340199999,八丈町,八丈町その他,,八丈町その他,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
