地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13228,1322802001,あきる野市,あきる野市秋川,１丁目,あきる野市秋川１丁目,1,1000,民営,1196,416,780,38,27,11,7,4,3,37,25,12,1114,360,754,1020,333,687,307,177,130,713,156,557,94,27,67,3,-,3,10,5,5,1203,421,782
6,13228,1322802001,あきる野市,あきる野市秋川,１丁目,あきる野市秋川１丁目,2,1100,個人,177,65,112,38,27,11,7,4,3,-,-,-,132,34,98,121,33,88,42,14,28,79,19,60,11,1,10,-,-,-,-,-,-,177,65,112
6,13228,1322802001,あきる野市,あきる野市秋川,１丁目,あきる野市秋川１丁目,3,1210,会社,951,328,623,-,-,-,-,-,-,35,24,11,916,304,612,849,279,570,233,142,91,616,137,479,67,25,42,3,-,3,4,4,-,952,332,620
6,13228,1322802001,あきる野市,あきる野市秋川,１丁目,あきる野市秋川１丁目,3,1220,会社以外の法人,68,23,45,-,-,-,-,-,-,2,1,1,66,22,44,50,21,29,32,21,11,18,-,18,16,1,15,-,-,-,6,1,5,74,24,50
6,13228,1322802001,あきる野市,あきる野市秋川,１丁目,あきる野市秋川１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322802002,あきる野市,あきる野市秋川,２丁目,あきる野市秋川２丁目,1,1000,民営,617,315,302,23,16,7,5,2,3,29,24,5,560,273,287,502,239,263,176,87,89,326,152,174,58,34,24,-,-,-,16,14,2,633,329,304
6,13228,1322802002,あきる野市,あきる野市秋川,２丁目,あきる野市秋川２丁目,2,1100,個人,86,43,43,23,16,7,5,2,3,-,-,-,58,25,33,47,23,24,18,10,8,29,13,16,11,2,9,-,-,-,-,-,-,86,43,43
6,13228,1322802002,あきる野市,あきる野市秋川,２丁目,あきる野市秋川２丁目,3,1210,会社,460,250,210,-,-,-,-,-,-,27,23,4,433,227,206,386,195,191,117,63,54,269,132,137,47,32,15,-,-,-,16,14,2,476,264,212
6,13228,1322802002,あきる野市,あきる野市秋川,２丁目,あきる野市秋川２丁目,3,1220,会社以外の法人,71,22,49,-,-,-,-,-,-,2,1,1,69,21,48,69,21,48,41,14,27,28,7,21,-,-,-,-,-,-,-,-,-,71,22,49
6,13228,1322802002,あきる野市,あきる野市秋川,２丁目,あきる野市秋川２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322802003,あきる野市,あきる野市秋川,３丁目,あきる野市秋川３丁目,1,1000,民営,691,438,253,8,7,1,1,1,-,13,8,5,669,422,247,662,422,240,384,279,105,278,143,135,7,-,7,-,-,-,2,2,-,693,440,253
6,13228,1322802003,あきる野市,あきる野市秋川,３丁目,あきる野市秋川３丁目,2,1100,個人,35,12,23,8,7,1,1,1,-,-,-,-,26,4,22,25,4,21,16,4,12,9,-,9,1,-,1,-,-,-,-,-,-,35,12,23
6,13228,1322802003,あきる野市,あきる野市秋川,３丁目,あきる野市秋川３丁目,3,1210,会社,494,374,120,-,-,-,-,-,-,11,7,4,483,367,116,478,367,111,250,232,18,228,135,93,5,-,5,-,-,-,2,2,-,496,376,120
6,13228,1322802003,あきる野市,あきる野市秋川,３丁目,あきる野市秋川３丁目,3,1220,会社以外の法人,162,52,110,-,-,-,-,-,-,2,1,1,160,51,109,159,51,108,118,43,75,41,8,33,1,-,1,-,-,-,-,-,-,162,52,110
6,13228,1322802003,あきる野市,あきる野市秋川,３丁目,あきる野市秋川３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322802004,あきる野市,あきる野市秋川,４丁目,あきる野市秋川４丁目,1,1000,民営,204,121,83,2,2,-,-,-,-,16,10,6,186,109,77,182,107,75,51,43,8,131,64,67,4,2,2,-,-,-,4,4,-,208,125,83
6,13228,1322802004,あきる野市,あきる野市秋川,４丁目,あきる野市秋川４丁目,2,1100,個人,7,4,3,2,2,-,-,-,-,-,-,-,5,2,3,4,1,3,3,-,3,1,1,-,1,1,-,-,-,-,-,-,-,7,4,3
6,13228,1322802004,あきる野市,あきる野市秋川,４丁目,あきる野市秋川４丁目,3,1210,会社,197,117,80,-,-,-,-,-,-,16,10,6,181,107,74,178,106,72,48,43,5,130,63,67,3,1,2,-,-,-,4,4,-,201,121,80
6,13228,1322802004,あきる野市,あきる野市秋川,４丁目,あきる野市秋川４丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322802004,あきる野市,あきる野市秋川,４丁目,あきる野市秋川４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322802005,あきる野市,あきる野市秋川,５丁目,あきる野市秋川５丁目,1,1000,民営,260,109,151,14,10,4,4,2,2,24,18,6,218,79,139,189,71,118,120,51,69,69,20,49,29,8,21,-,-,-,1,-,1,261,109,152
6,13228,1322802005,あきる野市,あきる野市秋川,５丁目,あきる野市秋川５丁目,2,1100,個人,51,21,30,14,10,4,4,2,2,-,-,-,33,9,24,29,9,20,13,7,6,16,2,14,4,-,4,-,-,-,-,-,-,51,21,30
6,13228,1322802005,あきる野市,あきる野市秋川,５丁目,あきる野市秋川５丁目,3,1210,会社,143,79,64,-,-,-,-,-,-,24,18,6,119,61,58,94,53,41,52,36,16,42,17,25,25,8,17,-,-,-,1,-,1,144,79,65
6,13228,1322802005,あきる野市,あきる野市秋川,５丁目,あきる野市秋川５丁目,3,1220,会社以外の法人,66,9,57,-,-,-,-,-,-,-,-,-,66,9,57,66,9,57,55,8,47,11,1,10,-,-,-,-,-,-,-,-,-,66,9,57
6,13228,1322802005,あきる野市,あきる野市秋川,５丁目,あきる野市秋川５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322802006,あきる野市,あきる野市秋川,６丁目,あきる野市秋川６丁目,1,1000,民営,809,348,461,8,7,1,6,3,3,31,28,3,764,310,454,753,301,452,422,208,214,331,93,238,11,9,2,2,2,-,2,2,-,809,348,461
6,13228,1322802006,あきる野市,あきる野市秋川,６丁目,あきる野市秋川６丁目,2,1100,個人,46,18,28,8,7,1,6,3,3,-,-,-,32,8,24,32,8,24,18,6,12,14,2,12,-,-,-,-,-,-,-,-,-,46,18,28
6,13228,1322802006,あきる野市,あきる野市秋川,６丁目,あきる野市秋川６丁目,3,1210,会社,459,238,221,-,-,-,-,-,-,30,27,3,429,211,218,418,202,216,182,132,50,236,70,166,11,9,2,2,2,-,2,2,-,459,238,221
6,13228,1322802006,あきる野市,あきる野市秋川,６丁目,あきる野市秋川６丁目,3,1220,会社以外の法人,304,92,212,-,-,-,-,-,-,1,1,-,303,91,212,303,91,212,222,70,152,81,21,60,-,-,-,-,-,-,-,-,-,304,92,212
6,13228,1322802006,あきる野市,あきる野市秋川,６丁目,あきる野市秋川６丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322802300,あきる野市,あきる野市網代,,あきる野市網代,1,1000,民営,314,125,189,1,1,-,-,-,-,14,12,2,299,112,187,290,104,186,175,82,93,115,22,93,9,8,1,-,-,-,6,3,3,320,128,192
5,13228,1322802300,あきる野市,あきる野市網代,,あきる野市網代,2,1100,個人,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
5,13228,1322802300,あきる野市,あきる野市網代,,あきる野市網代,3,1210,会社,171,59,112,-,-,-,-,-,-,14,12,2,157,47,110,156,46,110,77,30,47,79,16,63,1,1,-,-,-,-,-,-,-,171,59,112
5,13228,1322802300,あきる野市,あきる野市網代,,あきる野市網代,3,1220,会社以外の法人,142,65,77,-,-,-,-,-,-,-,-,-,142,65,77,134,58,76,98,52,46,36,6,30,8,7,1,-,-,-,6,3,3,148,68,80
5,13228,1322802300,あきる野市,あきる野市網代,,あきる野市網代,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322801900,あきる野市,あきる野市油平,,あきる野市油平,1,1000,民営,429,190,239,49,34,15,6,1,5,51,30,21,323,125,198,279,115,164,136,67,69,143,48,95,44,10,34,-,-,-,-,-,-,429,190,239
5,13228,1322801900,あきる野市,あきる野市油平,,あきる野市油平,2,1100,個人,150,81,69,49,34,15,6,1,5,-,-,-,95,46,49,85,41,44,34,14,20,51,27,24,10,5,5,-,-,-,-,-,-,150,81,69
5,13228,1322801900,あきる野市,あきる野市油平,,あきる野市油平,3,1210,会社,243,101,142,-,-,-,-,-,-,45,27,18,198,74,124,166,70,96,89,49,40,77,21,56,32,4,28,-,-,-,-,-,-,243,101,142
5,13228,1322801900,あきる野市,あきる野市油平,,あきる野市油平,3,1220,会社以外の法人,36,8,28,-,-,-,-,-,-,6,3,3,30,5,25,28,4,24,13,4,9,15,-,15,2,1,1,-,-,-,-,-,-,36,8,28
5,13228,1322801900,あきる野市,あきる野市油平,,あきる野市油平,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322800100,あきる野市,あきる野市雨間,,あきる野市雨間,1,1000,民営,1006,447,559,45,33,12,7,1,6,119,80,39,835,333,502,770,306,464,333,207,126,437,99,338,65,27,38,-,-,-,-,-,-,1006,447,559
5,13228,1322800100,あきる野市,あきる野市雨間,,あきる野市雨間,2,1100,個人,125,61,64,45,33,12,7,1,6,-,-,-,73,27,46,58,18,40,26,11,15,32,7,25,15,9,6,-,-,-,-,-,-,125,61,64
5,13228,1322800100,あきる野市,あきる野市雨間,,あきる野市雨間,3,1210,会社,667,342,325,-,-,-,-,-,-,115,78,37,552,264,288,519,247,272,201,170,31,318,77,241,33,17,16,-,-,-,-,-,-,667,342,325
5,13228,1322800100,あきる野市,あきる野市雨間,,あきる野市雨間,3,1220,会社以外の法人,214,44,170,-,-,-,-,-,-,4,2,2,210,42,168,193,41,152,106,26,80,87,15,72,17,1,16,-,-,-,-,-,-,214,44,170
5,13228,1322800100,あきる野市,あきる野市雨間,,あきる野市雨間,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322802700,あきる野市,あきる野市五日市,,あきる野市五日市,1,1000,民営,836,379,457,91,76,15,31,6,25,64,48,16,650,249,401,615,238,377,251,125,126,364,113,251,35,11,24,6,5,1,4,3,1,834,377,457
5,13228,1322802700,あきる野市,あきる野市五日市,,あきる野市五日市,2,1100,個人,275,135,140,91,76,15,31,6,25,-,-,-,153,53,100,142,46,96,62,25,37,80,21,59,11,7,4,6,5,1,3,3,-,272,133,139
5,13228,1322802700,あきる野市,あきる野市五日市,,あきる野市五日市,3,1210,会社,407,212,195,-,-,-,-,-,-,59,44,15,348,168,180,324,164,160,114,77,37,210,87,123,24,4,20,-,-,-,-,-,-,407,212,195
5,13228,1322802700,あきる野市,あきる野市五日市,,あきる野市五日市,3,1220,会社以外の法人,145,28,117,-,-,-,-,-,-,5,4,1,140,24,116,140,24,116,70,19,51,70,5,65,-,-,-,-,-,-,1,-,1,146,28,118
5,13228,1322802700,あきる野市,あきる野市五日市,,あきる野市五日市,2,1300,法人でない団体,9,4,5,-,-,-,-,-,-,-,-,-,9,4,5,9,4,5,5,4,1,4,-,4,-,-,-,-,-,-,-,-,-,9,4,5
5,13228,1322802400,あきる野市,あきる野市伊奈,,あきる野市伊奈,1,1000,民営,843,422,421,93,73,20,22,2,20,74,55,19,654,292,362,624,275,349,312,190,122,312,85,227,30,17,13,2,2,-,3,3,-,844,423,421
5,13228,1322802400,あきる野市,あきる野市伊奈,,あきる野市伊奈,2,1100,個人,236,113,123,93,73,20,22,2,20,-,-,-,121,38,83,116,36,80,66,29,37,50,7,43,5,2,3,-,-,-,-,-,-,236,113,123
5,13228,1322802400,あきる野市,あきる野市伊奈,,あきる野市伊奈,3,1210,会社,477,253,224,-,-,-,-,-,-,62,44,18,415,209,206,390,194,196,175,124,51,215,70,145,25,15,10,2,2,-,3,3,-,478,254,224
5,13228,1322802400,あきる野市,あきる野市伊奈,,あきる野市伊奈,3,1220,会社以外の法人,130,56,74,-,-,-,-,-,-,12,11,1,118,45,73,118,45,73,71,37,34,47,8,39,-,-,-,-,-,-,-,-,-,130,56,74
5,13228,1322802400,あきる野市,あきる野市伊奈,,あきる野市伊奈,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322803300,あきる野市,あきる野市入野,,あきる野市入野,1,1000,民営,126,66,60,4,2,2,1,-,1,8,7,1,113,57,56,100,49,51,62,38,24,38,11,27,13,8,5,-,-,-,-,-,-,126,66,60
5,13228,1322803300,あきる野市,あきる野市入野,,あきる野市入野,2,1100,個人,11,6,5,4,2,2,1,-,1,-,-,-,6,4,2,4,4,-,4,4,-,-,-,-,2,-,2,-,-,-,-,-,-,11,6,5
5,13228,1322803300,あきる野市,あきる野市入野,,あきる野市入野,3,1210,会社,27,22,5,-,-,-,-,-,-,7,6,1,20,16,4,9,8,1,5,5,-,4,3,1,11,8,3,-,-,-,-,-,-,27,22,5
5,13228,1322803300,あきる野市,あきる野市入野,,あきる野市入野,3,1220,会社以外の法人,88,38,50,-,-,-,-,-,-,1,1,-,87,37,50,87,37,50,53,29,24,34,8,26,-,-,-,-,-,-,-,-,-,88,38,50
5,13228,1322803300,あきる野市,あきる野市入野,,あきる野市入野,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322802200,あきる野市,あきる野市上ノ台,,あきる野市上ノ台,1,1000,民営,17,7,10,1,1,-,-,-,-,1,1,-,15,5,10,15,5,10,4,3,1,11,2,9,-,-,-,-,-,-,-,-,-,17,7,10
5,13228,1322802200,あきる野市,あきる野市上ノ台,,あきる野市上ノ台,2,1100,個人,5,4,1,1,1,-,-,-,-,-,-,-,4,3,1,4,3,1,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,5,4,1
5,13228,1322802200,あきる野市,あきる野市上ノ台,,あきる野市上ノ台,3,1210,会社,12,3,9,-,-,-,-,-,-,1,1,-,11,2,9,11,2,9,-,-,-,11,2,9,-,-,-,-,-,-,-,-,-,12,3,9
5,13228,1322802200,あきる野市,あきる野市上ノ台,,あきる野市上ノ台,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322802200,あきる野市,あきる野市上ノ台,,あきる野市上ノ台,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322801800,あきる野市,あきる野市牛沼,,あきる野市牛沼,1,1000,民営,328,153,175,15,13,2,1,-,1,33,23,10,279,117,162,254,109,145,108,61,47,146,48,98,25,8,17,-,-,-,11,1,10,339,154,185
5,13228,1322801800,あきる野市,あきる野市牛沼,,あきる野市牛沼,2,1100,個人,103,43,60,15,13,2,1,-,1,-,-,-,87,30,57,87,30,57,37,15,22,50,15,35,-,-,-,-,-,-,10,-,10,113,43,70
5,13228,1322801800,あきる野市,あきる野市牛沼,,あきる野市牛沼,3,1210,会社,225,110,115,-,-,-,-,-,-,33,23,10,192,87,105,167,79,88,71,46,25,96,33,63,25,8,17,-,-,-,1,1,-,226,111,115
5,13228,1322801800,あきる野市,あきる野市牛沼,,あきる野市牛沼,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322801800,あきる野市,あきる野市牛沼,,あきる野市牛沼,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13228,1322800300,あきる野市,あきる野市小川,,あきる野市小川,1,1000,民営,358,185,173,14,12,2,3,1,2,32,22,10,309,150,159,284,144,140,102,81,21,182,63,119,25,6,19,-,-,-,-,-,-,358,185,173
5,13228,1322800300,あきる野市,あきる野市小川,,あきる野市小川,2,1100,個人,47,26,21,14,12,2,3,1,2,-,-,-,30,13,17,30,13,17,13,6,7,17,7,10,-,-,-,-,-,-,-,-,-,47,26,21
5,13228,1322800300,あきる野市,あきる野市小川,,あきる野市小川,3,1210,会社,289,143,146,-,-,-,-,-,-,30,20,10,259,123,136,240,123,117,84,73,11,156,50,106,19,-,19,-,-,-,-,-,-,289,143,146
5,13228,1322800300,あきる野市,あきる野市小川,,あきる野市小川,3,1220,会社以外の法人,16,10,6,-,-,-,-,-,-,2,2,-,14,8,6,11,5,6,4,1,3,7,4,3,3,3,-,-,-,-,-,-,-,16,10,6
5,13228,1322800300,あきる野市,あきる野市小川,,あきる野市小川,2,1300,法人でない団体,6,6,-,-,-,-,-,-,-,-,-,-,6,6,-,3,3,-,1,1,-,2,2,-,3,3,-,-,-,-,-,-,-,6,6,-
5,13228,1322800400,あきる野市,あきる野市小川東,,あきる野市小川東,1,1000,民営,1029,609,420,17,11,6,4,1,3,101,72,29,907,525,382,845,476,369,460,367,93,385,109,276,62,49,13,-,-,-,16,13,3,1045,622,423
5,13228,1322800400,あきる野市,あきる野市小川東,,あきる野市小川東,2,1100,個人,60,24,36,17,11,6,4,1,3,-,-,-,39,12,27,37,11,26,12,2,10,25,9,16,2,1,1,-,-,-,-,-,-,60,24,36
5,13228,1322800400,あきる野市,あきる野市小川東,,あきる野市小川東,3,1210,会社,919,575,344,-,-,-,-,-,-,95,68,27,824,507,317,765,460,305,425,361,64,340,99,241,59,47,12,-,-,-,16,13,3,935,588,347
5,13228,1322800400,あきる野市,あきる野市小川東,,あきる野市小川東,3,1220,会社以外の法人,50,10,40,-,-,-,-,-,-,6,4,2,44,6,38,43,5,38,23,4,19,20,1,19,1,1,-,-,-,-,-,-,-,50,10,40
5,13228,1322800400,あきる野市,あきる野市小川東,,あきる野市小川東,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322800401,あきる野市,あきる野市小川東,１丁目,あきる野市小川東１丁目,1,1000,民営,800,510,290,3,3,-,1,-,1,81,57,24,715,450,265,656,403,253,402,338,64,254,65,189,59,47,12,-,-,-,16,13,3,816,523,293
6,13228,1322800401,あきる野市,あきる野市小川東,１丁目,あきる野市小川東１丁目,2,1100,個人,6,5,1,3,3,-,1,-,1,-,-,-,2,2,-,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,6,5,1
6,13228,1322800401,あきる野市,あきる野市小川東,１丁目,あきる野市小川東１丁目,3,1210,会社,787,504,283,-,-,-,-,-,-,79,56,23,708,448,260,649,401,248,395,336,59,254,65,189,59,47,12,-,-,-,16,13,3,803,517,286
6,13228,1322800401,あきる野市,あきる野市小川東,１丁目,あきる野市小川東１丁目,3,1220,会社以外の法人,7,1,6,-,-,-,-,-,-,2,1,1,5,-,5,5,-,5,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,7,1,6
6,13228,1322800401,あきる野市,あきる野市小川東,１丁目,あきる野市小川東１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322800402,あきる野市,あきる野市小川東,２丁目,あきる野市小川東２丁目,1,1000,民営,169,81,88,7,3,4,2,-,2,18,13,5,142,65,77,139,63,76,44,26,18,95,37,58,3,2,1,-,-,-,-,-,-,169,81,88
6,13228,1322800402,あきる野市,あきる野市小川東,２丁目,あきる野市小川東２丁目,2,1100,個人,31,9,22,7,3,4,2,-,2,-,-,-,22,6,16,20,5,15,2,-,2,18,5,13,2,1,1,-,-,-,-,-,-,31,9,22
6,13228,1322800402,あきる野市,あきる野市小川東,２丁目,あきる野市小川東２丁目,3,1210,会社,95,63,32,-,-,-,-,-,-,14,10,4,81,53,28,81,53,28,24,22,2,57,31,26,-,-,-,-,-,-,-,-,-,95,63,32
6,13228,1322800402,あきる野市,あきる野市小川東,２丁目,あきる野市小川東２丁目,3,1220,会社以外の法人,43,9,34,-,-,-,-,-,-,4,3,1,39,6,33,38,5,33,18,4,14,20,1,19,1,1,-,-,-,-,-,-,-,43,9,34
6,13228,1322800402,あきる野市,あきる野市小川東,２丁目,あきる野市小川東２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13228,1322800403,あきる野市,あきる野市小川東,３丁目,あきる野市小川東３丁目,1,1000,民営,60,18,42,7,5,2,1,1,-,2,2,-,50,10,40,50,10,40,14,3,11,36,7,29,-,-,-,-,-,-,-,-,-,60,18,42
6,13228,1322800403,あきる野市,あきる野市小川東,３丁目,あきる野市小川東３丁目,2,1100,個人,23,10,13,7,5,2,1,1,-,-,-,-,15,4,11,15,4,11,8,-,8,7,4,3,-,-,-,-,-,-,-,-,-,23,10,13
6,13228,1322800403,あきる野市,あきる野市小川東,３丁目,あきる野市小川東３丁目,3,1210,会社,37,8,29,-,-,-,-,-,-,2,2,-,35,6,29,35,6,29,6,3,3,29,3,26,-,-,-,-,-,-,-,-,-,37,8,29
