地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13116,1311600000,豊島区,,,豊島区,9,94,（再掲）資本金3億円以下,7620,176852,3,5,2,1,1,4,7617,176847,-,-,712,8284,707,16953,4,26,758,25626,63,3780,1764,30769,126,1028,1105,6851,743,8696,571,25262,376,10613,139,6647,134,4538,1,12,414,27762
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,0,00,総数（資本金階級）,947,25219,-,-,-,-,-,-,947,25219,-,-,56,889,66,1619,-,-,129,2618,7,445,209,3746,11,122,136,1063,98,915,107,3250,50,1919,18,5508,15,254,-,-,45,2871
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,01,資本金300万円未満,58,595,-,-,-,-,-,-,58,595,-,-,5,11,1,9,-,-,14,116,-,-,12,109,-,-,5,11,5,30,8,75,1,175,2,15,2,19,-,-,3,25
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,02,資本金300万～500万円未満,236,1325,-,-,-,-,-,-,236,1325,-,-,9,75,17,88,-,-,20,159,2,15,49,204,4,15,41,124,35,177,29,223,11,84,3,46,5,46,-,-,11,69
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,03,資本金500万～1000万円未満,95,821,-,-,-,-,-,-,95,821,-,-,3,24,5,17,-,-,16,156,-,-,19,101,1,1,16,49,3,14,16,216,6,76,2,5,2,72,-,-,6,90
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,04,資本金1000万～3000万円未満,380,7975,-,-,-,-,-,-,380,7975,-,-,33,563,30,742,-,-,46,665,5,430,88,1429,4,97,60,374,48,581,29,941,12,364,6,1277,3,77,-,-,16,435
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,05,資本金3000万～5000万円未満,40,1761,-,-,-,-,-,-,40,1761,-,-,4,80,3,90,-,-,11,328,-,-,10,458,-,-,3,15,1,9,-,-,4,168,-,-,-,-,-,-,4,613
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,06,資本金5000万～1億円未満,35,3855,-,-,-,-,-,-,35,3855,-,-,1,124,2,109,-,-,8,881,-,-,12,463,-,-,2,396,2,91,2,1486,3,29,1,33,-,-,-,-,2,243
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,07,資本金1億～3億円未満,13,1346,-,-,-,-,-,-,13,1346,-,-,-,-,4,514,-,-,5,252,-,-,1,57,1,8,1,4,-,-,-,-,-,-,-,-,-,-,-,-,1,511
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,08,資本金3億～10億円未満,5,5752,-,-,-,-,-,-,5,5752,-,-,-,-,1,29,-,-,-,-,-,-,1,772,1,1,-,-,-,-,-,-,1,840,1,4110,-,-,-,-,-,-
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,9,91,（再掲）資本金1000万円以下,691,8690,-,-,-,-,-,-,691,8690,-,-,43,390,45,446,-,-,83,865,5,101,148,1407,9,113,112,509,85,757,79,1396,27,660,12,1329,11,210,-,-,32,507
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,9,92,（再掲）資本金5000万円以下,818,14175,-,-,-,-,-,-,818,14175,-,-,54,753,58,1055,-,-,107,1424,7,445,180,2335,9,113,125,573,93,845,84,2941,35,887,13,1343,12,214,-,-,41,1247
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,9,93,（再掲）資本金1億円以下,848,16466,-,-,-,-,-,-,848,16466,-,-,55,877,59,1123,-,-,117,2314,7,445,191,2821,9,113,127,969,94,902,84,2941,37,896,14,1376,12,214,-,-,42,1475
5,13116,1311601000,豊島区,豊島区池袋,,豊島区池袋,9,94,（再掲）資本金3億円以下,857,17678,-,-,-,-,-,-,857,17678,-,-,55,877,62,1569,-,-,120,2557,7,445,191,2821,10,121,128,973,94,902,84,2941,37,896,14,1376,12,214,-,-,43,1986
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,0,00,総数（資本金階級）,110,2813,-,-,-,-,-,-,110,2813,-,-,6,27,11,281,-,-,16,156,2,243,19,113,1,9,15,105,10,84,17,1580,6,154,2,21,1,3,-,-,4,37
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,01,資本金300万円未満,8,49,-,-,-,-,-,-,8,49,-,-,-,-,-,-,-,-,2,4,-,-,1,5,-,-,1,3,2,19,1,8,-,-,-,-,-,-,-,-,1,10
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,02,資本金300万～500万円未満,24,147,-,-,-,-,-,-,24,147,-,-,-,-,3,19,-,-,2,12,-,-,5,14,-,-,5,20,2,22,3,24,2,26,1,7,1,3,-,-,-,-
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,03,資本金500万～1000万円未満,14,62,-,-,-,-,-,-,14,62,-,-,-,-,1,3,-,-,4,16,-,-,3,18,-,-,1,2,2,13,2,8,-,-,-,-,-,-,-,-,1,2
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,04,資本金1000万～3000万円未満,44,713,-,-,-,-,-,-,44,713,-,-,6,27,5,162,-,-,3,23,2,243,6,52,1,9,6,25,4,30,7,92,2,25,-,-,-,-,-,-,2,25
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,05,資本金3000万～5000万円未満,5,166,-,-,-,-,-,-,5,166,-,-,-,-,1,79,-,-,3,79,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,06,資本金5000万～1億円未満,1,1403,-,-,-,-,-,-,1,1403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1403,-,-,-,-,-,-,-,-,-,-
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,9,91,（再掲）資本金1000万円以下,85,636,-,-,-,-,-,-,85,636,-,-,5,15,8,71,-,-,11,55,1,53,15,89,1,9,13,50,9,75,13,132,3,40,1,7,1,3,-,-,4,37
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,9,92,（再掲）資本金5000万円以下,96,2540,-,-,-,-,-,-,96,2540,-,-,6,27,10,263,-,-,14,134,2,243,16,97,1,9,13,50,10,84,14,1535,4,51,1,7,1,3,-,-,4,37
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,9,93,（再掲）資本金1億円以下,96,2540,-,-,-,-,-,-,96,2540,-,-,6,27,10,263,-,-,14,134,2,243,16,97,1,9,13,50,10,84,14,1535,4,51,1,7,1,3,-,-,4,37
6,13116,1311601001,豊島区,豊島区池袋,１丁目,豊島区池袋１丁目,9,94,（再掲）資本金3億円以下,96,2540,-,-,-,-,-,-,96,2540,-,-,6,27,10,263,-,-,14,134,2,243,16,97,1,9,13,50,10,84,14,1535,4,51,1,7,1,3,-,-,4,37
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,0,00,総数（資本金階級）,596,20218,-,-,-,-,-,-,596,20218,-,-,21,636,28,938,-,-,90,2280,1,154,128,3163,7,100,85,816,68,693,77,1546,35,1711,14,5442,11,220,-,-,31,2519
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,01,資本金300万円未満,30,427,-,-,-,-,-,-,30,427,-,-,3,4,1,9,-,-,3,74,-,-,7,60,-,-,3,7,2,9,7,67,1,175,2,15,1,7,-,-,-,-
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,02,資本金300万～500万円未満,141,914,-,-,-,-,-,-,141,914,-,-,3,61,6,36,-,-,14,127,-,-,27,128,1,2,20,62,26,135,23,187,7,55,2,39,3,28,-,-,9,54
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,03,資本金500万～1000万円未満,59,654,-,-,-,-,-,-,59,654,-,-,-,-,1,5,-,-,12,140,-,-,10,54,1,1,12,38,-,-,11,193,5,68,2,5,2,72,-,-,3,78
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,04,資本金1000万～3000万円未満,239,6241,-,-,-,-,-,-,239,6241,-,-,11,372,13,345,-,-,37,595,1,154,56,1174,3,88,40,271,35,502,18,756,7,310,4,1232,2,73,-,-,12,369
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,05,資本金3000万～5000万円未満,24,1454,-,-,-,-,-,-,24,1454,-,-,2,63,1,5,-,-,5,174,-,-,7,426,-,-,2,11,-,-,-,-,4,168,-,-,-,-,-,-,3,607
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,06,資本金5000万～1億円未満,26,1992,-,-,-,-,-,-,26,1992,-,-,1,124,1,23,-,-,8,881,-,-,8,376,-,-,2,396,1,34,1,83,2,27,1,33,-,-,-,-,1,15
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,07,資本金1億～3億円未満,13,1346,-,-,-,-,-,-,13,1346,-,-,-,-,4,514,-,-,5,252,-,-,1,57,1,8,1,4,-,-,-,-,-,-,-,-,-,-,-,-,1,511
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,08,資本金3億～10億円未満,4,5723,-,-,-,-,-,-,4,5723,-,-,-,-,-,-,-,-,-,-,-,-,1,772,1,1,-,-,-,-,-,-,1,840,1,4110,-,-,-,-,-,-
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,9,91,（再掲）資本金1000万円以下,414,6799,-,-,-,-,-,-,414,6799,-,-,13,214,16,133,-,-,54,720,-,-,87,1063,5,91,67,349,59,622,56,1144,19,603,10,1291,8,180,-,-,20,389
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,9,92,（再掲）資本金5000万円以下,499,9869,-,-,-,-,-,-,499,9869,-,-,19,500,23,423,-,-,71,1110,1,154,108,1846,5,91,77,389,64,680,60,1286,25,796,10,1291,8,180,-,-,28,1123
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,9,93,（再掲）資本金1億円以下,523,11816,-,-,-,-,-,-,523,11816,-,-,20,624,24,491,-,-,81,2000,1,154,116,2275,5,91,79,785,64,680,60,1286,26,803,11,1324,8,180,-,-,28,1123
6,13116,1311601002,豊島区,豊島区池袋,２丁目,豊島区池袋２丁目,9,94,（再掲）資本金3億円以下,532,13028,-,-,-,-,-,-,532,13028,-,-,20,624,27,937,-,-,84,2243,1,154,116,2275,6,99,80,789,64,680,60,1286,26,803,11,1324,8,180,-,-,29,1634
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,0,00,総数（資本金階級）,146,1324,-,-,-,-,-,-,146,1324,-,-,15,109,19,232,-,-,13,82,2,15,36,277,2,6,22,88,11,39,12,115,4,6,1,31,3,31,-,-,6,293
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,01,資本金300万円未満,14,90,-,-,-,-,-,-,14,90,-,-,2,7,-,-,-,-,6,17,-,-,3,39,-,-,-,-,-,-,-,-,-,-,-,-,1,12,-,-,2,15
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,02,資本金300万～500万円未満,50,172,-,-,-,-,-,-,50,172,-,-,5,11,4,22,-,-,2,3,2,15,13,44,2,6,11,26,5,15,2,3,2,3,-,-,1,15,-,-,1,9
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,03,資本金500万～1000万円未満,13,43,-,-,-,-,-,-,13,43,-,-,1,1,3,9,-,-,-,-,-,-,4,14,-,-,1,3,1,1,3,15,-,-,-,-,-,-,-,-,-,-
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,04,資本金1000万～3000万円未満,51,599,-,-,-,-,-,-,51,599,-,-,5,73,9,164,-,-,2,8,-,-,12,110,-,-,9,51,5,23,4,93,1,1,1,31,1,4,-,-,2,41
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,05,資本金3000万～5000万円未満,6,91,-,-,-,-,-,-,6,91,-,-,2,17,1,6,-,-,2,52,-,-,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,06,資本金5000万～1億円未満,4,282,-,-,-,-,-,-,4,282,-,-,-,-,-,-,-,-,-,-,-,-,2,52,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,1,228
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,08,資本金3億～10億円未満,1,29,-,-,-,-,-,-,1,29,-,-,-,-,1,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,9,91,（再掲）資本金1000万円以下,117,747,-,-,-,-,-,-,117,747,-,-,11,44,14,160,-,-,10,28,2,15,27,141,2,6,20,76,11,39,9,111,3,4,1,31,2,27,-,-,5,65
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,9,92,（再掲）資本金5000万円以下,134,995,-,-,-,-,-,-,134,995,-,-,15,109,17,201,-,-,12,80,2,15,33,223,2,6,21,80,11,39,9,111,3,4,1,31,3,31,-,-,5,65
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,9,93,（再掲）資本金1億円以下,138,1277,-,-,-,-,-,-,138,1277,-,-,15,109,17,201,-,-,12,80,2,15,35,275,2,6,21,80,11,39,9,111,4,6,1,31,3,31,-,-,6,293
6,13116,1311601003,豊島区,豊島区池袋,３丁目,豊島区池袋３丁目,9,94,（再掲）資本金3億円以下,138,1277,-,-,-,-,-,-,138,1277,-,-,15,109,17,201,-,-,12,80,2,15,35,275,2,6,21,80,11,39,9,111,4,6,1,31,3,31,-,-,6,293
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,0,00,総数（資本金階級）,95,864,-,-,-,-,-,-,95,864,-,-,14,117,8,168,-,-,10,100,2,33,26,193,1,7,14,54,9,99,1,9,5,48,1,14,-,-,-,-,4,22
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,01,資本金300万円未満,6,29,-,-,-,-,-,-,6,29,-,-,-,-,-,-,-,-,3,21,-,-,1,5,-,-,1,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,02,資本金300万～500万円未満,21,92,-,-,-,-,-,-,21,92,-,-,1,3,4,11,-,-,2,17,-,-,4,18,1,7,5,16,2,5,1,9,-,-,-,-,-,-,-,-,1,6
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,03,資本金500万～1000万円未満,9,62,-,-,-,-,-,-,9,62,-,-,2,23,-,-,-,-,-,-,-,-,2,15,-,-,2,6,-,-,-,-,1,8,-,-,-,-,-,-,2,10
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,04,資本金1000万～3000万円未満,46,422,-,-,-,-,-,-,46,422,-,-,11,91,3,71,-,-,4,39,2,33,14,93,-,-,5,27,4,26,-,-,2,28,1,14,-,-,-,-,-,-
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,05,資本金3000万～5000万円未満,5,50,-,-,-,-,-,-,5,50,-,-,-,-,-,-,-,-,1,23,-,-,1,8,-,-,1,4,1,9,-,-,-,-,-,-,-,-,-,-,1,6
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,06,資本金5000万～1億円未満,4,178,-,-,-,-,-,-,4,178,-,-,-,-,1,86,-,-,-,-,-,-,2,35,-,-,-,-,1,57,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13116,1311601004,豊島区,豊島区池袋,４丁目,豊島区池袋４丁目,9,91,（再掲）資本金1000万円以下,75,508,-,-,-,-,-,-,75,508,-,-,14,117,7,82,-,-,8,62,2,33,19,114,1,7,12,34,6,21,1,9,2,13,-,-,-,-,-,-,3,16
