地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
6,13218,1321800904,福生市,福生市加美平,４丁目,福生市加美平４丁目,3,1210,会社,4,4,-,-,-,-,-,-,-,1,1,-,3,3,-,3,3,-,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-
6,13218,1321800904,福生市,福生市加美平,４丁目,福生市加美平４丁目,3,1220,会社以外の法人,36,1,35,-,-,-,-,-,-,-,-,-,36,1,35,36,1,35,22,1,21,14,-,14,-,-,-,-,-,-,-,-,-,36,1,35
6,13218,1321800904,福生市,福生市加美平,４丁目,福生市加美平４丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13218,1321800600,福生市,福生市北田園,,福生市北田園,1,1000,民営,476,225,251,22,15,7,4,1,3,43,32,11,407,177,230,384,172,212,219,117,102,165,55,110,23,5,18,-,-,-,2,2,-,478,227,251
5,13218,1321800600,福生市,福生市北田園,,福生市北田園,2,1100,個人,82,40,42,22,15,7,4,1,3,-,-,-,56,24,32,56,24,32,16,7,9,40,17,23,-,-,-,-,-,-,-,-,-,82,40,42
5,13218,1321800600,福生市,福生市北田園,,福生市北田園,3,1210,会社,247,139,108,-,-,-,-,-,-,41,31,10,206,108,98,183,103,80,107,73,34,76,30,46,23,5,18,-,-,-,-,-,-,247,139,108
5,13218,1321800600,福生市,福生市北田園,,福生市北田園,3,1220,会社以外の法人,147,46,101,-,-,-,-,-,-,2,1,1,145,45,100,145,45,100,96,37,59,49,8,41,-,-,-,-,-,-,2,2,-,149,48,101
5,13218,1321800600,福生市,福生市北田園,,福生市北田園,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13218,1321800601,福生市,福生市北田園,１丁目,福生市北田園１丁目,1,1000,民営,300,121,179,10,7,3,1,-,1,18,14,4,271,100,171,271,100,171,157,63,94,114,37,77,-,-,-,-,-,-,2,2,-,302,123,179
6,13218,1321800601,福生市,福生市北田園,１丁目,福生市北田園１丁目,2,1100,個人,48,24,24,10,7,3,1,-,1,-,-,-,37,17,20,37,17,20,9,3,6,28,14,14,-,-,-,-,-,-,-,-,-,48,24,24
6,13218,1321800601,福生市,福生市北田園,１丁目,福生市北田園１丁目,3,1210,会社,105,51,54,-,-,-,-,-,-,16,13,3,89,38,51,89,38,51,52,23,29,37,15,22,-,-,-,-,-,-,-,-,-,105,51,54
6,13218,1321800601,福生市,福生市北田園,１丁目,福生市北田園１丁目,3,1220,会社以外の法人,147,46,101,-,-,-,-,-,-,2,1,1,145,45,100,145,45,100,96,37,59,49,8,41,-,-,-,-,-,-,2,2,-,149,48,101
6,13218,1321800601,福生市,福生市北田園,１丁目,福生市北田園１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13218,1321800602,福生市,福生市北田園,２丁目,福生市北田園２丁目,1,1000,民営,176,104,72,12,8,4,3,1,2,25,18,7,136,77,59,113,72,41,62,54,8,51,18,33,23,5,18,-,-,-,-,-,-,176,104,72
6,13218,1321800602,福生市,福生市北田園,２丁目,福生市北田園２丁目,2,1100,個人,34,16,18,12,8,4,3,1,2,-,-,-,19,7,12,19,7,12,7,4,3,12,3,9,-,-,-,-,-,-,-,-,-,34,16,18
6,13218,1321800602,福生市,福生市北田園,２丁目,福生市北田園２丁目,3,1210,会社,142,88,54,-,-,-,-,-,-,25,18,7,117,70,47,94,65,29,55,50,5,39,15,24,23,5,18,-,-,-,-,-,-,142,88,54
6,13218,1321800602,福生市,福生市北田園,２丁目,福生市北田園２丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13218,1321800602,福生市,福生市北田園,２丁目,福生市北田園２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13218,1321800100,福生市,福生市大字熊川,,福生市大字熊川,1,1000,民営,3299,1786,1513,183,117,66,49,15,34,314,224,90,2753,1430,1323,2475,1265,1210,1277,818,459,1198,447,751,278,165,113,83,70,13,20,16,4,3236,1732,1504
5,13218,1321800100,福生市,福生市大字熊川,,福生市大字熊川,2,1100,個人,483,241,242,183,117,66,49,15,34,-,-,-,251,109,142,213,89,124,113,59,54,100,30,70,38,20,18,1,1,-,-,-,-,482,240,242
5,13218,1321800100,福生市,福生市大字熊川,,福生市大字熊川,3,1210,会社,2373,1454,919,-,-,-,-,-,-,302,213,89,2071,1241,830,1849,1101,748,924,709,215,925,392,533,222,140,82,82,69,13,20,16,4,2311,1401,910
5,13218,1321800100,福生市,福生市大字熊川,,福生市大字熊川,3,1220,会社以外の法人,437,88,349,-,-,-,-,-,-,10,9,1,427,79,348,410,74,336,238,49,189,172,25,147,17,5,12,-,-,-,-,-,-,437,88,349
5,13218,1321800100,福生市,福生市大字熊川,,福生市大字熊川,2,1300,法人でない団体,6,3,3,-,-,-,-,-,-,2,2,-,4,1,3,3,1,2,2,1,1,1,-,1,1,-,1,-,-,-,-,-,-,6,3,3
5,13218,1321800400,福生市,福生市志茂,,福生市志茂,1,1000,民営,1009,499,510,65,47,18,15,3,12,96,68,28,833,381,452,794,358,436,384,195,189,410,163,247,39,23,16,63,31,32,1,-,1,947,468,479
5,13218,1321800400,福生市,福生市志茂,,福生市志茂,2,1100,個人,212,76,136,65,47,18,15,3,12,-,-,-,132,26,106,119,23,96,35,10,25,84,13,71,13,3,10,1,-,1,-,-,-,211,76,135
5,13218,1321800400,福生市,福生市志茂,,福生市志茂,3,1210,会社,632,393,239,-,-,-,-,-,-,82,59,23,550,334,216,524,314,210,284,183,101,240,131,109,26,20,6,62,31,31,1,-,1,571,362,209
5,13218,1321800400,福生市,福生市志茂,,福生市志茂,3,1220,会社以外の法人,165,30,135,-,-,-,-,-,-,14,9,5,151,21,130,151,21,130,65,2,63,86,19,67,-,-,-,-,-,-,-,-,-,165,30,135
5,13218,1321800400,福生市,福生市志茂,,福生市志茂,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13218,1321800200,福生市,福生市大字福生,,福生市大字福生,1,1000,民営,4388,2023,2365,208,126,82,53,18,35,330,215,115,3797,1664,2133,3486,1456,2030,1581,890,691,1905,566,1339,311,208,103,2,2,-,57,38,19,4443,2059,2384
5,13218,1321800200,福生市,福生市大字福生,,福生市大字福生,2,1100,個人,759,288,471,208,126,82,53,18,35,-,-,-,498,144,354,446,125,321,170,64,106,276,61,215,52,19,33,1,1,-,7,5,2,765,292,473
5,13218,1321800200,福生市,福生市大字福生,,福生市大字福生,3,1210,会社,2539,1388,1151,-,-,-,-,-,-,294,192,102,2245,1196,1049,2005,1012,993,838,635,203,1167,377,790,240,184,56,-,-,-,40,27,13,2579,1415,1164
5,13218,1321800200,福生市,福生市大字福生,,福生市大字福生,3,1220,会社以外の法人,1084,344,740,-,-,-,-,-,-,33,21,12,1051,323,728,1032,318,714,570,190,380,462,128,334,19,5,14,1,1,-,10,6,4,1093,349,744
5,13218,1321800200,福生市,福生市大字福生,,福生市大字福生,2,1300,法人でない団体,6,3,3,-,-,-,-,-,-,3,2,1,3,1,2,3,1,2,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,6,3,3
5,13218,1321800500,福生市,福生市本町,,福生市本町,1,1000,民営,1405,618,787,71,44,27,23,7,16,77,56,21,1234,511,723,1185,499,686,490,281,209,695,218,477,49,12,37,8,2,6,80,75,5,1477,691,786
5,13218,1321800500,福生市,福生市本町,,福生市本町,2,1100,個人,236,95,141,71,44,27,23,7,16,-,-,-,142,44,98,139,44,95,46,21,25,93,23,70,3,-,3,1,1,-,1,1,-,236,95,141
5,13218,1321800500,福生市,福生市本町,,福生市本町,3,1210,会社,1045,465,580,-,-,-,-,-,-,69,49,20,976,416,560,938,407,531,370,223,147,568,184,384,38,9,29,7,1,6,75,72,3,1113,536,577
5,13218,1321800500,福生市,福生市本町,,福生市本町,3,1220,会社以外の法人,124,58,66,-,-,-,-,-,-,8,7,1,116,51,65,108,48,60,74,37,37,34,11,23,8,3,5,-,-,-,4,2,2,128,60,68
5,13218,1321800500,福生市,福生市本町,,福生市本町,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13218,1321800700,福生市,福生市南田園,,福生市南田園,1,1000,民営,905,322,583,48,37,11,8,4,4,45,30,15,804,251,553,720,235,485,295,142,153,425,93,332,84,16,68,3,3,-,2,1,1,904,320,584
5,13218,1321800700,福生市,福生市南田園,,福生市南田園,2,1100,個人,169,72,97,48,37,11,8,4,4,-,-,-,113,31,82,79,19,60,36,13,23,43,6,37,34,12,22,-,-,-,-,-,-,169,72,97
5,13218,1321800700,福生市,福生市南田園,,福生市南田園,3,1210,会社,354,178,176,-,-,-,-,-,-,42,29,13,312,149,163,302,146,156,116,94,22,186,52,134,10,3,7,3,3,-,2,1,1,353,176,177
5,13218,1321800700,福生市,福生市南田園,,福生市南田園,3,1220,会社以外の法人,382,72,310,-,-,-,-,-,-,3,1,2,379,71,308,339,70,269,143,35,108,196,35,161,40,1,39,-,-,-,-,-,-,382,72,310
5,13218,1321800700,福生市,福生市南田園,,福生市南田園,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13218,1321800701,福生市,福生市南田園,１丁目,福生市南田園１丁目,1,1000,民営,298,88,210,8,6,2,-,-,-,15,11,4,275,71,204,240,60,180,124,45,79,116,15,101,35,11,24,3,3,-,2,1,1,297,86,211
6,13218,1321800701,福生市,福生市南田園,１丁目,福生市南田園１丁目,2,1100,個人,52,17,35,8,6,2,-,-,-,-,-,-,44,11,33,13,-,13,3,-,3,10,-,10,31,11,20,-,-,-,-,-,-,52,17,35
6,13218,1321800701,福生市,福生市南田園,１丁目,福生市南田園１丁目,3,1210,会社,61,37,24,-,-,-,-,-,-,12,10,2,49,27,22,45,27,18,31,25,6,14,2,12,4,-,4,3,3,-,2,1,1,60,35,25
6,13218,1321800701,福生市,福生市南田園,１丁目,福生市南田園１丁目,3,1220,会社以外の法人,185,34,151,-,-,-,-,-,-,3,1,2,182,33,149,182,33,149,90,20,70,92,13,79,-,-,-,-,-,-,-,-,-,185,34,151
6,13218,1321800701,福生市,福生市南田園,１丁目,福生市南田園１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13218,1321800702,福生市,福生市南田園,２丁目,福生市南田園２丁目,1,1000,民営,318,128,190,27,22,5,6,3,3,12,6,6,273,97,176,267,93,174,86,56,30,181,37,144,6,4,2,-,-,-,-,-,-,318,128,190
6,13218,1321800702,福生市,福生市南田園,２丁目,福生市南田園２丁目,2,1100,個人,65,30,35,27,22,5,6,3,3,-,-,-,32,5,27,29,4,25,13,3,10,16,1,15,3,1,2,-,-,-,-,-,-,65,30,35
6,13218,1321800702,福生市,福生市南田園,２丁目,福生市南田園２丁目,3,1210,会社,164,76,88,-,-,-,-,-,-,12,6,6,152,70,82,149,67,82,45,40,5,104,27,77,3,3,-,-,-,-,-,-,-,164,76,88
6,13218,1321800702,福生市,福生市南田園,２丁目,福生市南田園２丁目,3,1220,会社以外の法人,89,22,67,-,-,-,-,-,-,-,-,-,89,22,67,89,22,67,28,13,15,61,9,52,-,-,-,-,-,-,-,-,-,89,22,67
6,13218,1321800702,福生市,福生市南田園,２丁目,福生市南田園２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13218,1321800703,福生市,福生市南田園,３丁目,福生市南田園３丁目,1,1000,民営,289,106,183,13,9,4,2,1,1,18,13,5,256,83,173,213,82,131,85,41,44,128,41,87,43,1,42,-,-,-,-,-,-,289,106,183
6,13218,1321800703,福生市,福生市南田園,３丁目,福生市南田園３丁目,2,1100,個人,52,25,27,13,9,4,2,1,1,-,-,-,37,15,22,37,15,22,20,10,10,17,5,12,-,-,-,-,-,-,-,-,-,52,25,27
6,13218,1321800703,福生市,福生市南田園,３丁目,福生市南田園３丁目,3,1210,会社,129,65,64,-,-,-,-,-,-,18,13,5,111,52,59,108,52,56,40,29,11,68,23,45,3,-,3,-,-,-,-,-,-,129,65,64
6,13218,1321800703,福生市,福生市南田園,３丁目,福生市南田園３丁目,3,1220,会社以外の法人,108,16,92,-,-,-,-,-,-,-,-,-,108,16,92,68,15,53,25,2,23,43,13,30,40,1,39,-,-,-,-,-,-,108,16,92
6,13218,1321800703,福生市,福生市南田園,３丁目,福生市南田園３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13218,1321800800,福生市,福生市武蔵野台,,福生市武蔵野台,1,1000,民営,2080,1241,839,55,37,18,11,1,10,94,67,27,1920,1136,784,1490,867,623,769,626,143,721,241,480,430,269,161,5,4,1,37,26,11,2112,1263,849
5,13218,1321800800,福生市,福生市武蔵野台,,福生市武蔵野台,2,1100,個人,137,49,88,55,37,18,11,1,10,-,-,-,71,11,60,66,11,55,30,10,20,36,1,35,5,-,5,1,-,1,2,-,2,138,49,89
5,13218,1321800800,福生市,福生市武蔵野台,,福生市武蔵野台,3,1210,会社,1903,1177,726,-,-,-,-,-,-,93,66,27,1810,1111,699,1385,842,543,728,615,113,657,227,430,425,269,156,4,4,-,28,22,6,1927,1195,732
5,13218,1321800800,福生市,福生市武蔵野台,,福生市武蔵野台,3,1220,会社以外の法人,40,15,25,-,-,-,-,-,-,1,1,-,39,14,25,39,14,25,11,1,10,28,13,15,-,-,-,-,-,-,2,1,1,42,16,26
5,13218,1321800800,福生市,福生市武蔵野台,,福生市武蔵野台,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3,2,5,3,2
6,13218,1321800801,福生市,福生市武蔵野台,１丁目,福生市武蔵野台１丁目,1,1000,民営,1738,1041,697,30,21,9,5,1,4,51,39,12,1652,980,672,1224,711,513,603,502,101,621,209,412,428,269,159,5,4,1,25,17,8,1758,1054,704
6,13218,1321800801,福生市,福生市武蔵野台,１丁目,福生市武蔵野台１丁目,2,1100,個人,83,29,54,30,21,9,5,1,4,-,-,-,48,7,41,44,7,37,20,7,13,24,-,24,4,-,4,1,-,1,1,-,1,83,29,54
6,13218,1321800801,福生市,福生市武蔵野台,１丁目,福生市武蔵野台１丁目,3,1210,会社,1637,1005,632,-,-,-,-,-,-,50,38,12,1587,967,620,1163,698,465,576,494,82,587,204,383,424,269,155,4,4,-,22,16,6,1655,1017,638
6,13218,1321800801,福生市,福生市武蔵野台,１丁目,福生市武蔵野台１丁目,3,1220,会社以外の法人,18,7,11,-,-,-,-,-,-,1,1,-,17,6,11,17,6,11,7,1,6,10,5,5,-,-,-,-,-,-,2,1,1,20,8,12
6,13218,1321800801,福生市,福生市武蔵野台,１丁目,福生市武蔵野台１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13218,1321800802,福生市,福生市武蔵野台,２丁目,福生市武蔵野台２丁目,1,1000,民営,342,200,142,25,16,9,6,-,6,43,28,15,268,156,112,266,156,110,166,124,42,100,32,68,2,-,2,-,-,-,12,9,3,354,209,145
6,13218,1321800802,福生市,福生市武蔵野台,２丁目,福生市武蔵野台２丁目,2,1100,個人,54,20,34,25,16,9,6,-,6,-,-,-,23,4,19,22,4,18,10,3,7,12,1,11,1,-,1,-,-,-,1,-,1,55,20,35
6,13218,1321800802,福生市,福生市武蔵野台,２丁目,福生市武蔵野台２丁目,3,1210,会社,266,172,94,-,-,-,-,-,-,43,28,15,223,144,79,222,144,78,152,121,31,70,23,47,1,-,1,-,-,-,6,6,-,272,178,94
6,13218,1321800802,福生市,福生市武蔵野台,２丁目,福生市武蔵野台２丁目,3,1220,会社以外の法人,22,8,14,-,-,-,-,-,-,-,-,-,22,8,14,22,8,14,4,-,4,18,8,10,-,-,-,-,-,-,-,-,-,22,8,14
6,13218,1321800802,福生市,福生市武蔵野台,２丁目,福生市武蔵野台２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3,2,5,3,2
5,13218,1321801000,福生市,福生市東町,,福生市東町,1,1000,民営,1079,366,713,17,14,3,-,-,-,18,16,2,1044,336,708,996,320,676,288,148,140,708,172,536,48,16,32,7,-,7,10,3,7,1082,369,713
