地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,95,6273,292435,287288,-,-,-,-,80,5664,243020,240153,-,-,-,-,-,-,-,-,-,-,-,-,1,13,2129,2127,-,-,-,-,2,74,4989,4988,8,714,24770,24524,5,413,16732,16420,23,2366,64868,64251,41,2084,129532,127843,-,-,-,-,1,13,2129,2127,8,698,21783,21599,11,801,31888,31639,15,609,49415,47135
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,79,44251,1580643,1558221,-,-,-,-,71,43073,1500482,1481298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,579,5093,5033,1,5320,43552,43550,4,277,75529,75455,6,1614,53847,52451,59,35283,1322461,1304809,-,-,-,-,-,-,-,-,2,5899,48645,48583,4,6041,111958,111896,8,1178,80161,76923
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,12891,13483,43332,22133,3925,3939,10298,5288,7852,8324,28978,14392,508,521,1593,794,1787,1818,5697,2733,695,702,2327,1223,3612,3745,14093,7136,328,349,1520,764,274,300,1229,553,138,168,582,288,67,77,279,112,33,61,101,29,28,33,154,37,5855,6008,20654,10329,7024,7235,25581,12816,7284,7541,26781,13375,7356,7618,27102,13520,1114,1220,4056,2453
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,92,（再掲）企業常用雇用者20人以下,17562,19917,104370,71748,4380,4415,14963,9398,11492,13387,77486,53884,608,635,2698,1745,2142,2257,9754,6208,872,918,4686,3045,5346,5992,37367,25526,684,864,6811,4941,572,732,5442,3979,283,383,2691,2100,136,177,1342,1003,50,80,296,195,38,45,323,167,7666,8261,43585,28988,9850,10914,63095,42805,10374,11619,68118,46501,10526,11801,69576,47630,1690,2115,11921,8466
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,93,（再掲）企業常用雇用者50人以下,19328,23912,170439,128121,4433,4473,16552,10931,13005,16746,134462,102370,617,650,2975,2007,2187,2325,11212,7561,905,981,5725,4015,5934,7207,60207,44088,888,1338,14008,11254,805,1346,15090,11970,412,662,7543,6464,230,357,4792,4191,81,124,1504,1234,47,77,680,482,8094,9108,58590,42327,10809,12946,99871,73044,11561,14249,113432,84552,11784,14575,117536,88061,1890,2693,19425,14820
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,94,（再掲）企業常用雇用者100人以下,20290,27779,246755,197490,4441,4483,17131,11502,13852,20057,201432,163382,621,654,3308,2334,2199,2368,12096,8385,912,1006,6230,4480,6159,8089,76997,59843,998,1765,23703,19190,992,2176,29925,25584,504,1042,14978,13346,338,724,13193,12081,116,234,4417,3810,59,99,1698,1433,8236,9600,69189,52300,11226,14631,132766,102593,12151,16660,159993,126715,12430,17204,168676,134495,1997,3239,28192,22606
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,95,（再掲）企業常用雇用者200人以下,20914,31964,340398,285478,4448,4503,18158,12520,14408,23765,284365,241577,622,655,3434,2458,2202,2388,12589,8872,916,1023,6790,5037,6253,8580,90163,72560,1061,2132,32603,27625,1108,3076,47110,42027,614,1992,32290,28933,404,1137,23351,21477,160,510,11285,10402,74,142,3967,3483,8286,9883,76081,59009,11425,15798,160952,129576,12490,18981,209587,173892,12825,19982,226996,189410,2058,3696,37875,31381
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,96,（再掲）企業常用雇用者300人以下,21189,34999,409505,352051,4451,4506,18875,13235,14656,26251,346379,301602,622,655,3434,2458,2202,2388,12589,8872,917,1032,7014,5257,6276,8823,96358,78251,1079,2265,36849,31810,1161,3732,60419,54892,672,2664,46323,42577,447,1546,34421,32322,189,729,18540,17460,87,239,7252,6631,8297,10032,79322,61784,11483,16357,175542,143449,12613,20442,240511,203590,12981,21745,265829,226824,2082,4242,44251,37214
4,13101,千代田区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,97,（再掲）企業常用雇用者900人以下,21615,42361,636990,567531,4452,4507,19220,13579,15046,32995,553082,497872,624,658,4337,3357,2203,2390,13201,9177,918,1034,7342,5584,6308,9581,113184,94288,1108,2811,52470,47203,1214,4647,89799,82391,737,3928,80582,75740,521,3002,73255,68973,254,1911,52604,48405,143,765,38828,37429,8322,10442,92678,74112,11566,18039,221722,186969,12764,23343,321575,280721,13170,25400,366705,323273,2117,4859,64688,56080
4,13101,千代田区,1,A-B,00,000,000,農林漁業,0,00,総数（企業常用雇用者規模）,12,31,1094,1070,-,-,-,-,9,28,1076,1055,1,1,4,1,-,-,-,-,1,1,4,3,3,5,32,26,1,1,6,3,-,-,-,-,2,4,92,89,-,-,-,-,1,16,938,933,-,-,-,-,4,6,37,28,6,8,46,33,7,11,137,121,8,12,138,122,3,3,18,15
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,01,企業常用雇用者0～4人,8,9,26,15,-,-,-,-,6,7,23,14,1,1,4,1,-,-,-,-,1,1,4,3,2,3,8,6,1,1,6,3,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,3,4,13,8,5,6,22,13,5,6,22,13,6,7,23,14,2,2,3,1
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,02,企業常用雇用者5～9人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,03,企業常用雇用者10～19人,1,1,15,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,15,14
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,04,企業常用雇用者20～29人,1,2,24,20,-,-,-,-,1,2,24,20,-,-,-,-,-,-,-,-,-,-,-,-,1,2,24,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,24,20,1,2,24,20,1,2,24,20,1,2,24,20,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,06,企業常用雇用者50～99人,1,3,91,88,-,-,-,-,1,3,91,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,91,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,91,88,1,3,91,88,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,08,企業常用雇用者300～999人,1,16,938,933,-,-,-,-,1,16,938,933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,16,938,933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,A-B,00,000,000,農林漁業,9,91,（再掲）企業常用雇用者5人以下,8,9,26,15,-,-,-,-,6,7,23,14,1,1,4,1,-,-,-,-,1,1,4,3,2,3,8,6,1,1,6,3,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,3,4,13,8,5,6,22,13,5,6,22,13,6,7,23,14,2,2,3,1
4,13101,千代田区,1,A-B,00,000,000,農林漁業,9,92,（再掲）企業常用雇用者20人以下,10,12,65,49,-,-,-,-,7,9,47,34,1,1,4,1,-,-,-,-,1,1,4,3,3,5,32,26,1,1,6,3,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,4,6,37,28,6,8,46,33,6,8,46,33,7,9,47,34,3,3,18,15
4,13101,千代田区,1,A-B,00,000,000,農林漁業,9,93,（再掲）企業常用雇用者50人以下,10,12,65,49,-,-,-,-,7,9,47,34,1,1,4,1,-,-,-,-,1,1,4,3,3,5,32,26,1,1,6,3,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,4,6,37,28,6,8,46,33,6,8,46,33,7,9,47,34,3,3,18,15
4,13101,千代田区,1,A-B,00,000,000,農林漁業,9,94,（再掲）企業常用雇用者100人以下,11,15,156,137,-,-,-,-,8,12,138,122,1,1,4,1,-,-,-,-,1,1,4,3,3,5,32,26,1,1,6,3,-,-,-,-,2,4,92,89,-,-,-,-,-,-,-,-,-,-,-,-,4,6,37,28,6,8,46,33,7,11,137,121,8,12,138,122,3,3,18,15
4,13101,千代田区,1,A-B,00,000,000,農林漁業,9,95,（再掲）企業常用雇用者200人以下,11,15,156,137,-,-,-,-,8,12,138,122,1,1,4,1,-,-,-,-,1,1,4,3,3,5,32,26,1,1,6,3,-,-,-,-,2,4,92,89,-,-,-,-,-,-,-,-,-,-,-,-,4,6,37,28,6,8,46,33,7,11,137,121,8,12,138,122,3,3,18,15
4,13101,千代田区,1,A-B,00,000,000,農林漁業,9,96,（再掲）企業常用雇用者300人以下,11,15,156,137,-,-,-,-,8,12,138,122,1,1,4,1,-,-,-,-,1,1,4,3,3,5,32,26,1,1,6,3,-,-,-,-,2,4,92,89,-,-,-,-,-,-,-,-,-,-,-,-,4,6,37,28,6,8,46,33,7,11,137,121,8,12,138,122,3,3,18,15
4,13101,千代田区,1,A-B,00,000,000,農林漁業,9,97,（再掲）企業常用雇用者900人以下,11,15,156,137,-,-,-,-,8,12,138,122,1,1,4,1,-,-,-,-,1,1,4,3,3,5,32,26,1,1,6,3,-,-,-,-,2,4,92,89,-,-,-,-,-,-,-,-,-,-,-,-,4,6,37,28,6,8,46,33,7,11,137,121,8,12,138,122,3,3,18,15
4,13101,千代田区,2,A,00,000,000,農業，林業,0,00,総数（企業常用雇用者規模）,12,31,1094,1070,-,-,-,-,9,28,1076,1055,1,1,4,1,-,-,-,-,1,1,4,3,3,5,32,26,1,1,6,3,-,-,-,-,2,4,92,89,-,-,-,-,1,16,938,933,-,-,-,-,4,6,37,28,6,8,46,33,7,11,137,121,8,12,138,122,3,3,18,15
4,13101,千代田区,2,A,00,000,000,農業，林業,1,01,企業常用雇用者0～4人,8,9,26,15,-,-,-,-,6,7,23,14,1,1,4,1,-,-,-,-,1,1,4,3,2,3,8,6,1,1,6,3,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,3,4,13,8,5,6,22,13,5,6,22,13,6,7,23,14,2,2,3,1
4,13101,千代田区,2,A,00,000,000,農業，林業,1,02,企業常用雇用者5～9人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,2,A,00,000,000,農業，林業,1,03,企業常用雇用者10～19人,1,1,15,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,15,14
4,13101,千代田区,2,A,00,000,000,農業，林業,1,04,企業常用雇用者20～29人,1,2,24,20,-,-,-,-,1,2,24,20,-,-,-,-,-,-,-,-,-,-,-,-,1,2,24,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,24,20,1,2,24,20,1,2,24,20,1,2,24,20,-,-,-,-
4,13101,千代田区,2,A,00,000,000,農業，林業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,2,A,00,000,000,農業，林業,1,06,企業常用雇用者50～99人,1,3,91,88,-,-,-,-,1,3,91,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,91,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,91,88,1,3,91,88,-,-,-,-
4,13101,千代田区,2,A,00,000,000,農業，林業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
