地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織名称,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,総数（従業者規模）／事業所数（事業所）,総数（従業者規模）／従業者数（人）,総数（従業者規模）／従業者数／男（人）,総数（従業者規模）／従業者数／女（人）,従業者1～4人／事業所数（事業所）,従業者1～4人／従業者数（人）,従業者1～4人／従業者数／男（人）,従業者1～4人／従業者数／女（人）,従業者1人／事業所数（事業所）,従業者1人／従業者数（人）,従業者1人／従業者数／男（人）,従業者1人／従業者数／女（人）,従業者2人／事業所数（事業所）,従業者2人／従業者数（人）,従業者2人／従業者数／男（人）,従業者2人／従業者数／女（人）,従業者3人／事業所数（事業所）,従業者3人／従業者数（人）,従業者3人／従業者数／男（人）,従業者3人／従業者数／女（人）,従業者4人／事業所数（事業所）,従業者4人／従業者数（人）,従業者4人／従業者数／男（人）,従業者4人／従業者数／女（人）,従業者5～9人／事業所数（事業所）,従業者5～9人／従業者数（人）,従業者5～9人／従業者数／男（人）,従業者5～9人／従業者数／女（人）,従業者10～19人／事業所数（事業所）,従業者10～19人／従業者数（人）,従業者10～19人／従業者数／男（人）,従業者10～19人／従業者数／女（人）,従業者20～29人／事業所数（事業所）,従業者20～29人／従業者数（人）,従業者20～29人／従業者数／男（人）,従業者20～29人／従業者数／女（人）,従業者30～49人／事業所数（事業所）,従業者30～49人／従業者数（人）,従業者30～49人／従業者数／男（人）,従業者30～49人／従業者数／女（人）,従業者50～99人／事業所数（事業所）,従業者50～99人／従業者数（人）,従業者50～99人／従業者数／男（人）,従業者50～99人／従業者数／女（人）,従業者100～199人／事業所数（事業所）,従業者100～199人／従業者数（人）,従業者100～199人／従業者数／男（人）,従業者100～199人／従業者数／女（人）,従業者200～299人／事業所数（事業所）,従業者200～299人／従業者数（人）,従業者200～299人／従業者数／男（人）,従業者200～299人／従業者数／女（人）,従業者300～499人／事業所数（事業所）,従業者300～499人／従業者数（人）,従業者300～499人／従業者数／男（人）,従業者300～499人／従業者数／女（人）,従業者500～999人／事業所数（事業所）,従業者500～999人／従業者数（人）,従業者500～999人／従業者数／男（人）,従業者500～999人／従業者数／女（人）,従業者1000人以上／事業所数（事業所）,従業者1000人以上／従業者数（人）,従業者1000人以上／従業者数／男（人）,従業者1000人以上／従業者数／女（人）,出向・派遣従業者のみ／事業所数（事業所）
3,13400,八丈支庁,0,0000,総数,4,B,04,042,000,内水面養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,1,C-S,00,000,000,非農林漁業,650,3647,2081,1566,440,901,431,470,181,181,85,96,114,228,112,116,88,264,130,134,57,228,104,124,113,736,392,344,64,821,497,324,15,345,247,98,7,263,168,95,7,471,278,193,1,110,68,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
3,13400,八丈支庁,0,0000,総数,9,C-R,00,000,000,非農林漁業（Ｓ公務を除く）,627,3349,1869,1480,424,872,412,460,173,173,78,95,111,222,109,113,83,249,121,128,57,228,104,124,112,729,387,342,62,793,481,312,14,322,224,98,6,231,139,92,6,402,226,176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
3,13400,八丈支庁,0,0000,総数,2,C,00,000,000,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,3,C,05,000,000,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,C,05,050,000,管理，補助的経済活動を行う事業所（05鉱業，採石業，砂利採取業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,C,05,051,000,金属鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,C,05,052,000,石炭・亜炭鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,C,05,053,000,原油・天然ガス鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,C,05,054,000,採石業，砂・砂利・玉石採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,C,05,055,000,窯業原料用鉱物鉱業（耐火物・陶磁器・ガラス・セメント原料用に限る）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,C,05,059,000,その他の鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,2,D,00,000,000,建設業,58,565,489,76,23,53,44,9,10,10,10,-,3,6,4,2,3,9,7,2,7,28,23,5,14,93,79,14,12,148,118,30,6,144,132,12,2,76,70,6,1,51,46,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,3,D,06,000,000,総合工事業,33,409,354,55,8,25,20,5,2,2,2,-,-,-,-,-,1,3,3,-,5,20,15,5,9,61,52,9,10,123,99,24,3,73,67,6,2,76,70,6,1,51,46,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,06,060,000,管理，補助的経済活動を行う事業所（06総合工事業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,06,061,000,一般土木建築工事業,2,6,5,1,1,1,1,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,06,062,000,土木工事業（舗装工事業を除く）,17,294,258,36,3,12,8,4,-,-,-,-,-,-,-,-,-,-,-,-,3,12,8,4,3,22,19,3,5,60,48,12,3,73,67,6,2,76,70,6,1,51,46,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,06,063,000,舗装工事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,06,064,000,建築工事業（木造建築工事業を除く）,5,63,51,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,63,51,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,06,065,000,木造建築工事業,8,37,32,5,4,12,11,1,1,1,1,-,-,-,-,-,1,3,3,-,2,8,7,1,4,25,21,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,06,066,000,建築リフォーム工事業,1,9,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,9,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,3,D,07,000,000,職別工事業（設備工事業を除く）,10,41,35,6,9,14,11,3,5,5,5,-,3,6,4,2,1,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,1,27,24,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,070,000,管理，補助的経済活動を行う事業所（07職別工事業（設備工事業を除く））,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,071,000,大工工事業,2,2,2,-,2,2,2,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,072,000,とび・土工・コンクリート工事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,073,000,鉄骨・鉄筋工事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,074,000,石工・れんが・タイル・ブロック工事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,075,000,左官工事業,1,27,24,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,27,24,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,076,000,板金・金物工事業,1,1,1,-,1,1,1,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,077,000,塗装工事業,4,7,5,2,4,7,5,2,2,2,2,-,1,2,1,1,1,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,078,000,床・内装工事業,1,2,2,-,1,2,2,-,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,07,079,000,その他の職別工事業,1,2,1,1,1,2,1,1,-,-,-,-,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,3,D,08,000,000,設備工事業,15,115,100,15,6,14,13,1,3,3,3,-,-,-,-,-,1,3,2,1,2,8,8,-,5,32,27,5,2,25,19,6,2,44,41,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,08,080,000,管理，補助的経済活動を行う事業所（08設備工事業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,08,081,000,電気工事業,10,56,45,11,5,13,12,1,2,2,2,-,-,-,-,-,1,3,2,1,2,8,8,-,3,18,14,4,2,25,19,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,08,082,000,電気通信・信号装置工事業,1,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,08,083,000,管工事業（さく井工事業を除く）,4,39,35,4,1,1,1,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,14,13,1,-,-,-,-,1,24,21,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,08,084,000,機械器具設置工事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,D,08,089,000,その他の設備工事業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,2,E,00,000,000,製造業,33,195,113,82,16,42,18,24,2,2,1,1,7,14,7,7,2,6,3,3,5,20,7,13,10,62,33,29,7,91,62,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,3,E,09,000,000,食料品製造業,20,95,47,48,11,29,12,17,2,2,1,1,4,8,4,4,1,3,1,2,4,16,6,10,7,45,25,20,2,21,10,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,0,0000,総数,4,E,09,090,000,管理，補助的経済活動を行う事業所（09食料品製造業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
