地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
5,13208,1320800200,調布市,調布市上石原,,調布市上石原,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
6,13208,1320800201,調布市,調布市上石原,１丁目,調布市上石原１丁目,1,1000,民営,994,558,436,52,38,14,8,2,6,71,52,19,863,466,397,766,402,364,322,201,121,444,201,243,97,64,33,1,-,1,8,5,3,1001,563,438
6,13208,1320800201,調布市,調布市上石原,１丁目,調布市上石原１丁目,2,1100,個人,166,62,104,52,38,14,8,2,6,-,-,-,106,22,84,98,19,79,34,9,25,64,10,54,8,3,5,1,-,1,-,-,-,165,62,103
6,13208,1320800201,調布市,調布市上石原,１丁目,調布市上石原１丁目,3,1210,会社,665,390,275,-,-,-,-,-,-,69,50,19,596,340,256,510,282,228,222,151,71,288,131,157,86,58,28,-,-,-,5,5,-,670,395,275
6,13208,1320800201,調布市,調布市上石原,１丁目,調布市上石原１丁目,3,1220,会社以外の法人,163,106,57,-,-,-,-,-,-,2,2,-,161,104,57,158,101,57,66,41,25,92,60,32,3,3,-,-,-,-,3,-,3,166,106,60
6,13208,1320800201,調布市,調布市上石原,１丁目,調布市上石原１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800202,調布市,調布市上石原,２丁目,調布市上石原２丁目,1,1000,民営,727,316,411,38,25,13,10,1,9,44,30,14,635,260,375,590,242,348,207,122,85,383,120,263,45,18,27,3,3,-,15,13,2,739,326,413
6,13208,1320800202,調布市,調布市上石原,２丁目,調布市上石原２丁目,2,1100,個人,116,37,79,38,25,13,10,1,9,-,-,-,68,11,57,64,11,53,19,6,13,45,5,40,4,-,4,-,-,-,2,2,-,118,39,79
6,13208,1320800202,調布市,調布市上石原,２丁目,調布市上石原２丁目,3,1210,会社,409,219,190,-,-,-,-,-,-,39,27,12,370,192,178,337,175,162,115,84,31,222,91,131,33,17,16,3,3,-,13,11,2,419,227,192
6,13208,1320800202,調布市,調布市上石原,２丁目,調布市上石原２丁目,3,1220,会社以外の法人,201,59,142,-,-,-,-,-,-,4,2,2,197,57,140,189,56,133,73,32,41,116,24,92,8,1,7,-,-,-,-,-,-,201,59,142
6,13208,1320800202,調布市,調布市上石原,２丁目,調布市上石原２丁目,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
6,13208,1320800203,調布市,調布市上石原,３丁目,調布市上石原３丁目,1,1000,民営,1478,635,843,13,8,5,-,-,-,72,51,21,1393,576,817,1066,463,603,630,275,355,436,188,248,327,113,214,33,24,9,49,16,33,1494,627,867
6,13208,1320800203,調布市,調布市上石原,３丁目,調布市上石原３丁目,2,1100,個人,26,15,11,13,8,5,-,-,-,-,-,-,13,7,6,13,7,6,12,7,5,1,-,1,-,-,-,-,-,-,-,-,-,26,15,11
6,13208,1320800203,調布市,調布市上石原,３丁目,調布市上石原３丁目,3,1210,会社,1073,532,541,-,-,-,-,-,-,72,51,21,1001,481,520,674,368,306,348,210,138,326,158,168,327,113,214,33,24,9,21,13,8,1061,521,540
6,13208,1320800203,調布市,調布市上石原,３丁目,調布市上石原３丁目,3,1220,会社以外の法人,379,88,291,-,-,-,-,-,-,-,-,-,379,88,291,379,88,291,270,58,212,109,30,79,-,-,-,-,-,-,28,3,25,407,91,316
6,13208,1320800203,調布市,調布市上石原,３丁目,調布市上石原３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800291,調布市,調布市上石原,（１～３丁目を除く）,調布市上石原（１～３丁目を除く）,1,1000,民営,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800291,調布市,調布市上石原,（１～３丁目を除く）,調布市上石原（１～３丁目を除く）,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800291,調布市,調布市上石原,（１～３丁目を除く）,調布市上石原（１～３丁目を除く）,3,1210,会社,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800291,調布市,調布市上石原,（１～３丁目を除く）,調布市上石原（１～３丁目を除く）,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800291,調布市,調布市上石原,（１～３丁目を除く）,調布市上石原（１～３丁目を除く）,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13208,1320801300,調布市,調布市菊野台,,調布市菊野台,1,1000,民営,2081,1172,909,129,100,29,25,6,19,203,139,64,1724,927,797,1598,871,727,821,584,237,777,287,490,126,56,70,53,50,3,5,2,3,2033,1124,909
5,13208,1320801300,調布市,調布市菊野台,,調布市菊野台,2,1100,個人,407,198,209,129,100,29,25,6,19,-,-,-,253,92,161,220,86,134,103,44,59,117,42,75,33,6,27,2,2,-,-,-,-,405,196,209
5,13208,1320801300,調布市,調布市菊野台,,調布市菊野台,3,1210,会社,1482,891,591,-,-,-,-,-,-,196,133,63,1286,758,528,1194,708,486,635,502,133,559,206,353,92,50,42,51,48,3,3,1,2,1434,844,590
5,13208,1320801300,調布市,調布市菊野台,,調布市菊野台,3,1220,会社以外の法人,192,83,109,-,-,-,-,-,-,7,6,1,185,77,108,184,77,107,83,38,45,101,39,62,1,-,1,-,-,-,2,1,1,194,84,110
5,13208,1320801300,調布市,調布市菊野台,,調布市菊野台,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320801301,調布市,調布市菊野台,１丁目,調布市菊野台１丁目,1,1000,民営,1171,674,497,58,42,16,11,3,8,80,58,22,1022,571,451,923,528,395,495,361,134,428,167,261,99,43,56,5,5,-,3,1,2,1169,670,499
6,13208,1320801301,調布市,調布市菊野台,１丁目,調布市菊野台１丁目,2,1100,個人,163,71,92,58,42,16,11,3,8,-,-,-,94,26,68,71,24,47,37,15,22,34,9,25,23,2,21,1,1,-,-,-,-,162,70,92
6,13208,1320801301,調布市,調布市菊野台,１丁目,調布市菊野台１丁目,3,1210,会社,879,547,332,-,-,-,-,-,-,78,56,22,801,491,310,726,450,276,397,316,81,329,134,195,75,41,34,4,4,-,3,1,2,878,544,334
6,13208,1320801301,調布市,調布市菊野台,１丁目,調布市菊野台１丁目,3,1220,会社以外の法人,129,56,73,-,-,-,-,-,-,2,2,-,127,54,73,126,54,72,61,30,31,65,24,41,1,-,1,-,-,-,-,-,-,129,56,73
6,13208,1320801301,調布市,調布市菊野台,１丁目,調布市菊野台１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320801302,調布市,調布市菊野台,２丁目,調布市菊野台２丁目,1,1000,民営,558,329,229,53,41,12,10,2,8,69,44,25,426,242,184,406,231,175,231,166,65,175,65,110,20,11,9,47,44,3,-,-,-,511,285,226
6,13208,1320801302,調布市,調布市菊野台,２丁目,調布市菊野台２丁目,2,1100,個人,185,96,89,53,41,12,10,2,8,-,-,-,122,53,69,116,51,65,46,22,24,70,29,41,6,2,4,-,-,-,-,-,-,185,96,89
6,13208,1320801302,調布市,調布市菊野台,２丁目,調布市菊野台２丁目,3,1210,会社,349,222,127,-,-,-,-,-,-,65,41,24,284,181,103,270,172,98,176,142,34,94,30,64,14,9,5,47,44,3,-,-,-,302,178,124
6,13208,1320801302,調布市,調布市菊野台,２丁目,調布市菊野台２丁目,3,1220,会社以外の法人,24,11,13,-,-,-,-,-,-,4,3,1,20,8,12,20,8,12,9,2,7,11,6,5,-,-,-,-,-,-,-,-,-,24,11,13
6,13208,1320801302,調布市,調布市菊野台,２丁目,調布市菊野台２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320801303,調布市,調布市菊野台,３丁目,調布市菊野台３丁目,1,1000,民営,352,169,183,18,17,1,4,1,3,54,37,17,276,114,162,269,112,157,95,57,38,174,55,119,7,2,5,1,1,-,2,1,1,353,169,184
6,13208,1320801303,調布市,調布市菊野台,３丁目,調布市菊野台３丁目,2,1100,個人,59,31,28,18,17,1,4,1,3,-,-,-,37,13,24,33,11,22,20,7,13,13,4,9,4,2,2,1,1,-,-,-,-,58,30,28
6,13208,1320801303,調布市,調布市菊野台,３丁目,調布市菊野台３丁目,3,1210,会社,254,122,132,-,-,-,-,-,-,53,36,17,201,86,115,198,86,112,62,44,18,136,42,94,3,-,3,-,-,-,-,-,-,254,122,132
6,13208,1320801303,調布市,調布市菊野台,３丁目,調布市菊野台３丁目,3,1220,会社以外の法人,39,16,23,-,-,-,-,-,-,1,1,-,38,15,23,38,15,23,13,6,7,25,9,16,-,-,-,-,-,-,2,1,1,41,17,24
6,13208,1320801303,調布市,調布市菊野台,３丁目,調布市菊野台３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13208,1320800800,調布市,調布市国領町,,調布市国領町,1,1000,民営,8664,3920,4744,193,145,48,32,10,22,411,272,139,8028,3493,4535,7585,3336,4249,3669,2170,1499,3916,1166,2750,443,157,286,62,47,15,441,263,178,9043,4136,4907
5,13208,1320800800,調布市,調布市国領町,,調布市国領町,2,1100,個人,653,306,347,193,145,48,32,10,22,-,-,-,428,151,277,399,144,255,175,63,112,224,81,143,29,7,22,-,-,-,-,-,-,653,306,347
5,13208,1320800800,調布市,調布市国領町,,調布市国領町,3,1210,会社,6444,3132,3312,-,-,-,-,-,-,357,242,115,6087,2890,3197,5876,2808,3068,2772,1845,927,3104,963,2141,211,82,129,60,45,15,426,254,172,6810,3341,3469
5,13208,1320800800,調布市,調布市国領町,,調布市国領町,3,1220,会社以外の法人,1541,462,1079,-,-,-,-,-,-,53,29,24,1488,433,1055,1285,365,920,721,261,460,564,104,460,203,68,135,2,2,-,15,9,6,1554,469,1085
5,13208,1320800800,調布市,調布市国領町,,調布市国領町,2,1300,法人でない団体,26,20,6,-,-,-,-,-,-,1,1,-,25,19,6,25,19,6,1,1,-,24,18,6,-,-,-,-,-,-,-,-,-,26,20,6
6,13208,1320800801,調布市,調布市国領町,１丁目,調布市国領町１丁目,1,1000,民営,750,433,317,36,29,7,9,2,7,70,50,20,635,352,283,601,337,264,376,257,119,225,80,145,34,15,19,1,1,-,10,9,1,759,441,318
6,13208,1320800801,調布市,調布市国領町,１丁目,調布市国領町１丁目,2,1100,個人,87,46,41,36,29,7,9,2,7,-,-,-,42,15,27,35,12,23,22,7,15,13,5,8,7,3,4,-,-,-,-,-,-,87,46,41
6,13208,1320800801,調布市,調布市国領町,１丁目,調布市国領町１丁目,3,1210,会社,614,365,249,-,-,-,-,-,-,66,48,18,548,317,231,521,305,216,319,231,88,202,74,128,27,12,15,1,1,-,10,9,1,623,373,250
6,13208,1320800801,調布市,調布市国領町,１丁目,調布市国領町１丁目,3,1220,会社以外の法人,49,22,27,-,-,-,-,-,-,4,2,2,45,20,25,45,20,25,35,19,16,10,1,9,-,-,-,-,-,-,-,-,-,49,22,27
6,13208,1320800801,調布市,調布市国領町,１丁目,調布市国領町１丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800802,調布市,調布市国領町,２丁目,調布市国領町２丁目,1,1000,民営,1158,471,687,16,11,5,-,-,-,56,32,24,1086,428,658,1068,423,645,358,225,133,710,198,512,18,5,13,6,5,1,40,6,34,1192,472,720
6,13208,1320800802,調布市,調布市国領町,２丁目,調布市国領町２丁目,2,1100,個人,117,64,53,16,11,5,-,-,-,-,-,-,101,53,48,100,53,47,40,18,22,60,35,25,1,-,1,-,-,-,-,-,-,117,64,53
6,13208,1320800802,調布市,調布市国領町,２丁目,調布市国領町２丁目,3,1210,会社,934,369,565,-,-,-,-,-,-,49,27,22,885,342,543,881,338,543,290,199,91,591,139,452,4,4,-,6,5,1,40,6,34,968,370,598
6,13208,1320800802,調布市,調布市国領町,２丁目,調布市国領町２丁目,3,1220,会社以外の法人,82,19,63,-,-,-,-,-,-,7,5,2,75,14,61,62,13,49,27,7,20,35,6,29,13,1,12,-,-,-,-,-,-,82,19,63
6,13208,1320800802,調布市,調布市国領町,２丁目,調布市国領町２丁目,2,1300,法人でない団体,25,19,6,-,-,-,-,-,-,-,-,-,25,19,6,25,19,6,1,1,-,24,18,6,-,-,-,-,-,-,-,-,-,25,19,6
6,13208,1320800803,調布市,調布市国領町,３丁目,調布市国領町３丁目,1,1000,民営,1047,425,622,36,30,6,4,2,2,60,41,19,947,352,595,837,324,513,283,147,136,554,177,377,110,28,82,-,-,-,13,1,12,1060,426,634
6,13208,1320800803,調布市,調布市国領町,３丁目,調布市国領町３丁目,2,1100,個人,110,56,54,36,30,6,4,2,2,-,-,-,70,24,46,61,24,37,28,10,18,33,14,19,9,-,9,-,-,-,-,-,-,110,56,54
6,13208,1320800803,調布市,調布市国領町,３丁目,調布市国領町３丁目,3,1210,会社,615,295,320,-,-,-,-,-,-,46,31,15,569,264,305,531,243,288,136,92,44,395,151,244,38,21,17,-,-,-,11,1,10,626,296,330
6,13208,1320800803,調布市,調布市国領町,３丁目,調布市国領町３丁目,3,1220,会社以外の法人,322,74,248,-,-,-,-,-,-,14,10,4,308,64,244,245,57,188,119,45,74,126,12,114,63,7,56,-,-,-,2,-,2,324,74,250
6,13208,1320800803,調布市,調布市国領町,３丁目,調布市国領町３丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800804,調布市,調布市国領町,４丁目,調布市国領町４丁目,1,1000,民営,1539,639,900,48,31,17,7,1,6,68,47,21,1416,560,856,1336,536,800,860,442,418,476,94,382,80,24,56,30,21,9,74,-,74,1583,618,965
6,13208,1320800804,調布市,調布市国領町,４丁目,調布市国領町４丁目,2,1100,個人,159,63,96,48,31,17,7,1,6,-,-,-,104,31,73,94,28,66,34,11,23,60,17,43,10,3,7,-,-,-,-,-,-,159,63,96
6,13208,1320800804,調布市,調布市国領町,４丁目,調布市国領町４丁目,3,1210,会社,1233,540,693,-,-,-,-,-,-,63,42,21,1170,498,672,1102,479,623,751,406,345,351,73,278,68,19,49,28,19,9,74,-,74,1279,521,758
6,13208,1320800804,調布市,調布市国領町,４丁目,調布市国領町４丁目,3,1220,会社以外の法人,146,35,111,-,-,-,-,-,-,4,4,-,142,31,111,140,29,111,75,25,50,65,4,61,2,2,-,2,2,-,-,-,-,144,33,111
6,13208,1320800804,調布市,調布市国領町,４丁目,調布市国領町４丁目,2,1300,法人でない団体,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-
6,13208,1320800805,調布市,調布市国領町,５丁目,調布市国領町５丁目,1,1000,民営,818,366,452,29,24,5,5,3,2,36,27,9,748,312,436,677,287,390,367,195,172,310,92,218,71,25,46,-,-,-,-,-,-,818,366,452
6,13208,1320800805,調布市,調布市国領町,５丁目,調布市国領町５丁目,2,1100,個人,82,39,43,29,24,5,5,3,2,-,-,-,48,12,36,47,11,36,25,6,19,22,5,17,1,1,-,-,-,-,-,-,-,82,39,43
6,13208,1320800805,調布市,調布市国領町,５丁目,調布市国領町５丁目,3,1210,会社,307,187,120,-,-,-,-,-,-,35,26,9,272,161,111,271,161,110,160,119,41,111,42,69,1,-,1,-,-,-,-,-,-,307,187,120
6,13208,1320800805,調布市,調布市国領町,５丁目,調布市国領町５丁目,3,1220,会社以外の法人,429,140,289,-,-,-,-,-,-,1,1,-,428,139,289,359,115,244,182,70,112,177,45,132,69,24,45,-,-,-,-,-,-,429,140,289
6,13208,1320800805,調布市,調布市国領町,５丁目,調布市国領町５丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13208,1320800806,調布市,調布市国領町,６丁目,調布市国領町６丁目,1,1000,民営,577,266,311,6,3,3,3,-,3,31,14,17,537,249,288,536,249,287,197,170,27,339,79,260,1,-,1,-,-,-,8,8,-,585,274,311
6,13208,1320800806,調布市,調布市国領町,６丁目,調布市国領町６丁目,2,1100,個人,11,4,7,6,3,3,3,-,3,-,-,-,2,1,1,2,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,11,4,7
6,13208,1320800806,調布市,調布市国領町,６丁目,調布市国領町６丁目,3,1210,会社,550,260,290,-,-,-,-,-,-,16,12,4,534,248,286,533,248,285,195,169,26,338,79,259,1,-,1,-,-,-,8,8,-,558,268,290
6,13208,1320800806,調布市,調布市国領町,６丁目,調布市国領町６丁目,3,1220,会社以外の法人,16,2,14,-,-,-,-,-,-,15,2,13,1,-,1,1,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,16,2,14
