地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,4,1646,11097,10910,-,-,-,-,4,1646,11097,10910,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,16,2427,2266,-,-,-,-,2,496,6567,6543,1,1134,2103,2101,-,-,-,-,-,-,-,-,1,16,2427,2266,1,16,2427,2266,-,-,-,-
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,2,505,37218,37185,-,-,-,-,1,102,13597,13579,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,102,13597,13579,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,403,23621,23606
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,13000,13320,35473,14362,7121,7175,15575,5558,5553,5805,18635,8139,423,437,1228,544,2192,2261,6830,2860,620,645,2079,961,1840,1914,6783,3004,108,114,437,202,80,83,307,126,8,8,28,8,4,4,8,4,1,2,6,2,-,-,-,-,4809,4982,15844,6867,5210,5399,17459,7617,5268,5459,17677,7699,5271,5462,17692,7705,326,340,1263,665
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,92,（再掲）企業常用雇用者20人以下,14947,15876,59652,34363,7529,7609,19648,9056,6932,7727,36576,22888,505,529,2253,1407,2543,2727,11233,6557,739,803,3611,2248,2368,2631,13729,8514,176,207,1454,1033,135,165,1073,726,17,21,148,106,5,5,23,17,1,2,6,2,-,-,-,-,5754,6226,27964,16771,6387,6967,32747,20107,6477,7076,33440,20549,6484,7084,33516,20604,486,540,3428,2419
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,93,（再掲）企業常用雇用者50人以下,15407,16890,75671,48707,7547,7636,20149,9534,7325,8594,50366,35181,522,565,2777,1902,2603,2840,13141,8298,769,866,4638,3216,2538,3008,19735,13882,207,289,2674,2022,171,253,2464,1996,23,35,414,301,6,9,80,35,2,4,32,28,-,-,-,-,5984,6714,35807,23860,6707,7671,43934,30143,6825,7842,45720,31517,6834,7857,45858,31630,535,660,5156,3992
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,94,（再掲）企業常用雇用者100人以下,15548,17461,86399,58606,7548,7637,20231,9615,7437,9082,58832,42995,525,578,2999,2112,2610,2860,13588,8730,773,870,4928,3496,2595,3278,24185,17914,215,360,3263,2569,186,299,3519,3012,35,79,1348,1142,7,11,151,105,3,5,115,104,1,1,99,94,6036,6927,39705,27384,6790,8061,50235,35937,6927,8303,53419,38611,6940,8325,53845,38988,563,742,7336,5996
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,95,（再掲）企業常用雇用者200人以下,15632,18004,98951,70395,7548,7637,20231,9615,7503,9543,68713,52367,525,578,2999,2112,2613,2876,14022,9112,773,870,4928,3496,2612,3357,26498,20168,223,382,4447,3716,204,429,6285,5521,43,215,2662,2382,11,41,783,724,5,17,426,408,1,1,99,94,6045,6968,40942,28556,6826,8222,55520,40852,6978,8653,60943,45669,6995,8728,62026,46681,581,824,10007,8413
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,96,（再掲）企業常用雇用者300人以下,15665,18371,107113,78307,7548,7637,20231,9615,7527,9816,74585,58073,525,578,2999,2112,2615,2897,14497,9582,773,870,4928,3496,2617,3428,27606,21266,227,413,5411,4668,213,520,8592,7717,44,218,2956,2666,11,41,783,724,7,64,877,849,2,10,372,359,6049,7024,41885,29489,6842,8366,59375,44656,6999,8870,66091,50669,7016,8945,67174,51681,590,918,12297,10619
4,13115,杉並区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,97,（再掲）企業常用雇用者900人以下,15706,19058,129058,98957,7548,7637,20231,9615,7558,10420,91272,73872,525,578,2999,2112,2615,2897,14497,9582,773,870,4928,3496,2627,3504,32739,26057,227,413,5411,4668,221,718,12542,11635,49,386,5207,4876,13,111,2268,2205,12,154,4399,3913,3,12,718,694,6054,7057,44477,32043,6856,8545,66585,51512,7019,9223,76022,60213,7039,9387,78508,62600,600,1001,17555,15470
4,13115,杉並区,1,A-B,00,000,000,農林漁業,0,00,総数（企業常用雇用者規模）,12,13,79,57,-,-,-,-,11,12,76,55,1,1,1,-,4,4,17,9,-,-,-,-,5,6,31,23,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,49,32,11,12,76,55,11,12,76,55,11,12,76,55,1,1,3,2
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,01,企業常用雇用者0～4人,9,10,30,16,-,-,-,-,8,9,27,14,1,1,1,-,4,4,17,9,-,-,-,-,3,4,9,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,9,27,14,8,9,27,14,8,9,27,14,8,9,27,14,1,1,3,2
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,02,企業常用雇用者5～9人,1,1,9,6,-,-,-,-,1,1,9,6,-,-,-,-,-,-,-,-,-,-,-,-,1,1,9,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,9,6,1,1,9,6,1,1,9,6,1,1,9,6,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,03,企業常用雇用者10～19人,1,1,13,12,-,-,-,-,1,1,13,12,-,-,-,-,-,-,-,-,-,-,-,-,1,1,13,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,13,12,1,1,13,12,1,1,13,12,1,1,13,12,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,04,企業常用雇用者20～29人,1,1,27,23,-,-,-,-,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,27,23,1,1,27,23,1,1,27,23,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,06,企業常用雇用者50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,A-B,00,000,000,農林漁業,9,91,（再掲）企業常用雇用者5人以下,9,10,30,16,-,-,-,-,8,9,27,14,1,1,1,-,4,4,17,9,-,-,-,-,3,4,9,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,9,27,14,8,9,27,14,8,9,27,14,8,9,27,14,1,1,3,2
4,13115,杉並区,1,A-B,00,000,000,農林漁業,9,92,（再掲）企業常用雇用者20人以下,11,12,52,34,-,-,-,-,10,11,49,32,1,1,1,-,4,4,17,9,-,-,-,-,5,6,31,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,49,32,10,11,49,32,10,11,49,32,10,11,49,32,1,1,3,2
4,13115,杉並区,1,A-B,00,000,000,農林漁業,9,93,（再掲）企業常用雇用者50人以下,12,13,79,57,-,-,-,-,11,12,76,55,1,1,1,-,4,4,17,9,-,-,-,-,5,6,31,23,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,49,32,11,12,76,55,11,12,76,55,11,12,76,55,1,1,3,2
4,13115,杉並区,1,A-B,00,000,000,農林漁業,9,94,（再掲）企業常用雇用者100人以下,12,13,79,57,-,-,-,-,11,12,76,55,1,1,1,-,4,4,17,9,-,-,-,-,5,6,31,23,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,49,32,11,12,76,55,11,12,76,55,11,12,76,55,1,1,3,2
4,13115,杉並区,1,A-B,00,000,000,農林漁業,9,95,（再掲）企業常用雇用者200人以下,12,13,79,57,-,-,-,-,11,12,76,55,1,1,1,-,4,4,17,9,-,-,-,-,5,6,31,23,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,49,32,11,12,76,55,11,12,76,55,11,12,76,55,1,1,3,2
4,13115,杉並区,1,A-B,00,000,000,農林漁業,9,96,（再掲）企業常用雇用者300人以下,12,13,79,57,-,-,-,-,11,12,76,55,1,1,1,-,4,4,17,9,-,-,-,-,5,6,31,23,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,49,32,11,12,76,55,11,12,76,55,11,12,76,55,1,1,3,2
4,13115,杉並区,1,A-B,00,000,000,農林漁業,9,97,（再掲）企業常用雇用者900人以下,12,13,79,57,-,-,-,-,11,12,76,55,1,1,1,-,4,4,17,9,-,-,-,-,5,6,31,23,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,49,32,11,12,76,55,11,12,76,55,11,12,76,55,1,1,3,2
4,13115,杉並区,2,A,00,000,000,農業，林業,0,00,総数（企業常用雇用者規模）,12,13,79,57,-,-,-,-,11,12,76,55,1,1,1,-,4,4,17,9,-,-,-,-,5,6,31,23,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,49,32,11,12,76,55,11,12,76,55,11,12,76,55,1,1,3,2
4,13115,杉並区,2,A,00,000,000,農業，林業,1,01,企業常用雇用者0～4人,9,10,30,16,-,-,-,-,8,9,27,14,1,1,1,-,4,4,17,9,-,-,-,-,3,4,9,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,9,27,14,8,9,27,14,8,9,27,14,8,9,27,14,1,1,3,2
4,13115,杉並区,2,A,00,000,000,農業，林業,1,02,企業常用雇用者5～9人,1,1,9,6,-,-,-,-,1,1,9,6,-,-,-,-,-,-,-,-,-,-,-,-,1,1,9,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,9,6,1,1,9,6,1,1,9,6,1,1,9,6,-,-,-,-
4,13115,杉並区,2,A,00,000,000,農業，林業,1,03,企業常用雇用者10～19人,1,1,13,12,-,-,-,-,1,1,13,12,-,-,-,-,-,-,-,-,-,-,-,-,1,1,13,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,13,12,1,1,13,12,1,1,13,12,1,1,13,12,-,-,-,-
4,13115,杉並区,2,A,00,000,000,農業，林業,1,04,企業常用雇用者20～29人,1,1,27,23,-,-,-,-,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,27,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,27,23,1,1,27,23,1,1,27,23,-,-,-,-
4,13115,杉並区,2,A,00,000,000,農業，林業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,A,00,000,000,農業，林業,1,06,企業常用雇用者50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,A,00,000,000,農業，林業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,A,00,000,000,農業，林業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
