地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
6,13115,1311501403,杉並区,杉並区阿佐谷北,３丁目,杉並区阿佐谷北３丁目,9,91,（再掲）資本金1000万円以下,33,195,-,-,-,-,-,-,33,195,-,-,6,53,3,4,-,-,2,4,1,4,12,88,-,-,1,1,3,5,3,31,-,-,-,-,-,-,-,-,2,5
6,13115,1311501403,杉並区,杉並区阿佐谷北,３丁目,杉並区阿佐谷北３丁目,9,92,（再掲）資本金5000万円以下,36,217,-,-,-,-,-,-,36,217,-,-,7,62,3,4,-,-,3,16,1,4,12,88,-,-,2,2,3,5,3,31,-,-,-,-,-,-,-,-,2,5
6,13115,1311501403,杉並区,杉並区阿佐谷北,３丁目,杉並区阿佐谷北３丁目,9,93,（再掲）資本金1億円以下,37,285,-,-,-,-,-,-,37,285,-,-,7,62,3,4,-,-,3,16,1,4,12,88,-,-,2,2,4,73,3,31,-,-,-,-,-,-,-,-,2,5
6,13115,1311501403,杉並区,杉並区阿佐谷北,３丁目,杉並区阿佐谷北３丁目,9,94,（再掲）資本金3億円以下,37,285,-,-,-,-,-,-,37,285,-,-,7,62,3,4,-,-,3,16,1,4,12,88,-,-,2,2,4,73,3,31,-,-,-,-,-,-,-,-,2,5
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,0,00,総数（資本金階級）,42,646,-,-,-,-,-,-,42,646,-,-,12,34,4,12,-,-,1,19,-,-,8,15,1,3,7,40,2,25,1,7,4,488,1,2,-,-,-,-,1,1
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,1,01,資本金300万円未満,4,9,-,-,-,-,-,-,4,9,-,-,1,4,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,1,02,資本金300万～500万円未満,11,44,-,-,-,-,-,-,11,44,-,-,4,12,2,5,-,-,1,19,-,-,2,2,-,-,1,1,-,-,-,-,1,5,-,-,-,-,-,-,-,-
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,1,03,資本金500万～1000万円未満,4,16,-,-,-,-,-,-,4,16,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,12,1,2,-,-,-,-,1,1
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,1,04,資本金1000万～3000万円未満,17,70,-,-,-,-,-,-,17,70,-,-,7,18,1,6,-,-,-,-,-,-,3,6,-,-,4,22,1,11,1,7,-,-,-,-,-,-,-,-,-,-
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,1,05,資本金3000万～5000万円未満,1,4,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,1,06,資本金5000万～1億円未満,2,16,-,-,-,-,-,-,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,1,07,資本金1億～3億円未満,1,468,-,-,-,-,-,-,1,468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,468,-,-,-,-,-,-,-,-
6,13115,1311501404,杉並区,杉並区阿佐谷北,４丁目,杉並区阿佐谷北４丁目,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
