"自治体名","区市町村機関／名称","区市町村機関／住所・電話番号","区市町村機関／緯度","区市町村機関／経度","区市町村機関／座標系","都児童相談所"
"墨田区","墨田区子育て支援総合センター","墨田区京島1-35-9-103マーク・ゼロワン曳舟タワー棟（1階）／03-5630-6351","35.716534","139.819809","JGD2011","墨田児童相談所／03-3632-4631"
"墨田区","墨田区保健所","墨田区吾妻橋1-23-20／03-5608-1111","35.710602","139.801895","JGD2011","墨田児童相談所／03-3632-4631"
"墨田区","墨田区向島保健センター","墨田区東向島5-16-2／03-3611-6135","35.725780","139.821030","JGD2011","墨田児童相談所／03-3632-4631"
"墨田区","墨田区本所保健センター","墨田区東駒形1-6-4／03-3622-9137","35.705597","139.797852","JGD2011","墨田児童相談所／03-3632-4631"
"江東区","江東区南砂子ども家庭支援センター","江東区南砂3-14-1-101／03-5617-7772","35.668919","139.831238","JGD2011","墨田児童相談所／03-3632-4631"
"江東区","江東区保健所","江東区東陽2-1-1／03-3647-5855","35.665688","139.813797","JGD2011","墨田児童相談所／03-3632-4631"
"江東区","城東保健相談所","江東区大島3-1-3／03-3637-6521","35.689461","139.827530","JGD2011","墨田児童相談所／03-3632-4631"
"江東区","深川保健相談所","江東区白河3-4-3-301／03-3641-1181","35.681396","139.805481","JGD2011","墨田児童相談所／03-3632-4631"
"江東区","深川南部保健相談所","江東区枝川1-8-15-102／03-5632-2291","35.654144","139.804626","JGD2011","墨田児童相談所／03-3632-4631"
"江東区","城東南部保健相談所","江東区南砂4-3-10／03-5606-5001","35.674480","139.827759","JGD2011","墨田児童相談所／03-3632-4631"
"品川区","品川区子育て支援センター","品川区平塚2-12-2品川区立家庭あんしんセンター内／03-5749-1032","35.616943","139.712662","JGD2011","品川児童相談所／03-3474-5442"
"品川区","品川区保健所","品川区広町2-1-36／03-5742-9132","35.608299","139.730957","JGD2011","品川児童相談所／03-3474-5442"
"品川区","品川保健センター","品川区北品川3-11-22／03-3474-2000","35.616436","139.739273","JGD2011","品川児童相談所／03-3474-5442"
"品川区","大井保健センター","品川区大井2-27-20／03-3772-2666","35.604183","139.730316","JGD2011","品川児童相談所／03-3474-5442"
"品川区","荏原保健センター","品川区荏原2-9-6／03-3788-2000","35.617012","139.711105","JGD2011","品川児童相談所／03-3474-5442"
"目黒区","目黒区子ども家庭支援センター","目黒区上目黒2-19-15目黒区総合庁舎別館2階／03-3715-2641","35.640465","139.698700","JGD2011","品川児童相談所／03-3474-5442"
"目黒区","目黒区保健所","目黒区上目黒2-19-15／03-5722-9586","35.640465","139.698700","JGD2011","品川児童相談所／03-3474-5442"
"目黒区","碑文谷保健センター","目黒区碑文谷4-16-18／03-3711-6446","35.621521","139.682281","JGD2011","品川児童相談所／03-3474-5442"
"大田区","大田区子ども家庭支援センター","大田区大森北4-16-5／03-5753-7830","35.583511","139.727280","JGD2011","品川児童相談所／03-3474-5442"
"大田区","大田区保健所（保健衛生課）","大田区蒲田5-13-14／03-5744-1262","35.561337","139.716293","JGD2011","品川児童相談所／03-3474-5442"
"大田区","大田区保健所（生活衛生課）","大田区大森西1-12-1／03-5764-0691","35.578598","139.722992","JGD2011","品川児童相談所／03-3474-5442"
"大田区","大田区保健所（健康づくり課）","大田区蒲田5-13-14／03-5744-1661","35.561337","139.716293","JGD2011","品川児童相談所／03-3474-5442"
"大田区","大田区保健所（大森地域健康課）","大田区大森西1-12-1／03-5764-0661","35.578598","139.722992","JGD2011","品川児童相談所／03-3474-5442"
"大田区","大田区保健所（調布地域健康課）","大田区雪谷大塚町4-6／03-3726-4145","35.593246","139.680786","JGD2011","品川児童相談所／03-3474-5442"
"大田区","大田区保健所（蒲田地域健康課）","大田区蒲田本町2-1-1／03-5713-1701","35.558681","139.718399","JGD2011","品川児童相談所／03-3474-5442"
"大田区","大田区保健所（糀谷・羽田地域健康課）","大田区東糀谷1-21-15／03-3743-4161","35.557152","139.739609","JGD2011","品川児童相談所／03-3474-5442"
"世田谷区","世田谷区子ども家庭支援センター／せたがや子ども家庭支援センター","世田谷区世田谷4-22-33区役所第三庁舎／03-5432-2915","35.646301","139.652374","JGD2011","世田谷児童相談所／03-5477-6301"
"世田谷区","世田谷保健所","世田谷区世田谷4-22-35／03-5432-2432","35.646118","139.652161","JGD2011","世田谷児童相談所／03-5477-6301"
"世田谷区","世田谷総合支所（健康づくり課）","世田谷区世田谷4-22-33／03-5432-2893","35.646301","139.652374","JGD2011","世田谷児童相談所／03-5477-6301"
"世田谷区","北沢総合支所（健康づくり課）","世田谷区松原6-3-5北沢保健福祉センター内／03-3323-1731","35.656872","139.653656","JGD2011","世田谷児童相談所／03-5477-6301"
"世田谷区","玉川総合支所（健康づくり課）","世田谷区等々力3-4-1／03-3702-1948","35.608311","139.648712","JGD2011","世田谷児童相談所／03-5477-6301"
"世田谷区","砧総合支所（健康づくり課）","世田谷区成城6-2-1／03-3483-3161","35.641003","139.601028","JGD2011","世田谷児童相談所／03-5477-6301"
"世田谷区","烏山総合支所（健康づくり課）","世田谷区南烏山6-22-14／03-3308-8228","35.669556","139.598145","JGD2011","世田谷児童相談所／03-5477-6301"
"渋谷区","渋谷区子ども家庭支援センター","渋谷区宇田川町5-2渋谷区役所神南分庁舎3階／0120-135-415","35.663448","139.698257","JGD2011","児童相談センター／03-3208-1121"
"渋谷区","渋谷区保健所","渋谷区宇田川町1-1／03-3463-1211","35.663475","139.697189","JGD2011","児童相談センター／03-3208-1121"
"渋谷区","恵比寿保健相談所","渋谷区恵比寿2-27-18／03-3443-6251","35.645233","139.719559","JGD2011","児童相談センター／03-3208-1121"
"渋谷区","幡ヶ谷保健相談所","渋谷区幡ヶ谷3-39-1／03-3374-7591","35.679440","139.672272","JGD2011","児童相談センター／03-3208-1121"
"中野区","中野区子ども家庭支援センター","中野区中野4-8-1中野区役所3階／03-3228-7867","35.707546","139.663818","JGD2011","杉並児童相談所／03-5370-6001"
"中野区","中野区保健所","中野区中野2-17-4／03-3382-6661","35.702740","139.669250","JGD2011","杉並児童相談所／03-5370-6001"
"中野区","中部すこやか福祉センター","中野区中央3-19-1／03-3367-7788","35.700085","139.674225","JGD2011","杉並児童相談所／03-5370-6001"
"中野区","北部すこやか福祉センター","中野区江古田4-31-10／03-3389-4321","35.724762","139.661530","JGD2011","杉並児童相談所／03-5370-6001"
"中野区","南部すこやか福祉センター","中野区弥生町2-41-2／03-3380-5551","35.691418","139.672852","JGD2011","杉並児童相談所／03-5370-6001"
"中野区","鷺宮すこやか福祉センター","中野区鷺宮3-18-15／03-3336-7111","35.723152","139.639343","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","杉並区子ども家庭支援センター","杉並区阿佐谷南1-14-8／03-5929-1901","35.699722","139.636902","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","杉並保健所（地域保健課）","杉並区荻窪5-20-1／03-3391-1355","35.701988","139.620255","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","杉並保健所（生活衛生課）","杉並区荻窪5-20-1／03-3391-1991","35.701988","139.620255","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","杉並保健所（健康推進課）","杉並区荻窪5-20-1／03-3391-1015","35.701988","139.620255","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","杉並保健所（保健予防課）","杉並区荻窪5-20-1／03-3391-1025","35.701988","139.620255","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","荻窪保健センター","杉並区荻窪5-20-1／03-3391-0015","35.701988","139.620255","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","高井戸保健センター","杉並区高井戸東3-20-3／03-3334-4304","35.684624","139.620209","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","高円寺保健センター","杉並区高円寺南3-24-15／03-3311-0116","35.701416","139.645584","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","上井草保健センター","杉並区上井草3-8-19／03-3394-1212","35.719067","139.601654","JGD2011","杉並児童相談所／03-5370-6001"
"杉並区","和泉保健センター","杉並区和泉4-50-6／03-3313-9331","35.682674","139.655685","JGD2011","杉並児童相談所／03-5370-6001"
"豊島区","豊島区東部子ども家庭支援センター","豊島区上池袋2-35-22／03-5980-5275","35.737057","139.718262","JGD2011","児童相談センター／03-3208-1121"
"豊島区","池袋保健所（地域保健課）","豊島区東池袋1-20-9／03-3987-4203","35.731342","139.715378","JGD2011","児童相談センター／03-3208-1121"
"豊島区","池袋保健所（生活衛生課）","豊島区東池袋1-20-9／03-3987-4175","35.731342","139.715378","JGD2011","児童相談センター／03-3208-1121"
"豊島区","池袋保健所（健康推進課）","豊島区東池袋1-20-9／03-3987-4172","35.731342","139.715378","JGD2011","児童相談センター／03-3208-1121"
"豊島区","長崎健康相談所","豊島区長崎3-6-24／03-3957-1191","35.728687","139.688461","JGD2011","児童相談センター／03-3208-1121"
"北区","北区子ども家庭支援センター","北区王子2-7-34／03-3927-0874","35.758350","139.736679","JGD2011","北児童相談所／03-3913-5421"
"北区","北区保健所（生活衛生課）","北区東十条2-7-3／03-3919-0376","35.763081","139.730316","JGD2011","北児童相談所／03-3913-5421"
"北区","北区保健所（保健予防課）","北区東十条2-7-3／03-3919-3101","35.763081","139.730316","JGD2011","北児童相談所／03-3913-5421"
"北区","王子福祉保健センター","北区王子本町1-15-22／03-3908-9087","35.753197","139.734283","JGD2011","北児童相談所／03-3913-5421"
"北区","赤羽福祉保健センター","北区赤羽南1-13-1／03-3903-6481","35.777493","139.723923","JGD2011","北児童相談所／03-3913-5421"
"北区","滝野川福祉保健センター","北区西ヶ原1-19-12／03-3915-0186","35.742912","139.747589","JGD2011","北児童相談所／03-3913-5421"
"荒川区","荒川区子ども家庭支援センター","荒川区荒川5-12-10／03-3805-5523","35.739613","139.778305","JGD2011","北児童相談所／03-3913-5421"
"荒川区","荒川区保健所（生活衛生課）","荒川区荒川2-11-1／03-3802-3111","35.736961","139.783173","JGD2011","北児童相談所／03-3913-5421"
"荒川区","荒川区保健所（健康推進課）","荒川区荒川2-11-1／03-3802-3111","35.736961","139.783173","JGD2011","北児童相談所／03-3913-5421"
"荒川区","荒川区保健所（保健予防課）","荒川区荒川2-11-1／03-3802-3111","35.736961","139.783173","JGD2011","北児童相談所／03-3913-5421"
"板橋区","板橋区子ども家庭支援センター","板橋区栄町36-1板橋区立グリーンホール3階／03-3579-2656","35.750931","139.705063","JGD2011","北児童相談所／03-3913-5421"
"板橋区","板橋区保健所（健康推進課）","板橋区板橋2-66-1／03-3579-2302","35.750694","139.709503","JGD2011","北児童相談所／03-3913-5421"
"板橋区","板橋区保健所（生活衛生課）","板橋区大山東町32-15／03-3579-2332","35.750546","139.708221","JGD2011","北児童相談所／03-3913-5421"
"板橋区","板橋区保健所（予防対策課）","板橋区大山東町32-15／03-3579-2329","35.750546","139.708221","JGD2011","北児童相談所／03-3913-5421"
"板橋区","板橋健康福祉センター","板橋区大山東町32-15／03-3579-2333","35.750546","139.708221","JGD2011","北児童相談所／03-3913-5421"
"板橋区","上板橋健康福祉センター","板橋区桜川3-18-6／03-3937-1041","35.760166","139.675323","JGD2011","北児童相談所／03-3913-5421"
"板橋区","赤塚健康福祉センター","板橋区赤塚1-10-13／03-3979-0511","35.772301","139.647263","JGD2011","北児童相談所／03-3913-5421"
"板橋区","志村健康福祉センター","板橋区蓮根2-5-5／03-3969-3836","35.781204","139.677444","JGD2011","北児童相談所／03-3913-5421"
"板橋区","高島平健康福祉センター","板橋区高島平3-12-18／03-3938-8621","35.787403","139.657867","JGD2011","北児童相談所／03-3913-5421"
"練馬区","練馬区練馬子ども家庭支援センター","練馬区豊玉北6-12-1練馬区役所東庁舎4階／03-3993-8155","35.735710","139.651672","JGD2011","児童相談センター／03-3208-1121"
"練馬区","練馬区保健所（生活衛生課）","練馬区豊玉北6-12-1／03-5984-2483","35.735710","139.651672","JGD2011","児童相談センター／03-3208-1121"
"練馬区","練馬区保健所（保健予防課）","練馬区豊玉北6-12-1／03-5984-2484","35.735710","139.651672","JGD2011","児童相談センター／03-3208-1121"
"練馬区","豊玉保健相談所","練馬区豊玉北5-15-19／03-3992-1188","35.735954","139.655090","JGD2011","児童相談センター／03-3208-1121"
"練馬区","北保健相談所","練馬区北町8-2-11／03-3931-1347","35.764168","139.650726","JGD2011","児童相談センター／03-3208-1121"
"練馬区","光が丘保健相談所","練馬区光が丘2-9-6／03-5997-7722","35.759140","139.630356","JGD2011","児童相談センター／03-3208-1121"
"練馬区","石神井保健相談所","練馬区石神井町7-3-28／03-3996-0634","35.744770","139.601196","JGD2011","児童相談センター／03-3208-1121"
"練馬区","大泉保健相談所","練馬区大泉学園町5-8-8／03-3921-0217","35.767048","139.586395","JGD2011","児童相談センター／03-3208-1121"
"練馬区","関保健相談所","練馬区関町東1-27-4／03-3929-5381","35.726334","139.581268","JGD2011","児童相談センター／03-3208-1121"
"足立区","足立区こども支援センターげんき","足立区梅島3-28-8／03-3852-3535","35.775742","139.792709","JGD2011","足立児童相談所／03-3854-1181"
"足立区","足立保健所（生活衛生課）","足立区中央本町1-5-3／03-3880-5361","35.771118","139.803574","JGD2011","足立児童相談所／03-3854-1181"
"足立区","足立保健所（保健予防課）","足立区中央本町1-17-1／03-3880-5892","35.775124","139.805023","JGD2011","足立児童相談所／03-3854-1181"
"足立区","足立保健所（健康づくり課）","足立区中央本町1-17-1／03-3880-5121","35.775124","139.805023","JGD2011","足立児童相談所／03-3854-1181"
"足立区","竹の塚保健総合センター","足立区西竹の塚1-11-2／03-3855-5082","35.792786","139.789124","JGD2011","足立児童相談所／03-3854-1181"
"足立区","江北保健総合センター","足立区西新井本町2-30-40／03-3896-4004","35.776131","139.771713","JGD2011","足立児童相談所／03-3854-1181"
"足立区","千住保健総合センター","足立区千住仲町19-3／03-3888-4277","35.746437","139.801193","JGD2011","足立児童相談所／03-3854-1181"
"足立区","東和保健総合センター","足立区東和3-12-9／03-3606-4171","35.771023","139.839294","JGD2011","足立児童相談所／03-3854-1181"
"足立区","中央本町保健総合センター","足立区中央本町1-5-3／03-3880-5351","35.771118","139.803574","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","葛飾区子ども総合センター","葛飾区青戸4-15-14／03-3602-1386","35.751595","139.850891","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","葛飾区保健所","葛飾区青戸4-15-14／03-3602-1222","35.751595","139.850891","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","葛飾区保健所（地域保健課）","葛飾区青戸4-15-14／03-3602-1231","35.751595","139.850891","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","葛飾区保健所（生活衛生課）","葛飾区青戸4-15-14／03-3602-1242","35.751595","139.850891","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","葛飾区保健所（健康推進課）","葛飾区青戸4-15-14／03-3602-1268","35.751595","139.850891","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","葛飾区保健所（保健予防課）","葛飾区青戸4-15-14／03-3602-1274","35.751595","139.850891","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","青戸保健センター","葛飾区青戸4-15-14／03-3602-1284","35.751595","139.850891","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","金町保健センター","葛飾区金町4-18-19／03-3607-4141","35.764519","139.865417","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","小菅保健センター","葛飾区小菅2-19-21／03-3602-8403","35.750057","139.825867","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","新小岩保健センター","葛飾区西新小岩4-21-12／03-3696-3781","35.721821","139.852249","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","高砂保健センター","葛飾区高砂3-26-9／03-3672-8135","35.748463","139.870514","JGD2011","足立児童相談所／03-3854-1181"
"葛飾区","水元保健センター","葛飾区東水元1-7-3／03-3627-1911","35.778809","139.867294","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","江戸川区子ども家庭支援センター","江戸川区船堀4-2-5勤労福祉会館1階／03-3877-2460","35.685486","139.864838","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","江戸川保健所（生活衛生課）","江戸川区東小岩3-23-3／03-3658-3177","35.733902","139.893646","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","江戸川保健所（保健予防課）","江戸川区中央4-24-19／03-5661-2464","35.709316","139.868256","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","中央健康サポートセンター","江戸川区中央4-24-19／03-5661-2467","35.709316","139.868256","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","葛西健康サポートセンター","江戸川区中葛西3-10-1／03-3688-0154","35.665894","139.869385","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","清新町健康サポートセンター","江戸川区清新町1-3-11／03-3878-1221","35.662628","139.855560","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","小松川健康サポートセンター","江戸川区小松川3-6-1／03-3683-5531","35.697018","139.849319","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","なぎさ健康サポートセンター","江戸川区南葛西7-1-27／03-5675-2515","35.645821","139.881348","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","小岩健康サポートセンター","江戸川区東小岩3-23-3／03-3658-3171","35.733902","139.893646","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","東部健康サポートセンター","江戸川区瑞江2-5-7／03-3678-6441","35.694172","139.897446","JGD2011","墨田児童相談所／03-3632-4631"
"江戸川区","鹿骨健康サポートセンター","江戸川区鹿骨1-55-10／03-3678-8711","35.709831","139.890839","JGD2011","墨田児童相談所／03-3632-4631"
"八王子市","八王子市子ども家庭支援センター","八王子市東町5-6クリエイトホール地下1階／042-656-8225","35.658527","139.339554","JGD2011","八王子児童相談所／042-624-1141"
"八王子市","八王子市保健所","八王子市旭町13-18／042-645-5111","35.657326","139.341476","JGD2011","八王子児童相談所／042-624-1141"
"八王子市","八王子市保健センター","八王子市平岡町18-3／042-625-9128","35.663715","139.327057","JGD2011","八王子児童相談所／042-624-1141"
"八王子市","八王子市大横保健福祉センター","八王子市大横町11-35／042-625-6501","35.664471","139.328445","JGD2011","八王子児童相談所／042-624-1141"
"八王子市","八王子市東浅川保健福祉センター","八王子市東浅川町551-1／042-667-1331","35.645088","139.293137","JGD2011","八王子児童相談所／042-624-1141"
"八王子市","八王子市南大沢保健福祉センター","八王子市南大沢2-27／042-679-2205／042-679-2219","35.611881","139.379471","JGD2011","八王子児童相談所／042-624-1141"
"立川市","立川市子ども家庭支援センター","立川市錦町3-2-16／042-528-6871","35.693211","139.419479","JGD2011","立川児童相談所／042-523-1321"
"立川市","立川市健康会館","立川市高松町3-22-9／042-527-3272","35.702969","139.419434","JGD2011","立川児童相談所／042-523-1321"
"武蔵野市","武蔵野市子ども家庭支援センター","武蔵野市緑町2-2-28武蔵野市役所3階／0120-839-002（フリーダイヤル）","35.717499","139.566452","JGD2011","杉並児童相談所／03-5370-6001"
"武蔵野市","武蔵野市立保健センター","武蔵野市吉祥寺北町4-8-10／0422-51-0700","35.713100","139.566345","JGD2011","杉並児童相談所／03-5370-6001"
"三鷹市","三鷹市子ども家庭支援センターのびのびひろば","三鷹市下連雀3-30-12三鷹市中央通りタウンプラザ3階／0422-40-5925","35.698235","139.561203","JGD2011","杉並児童相談所／03-5370-6001"
"三鷹市","三鷹市総合保健センター","三鷹市新川6-35-28／0422-46-3254","35.683281","139.563385","JGD2011","杉並児童相談所／03-5370-6001"
"青梅市","青梅市子ども家庭支援センター","青梅市東青梅1-11-1青梅市役所3階／0428-24-2126","35.788086","139.275269","JGD2011","立川児童相談所／042-523-1321"
"青梅市","青梅市健康センター","青梅市東青梅1-174-1／0428-23-2191","35.787659","139.272736","JGD2011","立川児童相談所／042-523-1321"
"府中市","府中市子ども家庭支援センター","府中市宮町1-50くるる3階／042-354-8701","35.671555","139.480728","JGD2011","多摩児童相談所／042-372-5600"
"府中市","府中市保健センター","府中市府中町2-25／042-368-5311","35.675854","139.482697","JGD2011","多摩児童相談所／042-372-5600"
"府中市","府中市保健センター分館","府中市府中町1-30／042-368-6510","35.675854","139.480087","JGD2011","多摩児童相談所／042-372-5600"
"昭島市","昭島市子ども家庭支援センター","昭島市田中町1-17-1昭島市役所3階／042-543-9046","35.705971","139.354507","JGD2011","立川児童相談所／042-523-1321"
"昭島市","昭島市保健福祉センター「あいぽっく」","昭島市昭和町4-7-1／042-544-5126","35.711014","139.363541","JGD2011","立川児童相談所／042-523-1321"
"調布市","調布市子ども家庭支援センターすこやか","調布市国領町3-1-38ココスクエア2階／042-481-7731","35.649574","139.558685","JGD2011","多摩児童相談所／042-372-5600"
"調布市","調布市保健センター","調布市小島町2-33-1／042-441-6100","35.651470","139.541443","JGD2011","多摩児童相談所／042-372-5600"
"町田市","町田市子ども家庭支援センター","町田市森野2-2-22町田市役所2階／042-724-4419","35.547039","139.438141","JGD2011","八王子児童相談所／042-624-1141"
"町田市","町田市保健所","町田市中町2-13-3／042-722-0621","35.551147","139.443542","JGD2011","八王子児童相談所／042-624-1141"
"町田市","町田市健康福祉会館","町田市原町田5-8-21／042-725-5471","35.545822","139.449951","JGD2011","八王子児童相談所／042-624-1141"
"町田市","町田市健康福祉会館鶴川分館","町田市大蔵町1981-4／042-736-1600","35.588741","139.467377","JGD2011","八王子児童相談所／042-624-1141"
"小金井市","小金井市子ども家庭支援センター","小金井市貫井北町5-18-18保健センター1階／042-321-3146","35.702000","139.490250","JGD2011","小平児童相談所0424-67-3711"
"小金井市","小金井市保健センター","小金井市貫井北町5-18-18／042-321-1240","35.702000","139.490250","JGD2011","小平児童相談所0424-67-3711"
"小金井市","小金井市保健会場","小金井市中町4-15-14小金井市福祉会館５Ｆ／-","35.698227","139.507767","JGD2011","小平児童相談所0424-67-3711"
"小平市","小平市子ども家庭支援センター","小平市小川東町4-2-1小平元気村おがわ東2階／042-348-2102","35.739990","139.474518","JGD2011","小平児童相談所0424-67-3711"
"小平市","小平市健康センター","小平市学園東町1-19-12／042-346-3700","35.727299","139.477875","JGD2011","小平児童相談所0424-67-3711"
"日野市","日野市子ども家庭支援センター","日野市高幡1009-4京王アンフィール高幡3階／042-599-6670","35.660946","139.414429","JGD2011","八王子児童相談所／042-624-1141"
"日野市","日野市生活・保健センター","日野市日野本町1-6-2／042-581-4111","35.675922","139.400253","JGD2011","八王子児童相談所／042-624-1141"
"東村山市","東村山市子ども家庭支援センター","東村山市本町1-2-3いきいきプラザ3階／042-390-2271","35.754490","139.468414","JGD2011","小平児童相談所0424-67-3711"
"東村山市","東村山市保健福祉総合センター「いきいきプラザ」","東村山市本町1-2-3／042-393-5111","35.754490","139.468414","JGD2011","小平児童相談所0424-67-3711"
"国分寺市","国分寺市子ども家庭支援センター","国分寺市光町3-13-20／042-572-8138","35.708000","139.442963","JGD2011","小平児童相談所0424-67-3711"
"国分寺市","国分寺市ひかり保健センター","国分寺市光町3-13-20／－","35.708000","139.442963","JGD2011","小平児童相談所0424-67-3711"
"国分寺市","国分寺市いずみ保健センター","国分寺市泉町2-3-8／042-321-1801","35.696209","139.468216","JGD2011","小平児童相談所0424-67-3711"
"国立市","国立市子ども家庭支援センター","国立市富士見台3-21-1／042-573-0965","35.685879","139.435150","JGD2011","立川児童相談所／042-523-1321"
"国立市","国立市保健センター","国立市富士見台3-16-5／042-572-6111","35.686199","139.436752","JGD2011","立川児童相談所／042-523-1321"
"国立市","国立市保健センター（分室）","国立市富士見台3-21-1／042-572-6111","35.685879","139.435150","JGD2011","立川児童相談所／042-523-1321"
"福生市","福生市子ども家庭支援センター","福生市北田園2-5-7子ども応援館1階／042-539-2555","35.734287","139.323090","JGD2011","立川児童相談所／042-523-1321"
"福生市","福生市保健センター","福生市大字福生2125-3／042-552-0061","35.743938","139.332703","JGD2011","立川児童相談所／042-523-1321"
"狛江市","狛江市子ども家庭支援センター","狛江市岩戸南3-15-1岩戸児童センター2階／03-5438-6605","35.629326","139.587936","JGD2011","世田谷児童相談所／03-5477-6301"
"狛江市","狛江市保健センター（あいとぴあセンター）","狛江市元和泉2-35-1／03-3488-1181","35.633400","139.567413","JGD2011","世田谷児童相談所／03-5477-6301"
"東大和市","東大和市子ども家庭支援センター","東大和市立野1-1034-2／042-565-3651","35.744282","139.423111","JGD2011","小平児童相談所0424-67-3711"
"東大和市","東大和市立保健センター","東大和市中央3-918-1／042-565-5211","35.745922","139.427505","JGD2011","小平児童相談所0424-67-3711"
"清瀬市","清瀬市子ども家庭支援センター","清瀬市中清戸3-235-5清瀬市児童センター内／042-495-7701","35.777122","139.531647","JGD2011","小平児童相談所0424-67-3711"
"清瀬市","清瀬市健康センター","清瀬市中里5-842／042-492-5111","35.785568","139.526550","JGD2011","小平児童相談所0424-67-3711"
