項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,新聞,2118,0.6,-2.4,2058,0.8,1936,0.7,1897,0.8,2185,0.7,2101,0.6,2050,0.5,2595,0.6
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,440,0.1,-63.6,-,-,-,-,-,-,-,-,1490,0.4,1289,0.3,308,0.1
2,1,私立高校,3308,1,111,-,-,868,0.3,2384,1,8977,3,3402,0.9,3119,0.7,4335,1
2,1,私立大学,939,0.3,96,-,-,-,-,-,-,-,-,6648,1.8,-,-,-,-
2,1,幼児教育費用,3534,1.1,-15.3,1606,0.6,3347,1.2,4812,2.1,2627,0.9,2750,0.7,4105,1,5440,1.2
2,1,民営家賃,14325,4.4,-6.4,25443,10.1,8801,3.2,19053,8.3,5504,1.8,18265,4.8,19789,4.7,3581,0.8
2,1,地代,1046,0.3,-38.1,-,-,-,-,-,-,755,0.3,-,-,-,-,6493,1.5
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年6月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
