項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,バス通勤定期代,194,0.1,-7.2,249,0.3,136,0.1,315,0.2,151,0.1,180,0.1,328,0.1,-,-
1,1,タクシー代,696,0.2,-16,153,0.2,374,0.2,386,0.2,734,0.3,1100,0.4,755,0.2,1359,0.2
1,1,航空運賃,465,0.1,-10.9,-,-,150,0.1,1153,0.6,-,-,-,-,1173,0.3,786,0.1
1,1,郵便料,221,0.1,53.5,107,0.1,129,0.1,212,0.1,186,0.1,317,0.1,370,0.1,224,0
1,1,固定電話通信料,1676,0.5,-24.8,998,1,1545,1,1585,0.8,1575,0.6,2086,0.7,1777,0.5,2159,0.3
1,1,移動電話通信料,8896,2.8,-8.2,2259,2.3,6368,4.1,7104,3.6,8873,3.6,10887,3.5,11863,3,14848,1.8
1,1,ＮＨＫ放送受信料,899,0.3,-6.2,336,0.3,679,0.4,1141,0.6,566,0.2,1182,0.4,316,0.1,2062,0.2
1,1,ケーブルテレビ放送受信料,1365,0.4,21.3,382,0.4,1093,0.7,1311,0.7,1546,0.6,1568,0.5,2166,0.6,1490,0.2
1,1,他の放送受信料,225,0.1,90.7,86,0.1,-,-,155,0.1,332,0.1,323,0.1,441,0.1,237,0
1,1,国公立小学校,185,0.1,-23.6,104,0.1,208,0.1,337,0.2,119,0,154,0.1,242,0.1,136,0
1,1,国公立中学校,126,0,-54,-,-,-,-,-,-,-,-,233,0.1,436,0.1,213,0
1,1,国公立高校,128,0,-71.6,-,-,-,-,-,-,90,0,620,0.2,-,-,184,0
1,1,国公立大学,740,0.2,173.1,-,-,-,-,-,-,-,-,480,0.2,280,0.1,4390,0.5
1,1,たばこ,1132,0.4,42.9,154,0.2,980,0.6,1314,0.7,1327,0.5,1396,0.5,989,0.3,1752,0.2
2,0,準公共料金等,34434,10.7,-8.6,3623,3.7,9517,6.1,16406,8.2,21978,8.9,28937,9.4,31878,8.2,127875,15.2
2,1,牛乳,1503,0.5,2,1080,1.1,1545,1,1309,0.7,1469,0.6,1706,0.6,1504,0.4,1899,0.2
2,1,灯油,6,0,20,-,-,-,-,-,-,44,0,-,-,-,-,-,-
2,1,プロパンガス,235,0.1,-6.4,192,0.2,186,0.1,195,0.1,312,0.1,252,0.1,467,0.1,40,0
2,1,理髪料,432,0.1,17.7,222,0.2,198,0.1,269,0.1,638,0.3,417,0.1,545,0.1,727,0.1
2,1,パーマネント代,285,0.1,-23,53,0.1,248,0.2,230,0.1,222,0.1,361,0.1,763,0.2,121,0
2,1,洗濯代,574,0.2,-17.2,74,0.1,220,0.1,166,0.1,503,0.2,243,0.1,977,0.3,1827,0.2
2,1,新聞,2531,0.8,-4.1,1795,1.8,1998,1.3,2643,1.3,2464,1,2821,0.9,2878,0.7,3117,0.4
2,1,私立小学校,513,0.2,-56.3,-,-,-,-,-,-,-,-,-,-,-,-,3565,0.4
2,1,私立中学校,1165,0.4,-44.2,-,-,-,-,26,0,-,-,-,-,947,0.2,7135,0.8
2,1,私立高校,2656,0.8,21.4,-,-,-,-,-,-,-,-,-,-,913,0.2,17554,2.1
2,1,私立大学,10331,3.2,-6.9,-,-,-,-,360,0.2,-,-,-,-,239,0.1,71203,8.5
2,1,幼児教育費用,1682,0.5,-32.3,206,0.2,999,0.6,1480,0.7,2140,0.9,3220,1,1970,0.5,1752,0.2
2,1,民営家賃,11952,3.7,-2.8,-,-,4122,2.7,8273,4.1,13750,5.6,18710,6.1,19786,5.1,18933,2.2
2,1,地代,568,0.2,2.3,-,-,-,-,1455,0.7,437,0.2,1207,0.4,890,0.2,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年9月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
