項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,国公立大学,504,0.1,-79.7,-,-,-,-,-,-,-,-,3470,1,-,-,-,-
1,1,たばこ,1434,0.4,49.1,533,0.2,1795,0.3,1988,0.7,1002,0.3,1935,0.5,1296,0.3,1465,0.3
2,0,準公共料金等,32606,8.6,-22.3,8938,4,36191,6.3,27693,9.7,24778,6.9,37698,10.4,57326,13.5,35245,8.2
2,1,牛乳,1320,0.3,-3.2,1084,0.5,1721,0.3,1036,0.4,1215,0.3,1227,0.3,1270,0.3,1681,0.4
2,1,灯油,17,0,54.5,-,-,-,-,-,-,69,0,52,0,-,-,-,-
2,1,プロパンガス,381,0.1,-25.3,342,0.2,550,0.1,501,0.2,520,0.1,340,0.1,-,-,409,0.1
2,1,理髪料,446,0.1,13.2,270,0.1,813,0.1,104,0,486,0.1,417,0.1,457,0.1,566,0.1
2,1,パーマネント代,311,0.1,-3.7,539,0.2,-,-,128,0,164,0,148,0,244,0.1,955,0.2
2,1,洗濯代,1454,0.4,-12.9,1181,0.5,1718,0.3,530,0.2,1566,0.4,751,0.2,1062,0.2,3351,0.8
2,1,新聞,2123,0.6,-12.5,1908,0.9,2381,0.4,1488,0.5,1715,0.5,1885,0.5,2616,0.6,2861,0.7
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立高校,4385,1.2,-49.9,-,-,-,-,931,0.3,463,0.1,2549,0.7,20568,4.8,6242,1.4
2,1,私立大学,4546,1.2,-41.7,-,-,10686,1.9,-,-,-,-,-,-,13988,3.3,7130,1.7
2,1,幼児教育費用,3446,0.9,38.6,758,0.3,1254,0.2,2439,0.9,6869,1.9,5636,1.6,2131,0.5,4960,1.2
2,1,民営家賃,13980,3.7,-3.5,2219,1,17068,3,20536,7.2,10958,3.1,24693,6.8,14988,3.5,7091,1.6
2,1,地代,197,0.1,-44.5,637,0.3,-,-,-,-,754,0.2,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年5月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
