区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,教養娯楽,44150,15.1,-1.5,7780,8,15058,9.5,24434,12.3,31705,13.2,43065,14.2,58811,15.1,127684,19.4
2,1,耐久財,2102,0.7,294.4,76,0.1,71,0,327,0.2,1097,0.5,2163,0.7,4264,1.1,6693,1
2,2,半耐久財,4413,1.5,21.8,577,0.6,1846,1.2,1900,1,2589,1.1,3993,1.3,6748,1.7,13190,2
2,3,非耐久財,7179,2.5,11.9,3434,3.5,4321,2.7,5407,2.7,6031,2.5,6948,2.3,8687,2.2,15369,2.3
2,4,サービス,30456,10.4,-11,3693,3.8,8821,5.6,16801,8.5,21987,9.2,29961,9.9,39112,10,92432,14.1
2,0,諸雑費,27372,9.4,9.3,7665,7.9,12424,7.9,18066,9.1,20489,8.5,25476,8.4,33829,8.7,73372,11.2
2,1,耐久財,390,0.1,-69.9,30,0,209,0.1,127,0.1,300,0.1,216,0.1,794,0.2,1051,0.2
2,2,半耐久財,3077,1.1,14.6,614,0.6,1249,0.8,1247,0.6,1574,0.7,3041,1,2995,0.8,10778,1.6
2,3,非耐久財,5458,1.9,2.6,2873,3,2643,1.7,4267,2.1,5165,2.2,5694,1.9,7281,1.9,10251,1.6
2,4,サービス,18447,6.3,17.2,4148,4.3,8324,5.3,12425,6.3,13450,5.6,16525,5.5,22759,5.8,51292,7.8
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年8月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
