項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,医科診療代,3194,0.9,-19.5,1743,1.6,1887,1.1,2840,1.3,3206,1.2,3586,1.1,3229,0.8,5849,0.7
1,1,歯科診療代,1625,0.5,4.3,338,0.3,686,0.4,1498,0.7,583,0.2,2388,0.7,1176,0.3,4699,0.6
1,1,出産入院料,103,0,-69.3,-,-,-,-,-,-,-,-,721,0.2,-,-,-,-
1,1,他の入院料,587,0.2,-38.8,-,-,-,-,424,0.2,9,0,-,-,351,0.1,3315,0.4
1,1,鉄道運賃,2844,0.8,6.3,757,0.7,966,0.6,1710,0.8,2414,0.9,3734,1.1,4038,0.9,6265,0.8
1,1,鉄道通学定期代,373,0.1,17.3,-,-,-,-,155,0.1,-,-,116,0,1305,0.3,1029,0.1
1,1,鉄道通勤定期代,1517,0.5,-23,155,0.1,489,0.3,883,0.4,250,0.1,1881,0.6,3451,0.8,3503,0.4
1,1,バス代,360,0.1,4.3,58,0.1,110,0.1,128,0.1,245,0.1,584,0.2,438,0.1,955,0.1
1,1,バス通学定期代,29,0,-23.7,-,-,-,-,-,-,-,-,38,0,164,0,-,-
1,1,バス通勤定期代,70,0,141.4,-,-,-,-,-,-,134,0,39,0,13,0,301,0
1,1,タクシー代,740,0.2,6,501,0.5,509,0.3,403,0.2,699,0.3,510,0.2,820,0.2,1734,0.2
1,1,航空運賃,1254,0.4,48.4,-,-,-,-,-,-,-,-,218,0.1,2063,0.5,6479,0.8
1,1,郵便料,362,0.1,3.4,82,0.1,310,0.2,241,0.1,255,0.1,346,0.1,386,0.1,910,0.1
1,1,固定電話通信料,2233,0.7,4.8,1309,1.2,1494,0.9,3001,1.3,2365,0.9,2083,0.6,3195,0.8,2176,0.3
1,1,移動電話通信料,9783,2.9,2.1,1830,1.7,6028,3.6,8323,3.7,8353,3.1,10942,3.3,15191,3.6,17746,2.2
1,1,ＮＨＫ放送受信料,1094,0.3,7.6,271,0.3,891,0.5,1523,0.7,681,0.3,551,0.2,2082,0.5,1655,0.2
1,1,ケーブルテレビ放送受信料,1173,0.3,1.6,303,0.3,814,0.5,1512,0.7,1398,0.5,1498,0.4,1083,0.3,1599,0.2
1,1,他の放送受信料,194,0.1,30.2,97,0.1,126,0.1,288,0.1,125,0,155,0,151,0,413,0.1
1,1,国公立小学校,133,0,-7,-,-,45,0,-,-,163,0.1,129,0,231,0.1,359,0
1,1,国公立中学校,116,0,-39.6,-,-,51,0,-,-,11,0,10,0,384,0.1,351,0
1,1,国公立高校,83,0,-63.1,-,-,-,-,14,0,-,-,57,0,56,0,452,0.1
1,1,国公立大学,698,0.2,642.6,-,-,-,-,-,-,-,-,439,0.1,745,0.2,3691,0.5
1,1,たばこ,947,0.3,1,578,0.5,650,0.4,1312,0.6,1115,0.4,835,0.2,885,0.2,1248,0.2
2,0,準公共料金等,29344,8.7,5.2,6482,6,9841,5.9,17439,7.8,27102,10,26602,7.9,38160,9,79476,9.7
2,1,牛乳,1315,0.4,4.4,937,0.9,1102,0.7,1223,0.5,1234,0.5,1521,0.5,1714,0.4,1470,0.2
2,1,灯油,854,0.3,57.3,647,0.6,983,0.6,1212,0.5,974,0.4,890,0.3,484,0.1,787,0.1
2,1,プロパンガス,453,0.1,41.6,346,0.3,672,0.4,317,0.1,692,0.3,214,0.1,814,0.2,115,0
2,1,理髪料,307,0.1,-3.8,75,0.1,121,0.1,293,0.1,445,0.2,307,0.1,466,0.1,438,0.1
2,1,パーマネント代,261,0.1,-29.6,74,0.1,83,0,272,0.1,408,0.2,470,0.1,189,0,330,0
2,1,洗濯代,685,0.2,33.8,35,0,238,0.1,329,0.1,277,0.1,822,0.2,879,0.2,2209,0.3
2,1,新聞,2691,0.8,-4.4,1957,1.8,2431,1.5,2750,1.2,2770,1,2825,0.8,3056,0.7,3043,0.4
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,923,0.3,-37.1,-,-,-,-,-,-,1423,0.5,64,0,962,0.2,3990,0.5
2,1,私立高校,2721,0.8,-12.5,-,-,294,0.2,656,0.3,421,0.2,1002,0.3,2190,0.5,14448,1.8
2,1,私立大学,2690,0.8,-27.5,-,-,-,-,139,0.1,-,-,779,0.2,-,-,17873,2.2
2,1,幼児教育費用,2288,0.7,52,171,0.2,680,0.4,2234,1,2493,0.9,3321,1,2390,0.6,4709,0.6
2,1,民営家賃,12061,3.6,16.7,1668,1.6,2984,1.8,4465,2,14175,5.2,13658,4.1,24126,5.7,23198,2.8
2,1,地代,2095,0.6,110.6,572,0.5,254,0.2,3550,1.6,1790,0.7,730,0.2,889,0.2,6865,0.8
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年1月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
