項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,航空運賃,477,0.1,-17.6,1088,0.4,-,-,1960,0.7,-,-,340,0.1,-,-,-,-
1,1,郵便料,179,0,-41.1,222,0.1,73,0,113,0,264,0.1,116,0,214,0.1,248,0
1,1,固定電話通信料,1520,0.4,-20.9,1357,0.5,1775,0.8,1265,0.4,1166,0.3,1376,0.3,1752,0.5,1941,0.3
1,1,移動電話通信料,12830,3.6,6.3,10866,4.3,8972,4.1,12103,4.1,14647,3.7,14370,3.4,10087,2.8,18675,3.3
1,1,ＮＨＫ放送受信料,1088,0.3,7.2,1205,0.5,1380,0.6,899,0.3,405,0.1,1175,0.3,1071,0.3,1479,0.3
1,1,ケーブルテレビ放送受信料,1149,0.3,-5.5,463,0.2,995,0.5,1604,0.5,986,0.2,934,0.2,1489,0.4,1568,0.3
1,1,他の放送受信料,171,0,-19,95,0,23,0,44,0,280,0.1,11,0,168,0,565,0.1
1,1,国公立小学校,348,0.1,24.3,502,0.2,276,0.1,36,0,72,0,547,0.1,627,0.2,374,0.1
1,1,国公立中学校,230,0.1,-31.5,717,0.3,-,-,193,0.1,308,0.1,-,-,303,0.1,97,0
1,1,国公立高校,1618,0.4,390.3,2938,1.2,-,-,1616,0.5,578,0.1,190,0,2416,0.7,3610,0.6
1,1,国公立大学,2308,0.6,262.9,-,-,809,0.4,-,-,3582,0.9,-,-,-,-,11572,2
1,1,たばこ,780,0.2,-9.3,459,0.2,1197,0.6,2142,0.7,201,0.1,406,0.1,164,0,910,0.2
2,0,準公共料金等,50846,14.1,1.3,34072,13.6,13980,6.4,42417,14.3,65723,16.7,42027,9.9,41074,11.5,115664,20.1
2,1,牛乳,1359,0.4,-6.7,1201,0.5,1175,0.5,1116,0.4,1239,0.3,1053,0.2,1346,0.4,2371,0.4
2,1,灯油,45,0,60.7,83,0,88,0,40,0,54,0,18,0,35,0,-,-
2,1,プロパンガス,211,0.1,-26.7,159,0.1,450,0.2,395,0.1,202,0.1,119,0,7,0,142,0
2,1,理髪料,336,0.1,8.4,128,0.1,175,0.1,258,0.1,425,0.1,370,0.1,680,0.2,314,0.1
2,1,パーマネント代,261,0.1,26.7,105,0,348,0.2,-,-,69,0,332,0.1,435,0.1,531,0.1
2,1,洗濯代,744,0.2,-33.3,529,0.2,693,0.3,414,0.1,1190,0.3,909,0.2,318,0.1,1135,0.2
2,1,新聞,2159,0.6,5.8,2270,0.9,1794,0.8,2023,0.7,1644,0.4,2474,0.6,2512,0.7,2402,0.4
2,1,私立小学校,3756,1,119.4,-,-,-,-,-,-,-,-,-,-,13278,3.7,12889,2.2
2,1,私立中学校,1948,0.5,-61.7,-,-,-,-,-,-,-,-,-,-,-,-,13474,2.3
2,1,私立高校,4112,1.1,-31.6,13692,5.5,-,-,-,-,1653,0.4,8776,2.1,573,0.2,4209,0.7
2,1,私立大学,15010,4.2,58.7,-,-,-,-,20576,6.9,22732,5.8,-,-,8745,2.4,52497,9.1
2,1,幼児教育費用,4447,1.2,26.5,1156,0.5,1177,0.5,3679,1.2,13275,3.4,5532,1.3,4154,1.2,2060,0.4
2,1,民営家賃,16449,4.6,-11.4,14749,5.9,8081,3.7,13917,4.7,23241,5.9,22445,5.3,8929,2.5,23638,4.1
2,1,地代,9,0,-97.8,-,-,-,-,-,-,-,-,-,-,63,0,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年10月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
