項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,理髪料,438,0.1,-9.5,58,0.1,232,0.1,389,0.2,291,0.1,580,0.2,670,0.2,838,0.1
2,1,パーマネント代,374,0.1,12.7,233,0.2,512,0.3,406,0.2,33,0,491,0.2,537,0.1,406,0.1
2,1,洗濯代,474,0.1,-26.2,42,0,250,0.2,494,0.2,481,0.2,341,0.1,700,0.2,1005,0.1
2,1,新聞,2634,0.8,2.7,2056,2,2298,1.4,2584,1.2,2843,1.1,2802,0.9,2758,0.7,3085,0.4
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,126,0,-66,-,-,-,-,-,-,-,-,-,-,197,0,680,0.1
2,1,私立高校,1583,0.5,-27.4,-,-,-,-,-,-,-,-,765,0.2,1199,0.3,9090,1.2
2,1,私立大学,3225,1,119.8,-,-,362,0.2,85,0,-,-,281,0.1,5040,1.2,16764,2.2
2,1,幼児教育費用,1427,0.4,-21.8,-,-,559,0.3,1071,0.5,1037,0.4,2489,0.8,3001,0.7,1814,0.2
2,1,民営家賃,11039,3.4,-3.3,-,-,4790,2.9,9737,4.6,1962,0.7,23761,7.3,21038,5,15787,2.1
2,1,地代,662,0.2,-49.3,129,0.1,1284,0.8,377,0.2,1797,0.7,-,-,-,-,1052,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年8月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
