項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
2,5,1,2,0,魚介類,8007,3,-4.2,8184,3,6948,3.8,7206,3.9,8409,2.8,8541,2.8,4544,2.2
2,6,1,2,1,生鮮魚介,4693,1.8,-6.7,4801,1.8,3951,2.2,4129,2.3,4974,1.7,5047,1.7,2568,1.3
2,6,1,2,2,塩干魚介,1544,0.6,-3.1,1562,0.6,1392,0.8,1415,0.8,1601,0.5,1616,0.5,1177,0.6
2,6,1,2,3,魚肉練製品,582,0.2,-14,594,0.2,590,0.3,614,0.3,579,0.2,587,0.2,343,0.2
2,6,1,2,4,他の魚介加工品,1189,0.4,12.2,1226,0.5,1016,0.6,1048,0.6,1254,0.4,1291,0.4,456,0.2
2,5,1,3,0,肉類,7179,2.7,2.9,7304,2.7,5417,3,5570,3,7846,2.6,7937,2.6,4735,2.3
2,6,1,3,1,生鮮肉,5686,2.1,3.6,5787,2.2,4113,2.3,4236,2.3,6282,2.1,6353,2.1,3717,1.8
2,6,1,3,2,加工肉,1493,0.6,0.6,1517,0.6,1304,0.7,1334,0.7,1564,0.5,1584,0.5,1019,0.5
2,5,1,4,0,乳卵類,4706,1.8,3.9,4768,1.8,4430,2.4,4547,2.5,4810,1.6,4849,1.6,3477,1.7
2,6,1,4,1,牛乳,1712,0.6,6.9,1742,0.6,1575,0.9,1645,0.9,1764,0.6,1778,0.6,1116,0.5
2,6,1,4,2,乳製品,2151,0.8,1.7,2177,0.8,2081,1.1,2097,1.1,2177,0.7,2206,0.7,1648,0.8
2,6,1,4,3,卵,843,0.3,3.7,849,0.3,773,0.4,804,0.4,869,0.3,866,0.3,713,0.3
2,5,1,5,0,野菜・海藻,12407,4.7,-0.7,12617,4.7,10660,5.9,10936,6,13069,4.4,13231,4.4,8287,4.1
2,6,1,5,1,生鮮野菜,8531,3.2,-1.6,8688,3.2,7043,3.9,7237,4,9095,3.1,9218,3.1,5451,2.7
2,6,1,5,2,乾物・海藻,974,0.4,1.9,978,0.4,756,0.4,732,0.4,1057,0.4,1067,0.4,912,0.4
2,6,1,5,3,大豆加工品,1314,0.5,-2.2,1330,0.5,1166,0.6,1229,0.7,1370,0.5,1366,0.5,1006,0.5
2,6,1,5,4,他の野菜・海藻加工品,1588,0.6,4.7,1622,0.6,1695,0.9,1739,0.9,1547,0.5,1579,0.5,918,0.5
2,5,1,6,0,果物,4393,1.7,5.2,4537,1.7,3538,2,3683,2,4716,1.6,4849,1.6,1564,0.8
2,6,1,6,1,生鮮果物,3931,1.5,2.3,4064,1.5,3279,1.8,3448,1.9,4178,1.4,4289,1.4,1334,0.7
2,6,1,6,2,果物加工品,461,0.2,39.3,473,0.2,259,0.1,236,0.1,538,0.2,560,0.2,230,0.1
2,5,1,7,0,油脂・調味料,3782,1.4,1.9,3852,1.4,3014,1.7,3121,1.7,4073,1.4,4119,1.4,2420,1.2
2,6,1,7,1,油脂,388,0.1,0,399,0.1,249,0.1,249,0.1,440,0.1,454,0.2,171,0.1
2,6,1,7,2,調味料,3395,1.3,2.1,3453,1.3,2765,1.5,2872,1.6,3633,1.2,3665,1.2,2250,1.1
2,5,1,8,0,菓子類,5338,2,1.9,5472,2,3848,2.1,3914,2.1,5902,2,6041,2,2710,1.3
2,5,1,9,0,調理食品,10580,4,-0.5,10859,4,9295,5.1,9770,5.3,11067,3.7,11256,3.8,5124,2.5
2,6,1,9,1,主食的調理食品,4260,1.6,-8,4399,1.6,3707,2,3923,2.1,4469,1.5,4573,1.5,1528,0.7
2,6,1,9,2,他の調理食品,6321,2.4,5.3,6460,2.4,5588,3.1,5847,3.2,6598,2.2,6684,2.2,3596,1.8
2,5,1,10,0,飲料,4486,1.7,0.6,4571,1.7,4598,2.5,4699,2.6,4443,1.5,4524,1.5,2804,1.4
2,6,1,10,1,茶類,1340,0.5,-10.5,1389,0.5,1643,0.9,1732,0.9,1226,0.4,1264,0.4,384,0.2
2,6,1,10,2,コーヒー・ココア,776,0.3,5.9,785,0.3,525,0.3,486,0.3,871,0.3,894,0.3,605,0.3
2,6,1,10,3,他の飲料,2369,0.9,6.2,2398,0.9,2430,1.3,2481,1.4,2347,0.8,2367,0.8,1815,0.9
2,5,1,11,0,酒類,4582,1.7,34.2,4747,1.8,3038,1.7,3110,1.7,5167,1.7,5346,1.8,1346,0.7
2,5,1,12,0,外食,9473,3.6,-9.2,9896,3.7,5420,3,5695,3.1,11008,3.7,11432,3.8,1167,0.6
2,6,1,12,1,一般外食,9473,3.6,-8.6,9896,3.7,5420,3,5695,3.1,11008,3.7,11432,3.8,1167,0.6
2,6,1,12,2,学校給食,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,4,2,0,0,住居,13128,4.9,-21.5,8816,3.3,9154,5.1,5306,2.9,14633,4.9,10098,3.4,97679,47.9
2,5,2,1,0,家賃地代,5364,2,-9.6,662,0.2,6182,3.4,2118,1.2,5054,1.7,130,0,97564,47.8
2,5,2,2,0,設備修繕・維持,7764,2.9,-28.1,8154,3,2972,1.6,3189,1.7,9579,3.2,9969,3.3,115,0.1
2,6,2,2,1,設備材料,3162,1.2,13.3,3322,1.2,298,0.2,317,0.2,4246,1.4,4420,1.5,26,0
2,6,2,2,2,工事その他のサービス,4602,1.7,-42.5,4832,1.8,2674,1.5,2872,1.6,5333,1.8,5549,1.9,89,0
2,4,3,0,0,光熱・水道,20472,7.7,10.1,20720,7.7,17181,9.5,17232,9.4,21718,7.3,21994,7.3,15621,7.7
2,5,3,1,0,電気代,8978,3.4,12.1,9110,3.4,6813,3.8,6909,3.8,9798,3.3,9915,3.3,6388,3.1
2,5,3,2,0,ガス代,6647,2.5,12.8,6628,2.5,5403,3,5228,2.9,7118,2.4,7139,2.4,7031,3.4
2,5,3,3,0,他の光熱,118,0,637.5,125,0,223,0.1,241,0.1,79,0,82,0,-,-
2,5,3,4,0,上下水道料,4728,1.8,1.3,4857,1.8,4742,2.6,4854,2.7,4723,1.6,4858,1.6,2202,1.1
2,4,4,0,0,家具・家事用品,7024,2.6,-11,7230,2.7,4862,2.7,5019,2.7,7844,2.6,8038,2.7,2997,1.5
2,5,4,1,0,家庭用耐久財,1150,0.4,-41.3,1209,0.5,379,0.2,409,0.2,1442,0.5,1501,0.5,-,-
2,6,4,1,1,家事用耐久財,553,0.2,-19.4,581,0.2,379,0.2,409,0.2,619,0.2,644,0.2,-,-
2,6,4,1,2,冷暖房用器具,545,0.2,-50.3,573,0.2,-,-,-,-,752,0.3,783,0.3,-,-
2,6,4,1,3,一般家具,52,0,-70.6,54,0,-,-,-,-,71,0,74,0,-,-
2,5,4,2,0,室内装備・装飾品,628,0.2,114.3,659,0.2,275,0.2,290,0.2,762,0.3,793,0.3,35,0
2,5,4,3,0,寝具類,598,0.2,7,598,0.2,574,0.3,589,0.3,607,0.2,601,0.2,609,0.3
2,5,4,4,0,家事雑貨,1518,0.6,-1.7,1591,0.6,1043,0.6,1124,0.6,1698,0.6,1762,0.6,89,0
2,5,4,5,0,家事用消耗品,2627,1,-7,2649,1,2114,1.2,2104,1.1,2822,0.9,2848,1,2206,1.1
2,5,4,6,0,家事サービス,502,0.2,-29.8,525,0.2,477,0.3,503,0.3,512,0.2,533,0.2,58,0
2,4,5,0,0,被服及び履物,8161,3.1,-4.6,8454,3.1,6028,3.3,6334,3.5,8970,3,9229,3.1,2423,1.2
2,5,5,1,0,和服,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,2,0,洋服,1830,0.7,-6.9,1898,0.7,1193,0.7,1193,0.7,2072,0.7,2156,0.7,492,0.2
2,6,5,2,1,男子用洋服,473,0.2,-20.9,472,0.2,197,0.1,119,0.1,578,0.2,602,0.2,492,0.2
2,6,5,2,2,婦人用洋服,1348,0.5,2.4,1417,0.5,995,0.5,1074,0.6,1482,0.5,1543,0.5,-,-
2,6,5,2,3,子供用洋服,8,0,-84.6,9,0,-,-,-,-,12,0,12,0,-,-
2,5,5,3,0,シャツ・セーター類,1644,0.6,-32.8,1688,0.6,1565,0.9,1689,0.9,1674,0.6,1688,0.6,777,0.4
2,6,5,3,1,男子用シャツ・セーター類,583,0.2,-16.6,613,0.2,457,0.3,493,0.3,631,0.2,656,0.2,-,-
2,6,5,3,2,婦人用シャツ・セーター類,1056,0.4,-39.2,1071,0.4,1108,0.6,1195,0.7,1037,0.3,1025,0.3,777,0.4
2,6,5,3,3,子供用シャツ・セーター類,5,0,-54.5,5,0,-,-,-,-,7,0,7,0,-,-
2,5,5,4,0,下着類,1072,0.4,6.1,1109,0.4,1087,0.6,1157,0.6,1066,0.4,1091,0.4,356,0.2
2,6,5,4,1,男子用下着類,408,0.2,-16.6,425,0.2,584,0.3,615,0.3,341,0.1,355,0.1,81,0
2,6,5,4,2,婦人用下着類,664,0.3,27.4,684,0.3,503,0.3,542,0.3,725,0.2,736,0.2,275,0.1
2,6,5,4,3,子供用下着類,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,209,0.1,67.2,219,0.1,108,0.1,117,0.1,247,0.1,256,0.1,13,0
2,5,5,6,0,他の被服,707,0.3,-12.5,736,0.3,575,0.3,611,0.3,758,0.3,782,0.3,145,0.1
2,5,5,7,0,履物類,1489,0.6,101.8,1545,0.6,724,0.4,779,0.4,1779,0.6,1825,0.6,388,0.2
2,5,5,8,0,被服関連サービス,1210,0.5,3.2,1258,0.5,776,0.4,789,0.4,1374,0.5,1430,0.5,253,0.1
2,4,6,0,0,保健医療,18383,6.9,44.3,19080,7.1,12031,6.6,12607,6.9,20789,7,21445,7.2,4730,2.3
2,5,6,1,0,医薬品,2769,1,-3.4,2849,1.1,2185,1.2,2328,1.3,2991,1,3039,1,1211,0.6
2,5,6,2,0,健康保持用摂取品,944,0.4,-53.6,959,0.4,1156,0.6,1125,0.6,863,0.3,899,0.3,642,0.3
2,5,6,3,0,保健医療用品・器具,932,0.4,-36,963,0.4,450,0.2,470,0.3,1115,0.4,1143,0.4,327,0.2
2,5,6,4,0,保健医療サービス,13738,5.2,115.2,14309,5.3,8239,4.5,8684,4.7,15821,5.3,16364,5.5,2549,1.2
2,4,7,0,0,交通・通信,25411,9.6,6.8,25983,9.7,19966,11,20673,11.3,27474,9.2,27923,9.3,14205,7
2,5,7,1,0,交通,4351,1.6,-21.8,4486,1.7,2696,1.5,2854,1.6,4977,1.7,5083,1.7,1692,0.8
2,5,7,2,0,自動車等関係費,10366,3.9,3.8,10729,4,9360,5.2,9968,5.4,10747,3.6,11008,3.7,3247,1.6
2,6,7,2,1,自動車等購入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,163,0.1,-76.1,171,0.1,-,-,-,-,225,0.1,234,0.1,-,-
2,6,7,2,3,自動車等維持,10203,3.8,42.2,10558,3.9,9360,5.2,9968,5.4,10523,3.5,10774,3.6,3247,1.6
2,5,7,3,0,通信,10695,4,29.9,10767,4,7909,4.4,7851,4.3,11749,4,11833,3.9,9265,4.5
2,4,8,0,0,教育,3021,1.1,...,3176,1.2,-,-,-,-,4166,1.4,4336,1.4,-,-
2,5,8,1,0,授業料等,2963,1.1,...,3114,1.2,-,-,-,-,4085,1.4,4252,1.4,-,-
2,5,8,2,0,教科書・学習参考教材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,8,3,0,補習教育,58,0,34.9,61,0,-,-,-,-,80,0,84,0,-,-
2,4,9,0,0,教養娯楽,33633,12.7,2.6,34791,13,14534,8,15052,8.2,40866,13.7,42004,14,10912,5.4
2,5,9,1,0,教養娯楽用耐久財,3159,1.2,97.3,3297,1.2,1850,1,1996,1.1,3655,1.2,3773,1.3,454,0.2
2,5,9,2,0,教養娯楽用品,5356,2,17.3,5504,2,3137,1.7,3170,1.7,6197,2.1,6357,2.1,2455,1.2
2,5,9,3,0,書籍・他の印刷物,4955,1.9,9.7,5022,1.9,3774,2.1,3967,2.2,5402,1.8,5408,1.8,3629,1.8
2,5,9,4,0,教養娯楽サービス,20162,7.6,-8.8,20968,7.8,5773,3.2,5920,3.2,25612,8.6,26466,8.8,4373,2.1
2,6,9,4,1,宿泊料,823,0.3,-74.2,865,0.3,-,-,-,-,1135,0.4,1181,0.4,-,-
2,6,9,4,2,パック旅行費,6815,2.6,-11,7163,2.7,417,0.2,450,0.2,9239,3.1,9616,3.2,-,-
2,6,9,4,3,月謝類,1649,0.6,13.3,1673,0.6,981,0.5,1058,0.6,1902,0.6,1898,0.6,1166,0.6
2,6,9,4,4,他の教養娯楽サービス,10875,4.1,10.8,11266,4.2,4376,2.4,4412,2.4,13337,4.5,13771,4.6,3207,1.6
2,4,10,0,0,その他の消費支出,54557,20.6,12.7,56698,21.1,31003,17.1,32192,17.6,63477,21.4,65653,21.9,12574,6.2
2,5,10,1,0,諸雑費,18858,7.1,-24.4,19386,7.2,13369,7.4,13362,7.3,20936,7,21587,7.2,8496,4.2
2,6,10,1,1,理美容サービス,3624,1.4,0.6,3752,1.4,2430,1.3,2501,1.4,4076,1.4,4209,1.4,1111,0.5
2,6,10,1,2,理美容用品,2929,1.1,-21.8,3021,1.1,2197,1.2,2291,1.3,3206,1.1,3288,1.1,1122,0.6
2,6,10,1,3,身の回り用品,922,0.3,-10.1,930,0.3,1034,0.6,978,0.5,879,0.3,913,0.3,755,0.4
2,6,10,1,4,たばこ,959,0.4,16.8,837,0.3,1414,0.8,931,0.5,787,0.3,802,0.3,3364,1.6
2,6,10,1,5,他の諸雑費,10424,3.9,-33.8,10847,4,6295,3.5,6662,3.6,11989,4,12376,4.1,2144,1.1
2,5,10,2,0,こづかい,6749,2.5,34.3,7094,2.6,2631,1.5,2839,1.6,8309,2.8,8648,2.9,-,-
2,5,10,3,0,交際費,24963,9.4,42,26028,9.7,14260,7.9,15190,8.3,29016,9.8,29988,10,4078,2
2,6,10,3,1,食料,7165,2.7,27,7453,2.8,5776,3.2,6086,3.3,7691,2.6,7952,2.7,1529,0.7
2,6,10,3,2,家具・家事用品,168,0.1,78.7,177,0.1,-,-,-,-,232,0.1,242,0.1,-,-
2,6,10,3,3,被服及び履物,908,0.3,29.9,954,0.4,1525,0.8,1645,0.9,674,0.2,702,0.2,-,-
2,6,10,3,4,教養娯楽,5153,1.9,132,5415,2,417,0.2,450,0.2,6946,2.3,7230,2.4,-,-
2,6,10,3,5,他の物品サービス,388,0.1,-27.1,408,0.2,85,0,91,0,503,0.2,523,0.2,-,-
2,6,10,3,6,贈与金,8234,3.1,34,8562,3.2,3136,1.7,3383,1.8,10165,3.4,10455,3.5,1802,0.9
2,6,10,3,7,他の交際費,2946,1.1,31.1,3059,1.1,3321,1.8,3534,1.9,2804,0.9,2885,1,747,0.4
2,5,10,4,0,仕送り金,3988,1.5,362.6,4191,1.6,743,0.4,801,0.4,5216,1.8,5429,1.8,-,-
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,5649,2.1,...,5927,2.2,114,0.1,98,0.1,7746,2.6,8057,2.7,197,0.1
2,3,0,0,0,（再掲）教養娯楽関係費,41529,15.6,6.9,43047,16,16929,9.3,17605,9.6,50845,17.1,52344,17.5,11753,5.8
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,12222,4.6,74.4,12753,4.7,3879,2.1,4185,2.3,15382,5.2,15884,5.3,1802,0.9
2,3,0,0,0,（再掲）経常消費支出,203540,76.7,7.7,203884,75.9,156862,86.6,157339,85.9,221218,74.4,220892,73.7,196796,96.5
2,3,0,0,0,（再掲）情報通信関係費,15248,5.7,26.1,15445,5.8,10835,6,10884,5.9,16919,5.7,17111,5.7,11384,5.6
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,240055,90.4,7.1,246971,92,168186,92.8,173590,94.8,267273,89.9,273784,91.3,104447,51.2
2,2,0,0,0,その他の実支出,33902,-,15.6,35600,-,24892,-,26738,-,37314,-,38838,-,606,-
2,3,0,0,0,直接税,27277,-,25.7,28668,-,17317,-,18682,-,31049,-,32317,-,-,-
2,4,0,0,0,勤労所得税,77,-,-73.8,81,-,-,-,-,-,106,-,110,-,-,-
2,4,0,0,0,個人住民税,152,-,-81,160,-,-,-,-,-,210,-,218,-,-,-
2,4,0,0,0,他の税,27048,-,31.2,28428,-,17317,-,18682,-,30733,-,31989,-,-,-
2,3,0,0,0,社会保険料,6625,-,-13.2,6931,-,7575,-,8057,-,6265,-,6520,-,606,-
2,4,0,0,0,公的年金保険料,3565,-,-33,3747,-,4845,-,5227,-,3080,-,3206,-,-,-
2,4,0,0,0,健康保険料,2490,-,16.6,2616,-,1385,-,1494,-,2908,-,3026,-,-,-
2,4,0,0,0,介護保険料,567,-,268.2,565,-,1345,-,1335,-,273,-,284,-,606,-
2,4,0,0,0,他の社会保険料,3,-,-85,3,-,-,-,-,-,4,-,4,-,-,-
2,3,0,0,0,その他,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),61465,-,-47.1,63026,-,32646,-,35107,-,72380,-,73227,-,30873,-
2,2,0,0,0,預貯金,23225,-,-44.8,23451,-,13491,-,14443,-,26911,-,26743,-,18783,-
2,2,0,0,0,保険料,6649,-,45.7,6807,-,3859,-,4163,-,7705,-,7773,-,3540,-
2,3,0,0,0,個人・企業年金保険料,97,-,-1,102,-,206,-,222,-,56,-,58,-,-,-
2,3,0,0,0,他の保険料,6552,-,46.7,6705,-,3653,-,3941,-,7649,-,7715,-,3540,-
2,2,0,0,0,有価証券購入,1132,-,-96.6,1189,-,-,-,-,-,1560,-,1624,-,-,-
2,2,0,0,0,土地家屋借金返済,3057,-,14,3213,-,1940,-,2093,-,3480,-,3622,-,-,-
2,2,0,0,0,他の借金返済,93,-,-5.1,98,-,338,-,364,-,-,-,-,-,-,-
2,2,0,0,0,分割払購入借入金返済,681,-,-73.3,716,-,1057,-,1141,-,538,-,560,-,-,-
2,2,0,0,0,一括払購入借入金返済,25660,-,-14.8,26532,-,11339,-,12233,-,31083,-,31757,-,8551,-
2,2,0,0,0,実支出以外の支払のその他,970,-,24.4,1019,-,622,-,671,-,1102,-,1147,-,-,-
2,1,0,0,0,繰越金,62815,-,-13.5,64252,-,51179,-,50961,-,67222,-,69108,-,34652,-
3,0,0,0,0,現物総額,4237,100,8.9,4278,100,3741,100,3705,100,4425,100,4487,100,3445,100
3,1,0,0,0,勤め先収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,その他,4237,100,8.9,4278,100,3741,100,3705,100,4425,100,4487,100,3445,100
3,0,0,0,0,現物総額,4237,100,8.9,4278,100,3741,100,3705,100,4425,100,4487,100,3445,100
3,1,0,0,0,食料,3336,78.7,11.1,3331,77.9,2774,74.2,2662,71.8,3549,80.2,3575,79.7,3445,100
3,1,0,0,0,住居,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,家具・家事用品,216,5.1,517.1,227,5.3,134,3.6,144,3.9,246,5.6,257,5.7,-,-
3,1,0,0,0,被服及び履物,270,6.4,-7.5,284,6.6,208,5.6,224,6,293,6.6,305,6.8,-,-
3,1,0,0,0,保健医療,11,0.3,450,11,0.3,8,0.2,9,0.2,12,0.3,12,0.3,-,-
3,1,0,0,0,交通・通信,29,0.7,...,31,0.7,107,2.9,116,3.1,-,-,-,-,-,-
3,1,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,教養娯楽,353,8.3,-29.4,371,8.7,438,11.7,473,12.8,321,7.3,334,7.4,-,-
3,1,0,0,0,その他の消費支出,22,0.5,-62.7,24,0.6,72,1.9,78,2.1,4,0.1,4,0.1,-,-
3,0,0,0,0,可処分所得,-4441,-,-124.8,-8661,-,-1148,-,-6656,-,-5687,-,-9394,-,78320,-
3,0,0,0,0,黒字,-269845,-,-16.2,-277201,-,-182368,-,-189737,-,-302975,-,-309161,-,-125608,-
3,1,0,0,0,金融資産純増,-246596,-,-16.8,-253759,-,-166749,-,-175465,-,-276836,-,-282367,-,-106159,-
3,3,0,0,0,貯蓄純増,-247728,-,-4.8,-254948,-,-166749,-,-175465,-,-278396,-,-283991,-,-106159,-
3,4,0,0,0,預貯金純増,-252834,-,-9.3,-260134,-,-170608,-,-179628,-,-283975,-,-289551,-,-109699,-
3,4,0,0,0,保険純増,5106,-,201.9,5186,-,3859,-,4163,-,5578,-,5560,-,3540,-
3,3,0,0,0,有価証券純購入,1132,-,-95.5,1189,-,-,-,-,-,1560,-,1624,-,-,-
3,1,0,0,0,土地家屋借金純減,3057,-,14,3213,-,1940,-,2093,-,3480,-,3622,-,-,-
