区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,691,0.2,-11.9,241,0.3,338,0.2,230,0.1,507,0.2,528,0.2,971,0.3,2010,0.3
2,0,被服及び履物,11793,3.9,-3.9,1741,1.9,5280,3.6,4750,2.5,8675,3.7,11860,4.1,18699,5.3,31375,4
2,2,半耐久財,11131,3.7,0.7,1666,1.8,5000,3.4,4585,2.4,8032,3.5,11559,4,17603,5,29313,3.7
2,4,サービス,662,0.2,-45.2,74,0.1,280,0.2,166,0.1,643,0.3,301,0.1,1096,0.3,2062,0.3
2,0,保健医療,15972,5.3,-0.3,5456,5.8,8077,5.4,8174,4.3,13151,5.7,13299,4.7,15726,4.4,47626,6.1
2,1,耐久財,807,0.3,-4,42,0,222,0.1,220,0.1,1057,0.5,1006,0.4,1164,0.3,1925,0.2
2,2,半耐久財,676,0.2,77.4,637,0.7,378,0.3,171,0.1,889,0.4,165,0.1,519,0.1,1958,0.2
2,3,非耐久財,4661,1.6,-3.4,2004,2.1,3673,2.5,2726,1.4,4827,2.1,5210,1.8,5957,1.7,8187,1
2,4,サービス,9828,3.3,-1.4,2773,2.9,3805,2.6,5056,2.7,6377,2.8,6918,2.4,8085,2.3,35556,4.5
2,0,交通・通信,37519,12.6,23.1,6569,7,14709,9.9,21374,11.3,28849,12.5,34172,11.9,54303,15.3,102132,13
2,1,耐久財,6575,2.2,805.6,219,0.2,51,0,334,0.2,460,0.2,2645,0.9,3136,0.9,38909,5
2,2,半耐久財,1381,0.5,148.4,10,0,127,0.1,71,0,1049,0.5,1365,0.5,2482,0.7,4535,0.6
2,3,非耐久財,1907,0.6,10.2,408,0.4,843,0.6,1676,0.9,1711,0.7,2090,0.7,2904,0.8,3704,0.5
2,4,サービス,27655,9.3,0.7,5933,6.3,13688,9.2,19294,10.2,25630,11.1,28072,9.8,45781,12.9,54984,7
2,0,教育,23920,8,-5.1,421,0.4,1865,1.3,3167,1.7,4142,1.8,6927,2.4,9177,2.6,140746,18
2,3,非耐久財,97,0,-47.3,63,0.1,60,0,22,0,127,0.1,33,0,143,0,229,0
2,4,サービス,23824,8,-4.7,359,0.4,1805,1.2,3145,1.7,4016,1.7,6894,2.4,9034,2.5,140518,17.9
2,0,教養娯楽,36866,12.3,4.2,7666,8.2,13949,9.4,22863,12.1,26705,11.5,37182,13,49584,14,99600,12.7
2,1,耐久財,1840,0.6,2.8,137,0.1,419,0.3,294,0.2,561,0.2,576,0.2,2032,0.6,8806,1.1
2,2,半耐久財,3525,1.2,-3.1,382,0.4,1044,0.7,2677,1.4,2589,1.1,3197,1.1,5339,1.5,9406,1.2
2,3,非耐久財,6235,2.1,9,3300,3.5,4134,2.8,5079,2.7,5656,2.4,7300,2.6,7786,2.2,10351,1.3
2,4,サービス,25266,8.5,4.2,3848,4.1,8352,5.6,14814,7.9,17899,7.7,26109,9.1,34427,9.7,71037,9.1
2,0,諸雑費,22028,7.4,-23.6,5471,5.8,11199,7.6,17175,9.1,19854,8.6,26686,9.3,31807,9,41834,5.3
2,1,耐久財,252,0.1,-77.4,63,0.1,117,0.1,104,0.1,153,0.1,90,0,705,0.2,531,0.1
2,2,半耐久財,2315,0.8,22.5,486,0.5,786,0.5,968,0.5,2032,0.9,2279,0.8,3727,1.1,5895,0.8
2,3,非耐久財,5457,1.8,11.8,1823,1.9,3997,2.7,3836,2,5110,2.2,6338,2.2,6957,2,10084,1.3
2,4,サービス,14005,4.7,-33.1,3099,3.3,6300,4.2,12267,6.5,12559,5.4,17980,6.3,20417,5.8,25325,3.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年9月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
