区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,6556,2,71.1,-,-,-,-,488,0.2,564,0.2,1206,0.4,1225,0.3,42190,5.9
2,2,半耐久財,1540,0.5,78.4,95,0.1,19,0,833,0.3,521,0.2,651,0.2,2219,0.5,6406,0.9
2,3,非耐久財,2490,0.8,27.8,585,0.5,861,0.4,1727,0.7,2885,1,3212,1,3390,0.8,4748,0.7
2,4,サービス,27748,8.4,0.2,8761,7,14000,7.1,20108,8.3,22187,7.8,32232,9.7,36643,8.9,59998,8.4
2,0,教育,12469,3.8,-22.7,1100,0.9,3035,1.5,4895,2,3288,1.2,4953,1.5,7900,1.9,61792,8.7
2,3,非耐久財,84,0,-15.2,40,0,-,-,56,0,42,0,119,0,86,0,246,0
2,4,サービス,12385,3.7,-22.8,1061,0.8,3035,1.5,4840,2,3246,1.1,4835,1.4,7814,1.9,61546,8.6
2,0,教養娯楽,42560,12.9,3.1,11664,9.3,21962,11.2,26403,10.9,34348,12,39072,11.7,55965,13.5,108002,15.1
2,1,耐久財,2111,0.6,-9.7,394,0.3,428,0.2,2155,0.9,573,0.2,1659,0.5,1155,0.3,8368,1.2
2,2,半耐久財,6606,2,11.3,1887,1.5,2674,1.4,3447,1.4,5061,1.8,6574,2,9472,2.3,17043,2.4
2,3,非耐久財,8647,2.6,2.2,4603,3.7,5803,3,7178,3,8097,2.8,9403,2.8,13586,3.3,11812,1.7
2,4,サービス,25196,7.6,2.7,4781,3.8,13056,6.7,13624,5.6,20617,7.2,21436,6.4,31753,7.7,70780,9.9
2,0,諸雑費,29130,8.8,0.3,5886,4.7,11427,5.8,16727,6.9,24804,8.7,29309,8.8,43474,10.5,71930,10.1
2,1,耐久財,411,0.1,-23.7,110,0.1,212,0.1,509,0.2,269,0.1,635,0.2,660,0.2,478,0.1
2,2,半耐久財,3203,1,3.3,188,0.1,761,0.4,716,0.3,2177,0.8,4919,1.5,3171,0.8,10422,1.5
2,3,非耐久財,6099,1.8,-4.3,1846,1.5,3452,1.8,3633,1.5,6114,2.1,6740,2,10216,2.5,10647,1.5
2,4,サービス,19418,5.9,2,3742,3,7003,3.6,11870,4.9,16245,5.7,17015,5.1,29428,7.1,50384,7.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年12月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
