区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,3,非耐久財,7500,2.4,14.5,4146,3.7,5129,3.2,4734,2.3,6740,2.7,7800,2.5,8332,2.2,15543,2
2,4,サービス,27127,8.6,3.5,5830,5.2,8571,5.3,14656,7.1,14463,5.8,23374,7.6,32199,8.3,90259,11.5
2,0,諸雑費,25088,7.9,-4.1,6980,6.3,11763,7.3,18642,9.1,21532,8.6,29264,9.5,34200,8.9,52993,6.7
2,1,耐久財,534,0.2,47.9,69,0.1,24,0,77,0,603,0.2,363,0.1,422,0.1,2163,0.3
2,2,半耐久財,2486,0.8,-16.2,475,0.4,482,0.3,2221,1.1,2591,1,1978,0.6,3758,1,5860,0.7
2,3,非耐久財,5930,1.9,-1.3,2902,2.6,2879,1.8,4640,2.3,5081,2,6439,2.1,6714,1.7,12802,1.6
2,4,サービス,16138,5.1,-4,3534,3.2,8378,5.2,11702,5.7,13257,5.3,20484,6.7,23307,6,32167,4.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年5月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
