区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,9365,3.2,3.5,3136,3.1,3126,2.1,5648,3,7930,3.4,16645,5.8,7770,2.1,21218,2.9
2,0,交通・通信,36109,12.3,-23.6,8218,8.2,13968,9.3,18576,9.8,29150,12.4,33195,11.6,45079,12.3,104341,14.4
2,1,耐久財,4431,1.5,-71.1,623,0.6,603,0.4,1474,0.8,389,0.2,293,0.1,313,0.1,27305,3.8
2,2,半耐久財,1080,0.4,-31.3,67,0.1,272,0.2,3,0,595,0.3,512,0.2,1038,0.3,5069,0.7
2,3,非耐久財,1933,0.7,6.8,862,0.9,884,0.6,977,0.5,2094,0.9,3028,1.1,2403,0.7,3268,0.4
2,4,サービス,28665,9.8,0.5,6666,6.6,12210,8.1,16123,8.5,26071,11.1,29363,10.3,41326,11.2,68699,9.5
2,0,教育,26565,9,44.7,651,0.6,2280,1.5,2751,1.5,4443,1.9,4175,1.5,18049,4.9,153424,21.1
2,3,非耐久財,118,0,-31.8,4,0,24,0,45,0,184,0.1,9,0,303,0.1,254,0
2,4,サービス,26447,9,45.4,647,0.6,2256,1.5,2707,1.4,4258,1.8,4165,1.5,17746,4.8,153170,21.1
2,0,教養娯楽,36691,12.5,0.8,7512,7.5,17251,11.5,20911,11.1,29709,12.6,33957,11.9,50744,13.8,96498,13.3
2,1,耐久財,1585,0.5,-21.9,87,0.1,104,0.1,554,0.3,315,0.1,1257,0.4,5743,1.6,3004,0.4
2,2,半耐久財,3404,1.2,-7.9,658,0.7,1391,0.9,1825,1,2696,1.1,4715,1.7,4832,1.3,7679,1.1
2,3,非耐久財,6117,2.1,-2.5,2840,2.8,4657,3.1,4773,2.5,7102,3,6639,2.3,7516,2,9274,1.3
2,4,サービス,25585,8.7,4.9,3927,3.9,11098,7.4,13758,7.3,19597,8.3,21345,7.5,32653,8.9,76541,10.5
2,0,諸雑費,24402,8.3,-20.5,6097,6.1,10869,7.2,14373,7.6,20230,8.6,28631,10,32643,8.9,57784,8
2,1,耐久財,1617,0.6,265.8,43,0,277,0.2,106,0.1,131,0.1,347,0.1,407,0.1,9995,1.4
2,2,半耐久財,1682,0.6,-73.8,297,0.3,912,0.6,1323,0.7,1049,0.4,2063,0.7,2873,0.8,3236,0.4
2,3,非耐久財,5295,1.8,4.5,2160,2.2,3416,2.3,3421,1.8,4170,1.8,6214,2.2,9140,2.5,8503,1.2
2,4,サービス,15809,5.4,-15.8,3597,3.6,6263,4.2,9523,5,14880,6.3,20007,7,20224,5.5,36050,5
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年10月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
