項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,新聞,2872,0.8,0.8,2260,2,2516,1.5,2592,1.2,2752,1,2761,0.8,3299,0.8,3915,0.5
2,1,私立小学校,70,0,-79.7,-,-,-,-,-,-,-,-,-,-,-,-,489,0.1
2,1,私立中学校,437,0.1,-32.4,-,-,-,-,-,-,-,-,-,-,1542,0.4,1503,0.2
2,1,私立高校,2876,0.8,-38.9,-,-,19,0,19,0,1551,0.6,344,0.1,1910,0.5,16154,1.9
2,1,私立大学,3172,0.9,-26.5,-,-,-,-,-,-,-,-,-,-,125,0,21920,2.5
2,1,幼児教育費用,1832,0.5,8.5,650,0.6,1122,0.7,2407,1.1,1634,0.6,2489,0.8,2649,0.6,1876,0.2
2,1,民営家賃,9644,2.8,-10.7,997,0.9,4666,2.7,10993,5,12179,4.5,9398,2.9,17425,4.2,11776,1.4
2,1,地代,458,0.1,-64.3,188,0.2,362,0.2,1249,0.6,983,0.4,-,-,-,-,420,0
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年5月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
