項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,99,0,-85.2,-,-,-,-,-,-,690,0.2,-,-,-,-,-,-
2,1,私立高校,6733,1.7,62.3,-,-,7358,2.2,469,0.1,1003,0.2,1764,0.4,4220,0.9,31787,7
2,1,私立大学,4234,1.1,-79.2,-,-,-,-,-,-,8078,1.8,306,0.1,11069,2.4,10156,2.2
2,1,幼児教育費用,2813,0.7,-12.9,851,0.4,1445,0.4,3667,1.1,6654,1.5,2950,0.7,2066,0.4,2033,0.4
2,1,民営家賃,13917,3.6,-22.2,3069,1.3,26725,8.1,17542,5.3,9351,2.1,22912,5.3,6077,1.3,11282,2.5
2,1,地代,320,0.1,90.5,-,-,515,0.2,764,0.2,-,-,-,-,-,-,935,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年3月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
