区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,2274,0.8,49.5,-,-,-,-,-,-,28,0,97,0,3510,0.9,12247,1.7
2,2,半耐久財,178,0.1,122.5,61,0.1,134,0.1,19,0,179,0.1,239,0.1,275,0.1,339,0
2,4,サービス,18701,6.2,-9.2,2956,3,5139,3.3,8672,4.3,21213,8.8,20545,6.8,32649,8.6,39513,5.4
2,0,光熱・水道（非耐久財）,24561,8.1,-4.1,16472,16.5,21255,13.7,24493,12.1,25762,10.6,25568,8.5,27198,7.2,31115,4.2
2,0,家具・家事用品,19050,6.3,81,3722,3.7,4470,2.9,7117,3.5,8551,3.5,11555,3.8,12870,3.4,84849,11.5
2,1,耐久財,12412,4.1,205.3,372,0.4,277,0.2,1560,0.8,2138,0.9,3318,1.1,5019,1.3,74019,10
2,2,半耐久財,3614,1.2,0.4,1650,1.6,2044,1.3,3235,1.6,3527,1.5,4742,1.6,4462,1.2,5621,0.8
2,3,非耐久財,2410,0.8,3.3,1419,1.4,1965,1.3,2148,1.1,2488,1,2774,0.9,2708,0.7,3359,0.5
2,4,サービス,614,0.2,16.7,281,0.3,183,0.1,175,0.1,399,0.2,721,0.2,681,0.2,1850,0.3
2,0,被服及び履物,17584,5.8,0.8,3030,3,6298,4.1,11326,5.6,10163,4.2,21291,7.1,27843,7.4,42992,5.8
2,2,半耐久財,16343,5.4,-2.3,2968,3,5999,3.9,10969,5.4,9886,4.1,20174,6.7,26772,7.1,37506,5.1
2,4,サービス,1240,0.4,72.7,63,0.1,300,0.2,357,0.2,277,0.1,1117,0.4,1070,0.3,5486,0.7
2,0,保健医療,13725,4.5,-2,5040,5,6653,4.3,9931,4.9,10107,4.2,15468,5.2,18045,4.8,30736,4.2
2,1,耐久財,1708,0.6,164.8,458,0.5,139,0.1,406,0.2,980,0.4,803,0.3,5629,1.5,3518,0.5
2,2,半耐久財,139,0,-2.1,73,0.1,30,0,69,0,202,0.1,237,0.1,94,0,268,0
2,3,非耐久財,4849,1.6,-0.5,2178,2.2,3583,2.3,4093,2,4398,1.8,6198,2.1,5698,1.5,7775,1.1
2,4,サービス,7028,2.3,-15.8,2331,2.3,2902,1.9,5363,2.7,4527,1.9,8230,2.7,6625,1.8,19174,2.6
2,0,交通・通信,36525,12.1,20.3,5482,5.5,16342,10.6,21738,10.8,25178,10.4,34192,11.4,46435,12.3,105970,14.4
2,1,耐久財,5887,1.9,105.7,-,-,387,0.3,334,0.2,1503,0.6,1742,0.6,566,0.1,36589,5
2,2,半耐久財,1651,0.5,68,43,0,654,0.4,46,0,1517,0.6,1421,0.5,2131,0.6,5723,0.8
2,3,非耐久財,1869,0.6,22.1,398,0.4,1326,0.9,1328,0.7,1851,0.8,2320,0.8,2591,0.7,3256,0.4
2,4,サービス,27118,9,8.6,5041,5,13975,9,20030,9.9,20307,8.4,28709,9.6,41147,10.9,60401,8.2
2,0,教育,15111,5,1.2,171,0.2,1994,1.3,3809,1.9,5513,2.3,13489,4.5,15230,4,65382,8.9
2,3,非耐久財,136,0,76.6,-,-,24,0,21,0,14,0,595,0.2,98,0,196,0
2,4,サービス,14975,4.9,0.8,171,0.2,1969,1.3,3787,1.9,5499,2.3,12894,4.3,15132,4,65185,8.8
2,0,教養娯楽,37126,12.3,-0.2,6675,6.7,16810,10.9,21644,10.7,27117,11.2,36657,12.2,50505,13.4,100135,13.6
2,1,耐久財,1917,0.6,-9,195,0.2,91,0.1,169,0.1,614,0.3,823,0.3,2270,0.6,9231,1.3
2,2,半耐久財,3988,1.3,-3.3,1026,1,1659,1.1,2599,1.3,2896,1.2,4205,1.4,6211,1.6,9287,1.3
2,3,非耐久財,6625,2.2,7.8,3112,3.1,4465,2.9,5838,2.9,5882,2.4,6276,2.1,7645,2,13124,1.8
2,4,サービス,24595,8.1,-0.9,2342,2.3,10595,6.8,13038,6.4,17726,7.3,25353,8.4,34379,9.1,68493,9.3
2,0,諸雑費,31106,10.3,13,5933,5.9,11881,7.7,18279,9,21809,9,26877,9,37130,9.8,95535,12.9
2,1,耐久財,564,0.2,5.8,130,0.1,276,0.2,549,0.3,317,0.1,876,0.3,1096,0.3,703,0.1
2,2,半耐久財,1797,0.6,-48.4,188,0.2,408,0.3,1648,0.8,1427,0.6,1848,0.6,2441,0.6,4604,0.6
2,3,非耐久財,5083,1.7,-2.1,1867,1.9,3378,2.2,4627,2.3,4092,1.7,6384,2.1,6235,1.6,8973,1.2
2,4,サービス,23662,7.8,29.2,3747,3.7,7819,5.1,11455,5.7,15973,6.6,17769,5.9,27358,7.2,81255,11
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年1月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
