区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,5472,2,61.4,69,0.1,433,0.3,2388,1.3,2044,0.9,2268,0.8,5243,1.5,25781,4.1
2,2,半耐久財,2604,0.9,-16.5,920,0.9,1302,0.9,1824,1,2827,1.3,3442,1.3,3162,0.9,4733,0.8
2,3,非耐久財,2950,1.1,3,1663,1.6,2172,1.4,2872,1.5,2763,1.2,3318,1.2,3865,1.1,3987,0.6
2,4,サービス,842,0.3,37.1,136,0.1,848,0.6,269,0.1,265,0.1,635,0.2,2203,0.6,1535,0.2
2,0,被服及び履物,12895,4.7,-12.4,3287,3.2,6551,4.3,6795,3.6,12033,5.4,11849,4.4,22384,6.4,27247,4.3
2,2,半耐久財,11888,4.3,-11.2,2730,2.6,6419,4.2,6299,3.4,11272,5,10718,3.9,20616,5.9,25048,4
2,4,サービス,1007,0.4,-23.7,557,0.5,132,0.1,496,0.3,761,0.3,1131,0.4,1768,0.5,2198,0.4
2,0,保健医療,13968,5.1,3.9,4758,4.6,8716,5.7,10764,5.8,12999,5.8,16161,6,14845,4.2,29431,4.7
2,1,耐久財,693,0.3,-17.2,97,0.1,877,0.6,35,0,368,0.2,1069,0.4,744,0.2,1652,0.3
2,2,半耐久財,242,0.1,-30.5,45,0,167,0.1,445,0.2,215,0.1,167,0.1,329,0.1,328,0.1
2,3,非耐久財,4852,1.8,1.3,2008,1.9,3550,2.3,3754,2,6357,2.8,5771,2.1,5961,1.7,6521,1
2,4,サービス,8181,3,9.5,2607,2.5,4120,2.7,6528,3.5,6058,2.7,9153,3.4,7812,2.2,20931,3.3
2,0,交通・通信,30933,11.3,11,8499,8.2,14804,9.7,18796,10,23000,10.2,30471,11.2,45980,13.1,74734,11.9
2,1,耐久財,1175,0.4,-11.9,-,-,19,0,-,-,384,0.2,924,0.3,415,0.1,6464,1
2,2,半耐久財,856,0.3,16.1,146,0.1,90,0.1,161,0.1,655,0.3,585,0.2,556,0.2,3786,0.6
2,3,非耐久財,1640,0.6,-3.1,513,0.5,1276,0.8,1453,0.8,1453,0.6,2097,0.8,2438,0.7,2240,0.4
2,4,サービス,27261,9.9,13.1,7840,7.6,13420,8.8,17182,9.2,20508,9.1,26865,9.9,42570,12.1,62244,9.9
2,0,教育,10244,3.7,-7.6,344,0.3,2739,1.8,2944,1.6,7030,3.1,10515,3.9,12094,3.4,35904,5.7
2,3,非耐久財,136,0,10.6,-,-,18,0,51,0,238,0.1,71,0,237,0.1,336,0.1
2,4,サービス,10108,3.7,-7.8,344,0.3,2721,1.8,2893,1.5,6792,3,10444,3.8,11857,3.4,35568,5.7
2,0,教養娯楽,42593,15.5,12.8,8988,8.7,17007,11.1,24302,13,23717,10.6,32129,11.8,51793,14.7,139805,22.3
2,1,耐久財,3848,1.4,41.3,101,0.1,220,0.1,141,0.1,84,0,1954,0.7,4904,1.4,19479,3.1
2,2,半耐久財,3338,1.2,10.8,695,0.7,1422,0.9,2576,1.4,3197,1.4,3327,1.2,4130,1.2,7986,1.3
2,3,非耐久財,5956,2.2,6.8,3286,3.2,4591,3,5331,2.9,5007,2.2,6277,2.3,8140,2.3,9039,1.4
2,4,サービス,29452,10.7,11.4,4907,4.7,10773,7.1,16255,8.7,15429,6.9,20571,7.6,34618,9.8,103301,16.5
2,0,諸雑費,23257,8.5,-9,6915,6.7,10542,6.9,14266,7.6,22245,9.9,25824,9.5,28389,8.1,54411,8.7
2,1,耐久財,494,0.2,-20.7,83,0.1,153,0.1,51,0,213,0.1,314,0.1,266,0.1,2367,0.4
2,2,半耐久財,1993,0.7,-16.6,310,0.3,1080,0.7,737,0.4,1800,0.8,2015,0.7,2913,0.8,5069,0.8
2,3,非耐久財,5223,1.9,-3.3,2450,2.4,2198,1.4,3818,2,6179,2.8,6707,2.5,5929,1.7,9248,1.5
2,4,サービス,15548,5.7,-9.2,4072,3.9,7110,4.7,9661,5.2,14053,6.3,16788,6.2,19281,5.5,37728,6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年6月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
