平成27年地価調査地点データ一覧（林地を除く）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
継続地点,都道府県市区町村コード,対象年（和暦）,基準地名,基準地番号（用途）,基準地番号（連番）,都分類地区１,都分類地区２,区市町村名,地番,住居表示,当年価格（円）,前年価格（円）,対前年変動率（％）,地積（㎡）,形状区分,間口（比率）,奥行（比率）,利用の現況,構造,地上階,地下階,周辺の土地の利用の現況,前面道路区分,前面道路の方位,前面道路の幅員(m),前面道路の駅前区分,側道区分,側道方位,ガス,水道,下水道,主要交通施設,交通施設との近接区分,交通施設までの道路距離（m）,用途区分,防火地域,指定建ぺい率（％）,指定容積率（％）,割増容積率考慮区分,高度地区,区域区分,森林法,公園法,公園法普通特別,共通地点区分,前回地価公示都道府県市区町村コード,前回地価公示番号（用途）,前回地価公示番号（連番）,前回価公示価格（円）
○,13122,27,葛飾,0,10,区部,その他区,葛飾区,東金町三丁目１０４番５,東金町３[sanitize]３４[sanitize]１,"347,000","345,000",0.6,112,,1,2,住宅,W,3F,,小規模一般住宅の多い区画整然とした住宅地域,区道,南西,4,,,,ガス,水道,下水道,金町,,600,１住居,準防,60,200,,高度,,,,,*,13122,0,1,"346,000"
○,13122,27,葛飾,0,11,区部,その他区,葛飾区,立石八丁目１８２番７,立石８[sanitize]２４[sanitize]１３,"315,000","313,000",0.6,82,,1,2,住宅,W,3F,,低層の一般住宅、共同住宅等が建ち並ぶ住宅地域,区道,南西,10.9,,,,ガス,水道,下水道,京成立石,,600,１住居,準防,60,200,,高度,,,,,,,,,
○,13122,27,葛飾,0,12,区部,その他区,葛飾区,立石六丁目１８７番１,立石６[sanitize]１０[sanitize]６,"300,000","298,000",0.7,91,,1,2,住宅,W,3F,,住宅、アパートのほか店舗も混在する住宅地域,区道,南,4.5,,,,ガス,水道,下水道,青砥,,600,１住居,準防,60,200,,高度,,,,,,,,,
○,13122,27,葛飾,0,13,区部,その他区,葛飾区,西亀有四丁目４２番２,西亀有４[sanitize]７[sanitize]１８,"314,000","312,000",0.6,149,,1,1.2,共同住宅,W,2F,,住宅、アパート等が建ち並ぶ既成住宅地域,区道,南,6,,,,ガス,水道,下水道,亀有,,850,１住居,準防,60,200,,高度,,,,,,,,,
○,13122,27,葛飾,0,14,区部,その他区,葛飾区,水元三丁目１０番４８,水元３[sanitize]１０[sanitize]１３,"216,000","216,000",0,148,,1,2,住宅,W,3F,,一般住宅の中に駐車場等が見られる住宅地域,区道,北,8,,,,ガス,水道,下水道,金町,,"1,800",１中専,準防,60,200,,高度,,,,,*,13122,0,19,"216,000"
○,13122,27,葛飾,0,15,区部,その他区,葛飾区,西亀有二丁目１４４８番２,西亀有２[sanitize]６[sanitize]２,"345,000","341,000",1.2,105,,1.2,1,住宅,RC,2F,,住宅、アパート、寮が多く見られる既成住宅地域,区道,西,7.2,,,,ガス,水道,下水道,綾瀬,,600,１中専,準防,60,200,,高度,,,,,,,,,
○,13122,27,葛飾,0,16,区部,その他区,葛飾区,東水元二丁目９５５番２,東水元２[sanitize]１３[sanitize]１８,"251,000","250,000",0.4,123,,1,1.5,住宅,W,2F,,一般住宅の中にアパート等が見られる住宅地域,区道,東,5,,,,ガス,水道,下水道,金町,,"1,200",２低専,準防,50,150,,高度,,,,,,,,,
○,13122,27,葛飾,0,17,区部,その他区,葛飾区,西新小岩四丁目１６３番７外,西新小岩４[sanitize]２０[sanitize]９,"318,000","316,000",0.6,89,,1,1,住宅,W,2F,,一般住宅、店舗、アパート等の混在する住宅地域,区道,東,6,,,,ガス,水道,下水道,新小岩,,750,準工,準防,60,200,,高度,,,,,,,,,
○,13122,27,葛飾,0,18,区部,その他区,葛飾区,小菅二丁目４３１番１１外,小菅２[sanitize]２８[sanitize]２,"280,000","279,000",0.4,156,,1,1.5,住宅兼共同住宅,W,2F,,一般住宅、アパート、工場等が混在する住宅地域,区道,西,5.5,,,,ガス,水道,下水道,堀切菖蒲園,,600,準工,準防,60,200,,高度,,,,,,,,,
○,13122,27,葛飾,0,19,区部,その他区,葛飾区,奥戸二丁目１２３１番５,奥戸２[sanitize]２８[sanitize]７,"269,000","268,000",0.4,102,,1,2,住宅,W,2F,,一般住宅の中にアパート等が見られる住宅地域,区道,北,6,,,,ガス,水道,下水道,京成立石,,"1,200",準工,準防,60,200,,高度,,,,,,,,,
○,13122,27,葛飾,0,20,区部,その他区,葛飾区,柴又二丁目２３１番２,柴又２[sanitize]２１[sanitize]８,"305,000","303,000",0.7,110,,1,2,住宅,S,3F,,一般住宅、共同住宅、店舗等が混在する住宅地域,区道,北西,11,,,,ガス,水道,下水道,柴又,,800,準工,準防,60,200,,高度,,,,,,,,,
○,13122,27,葛飾,5,1,区部,その他区,葛飾区,立石一丁目２３３番３外,立石１[sanitize]１９[sanitize]７,"508,000","503,000",1,151,不整形,1,3,店舗,S,2F,,飲食店舗、小売店舗等が多い駅前の商業地域,区道,東,7.2,,,,ガス,水道,下水道,京成立石,,60,商業,防火,80,500,,,,,,,*,13122,5,4,"504,000"
○,13122,27,葛飾,5,2,区部,その他区,葛飾区,新小岩二丁目１２６８番３外,新小岩２[sanitize]７[sanitize]３,"575,000","564,000",2,117,,1,1.5,店舗兼住宅,S,3F,,飲食店、小売店舗等が建ち並ぶ駅近くの商業地域,都道,南西,18,,,,ガス,水道,下水道,新小岩,,160,商業,防火,80,500,,,,,,,,,,,
○,13122,27,葛飾,5,3,区部,その他区,葛飾区,柴又七丁目１５９１番４,柴又７[sanitize]７[sanitize]１,"331,000","328,000",0.9,66,,1,2.5,店舗兼住宅,S,3F,,小売店舗、飲食店等が建ち並ぶ商業地域,都道,西,11,,,,ガス,水道,下水道,柴又,,170,商業,防火,80,400,,高度,,,,,,,,,
○,13122,27,葛飾,5,4,区部,その他区,葛飾区,亀有三丁目６４３番２,亀有３[sanitize]１８[sanitize]３,"516,000","503,000",2.6,165,,1,1.5,店舗兼共同住宅,RC,7F,,小売店舗、共同住宅が建ち並ぶ駅南側の商業地域,区道,西,11,,,,ガス,水道,下水道,亀有,,230,商業,防火,80,500,,,,,,,*,13122,5,5,"510,000"
○,13122,27,葛飾,5,5,区部,その他区,葛飾区,東金町一丁目２１３６番４３,東金町１[sanitize]１０[sanitize]１０,"531,000","515,000",3.1,92,,1,2,店舗兼住宅,S,3F,,店舗併用住宅や店舗ビル等が建ち並ぶ商業地域,区道,北東,11,,,,ガス,水道,下水道,金町,,250,商業,防火,80,400,,,,,,,,,,,
○,13122,27,葛飾,5,6,区部,その他区,葛飾区,亀有五丁目１０６番５外,亀有５[sanitize]３９[sanitize]２,"410,000","400,000",2.5,205,台形,1.2,1,店舗,S,3F,,店舗、営業所、共同住宅等が建ち並ぶ商業地域,区道,西,8,,,,ガス,水道,下水道,亀有,,240,商業,防火,80,400,,,,,,,,,,,
○,13122,27,葛飾,5,7,区部,その他区,葛飾区,青戸三丁目３６番１,青戸３[sanitize]３４[sanitize]５,"452,000","444,000",1.8,267,,1,1,店舗兼共同住宅,S,10F,,中高層の店舗兼共同住宅を中心とする商業地域,区道,北西,11.8,,,,ガス,水道,下水道,青砥,,180,商業,防火,80,500,,,,,,,,,,,
○,13122,27,葛飾,5,8,区部,その他区,葛飾区,お花茶屋一丁目５５１番５外,お花茶屋１[sanitize]１４[sanitize]１１,"372,000","369,000",0.8,71,,1,1.5,店舗兼住宅,S,3F,,中小規模の小売店舗等が建ち並ぶ商業地域,区道,東,8,,,,ガス,水道,下水道,お花茶屋,,170,商業,防火,80,400,,,,,,,,,,,
○,13122,27,葛飾,9,1,区部,その他区,葛飾区,東四つ木二丁目２４０番９,東四つ木２[sanitize]４[sanitize]１６,"206,000","205,000",0.5,528,,1,2.5,工場、事務所兼住宅,S,3F,,小規模工場等の中に一般住宅が混在する工業地域,区道,東,6.8,,,,ガス,水道,下水道,四ツ木,,"1,400",工業,準防,60,200,,高度,,,,,,,,,
○,13123,27,江戸川,0,1,区部,その他区,江戸川区,北小岩六丁目１３８３番５,北小岩６[sanitize]４０[sanitize]１１,"292,000","290,000",0.7,161,,1,1.5,住宅,RC,2F,,一般住宅、アパート等が建ち並ぶ住宅地域,区道,東,6,,,,ガス,水道,下水道,京成小岩,,530,１中専,準防,60,150,,高度,,,,,,,,,
○,13123,27,江戸川,0,2,区部,その他区,江戸川区,東小岩四丁目３０５４番１２,東小岩４[sanitize]１３[sanitize]４,"317,000","315,000",0.6,131,,1,1.2,住宅,LS,2F,,中規模一般住宅が多い区画整然とした住宅地域,区道,北西,7.8,,,,ガス,水道,下水道,小岩,,850,１住居,準防,60,200,,高度,,,,,,,,,
○,13123,27,江戸川,0,3,区部,その他区,江戸川区,南小岩六丁目１４９７番２５,南小岩６[sanitize]２２[sanitize]１５,"357,000","355,000",0.6,100,,1,2,住宅,W,2F,,一般住宅の中にアパート等も見られる住宅地域,区道,南,5.4,,,,ガス,水道,下水道,小岩,,660,１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,4,区部,その他区,江戸川区,平井一丁目１０６番３,平井１[sanitize]１３[sanitize]１３,"284,000","281,000",1.1,105,,1,1.5,住宅,LS,2F,,小規模一般住宅等が多く見られる住宅地域,区道,北東,3.6,,,,ガス,水道,下水道,平井,,850,１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,5,区部,その他区,江戸川区,宇喜田町１４２６番４,,"302,000","296,000",2,148,,1,2,住宅,LS,2F,,一般住宅、アパート等が建ち並ぶ住宅地域,区道,南西,8.5,,,,ガス,水道,下水道,船堀,,"1,000",１中専,準防,60,150,,高度,,,,,,,,,
○,13123,27,江戸川,0,6,区部,その他区,江戸川区,春江町五丁目５番４７,,"270,000","265,000",1.9,97,,1,1.5,住宅,W,2F,,一般住宅、アパート等が建ち並ぶ住宅地域,区道,南,5,,,,ガス,水道,下水道,一之江,,980,１中専,準防,60,200,,高度,,,,,,,,,
○,13123,27,江戸川,0,7,区部,その他区,江戸川区,松本一丁目２０９番２,松本１[sanitize]２７[sanitize]８,"267,000","265,000",0.8,70,,1,1.5,住宅,W,2F,,一般住宅の中にアパート等が見られる住宅地域,区道,東,5.5,,,,ガス,水道,下水道,新小岩,,"1,700",１中専,準防,60,150,,高度,,,,,,,,,
○,13123,27,江戸川,0,8,区部,その他区,江戸川区,大杉二丁目６０７番２外,大杉２[sanitize]４[sanitize]４,"253,000","251,000",0.8,132,,1,1,住宅,W,2F,,一般住宅のほかにアパート等が見られる住宅地域,区道,西,6.5,,,,ガス,水道,下水道,一之江,,"2,400",１中専,準防,60,150,,高度,,,,,,,,,
○,13123,27,江戸川,0,9,区部,その他区,江戸川区,西葛西三丁目５番６２,西葛西３[sanitize]５[sanitize]１５,"416,000","405,000",2.7,89,,1.2,1,共同住宅,W,2F,,中低層共同住宅が多い利便性のよい住宅地域,区道,南西,6,,,,ガス,水道,下水道,西葛西,,400,１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,10,区部,その他区,江戸川区,松島一丁目２５００番２,松島１[sanitize]２３[sanitize]８,"311,000","308,000",1,148,,1,1.2,共同住宅,LS,2F,,住宅、共同住宅、事業所等が混在する住宅地域,区道,北,14,,,,ガス,水道,下水道,新小岩,,"1,600",１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,11,区部,その他区,江戸川区,平井三丁目１３７２番３,平井３[sanitize]１６[sanitize]２１,"353,000","350,000",0.9,191,台形,1,1.5,住宅,W,2F,,一般住宅、共同住宅に事業所も見られる住宅地域,区道,南東,7,,,,ガス,水道,下水道,平井,,400,１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,12,区部,その他区,江戸川区,西瑞江二丁目２３番３１,瑞江４[sanitize]３５[sanitize]８,"354,000","347,000",2,89,,1,2,住宅,W,3F,,土地区画整理事業が進行中の住宅地域,区道,北東,6,,側道,南東,ガス,水道,下水道,瑞江,,410,１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,13,区部,その他区,江戸川区,中葛西五丁目６番２４,中葛西５[sanitize]６[sanitize]１３,"391,000","382,000",2.4,151,,1,2.5,住宅,W,2F,,中小規模一般住宅、共同住宅が見られる住宅地域,区道,南,6,,,,ガス,水道,下水道,西葛西,,800,１住居,準防,60,300,,高度,,,,,*,13123,0,40,"386,000"
○,13123,27,江戸川,0,14,区部,その他区,江戸川区,松江三丁目４０６６番５,松江３[sanitize]６[sanitize]１４,"285,000","282,000",1.1,142,,1,2,住宅,W,3F,,一般住宅の中にアパート等も見られる住宅地域,区道,東,6.3,,,,ガス,水道,下水道,船堀,,"1,400",１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,15,区部,その他区,江戸川区,新堀二丁目１４番９,新堀２[sanitize]１４[sanitize]１３,"263,000","261,000",0.8,167,,1,1.5,住宅,W,2F,,一般住宅、店舗、作業所等が混在する住宅地域,区道,南,6,,,,ガス,水道,下水道,篠崎,,"1,400",１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,16,区部,その他区,江戸川区,上一色二丁目１０７１番２７,上一色２[sanitize]１７[sanitize]１８,"271,000","269,000",0.7,53,,1,1.5,住宅,W,2F,,一般住宅のほかにアパート等が見られる住宅地域,区道,東,6.4,,,,ガス,水道,下水道,小岩,,"1,200",１中専,準防,60,150,,高度,,,,,,,,,
○,13123,27,江戸川,0,17,区部,その他区,江戸川区,西瑞江三丁目２４番５２,,"264,000","262,000",0.8,51,,1,1,住宅,W,2F,,小規模一般住宅、アパート等が見られる住宅地域,私道,南東,4,,,,ガス,水道,下水道,一之江,,780,１中専,準防,50,100,,高度,,,,,,,,,
○,13123,27,江戸川,0,18,区部,その他区,江戸川区,江戸川一丁目４２番９,,"267,000","265,000",0.8,111,,1,1.5,住宅,W,2F,,一般住宅のほかに駐車場等が見られる住宅地域,区道,北西,6,,,,ガス,水道,下水道,瑞江,,"1,100",１中専,準防,60,200,,高度,,,,,,,,,
○,13123,27,江戸川,0,19,区部,その他区,江戸川区,一之江六丁目４１番１６,一之江６[sanitize]１４[sanitize]３,"273,000","268,000",1.9,72,,1,1.5,住宅,W,2F,,一般住宅、アパート等が建ち並ぶ住宅地域,区道,南東,4,,,,ガス,水道,下水道,一之江,,900,１中専,準防,60,200,,高度,,,,,,,,,
○,13123,27,江戸川,0,20,区部,その他区,江戸川区,東小松川二丁目４３２７番４,東小松川２[sanitize]１３[sanitize]１０,"266,000","264,000",0.8,99,,1,1.2,住宅,W,2F,,中小規模住宅、アパート等が見られる住宅地域,区道,北西,5.2,,,,ガス,水道,下水道,船堀,,"1,700",１住居,準防,60,300,,高度,,,,,*,13123,0,37,"265,000"
○,13123,27,江戸川,0,21,区部,その他区,江戸川区,船堀七丁目１４３７番２,船堀７[sanitize]５[sanitize]１７,"319,000","313,000",1.9,92,,1,2,住宅,W,3F,,一般住宅、小規模作業所等の混在する住宅地域,区道,南東,9.1,,,,ガス,水道,下水道,船堀,,920,１中専,準防,60,150,,高度,,,,,*,13123,0,25,"317,000"
○,13123,27,江戸川,0,22,区部,その他区,江戸川区,東小岩六丁目２６７６番１０,東小岩６[sanitize]８[sanitize]９,"342,000","340,000",0.6,78,,1,1.5,住宅,W,2F,,中小規模一般住宅、共同住宅が建ち並ぶ住宅地域,区道,北,5.5,,,,ガス,水道,下水道,小岩,,510,１住居,準防,60,300,,高度,,,,,*,13123,0,5,"341,000"
○,13123,27,江戸川,0,23,区部,その他区,江戸川区,鹿骨一丁目５０番２外,鹿骨１[sanitize]３[sanitize]１１,"240,000","238,000",0.8,165,,1,1,住宅,W,2F,,一般住宅と農地が混在する住宅地域,区道,東,7,,,,,水道,下水道,篠崎,,"1,900",１中専,準防,60,150,,高度,,,,,,,,,
○,13123,27,江戸川,0,24,区部,その他区,江戸川区,南篠崎町一丁目３７番３,南篠崎町１[sanitize]２８[sanitize]３,"278,000","275,000",1.1,117,,1,2,住宅,W,3F,,低層住宅、事業所等が混在する住宅地域,区道,南西,8,,,,ガス,水道,下水道,瑞江,,"1,200",１中専,準防,60,150,,高度,,,,,,,,,
○,13123,27,江戸川,0,25,区部,その他区,江戸川区,北葛西四丁目２０番１０,北葛西４[sanitize]２０[sanitize]１３,"335,000","330,000",1.5,112,,1,1.5,住宅,W,2F,,低層住宅を中心に事業所等が混在する住宅地域,区道,南西,6,,,,ガス,水道,下水道,西葛西,,"1,300",１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,26,区部,その他区,江戸川区,南葛西二丁目８番１９,南葛西２[sanitize]８[sanitize]１９,"329,000","323,000",1.9,99,,1.2,1,住宅,W,2F,,住宅、低層共同住宅等が建ち並ぶ住宅地域,区道,南,6,,,,ガス,水道,下水道,葛西,,"1,200",１住居,準防,60,300,,高度,,,,,,,,,
○,13123,27,江戸川,0,27,区部,その他区,江戸川区,平井七丁目１２２５番１外,平井７[sanitize]３１[sanitize]１３,"258,000","257,000",0.4,122,,2.5,1,作業所兼住宅,W,2F,,一般住宅、共同住宅に工場等も見られる住宅地域,区道,北,4.5,,,,ガス,水道,下水道,平井,,"1,200",準工,準防,60,200,,高度,,,,,,,,,
○,13123,27,江戸川,0,28,区部,その他区,江戸川区,松江四丁目５６２４番１,松江４[sanitize]２２[sanitize]１３,"275,000","274,000",0.4,145,,1,3,事務所兼共同住宅,S,4F,,中小工場、事務所、マンション等が混在する地域,区道,南東,7.3,,,,ガス,水道,下水道,船堀,,"1,100",準工,準防,60,200,,高度,,,,,,,,,
○,13123,27,江戸川,5,1,区部,その他区,江戸川区,北小岩六丁目４８８番１９,北小岩６[sanitize]１２[sanitize]９,"430,000","427,000",0.7,95,,1,1.5,店舗兼共同住宅,S,4F,,中低層の小売店舗等が建ち並ぶ商業地域,区道,東,8,,,,ガス,水道,下水道,京成小岩,,80,商業,防火,80,400,,,,,,,,,,,
○,13123,27,江戸川,5,2,区部,その他区,江戸川区,瑞江二丁目３番１８外,瑞江２[sanitize]３[sanitize]１５,"667,000","657,000",1.5,238,,1,1.2,店舗,RC,5F,,中高層店舗ビル等が建ち並ぶ駅前商業地域,区道,南東,16,,,,ガス,水道,下水道,瑞江,,90,商業,防火,80,400,,,,,,,,,,,
○,13123,27,江戸川,5,3,区部,その他区,江戸川区,西葛西六丁目１５番２８外,西葛西６[sanitize]１５[sanitize]２,"1,230,000","1,190,000",3.4,118,,1,1.5,店舗、事務所兼診療所,RC,6F,1B,中高層ビルが建ち並ぶ駅前広場に面した商業地域,区道,西,0,駅前広場,,,ガス,水道,下水道,西葛西,駅前広場接面,,商業,防火,80,500,,,,,,,*,13123,5,3,"1,200,000"
○,13123,27,江戸川,5,4,区部,その他区,江戸川区,南小岩三丁目１２２０番３外,南小岩３[sanitize]７[sanitize]１１,"332,000","330,000",0.6,101,,1,1.2,店舗兼住宅,S,3F,,店舗、高層マンション等が混在する路線商業地域,国道,北西,12,,,,ガス,水道,下水道,小岩,,900,近商,防火,80,400,,高度,,,,,,,,,
○,13123,27,江戸川,5,5,区部,その他区,江戸川区,中央一丁目１３７０番２,中央１[sanitize]３[sanitize]４,"337,000","334,000",0.9,233,,1,1.5,事務所兼共同住宅,S,4F,,中小規模の店舗、事務所が建ち並ぶ商業地域,国道,西,18,,,,ガス,水道,下水道,新小岩,,"1,600",商業,防火,80,400,,,,,,,,,,,
○,13123,27,江戸川,5,6,区部,その他区,江戸川区,平井一丁目５７番１外,平井１[sanitize]４[sanitize]１４,"311,000","308,000",1,117,,1,2.5,店舗兼住宅,S,4F,,店舗兼住宅、共同住宅等が混在する路線商業地域,区道,北東,8.1,,,,ガス,水道,下水道,平井,,800,近商,準防,80,300,,高度,,,,,,,,,
○,13123,27,江戸川,5,7,区部,その他区,江戸川区,西小岩一丁目１９５８番外,西小岩１[sanitize]２６[sanitize]７,"689,000","675,000",2.1,297,,1,2.5,事務所,SRC,10F,,中高層の店舗兼事務所等が建ち並ぶ路線商業地域,都道,北西,25,,,,ガス,水道,下水道,小岩,,270,商業,防火,80,600,,,,,,,,,,,
○,13123,27,江戸川,5,8,区部,その他区,江戸川区,中央二丁目１０８５番４,中央２[sanitize]１５[sanitize]１２,"310,000","307,000",1,69,,1,2,店舗兼共同住宅,S,3F,,店舗併用住宅とスーパーが混在する近隣商業地域,区道,東,10.9,,,,ガス,水道,下水道,新小岩,,"2,100",近商,準防,80,300,,高度,,,,,*,13123,5,6,"308,000"
○,13123,27,江戸川,5,9,区部,その他区,江戸川区,篠崎町四丁目２５４番４７外,篠崎町４[sanitize]１３[sanitize]１８,"296,000","293,000",1,76,,1,2,店舗兼住宅,W,2F,,店舗併用住宅、事務所等が見られる路線商業地域,区道,南東,11,,,,ガス,水道,下水道,篠崎,,"1,300",近商,準防,80,300,,高度,,,,,,,,,
○,13123,27,江戸川,5,10,区部,その他区,江戸川区,中葛西三丁目３７番４,中葛西３[sanitize]３７[sanitize]４,"715,000","701,000",2,323,,1,1.2,事務所,SRC,9F,1B,中高層ビル、小売店舗が建ち並ぶ駅前商業地域,区道,西,7,,,,ガス,水道,下水道,葛西,,100,商業,防火,80,500,,高度,,,,,,,,,
○,13123,27,江戸川,5,11,区部,その他区,江戸川区,北葛西四丁目２５番１２外,北葛西４[sanitize]２５[sanitize]２２,"448,000","440,000",1.8,"1,115",,1,1.2,店舗、作業所兼車庫,S,3F,,店舗、店舗付共同住宅等が建ち並ぶ路線商業地域,都道,南,25,,,,ガス,水道,下水道,西葛西,,960,近商,防火,80,400,,,,,,,,,,,
○,13123,27,江戸川,5,12,区部,その他区,江戸川区,春江町一丁目１番８外,春江町１[sanitize]１[sanitize]２０,"274,000","272,000",0.7,331,,1,1.2,作業所、事務所兼住宅,S,3F,,店舗、営業所等が建ち並ぶ路線商業地域,国道,南,25,,,,ガス,水道,下水道,瑞江,,"1,300",準工,防火,60,400,,,,,,,,,,,
○,13201,27,八王子,0,1,多摩,南多摩,八王子市,下柚木字一号１２番１０４,,"113,000","114,000",[sanitize]0.9,132,,1,2,住宅,W,2F,,小規模の一般住宅が多い傾斜地の住宅地域,市道,北,4,,,,ガス,水道,下水道,京王堀之内,,"2,500",１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,2,多摩,南多摩,八王子市,石川町２５９番１外,,"108,000","108,000",0,326,台形,1.2,1,店舗兼共同住宅,RC,3F,,住宅、店舗、事務所等が混在する住宅地域,都道,北西,9,,,,,水道,下水道,小宮,,"1,300",２中専,準防,60,200,,高度,,,,,,,,,
○,13201,27,八王子,0,3,多摩,南多摩,八王子市,富士見町２６番７,富士見町３７[sanitize]１０,"152,000","152,000",0,132,,1,1.5,住宅,W,2F,,中小規模の一般住宅が建ち並ぶ閑静な住宅地域,市道,北,6,,,,ガス,水道,下水道,京王八王子,,"1,800",１低専,準防,50,100,,高度,,,,,,,,,
○,13201,27,八王子,0,4,多摩,南多摩,八王子市,大和田町五丁目２１番１１,大和田町５[sanitize]２３[sanitize]１２,"166,000","165,000",0.6,181,,1,2,住宅,W,2F,,中規模一般住宅、アパート等が混在する住宅地域,市道,北,6,,,,ガス,水道,下水道,京王八王子,,"1,200",１住居,準防,60,200,,高度,,,,,,,,,
○,13201,27,八王子,0,5,多摩,南多摩,八王子市,宇津木町８１９番３,,"84,200","84,200",0,106,,1,1.5,住宅,W,2F,,一般住宅の中に空地等も見られる住宅地域,市道,北西,3.5,,,,,水道,下水道,八王子,,"4,300",１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,6,多摩,南多摩,八王子市,子安町三丁目５７６番１２,子安町３[sanitize]８[sanitize]７,"253,000","249,000",1.6,109,,1,1.2,住宅,W,2F,,一般住宅のほか共同住宅等が見られる住宅地域,市道,西,6.5,,,,ガス,水道,下水道,八王子,,480,２中専,準防,60,200,,高度,,,,,,,,,
○,13201,27,八王子,0,7,多摩,南多摩,八王子市,石川町１６１５番１２,,"98,500","98,000",0.5,150,,1,2,住宅,W,2F,,一般住宅が多い中央自動車道近くの住宅地域,市道,北,6,,,,ガス,水道,下水道,北八王子,,920,１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,8,多摩,南多摩,八王子市,山田町１６３２番１,,"139,000","138,000",0.7,118,,1,1.5,住宅,W,2F,,中小規模一般住宅が建ち並ぶ住宅地域,市道,北西,5.5,,,,ガス,水道,下水道,山田,,400,１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,9,多摩,南多摩,八王子市,北野町１２２番３,,"157,000","155,000",1.3,153,台形,1,1.2,住宅,LS,2F,,一般住宅が建ち並ぶ既存の住宅地域,市道,北西,4.5,,,,ガス,水道,下水道,八王子,,"1,100",１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,10,多摩,南多摩,八王子市,子安町三丁目５８６番４５,子安町３[sanitize]３４[sanitize]２,"203,000","199,000",2,173,,1,1,住宅,LS,2F,,中小規模一般住宅等の多い住宅地域,市道,南,11,,側道,西,ガス,水道,下水道,京王片倉,,500,２中専,準防,60,200,,高度,,,,,,,,,
○,13201,27,八王子,0,11,多摩,南多摩,八王子市,片倉町９５６番２外,,"137,000","136,000",0.7,202,,1,1,住宅,W,2F,,中規模一般住宅等が建ち並ぶ既成住宅地域,市道,西,4,,,,ガス,水道,下水道,片倉,,400,１低専,,40,80,,高度,,,都立公,普通,,,,,
○,13201,27,八王子,0,12,多摩,南多摩,八王子市,片倉町２９５番１,,"136,000","135,000",0.7,110,,1,2,住宅,W,2F,,一般住宅、共同住宅等が混在する住宅地域,市道,東,4.6,,,,ガス,水道,下水道,京王片倉,,540,１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,13,多摩,南多摩,八王子市,打越町１５３２番１１０,,"108,000","108,000",0,161,,1,1.2,住宅,W,2F,,中規模の一般住宅が多い高台の住宅地域,市道,南東,4,,,,ガス,水道,下水道,北野,,"1,200",１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,14,多摩,南多摩,八王子市,散田町四丁目９６８番３１,散田町４[sanitize]３５[sanitize]１５,"123,000","122,000",0.8,207,,1,1,住宅,W,2F,,中規模一般住宅が建ち並ぶ高台の閑静な住宅地域,市道,北,6,,,,ガス,水道,下水道,西八王子,,"1,100",１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,15,多摩,南多摩,八王子市,散田町一丁目１０２０番１０９,散田町１[sanitize]１２[sanitize]３,"143,000","142,000",0.7,175,,1,1.5,住宅,W,2F,,一般住宅の中にアパートが見られる住宅地域,市道,南,4,,,,ガス,水道,下水道,西八王子,,700,１住居,準防,60,200,,高度,,,,,,,,,
○,13201,27,八王子,0,16,多摩,南多摩,八王子市,台町二丁目９９番１９,台町２[sanitize]２０[sanitize]４,"186,000","184,000",1.1,165,,1,1.5,住宅,W,2F,,一般住宅のほか共同住宅等が見られる住宅地域,市道,南西,6,,,,ガス,水道,下水道,西八王子,,900,２中専,準防,60,200,,高度,,,,,,,,,
○,13201,27,八王子,0,17,多摩,南多摩,八王子市,中野上町五丁目２８９６番２２,中野上町５[sanitize]２０[sanitize]８,"97,500","97,000",0.5,217,,1,1.2,住宅,W,2F,,中規模住宅が建ち並ぶ区画整然とした住宅地域,市道,東,5,,,,ガス,水道,下水道,八王子,,"4,000",１低専,,40,80,,高度,,,,,,,,,
○,13201,27,八王子,0,18,多摩,南多摩,八王子市,中野上町四丁目３８４３番１,中野上町４[sanitize]２６[sanitize]１９,"112,000","111,000",0.9,126,,1,1,住宅,LS,3F,,一般住宅、アパート等が見られる住宅地域,市道,北,4,,,,ガス,水道,下水道,西八王子,,"1,800",１中専,準防,60,200,,高度,,,,,,,,,
