地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字名,地域名称,事業所数（事業所）,事業所数／法人（事業所）,事業所数／個人（事業所）,従業者数（人）,年間商品販売額（百万円）,売場面積（m2）,事業所数／従業者2人以下（事業所）,事業所数／従業者3～4人（事業所）,事業所数／従業者5～9人（事業所）,事業所数／従業者10～19人（事業所）,事業所数／従業者20～29人（事業所）,事業所数／従業者30～49人（事業所）,事業所数／従業者50～99人（事業所）,事業所数／従業者100人以上（事業所）
5,13222,1322200400,東久留米市,東久留米市氷川台,,東久留米市氷川台,7,3,4,46,894,1267,5,-,1,-,-,1,-,-
6,13222,1322200401,東久留米市,東久留米市氷川台,1丁目,東久留米市氷川台1丁目,5,1,4,36,X,X,4,-,-,-,-,1,-,-
6,13222,1322200402,東久留米市,東久留米市氷川台,2丁目,東久留米市氷川台2丁目,2,2,-,10,X,X,1,-,1,-,-,-,-,-
5,13222,1322200600,東久留米市,東久留米市東本町,,東久留米市東本町,43,30,13,398,5181,4924,15,5,8,9,4,2,-,-
5,13222,1322201000,東久留米市,東久留米市ひばりが丘団地,,東久留米市ひばりが丘団地,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13222,1322201100,東久留米市,東久留米市本町,,東久留米市本町,61,48,13,858,14489,19656,17,14,15,9,3,2,-,1
6,13222,1322201101,東久留米市,東久留米市本町,1丁目,東久留米市本町1丁目,14,9,5,137,2268,2552,3,3,5,-,2,1,-,-
6,13222,1322201102,東久留米市,東久留米市本町,2丁目,東久留米市本町2丁目,11,5,6,85,844,1319,5,3,1,1,-,1,-,-
6,13222,1322201103,東久留米市,東久留米市本町,3丁目,東久留米市本町3丁目,32,31,1,625,11286,15643,7,7,8,8,1,-,-,1
6,13222,1322201104,東久留米市,東久留米市本町,4丁目,東久留米市本町4丁目,4,3,1,11,90,142,2,1,1,-,-,-,-,-
5,13222,1322201600,東久留米市,東久留米市前沢,,東久留米市前沢,35,28,7,404,9825,14772,12,8,4,5,4,1,-,1
6,13222,1322201601,東久留米市,東久留米市前沢,1丁目,東久留米市前沢1丁目,5,5,-,84,X,X,-,-,1,2,1,1,-,-
6,13222,1322201602,東久留米市,東久留米市前沢,2丁目,東久留米市前沢2丁目,2,1,1,6,X,X,1,1,-,-,-,-,-,-
6,13222,1322201603,東久留米市,東久留米市前沢,3丁目,東久留米市前沢3丁目,6,4,2,16,406,422,3,2,1,-,-,-,-,-
6,13222,1322201604,東久留米市,東久留米市前沢,4丁目,東久留米市前沢4丁目,7,6,1,82,2571,1690,1,2,-,3,1,-,-,-
6,13222,1322201605,東久留米市,東久留米市前沢,5丁目,東久留米市前沢5丁目,15,12,3,216,5212,9958,7,3,2,-,2,-,-,1
5,13222,1322201500,東久留米市,東久留米市南沢,,東久留米市南沢,49,44,5,732,11423,19924,9,14,15,6,4,-,-,1
6,13222,1322201501,東久留米市,東久留米市南沢,1丁目,東久留米市南沢1丁目,3,2,1,10,X,X,2,-,1,-,-,-,-,-
6,13222,1322201502,東久留米市,東久留米市南沢,2丁目,東久留米市南沢2丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13222,1322201503,東久留米市,東久留米市南沢,3丁目,東久留米市南沢3丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13222,1322201504,東久留米市,東久留米市南沢,4丁目,東久留米市南沢4丁目,2,1,1,6,X,X,-,2,-,-,-,-,-,-
6,13222,1322201505,東久留米市,東久留米市南沢,5丁目,東久留米市南沢5丁目,44,41,3,716,11236,19796,7,12,14,6,4,-,-,1
5,13222,1322201700,東久留米市,東久留米市南町,,東久留米市南町,18,16,2,303,8271,5198,3,2,2,6,2,2,1,-
6,13222,1322201701,東久留米市,東久留米市南町,1丁目,東久留米市南町1丁目,5,4,1,71,1192,1507,2,1,-,-,1,1,-,-
6,13222,1322201702,東久留米市,東久留米市南町,2丁目,東久留米市南町2丁目,10,10,-,208,6718,3159,-,1,2,4,1,1,1,-
6,13222,1322201703,東久留米市,東久留米市南町,3丁目,東久留米市南町3丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13222,1322201704,東久留米市,東久留米市南町,4丁目,東久留米市南町4丁目,3,2,1,24,360,532,1,-,-,2,-,-,-,-
5,13222,1322202000,東久留米市,東久留米市柳窪,,東久留米市柳窪,15,12,3,187,4533,1874,5,4,1,-,4,-,1,-
6,13222,1322202001,東久留米市,東久留米市柳窪,1丁目,東久留米市柳窪1丁目,6,6,-,88,1335,1153,-,2,1,-,3,-,-,-
6,13222,1322202002,東久留米市,東久留米市柳窪,2丁目,東久留米市柳窪2丁目,6,5,1,94,3122,X,2,2,-,-,1,-,1,-
6,13222,1322202003,東久留米市,東久留米市柳窪,3丁目,東久留米市柳窪3丁目,1,1,-,2,X,-,1,-,-,-,-,-,-,-
6,13222,1322202004,東久留米市,東久留米市柳窪,4丁目,東久留米市柳窪4丁目,1,-,1,1,X,X,1,-,-,-,-,-,-,-
6,13222,1322202005,東久留米市,東久留米市柳窪,5丁目,東久留米市柳窪5丁目,1,-,1,2,X,X,1,-,-,-,-,-,-,-
5,13222,1322202300,東久留米市,東久留米市弥生,,東久留米市弥生,4,1,3,37,2030,340,1,1,1,-,1,-,-,-
6,13222,1322202301,東久留米市,東久留米市弥生,1丁目,東久留米市弥生1丁目,4,1,3,37,2030,340,1,1,1,-,1,-,-,-
6,13222,1322202302,東久留米市,東久留米市弥生,2丁目,東久留米市弥生2丁目,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,
平成26年商業統計調査報告（町丁目別集計）,,,,,,,,,,,,,,,,,,,,
第1－2表　町丁目別　小売業事業所数(法人・個人別）、従業者数、年間商品販売額、売場面積及び従業者規模別事業所数,,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,,
