"年月[西暦]","調査項目","設問","政策目標","調査回答者の属性種別","調査回答者の属性","調査数[人]","強くそう思う[人]","どちらかといえばそう思う[人]","あまりそう思わない[人]","全くそう思わない[人]","無回答[人]"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","職業別","無職","83","5","35","34","5","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","職業別","その他","26","1","14","10","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","職業別","無回答","5","0","2","1","1","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","居住地区別","芝地区","107","10","42","48","4","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","居住地区別","麻布地区","140","10","59","56","10","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","居住地区別","赤坂地区","88","4","29","45","9","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","居住地区別","高輪地区","155","8","69","67","7","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","居住地区別","芝浦港南地区","164","14","88","51","6","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","居住地区別","無回答","4","0","2","0","1","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","持家（一戸建）","95","5","38","39","10","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","持家（マンション）","302","21","130","135","11","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","借家（一戸建）","7","1","3","2","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","民間の賃貸マンション・アパート","171","14","77","64","10","6"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","都営住宅・区営住宅・区立住宅","28","3","13","8","1","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","18","0","9","9","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","社宅・公務員宿舎","20","1","11","6","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","寮・寄宿舎・住み込み・間借り","6","0","4","1","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","その他","5","1","1","3","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","住居形態別","無回答","6","0","3","0","1","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","定住意向別","ずっと住み続けていたい","366","24","163","148","18","13"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","定住意向別","当分は住んでいたい","224","13","103","90","14","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","42","5","14","17","4","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","2","0","1","1","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","定住意向別","近いうちに区外に転居する予定である","9","3","3","3","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","定住意向別","わからない","14","1","4","8","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(6)地域の防災活動が活発に行われている","定住意向別","無回答","1","0","1","0","0","0"

"第32回港区民世論調査クロス集計表・区基本計画Q14-06","Ver202003",,,,,,,,,,
