事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,G 情報通信業,平成28,2016,3月,444405,480423,336492,402466,436919,299243,363303,39163,41939,43504,37249
５人以上,G 情報通信業,平成28,2016,4月,414403,448289,312467,402390,435041,304169,365305,37085,12013,13248,8298
５人以上,G 情報通信業,平成28,2016,5月,435344,467686,335667,390644,421013,297047,356240,34404,44700,46673,38620
５人以上,G 情報通信業,平成28,2016,6月,801433,873790,577480,398813,430391,301075,363647,35166,402620,443399,276405
５人以上,G 情報通信業,平成28,2016,7月,519437,565748,377573,400589,431043,307299,365323,35266,118848,134705,70274
５人以上,G 情報通信業,平成28,2016,8月,412063,445515,313827,400538,432444,306840,366281,34257,11525,13071,6987
５人以上,G 情報通信業,平成28,2016,9月,431717,464948,328322,408504,438742,314423,376191,32313,23213,26206,13899
５人以上,G 情報通信業,平成28,2016,10月,412051,444354,315777,405859,437518,311506,368214,37645,6192,6836,4271
５人以上,G 情報通信業,平成28,2016,11月,480220,519389,362653,405285,437357,309021,368946,36339,74935,82032,53632
５人以上,G 情報通信業,平成28,2016,12月,893822,968588,665755,410641,443689,309832,376687,33954,483181,524899,355923
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,418570,445643,302952,350886,374628,249492,309312,41574,67684,71015,53460
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,422285,450449,289330,346992,370176,237548,309397,37595,75293,80273,51782
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,441511,474351,293662,357004,382551,241990,316101,40903,84507,91800,51672
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,443256,480226,293982,357772,387022,239670,314062,43710,85484,93204,54312
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,454350,490034,321172,372209,403040,257145,323828,48381,82141,86994,64027
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,465110,498184,336498,375577,405024,261066,326689,48888,89533,93160,75432
５人以上,"H 運輸業,郵便業",平成28,2016,1月,405522,437827,278579,371912,400637,259038,325531,46381,33610,37190,19541
５人以上,"H 運輸業,郵便業",平成28,2016,2月,373859,405208,252523,372168,403346,251494,324729,47439,1691,1862,1029
５人以上,"H 運輸業,郵便業",平成28,2016,3月,405115,438705,278235,384175,416331,262714,336041,48134,20940,22374,15521
５人以上,"H 運輸業,郵便業",平成28,2016,4月,396854,428702,275035,370488,398216,264427,320850,49638,26366,30486,10608
５人以上,"H 運輸業,郵便業",平成28,2016,5月,372175,401179,260895,367346,396270,256373,320225,47121,4829,4909,4522
５人以上,"H 運輸業,郵便業",平成28,2016,6月,686842,731392,520647,373166,404873,254884,326028,47138,313676,326519,265763
５人以上,"H 運輸業,郵便業",平成28,2016,7月,549808,573823,454488,374761,402469,264782,326977,47784,175047,171354,189706
５人以上,"H 運輸業,郵便業",平成28,2016,8月,391968,425275,264724,371878,402779,253826,324774,47104,20090,22496,10898
５人以上,"H 運輸業,郵便業",平成28,2016,9月,394592,423721,280392,379802,408665,266644,331739,48063,14790,15056,13748
５人以上,"H 運輸業,郵便業",平成28,2016,10月,394249,422969,272382,372494,398891,260485,320183,52311,21755,24078,11897
５人以上,"H 運輸業,郵便業",平成28,2016,11月,398406,430497,276387,384035,414179,269418,332966,51069,14371,16318,6969
５人以上,"H 運輸業,郵便業",平成28,2016,12月,812546,859602,625209,384929,413984,269256,330338,54591,427617,445618,355953
５人以上,"I 卸売業,小売業",平成23,2011,年平均,380679,485277,237046,305395,382199,199927,293205,12190,75284,103078,37119
５人以上,"I 卸売業,小売業",平成24,2012,年平均,372922,483489,236550,299894,381150,199673,286564,13330,73028,102339,36877
５人以上,"I 卸売業,小売業",平成25,2013,年平均,372263,484363,235919,298750,380911,198820,284611,14139,73513,103452,37099
５人以上,"I 卸売業,小売業",平成26,2014,年平均,372738,485085,238674,297160,378121,200548,283474,13686,75578,106964,38126
５人以上,"I 卸売業,小売業",平成27,2015,年平均,383965,490749,246368,306504,385780,204353,292106,14398,77461,104969,42015
５人以上,"I 卸売業,小売業",平成28,2016,年平均,390025,495035,251867,307415,383408,207434,292983,14432,82610,111627,44433
５人以上,"I 卸売業,小売業",平成28,2016,1月,323299,404271,216611,304733,381919,203032,291213,13520,18566,22352,13579
５人以上,"I 卸売業,小売業",平成28,2016,2月,319682,401841,212975,305082,382290,204805,291106,13976,14600,19551,8170
５人以上,"I 卸売業,小売業",平成28,2016,3月,342651,427398,232383,304368,381374,204171,290047,14321,38283,46024,28212
５人以上,"I 卸売業,小売業",平成28,2016,4月,339232,428318,223538,309391,388051,207236,293361,16030,29841,40267,16302
５人以上,"I 卸売業,小売業",平成28,2016,5月,331147,416809,215671,306195,379824,206940,291679,14516,24952,36985,8731
５人以上,"I 卸売業,小売業",平成28,2016,6月,539283,687980,339283,310227,384155,210793,295747,14480,229056,303825,128490
５人以上,"I 卸売業,小売業",平成28,2016,7月,493860,638473,304579,307653,382885,209184,292524,15129,186207,255588,95395
５人以上,"I 卸売業,小売業",平成28,2016,8月,326097,409453,216333,309046,385884,207866,295063,13983,17051,23569,8467
５人以上,"I 卸売業,小売業",平成28,2016,9月,319785,397706,216432,309371,383801,210649,296117,13254,10414,13905,5783
５人以上,"I 卸売業,小売業",平成28,2016,10月,320519,399532,217275,308013,384394,208208,293063,14950,12506,15138,9067
５人以上,"I 卸売業,小売業",平成28,2016,11月,327951,414138,215912,304438,380074,206114,290032,14406,23513,34064,9798
５人以上,"I 卸売業,小売業",平成28,2016,12月,692572,905874,410825,310364,386235,210147,295743,14621,382208,519639,200678
５人以上,"J 金融業,保険業",平成23,2011,年平均,640735,816855,396243,482310,604878,312160,453256,29054,158425,211977,84083
５人以上,"J 金融業,保険業",平成24,2012,年平均,591254,788932,360205,450894,591998,285970,415572,35322,140360,196934,74235
５人以上,"J 金融業,保険業",平成25,2013,年平均,608622,822396,369020,448534,592968,286649,414253,34281,160088,229428,82371
５人以上,"J 金融業,保険業",平成26,2014,年平均,607589,825186,367682,447326,593673,285974,413325,34001,160263,231513,81708
５人以上,"J 金融業,保険業",平成27,2015,年平均,655537,875678,391344,481996,628088,306669,448565,33431,173541,247590,84675
５人以上,"J 金融業,保険業",平成28,2016,年平均,634282,847838,387035,477130,624907,306039,444432,32698,157152,222931,80996
５人以上,"J 金融業,保険業",平成28,2016,1月,494086,643764,313318,467859,606643,300248,436919,30940,26227,37121,13070
５人以上,"J 金融業,保険業",平成28,2016,2月,481235,627293,305641,471604,614484,299830,440978,30626,9631,12809,5811
５人以上,"J 金融業,保険業",平成28,2016,3月,667069,887803,397658,484786,627937,310066,450467,34319,182283,259866,87592
５人以上,"J 金融業,保険業",平成28,2016,4月,508274,660225,328050,494813,641568,320751,459485,35328,13461,18657,7299
５人以上,"J 金融業,保険業",平成28,2016,5月,732337,1024184,394827,473929,620797,304083,439730,34199,258408,403387,90744
５人以上,"J 金融業,保険業",平成28,2016,6月,1148154,1584367,652079,467339,614985,299431,433508,33831,680815,969382,352648
５人以上,"J 金融業,保険業",平成28,2016,7月,527656,687732,347909,474758,626165,304745,440767,33991,52898,61567,43164
５人以上,"J 金融業,保険業",平成28,2016,8月,486730,642723,310984,479366,635312,303674,448335,31031,7364,7411,7310
５人以上,"J 金融業,保険業",平成28,2016,9月,532397,711007,327115,482904,633509,309809,451722,31182,49493,77498,17306
５人以上,"J 金融業,保険業",平成28,2016,10月,485833,640440,311856,475937,626727,306256,442933,33004,9896,13713,5600
５人以上,"J 金融業,保険業",平成28,2016,11月,535035,710900,335653,478074,629763,306102,446116,31958,56961,81137,29551
５人以上,"J 金融業,保険業",平成28,2016,12月,1003535,1350421,609717,474387,621206,307705,442431,31956,529148,729215,302012
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,399154,461883,267235,319841,367145,220361,299174,20667,79313,94738,46874
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,379867,451317,252747,304090,357962,208244,286986,17104,75777,93355,44503
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,414442,484957,276638,326307,378075,225140,307832,18475,88135,106882,51498
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,439195,508727,296392,346359,397676,240965,324883,21476,92836,111051,55427
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,441094,516892,289678,350033,408065,234108,327534,22499,91061,108827,55570
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,453904,537099,298886,351083,411944,237679,328731,22352,102821,125155,61207
５人以上,"K 不動産業,物品賃貸業",平成28,2016,1月,359322,424644,235814,340444,400620,226665,319899,20545,18878,24024,9149
５人以上,"K 不動産業,物品賃貸業",平成28,2016,2月,362345,421995,246586,354633,412508,242319,332535,22098,7712,9487,4267
５人以上,"K 不動産業,物品賃貸業",平成28,2016,3月,376264,439971,254404,359057,419298,243826,333962,25095,17207,20673,10578
５人以上,"K 不動産業,物品賃貸業",平成28,2016,4月,394724,460528,271055,351241,410754,239393,327406,23835,43483,49774,31662
５人以上,"K 不動産業,物品賃貸業",平成28,2016,5月,373489,440895,251218,346539,405809,239027,324911,21628,26950,35086,12191
５人以上,"K 不動産業,物品賃貸業",平成28,2016,6月,698099,845743,431726,345857,408766,232360,326124,19733,352242,436977,199366
５人以上,"K 不動産業,物品賃貸業",平成28,2016,7月,494748,582036,332176,347031,406715,235871,324248,22783,147717,175321,96305
５人以上,"K 不動産業,物品賃貸業",平成28,2016,8月,364364,424331,249642,351779,410075,240253,330154,21625,12585,14256,9389
５人以上,"K 不動産業,物品賃貸業",平成28,2016,9月,368561,434239,249155,352326,416027,236514,330427,21899,16235,18212,12641
５人以上,"K 不動産業,物品賃貸業",平成28,2016,10月,375896,441035,253553,360595,421713,245804,338427,22168,15301,19322,7749
５人以上,"K 不動産業,物品賃貸業",平成28,2016,11月,386468,456808,257034,345426,405824,234286,321785,23641,41042,50984,22748
５人以上,"K 不動産業,物品賃貸業",平成28,2016,12月,880450,1068147,538678,358131,425096,236196,334897,23234,522319,643051,302482
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,526281,603458,370708,437372,500451,310219,405802,31570,88909,103007,60489
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,537018,597457,395589,436488,483260,327041,398557,37931,100530,114197,68548
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,505197,555536,382952,412870,451304,319536,375057,37813,92327,104232,63416
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,501422,555872,377174,405466,447368,309852,368112,37354,95956,108504,67322
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,513855,586356,362191,410525,465678,295150,386412,24113,103330,120678,67041
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,533350,611996,365934,419660,479467,292346,395517,24143,113690,132529,73588
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,1月,433256,501762,290140,401995,462066,276500,377754,24241,31261,39696,13640
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,2月,413674,474739,288112,410645,471416,285687,386122,24523,3029,3323,2425
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,3月,471061,537838,329341,415996,475933,288791,388295,27701,55065,61905,40550
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,4月,448226,515242,305501,416905,475173,292811,388422,28483,31321,40069,12690
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,5月,434599,503516,299710,412300,476149,287329,384335,27965,22299,27367,12381
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,6月,829933,958763,546696,426518,484177,299754,398786,27732,403415,474586,246942
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,7月,610760,687767,439799,427972,485625,299979,405297,22675,182788,202142,139820
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,8月,482501,563160,313203,426839,490438,293350,404611,22228,55662,72722,19853
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,9月,436063,494558,307541,419012,474991,296019,399016,19996,17051,19567,11522
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,10月,461325,530540,314081,426769,488142,296207,406462,20307,34556,42398,17874
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,11月,446487,505955,312566,429745,488973,296362,407564,22181,16742,16982,16204
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,12月,927466,1058581,649973,420613,479452,296086,398835,21778,506853,579129,353887
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,159523,216489,106901,149277,200324,102122,143167,6110,10246,16165,4779
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,163021,223057,114589,151503,205106,108261,142547,8956,11518,17951,6328
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,162522,218850,115421,149730,199390,108204,139360,10370,12792,19460,7217
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,166228,224670,118660,152255,203030,110927,141283,10972,13973,21640,7733
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,155816,208090,109916,144450,190350,104146,134963,9487,11366,17740,5770
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,147074,196958,107047,137080,180240,102448,128167,8913,9994,16718,4599
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,1月,143467,188215,105173,137499,179079,101916,127716,9783,5968,9136,3257
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,2月,139327,181086,103190,138327,179907,102344,129387,8940,1000,1179,846
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,3月,143612,188502,105976,140691,183820,104532,131284,9407,2921,4682,1444
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,4月,146545,195165,107856,140912,185763,105222,130922,9990,5633,9402,2634
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,5月,144634,192055,106180,142902,189146,105403,133487,9415,1732,2909,777
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,6月,164557,230314,112981,140320,187734,103131,131554,8766,24237,42580,9850
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,7月,165383,228123,116004,138069,182198,103337,129871,8198,27314,45925,12667
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,8月,137852,183685,101961,135311,179540,100676,126626,8685,2541,4145,1285
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,9月,133401,175394,100618,132074,173489,99742,124286,7788,1327,1905,876
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,10月,134682,175978,102627,132190,172464,100929,123886,8304,2492,3514,1698
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,11月,135535,178426,101667,132994,173484,101022,124227,8767,2541,4942,645
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,12月,175668,247953,119907,134238,176682,101496,125252,8986,41430,71271,18411
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,267437,340131,199711,236206,296788,179765,224764,11442,31231,43343,19946
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,291358,370920,207542,252158,315203,185743,239740,12418,39200,55717,21799
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,287355,364701,217308,247465,306131,194335,234812,12653,39890,58570,22973
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,285610,357927,220571,247401,303682,196784,232926,14475,38209,54245,23787
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,250738,311908,200772,227621,279878,184935,215318,12303,23117,32030,15837
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,233863,282976,193388,209030,249201,175925,199181,9849,24833,33775,17463
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,1月,225761,270205,191775,209321,254123,175062,200705,8616,16440,16082,16713
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,2月,210415,261900,170390,205175,252244,168583,196705,8470,5240,9656,1807
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,3月,214710,260572,180165,210931,253974,178509,201289,9642,3779,6598,1656
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,4月,224318,265849,192460,218264,260709,185705,208907,9357,6054,5140,6755
