事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,F 電気・ガス・熱供給・水道業,平成23,2011,年平均,19.4,169.5,143.8,25.7,18.2,129.4,128.5,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成24,2012,年平均,19.5,168.2,148.6,19.6,17.3,131.1,129.8,1.3
５人以上,F 電気・ガス・熱供給・水道業,平成25,2013,年平均,18.6,161.4,141.3,20.1,16.4,124.6,123.4,1.2
５人以上,F 電気・ガス・熱供給・水道業,平成26,2014,年平均,18.8,163.9,142,21.9,15.7,119.7,119,0.7
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18.6,161.6,145.2,16.4,14.1,109,108,1
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,18.7,164.1,146.2,17.9,14.6,114.2,113.2,1
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,1月,17.6,153.2,135.2,18,13,109.2,108.7,0.5
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,2月,18.7,164.3,144.7,19.6,14.5,120.7,120.2,0.5
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,3月,20.2,180.7,159.1,21.6,15.4,128.8,128,0.8
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,4月,19.5,171.2,151.6,19.6,14.1,118.7,118.3,0.4
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,5月,17.3,154.9,137.1,17.8,13.2,116.4,116,0.4
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,6月,20.4,169.5,151.8,17.7,14.6,123.2,122.6,0.6
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,7月,18.4,162.4,144.9,17.5,15.1,112.5,110.8,1.7
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,8月,18.7,172.3,156.3,16,13.5,101.9,101.8,0.1
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,9月,18.5,163.6,146.7,16.9,15.2,114.3,112.6,1.7
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,10月,18.7,163.4,145.5,17.9,13.9,103.4,103.3,0.1
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,11月,18.7,163.2,145.9,17.3,14.5,111.1,109.5,1.6
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,12月,17.8,154.5,139,15.5,16.2,128.9,127.7,1.2
５人以上,G 情報通信業,平成23,2011,年平均,19.2,166.8,145.5,21.3,15.3,100.5,97.3,3.2
５人以上,G 情報通信業,平成24,2012,年平均,19.6,169.9,149.5,20.4,13.3,93.3,88,5.3
５人以上,G 情報通信業,平成25,2013,年平均,19.3,166.4,146.6,19.8,12.9,89,83.8,5.2
５人以上,G 情報通信業,平成26,2014,年平均,19.2,165.5,145.9,19.6,13.4,89.1,84,5.1
５人以上,G 情報通信業,平成27,2015,年平均,19.1,165.5,145.8,19.7,14,96.3,93,3.3
５人以上,G 情報通信業,平成28,2016,年平均,19,164.2,145.2,19,13.2,86.4,83.5,2.9
５人以上,G 情報通信業,平成28,2016,1月,17.7,154.6,135.2,19.4,12.6,82,78.4,3.6
５人以上,G 情報通信業,平成28,2016,2月,18.6,162.1,141.9,20.2,13.4,90.8,86.5,4.3
５人以上,G 情報通信業,平成28,2016,3月,20,172.6,151,21.6,14.5,95.7,92.1,3.6
５人以上,G 情報通信業,平成28,2016,4月,19.7,170.8,150.9,19.9,13.1,86.4,84.5,1.9
５人以上,G 情報通信業,平成28,2016,5月,18,155.6,138.2,17.4,12.2,82.2,78.9,3.3
５人以上,G 情報通信業,平成28,2016,6月,19.9,172,152.3,19.7,14.6,91.7,89,2.7
５人以上,G 情報通信業,平成28,2016,7月,19.6,168,149.5,18.5,13,81.9,80.1,1.8
５人以上,G 情報通信業,平成28,2016,8月,19.1,164.4,146.4,18,13.6,88.3,85.3,3
５人以上,G 情報通信業,平成28,2016,9月,18.8,162.1,143.4,18.7,12.7,82.5,79.8,2.7
５人以上,G 情報通信業,平成28,2016,10月,18.8,162.8,144.1,18.7,13,86.5,83.5,3
５人以上,G 情報通信業,平成28,2016,11月,19.1,164,145.8,18.2,13.3,86.3,83.8,2.5
５人以上,G 情報通信業,平成28,2016,12月,18.8,160.8,143.5,17.3,12.8,82.8,80,2.8
５人以上,"H 運輸業,郵便業",平成23,2011,年平均,20.3,178.2,155.3,22.9,16.2,108,99.3,8.7
５人以上,"H 運輸業,郵便業",平成24,2012,年平均,20,180,158.5,21.5,17.8,109,100.1,8.9
５人以上,"H 運輸業,郵便業",平成25,2013,年平均,19.6,177.3,156.4,20.9,17.6,111.5,101.2,10.3
５人以上,"H 運輸業,郵便業",平成26,2014,年平均,19.5,177.8,155.7,22.1,16.8,102.9,93.5,9.4
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,19.6,175,153.7,21.3,15.4,108.8,99.1,9.7
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,19.6,173.6,153.7,19.9,15.4,109.9,99,10.9
５人以上,"H 運輸業,郵便業",平成28,2016,1月,18.7,165.5,145.7,19.8,14.4,104.2,94,10.2
５人以上,"H 運輸業,郵便業",平成28,2016,2月,19.4,172,152.1,19.9,14.7,106,95.1,10.9
５人以上,"H 運輸業,郵便業",平成28,2016,3月,19.8,176.8,156.6,20.2,16,111.1,101.2,9.9
５人以上,"H 運輸業,郵便業",平成28,2016,4月,20.3,180.3,159.8,20.5,14.6,111.1,99.1,12
５人以上,"H 運輸業,郵便業",平成28,2016,5月,18.8,166.4,147.7,18.7,13.8,100.8,91.3,9.5
５人以上,"H 運輸業,郵便業",平成28,2016,6月,20.4,178.7,159.6,19.1,15.5,109.2,99,10.2
５人以上,"H 運輸業,郵便業",平成28,2016,7月,20,176.1,156.3,19.8,16.1,110.1,99.8,10.3
５人以上,"H 運輸業,郵便業",平成28,2016,8月,19.8,174.7,155.3,19.4,15,107.9,97.1,10.8
５人以上,"H 運輸業,郵便業",平成28,2016,9月,19.6,172.7,153.5,19.2,16.1,114.1,103.5,10.6
５人以上,"H 運輸業,郵便業",平成28,2016,10月,19.5,172.4,151.7,20.7,16,114.1,103,11.1
５人以上,"H 運輸業,郵便業",平成28,2016,11月,19.6,173.7,153.7,20,16.5,115.7,104,11.7
５人以上,"H 運輸業,郵便業",平成28,2016,12月,19.7,173.7,152.4,21.3,16.4,117.4,103.4,14
５人以上,"I 卸売業,小売業",平成23,2011,年平均,19.8,160.2,151.5,8.7,15,91.9,89.4,2.5
５人以上,"I 卸売業,小売業",平成24,2012,年平均,20.1,162.9,153.5,9.4,15.7,94.4,92.5,1.9
５人以上,"I 卸売業,小売業",平成25,2013,年平均,20,163.7,153.3,10.4,15.4,92.5,90.5,2
５人以上,"I 卸売業,小売業",平成26,2014,年平均,20,163.7,153.5,10.2,15.3,92.6,90.3,2.3
５人以上,"I 卸売業,小売業",平成27,2015,年平均,19.7,163.5,152.5,11,15,92.2,89.4,2.8
５人以上,"I 卸売業,小売業",平成28,2016,年平均,19.7,160.8,150.4,10.4,14.9,91.9,89.1,2.8
５人以上,"I 卸売業,小売業",平成28,2016,1月,18.3,151.3,141.1,10.2,14.8,89.8,87.3,2.5
５人以上,"I 卸売業,小売業",平成28,2016,2月,19.6,160.8,150.3,10.5,15.2,90.9,88.6,2.3
５人以上,"I 卸売業,小売業",平成28,2016,3月,20.2,165.8,155.1,10.7,14.8,91,88.3,2.7
５人以上,"I 卸売業,小売業",平成28,2016,4月,20.5,169.1,157.7,11.4,15,92.6,89.9,2.7
５人以上,"I 卸売業,小売業",平成28,2016,5月,18.7,146.7,136.9,9.8,14.7,90.7,87.6,3.1
５人以上,"I 卸売業,小売業",平成28,2016,6月,20.8,163.1,153.1,10,15.3,93.6,90.5,3.1
５人以上,"I 卸売業,小売業",平成28,2016,7月,20.2,166.8,156.2,10.6,15.1,93.5,90.6,2.9
５人以上,"I 卸売業,小売業",平成28,2016,8月,19.4,158.9,149.1,9.8,14.8,92.4,89.5,2.9
５人以上,"I 卸売業,小売業",平成28,2016,9月,19.6,161.7,151.9,9.8,14.9,92.7,89.8,2.9
５人以上,"I 卸売業,小売業",平成28,2016,10月,19.4,160,149.2,10.8,14.8,91.4,88.5,2.9
５人以上,"I 卸売業,小売業",平成28,2016,11月,19.9,164.3,153.5,10.8,15,92.7,89.9,2.8
５人以上,"I 卸売業,小売業",平成28,2016,12月,19.5,161.1,150.4,10.7,14.7,91.4,88.5,2.9
５人以上,"J 金融業,保険業",平成23,2011,年平均,19.2,159.6,144,15.6,16,108.6,104.9,3.7
５人以上,"J 金融業,保険業",平成24,2012,年平均,19.5,161,144,17,16.4,108,103.9,4.1
５人以上,"J 金融業,保険業",平成25,2013,年平均,19.2,160.6,142.7,17.9,16.1,106,101.4,4.6
５人以上,"J 金融業,保険業",平成26,2014,年平均,19.1,159.8,141.5,18.3,15.7,102.1,97.9,4.2
５人以上,"J 金融業,保険業",平成27,2015,年平均,18.7,159,138.9,20.1,14.6,91.7,90,1.7
５人以上,"J 金融業,保険業",平成28,2016,年平均,18.7,158.3,139,19.3,14.4,90.2,89.1,1.1
５人以上,"J 金融業,保険業",平成28,2016,1月,17.7,150.3,131.7,18.6,13.8,86.6,85.2,1.4
５人以上,"J 金融業,保険業",平成28,2016,2月,18.1,152.6,133.9,18.7,14.1,87.5,86.4,1.1
５人以上,"J 金融業,保険業",平成28,2016,3月,19.7,166.6,145.8,20.8,15.1,93.7,92.4,1.3
５人以上,"J 金融業,保険業",平成28,2016,4月,19.4,165.1,144.1,21,14.7,91,89.7,1.3
５人以上,"J 金融業,保険業",平成28,2016,5月,18,153,133.7,19.3,13.6,85.3,84.2,1.1
５人以上,"J 金融業,保険業",平成28,2016,6月,19.6,165.3,145.5,19.8,15,93.7,92.6,1.1
５人以上,"J 金融業,保険業",平成28,2016,7月,18.8,159.6,139.8,19.8,14.7,91.9,90.7,1.2
５人以上,"J 金融業,保険業",平成28,2016,8月,18.9,158.3,140.1,18.2,14.4,90.2,89.3,0.9
５人以上,"J 金融業,保険業",平成28,2016,9月,18.5,156.8,138.2,18.6,14.5,90.3,89.3,1
５人以上,"J 金融業,保険業",平成28,2016,10月,18.6,157.3,138.1,19.2,14.6,91.9,91,0.9
５人以上,"J 金融業,保険業",平成28,2016,11月,18.5,156.4,137.6,18.8,14.5,91.1,90.2,0.9
５人以上,"J 金融業,保険業",平成28,2016,12月,18.7,157.5,139.1,18.4,14.3,89.5,88.6,0.9
５人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,20.1,164.6,151.1,13.5,16,98.3,95.5,2.8
５人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,20.3,165.9,154.1,11.8,15.7,90.1,87,3.1
５人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,19.9,162.5,151,11.5,16.3,88.7,85.2,3.5
５人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,19.8,165.1,150.9,14.2,15.7,94.3,89.3,5
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,19.9,167.9,152,15.9,14.6,88.6,83,5.6
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,19.9,166.8,151.7,15.1,14.4,85.5,80.9,4.6
５人以上,"K 不動産業,物品賃貸業",平成28,2016,1月,18.7,155.9,141.5,14.4,13.8,84.9,79,5.9
５人以上,"K 不動産業,物品賃貸業",平成28,2016,2月,19.8,166.6,151.4,15.2,14.8,86.4,82.7,3.7
５人以上,"K 不動産業,物品賃貸業",平成28,2016,3月,20.6,173.4,156.5,16.9,15.5,89.9,86.2,3.7
５人以上,"K 不動産業,物品賃貸業",平成28,2016,4月,20.9,175.6,159.3,16.3,14.9,89.3,83.7,5.6
５人以上,"K 不動産業,物品賃貸業",平成28,2016,5月,19,160.2,145.4,14.8,14.2,84.5,79.8,4.7
５人以上,"K 不動産業,物品賃貸業",平成28,2016,6月,20.9,172.5,159,13.5,14.7,85.6,81.3,4.3
５人以上,"K 不動産業,物品賃貸業",平成28,2016,7月,20.4,171.5,155.9,15.6,14.3,84.7,79.5,5.2
５人以上,"K 不動産業,物品賃貸業",平成28,2016,8月,19.1,159.6,145.5,14.1,14.9,86.7,83.3,3.4
５人以上,"K 不動産業,物品賃貸業",平成28,2016,9月,19.8,166,151.5,14.5,14.3,84.9,80.1,4.8
５人以上,"K 不動産業,物品賃貸業",平成28,2016,10月,19.8,165.6,150.7,14.9,13.9,82.8,79.7,3.1
５人以上,"K 不動産業,物品賃貸業",平成28,2016,11月,20,169.1,152.9,16.2,14,82.5,77.5,5
５人以上,"K 不動産業,物品賃貸業",平成28,2016,12月,19.7,165.5,150.5,15,13.8,83.7,78.7,5
５人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,19.6,163,146,17,15.6,107.7,105.1,2.6
５人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,20,169.9,149.9,20,15.5,107.6,104.6,3
５人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,19.8,168.9,147.9,21,14,95.2,91.5,3.7
５人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,19.7,168.7,147.4,21.3,13.7,91.4,88.6,2.8
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,19,159.2,143.1,16.1,13.4,90.5,88.3,2.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,19,157.8,141.5,16.3,13.4,90.8,88.9,1.9
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,1月,17.2,143.7,128.5,15.2,12.5,85.7,84,1.7
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,2月,19.1,160.9,143.3,17.6,14.2,93.2,91.4,1.8
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,3月,19.7,165.4,147.7,17.7,14.4,105,98.4,6.6
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,4月,19.8,165.8,148.1,17.7,13.2,90.3,88.8,1.5
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,5月,17.8,150.6,133.2,17.4,13.1,90.1,88.6,1.5
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,6月,20.1,167.6,150,17.6,14.3,99.2,98.1,1.1
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,7月,19.5,160.8,145.1,15.7,13.5,89.9,88.6,1.3
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,8月,18.7,155.2,139.5,15.7,13.2,87.3,86.2,1.1
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,9月,18.8,154.7,140,14.7,13.4,88.6,87.5,1.1
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,10月,18.8,154.5,139.6,14.9,13.4,88.9,86.7,2.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,11月,19.3,160.9,144.4,16.5,13.4,89.5,87.7,1.8
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,12月,18.6,154.3,138.8,15.5,12.3,82.2,80.9,1.3
５人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,21,180,166.9,13.1,13.5,78.2,76.2,2
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,21.3,183.8,168.3,15.5,14,83.1,80.4,2.7
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,21.3,187.7,171.2,16.5,13.5,79.3,76.7,2.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,21.2,183.4,166.1,17.3,13.2,77.8,75.1,2.7
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,21.4,185,168.1,16.9,13.1,78.4,75.2,3.2
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,21.5,189,170.9,18.1,12.8,76.9,73.6,3.3
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,1月,21.1,184.9,166.3,18.6,12.6,76.1,72.7,3.4
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,2月,21.6,187.7,170.7,17,12.7,75.9,72.9,3
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,3月,21.3,186.8,169.1,17.7,13.1,78.9,75.8,3.1
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,4月,21.7,189.2,171.2,18,12.9,77.8,74.6,3.2
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,5月,21.4,185.9,168.5,17.4,13.2,79.5,76,3.5
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,6月,21.7,187.8,169.7,18.1,13.2,77.9,74.7,3.2
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,7月,21.4,185.1,168.6,16.5,13,77.7,74.7,3
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,8月,21.5,189.3,171.5,17.8,12.6,77,73.3,3.7
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,9月,21.7,192.4,174.5,17.9,12.5,75.1,72.2,2.9
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,10月,21.6,192.9,174.1,18.8,12.7,75.3,72.2,3.1
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,11月,22.2,197,177,20,12.5,74.7,71.5,3.2
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,12月,21.1,190.3,170.4,19.9,12.7,76.9,73.1,3.8
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.6,171.4,160.6,10.8,14.9,95.2,93.5,1.7
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,20.7,172.2,162,10.2,15.1,98.7,94.9,3.8
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,20.5,169.3,160,9.3,14.8,95.4,92.1,3.3
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,20,168.4,157.1,11.3,14.6,95,90.4,4.6
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,20.7,174.5,162.5,12,14.4,91.7,87.7,4
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,20.7,169.8,160.1,9.7,14.2,93.5,91.5,2
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,1月,19.9,160.6,152.3,8.3,14.3,92.7,90.5,2.2
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,2月,20.5,169.4,160.2,9.2,13.8,91.4,89.3,2.1
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,3月,21,173.9,163.6,10.3,15.1,98,96.1,1.9
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,4月,21.7,179.2,169.4,9.8,14.8,95.5,93.3,2.2
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,5月,20.7,168.8,160.6,8.2,14.6,96.3,94.2,2.1
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,6月,21.3,174.6,166.5,8.1,15.1,97.4,95.2,2.2
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,7月,21,170.7,160.5,10.2,14.1,94.4,92.1,2.3
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,8月,20.1,168.5,157.8,10.7,13.9,93.9,92,1.9
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,9月,20.7,170.9,159,11.9,13.6,91.7,89.8,1.9
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,10月,20.4,166.5,156.6,9.9,13.9,92.4,90.9,1.5
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,11月,20.9,169.7,159.4,10.3,13.5,89.3,87.7,1.6
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,12月,20.4,164.7,154.5,10.2,13.6,90,88.1,1.9
５人以上,"O 教育,学習支援業",平成23,2011,年平均,18.7,141.2,135.5,5.7,8.9,47,46.5,0.5
５人以上,"O 教育,学習支援業",平成24,2012,年平均,19.4,144.6,139.9,4.7,8.9,47.5,46.8,0.7
