事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,6月,1800558,2016661,1098759,549155,590802,413903,522019,27136,1251403,1425859,684856
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,7月,813428,863530,651022,559177,600099,426528,524866,34311,254251,263431,224494
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,8月,583205,622260,440709,583016,622020,440709,543853,39163,189,240,－
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,9月,607593,645134,470137,573694,608867,444910,538823,34871,33899,36267,25227
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,10月,570829,606863,439006,570670,606660,439006,534727,35943,159,203,－
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,11月,988171,1069395,691279,577959,616263,437950,536355,41604,410212,453132,253329
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,12月,1594203,1711136,1212131,565754,608963,424572,529217,36537,1028449,1102173,787559
５人以上,D 建設業,平成27,2015,年平均,481224,511016,315443,390656,414511,257910,357648,33008,90568,96505,57533
５人以上,D 建設業,平成28,2016,年平均,488863,518735,323683,394649,418225,264284,359904,34745,94214,100510,59399
５人以上,D 建設業,平成29,2017,年平均,501419,536570,327484,396588,424321,259362,357035,39553,104831,112249,68122
５人以上,D 建設業,平成30,2018,年平均,512704,549362,349100,391144,420164,261627,349934,41210,121560,129198,87473
５人以上,D 建設業,平成31・令和元,2019,年平均,551867,592798,358185,417931,447292,278996,379122,38809,133936,145506,79189
５人以上,D 建設業,令和２,2020,年平均,531372,562396,374157,404490,426646,292215,368402,36088,126882,135750,81942
５人以上,D 建設業,令和２,2020,1月,427942,452057,292865,418033,441639,285805,381136,36897,9909,10418,7060
５人以上,D 建設業,令和２,2020,2月,433942,458123,302434,416745,439516,292904,376736,40009,17197,18607,9530
５人以上,D 建設業,令和２,2020,3月,449056,473680,319785,415032,438655,291021,374599,40433,34024,35025,28764
５人以上,D 建設業,令和２,2020,4月,442313,465641,316708,407888,428450,297175,369718,38170,34425,37191,19533
５人以上,D 建設業,令和２,2020,5月,418360,440795,300504,397171,417789,288856,365867,31304,21189,23006,11648
５人以上,D 建設業,令和２,2020,6月,970773,1039600,622095,395105,416413,287162,364847,30258,575668,623187,334933
５人以上,D 建設業,令和２,2020,7月,591997,625204,430205,407908,431502,292951,373194,34714,184089,193702,137254
５人以上,D 建設業,令和２,2020,8月,417424,443106,294947,403128,427149,288572,367256,35872,14296,15957,6375
５人以上,D 建設業,令和２,2020,9月,408807,429779,305829,397419,419008,291412,363524,33895,11388,10771,14417
５人以上,D 建設業,令和２,2020,10月,406388,428768,301483,402175,424569,297203,365030,37145,4213,4199,4280
５人以上,D 建設業,令和２,2020,11月,442517,466826,323945,390645,410242,295055,353422,37223,51872,56584,28890
５人以上,D 建設業,令和２,2020,12月,958677,1020573,657283,403267,424962,297629,365930,37337,555410,595611,359654
５人以上,E 製造業,平成27,2015,年平均,516924,586801,331796,391470,441443,259075,365119,26351,125454,145358,72721
５人以上,E 製造業,平成28,2016,年平均,516379,587378,337062,393138,444947,262289,367252,25886,123241,142431,74773
５人以上,E 製造業,平成29,2017,年平均,527158,596174,352539,398011,448254,270890,372297,25714,129147,147920,81649
５人以上,E 製造業,平成30,2018,年平均,509889,578205,351248,393950,445296,274718,367960,25990,115939,132909,76530
５人以上,E 製造業,平成31・令和元,2019,年平均,515359,581443,354192,392977,441184,275410,369174,23803,122382,140259,78782
５人以上,E 製造業,令和２,2020,年平均,504323,572913,345644,389086,439414,272655,369183,19903,115237,133499,72989
５人以上,E 製造業,令和２,2020,1月,393205,444707,275324,384193,435189,267472,363426,20767,9012,9518,7852
５人以上,E 製造業,令和２,2020,2月,415748,475982,278064,386829,438998,267581,364940,21889,28919,36984,10483
５人以上,E 製造業,令和２,2020,3月,469196,536012,313703,386127,438278,264762,364157,21970,83069,97734,48941
５人以上,E 製造業,令和２,2020,4月,415094,466154,293839,391575,440748,274801,371149,20426,23519,25406,19038
５人以上,E 製造業,令和２,2020,5月,405364,455915,284677,383781,431047,270935,368604,15177,21583,24868,13742
５人以上,E 製造業,令和２,2020,6月,732869,836195,488614,382086,430129,268516,365955,16131,350783,406066,220098
５人以上,E 製造業,令和２,2020,7月,643404,728202,437696,392499,439165,279294,372978,19521,250905,289037,158402
５人以上,E 製造業,令和２,2020,8月,400767,452678,283431,394054,445678,277365,374987,19067,6713,7000,6066
５人以上,E 製造業,令和２,2020,9月,406889,459552,286572,391535,442266,275631,372314,19221,15354,17286,10941
５人以上,E 製造業,令和２,2020,10月,400824,452610,282869,391266,442166,275329,370327,20939,9558,10444,7540
５人以上,E 製造業,令和２,2020,11月,442996,503084,307627,391546,442875,275910,368856,22690,51450,60209,31717
５人以上,E 製造業,令和２,2020,12月,924607,1062776,615007,393493,446820,274001,372300,21193,531114,615956,341006
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,549584,560353,501334,434609,444278,391286,391420,43189,114975,116075,110048
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,591995,607864,522262,465738,479180,406671,418169,47569,126257,128684,115591
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,575271,588533,512216,457744,470783,395749,406366,51378,117527,117750,116467
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,619129,633029,547229,507997,522371,433643,438829,69168,111132,110658,113586
５人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,643635,665037,532353,518943,537790,420946,449895,69048,124692,127247,111407
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,年平均,629433,644270,554710,480613,492377,421369,423289,57324,148820,151893,133341
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,1月,488422,502004,418303,487116,500553,417744,431192,55924,1306,1451,559
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,2月,499937,513922,427223,491730,505698,419104,432966,58764,8207,8224,8119
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,3月,521677,534086,458115,504668,517264,440149,441413,63255,17009,16822,17966
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,4月,563407,578454,488545,482492,494511,422698,426531,55961,80915,83943,65847
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,5月,795102,792819,806143,471936,484957,408966,428102,43834,323166,307862,397177
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,6月,976168,1028925,716965,468993,481145,409289,418660,50333,507175,547780,307676
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,7月,475734,485600,425394,473584,483150,424773,415489,58095,2150,2450,621
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,8月,483357,494218,428335,474813,485622,420053,417248,57565,8544,8596,8282
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,9月,483495,494999,425285,476109,486572,423170,416456,59653,7386,8427,2115
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,10月,490359,501940,431606,474102,484264,422545,411657,62445,16257,17676,9061
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,11月,478709,489191,425341,476930,487268,424298,415095,61835,1779,1923,1043
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,12月,1269226,1294193,1147454,483727,495479,426409,421140,62587,785499,798714,721045
５人以上,G 情報通信業,平成27,2015,年平均,500888,546534,367030,399012,433841,296875,362232,36780,101876,112693,70155
５人以上,G 情報通信業,平成28,2016,年平均,508590,551547,378621,401749,433885,304521,366083,35666,106841,117662,74100
５人以上,G 情報通信業,平成29,2017,年平均,505770,547442,385548,402564,433983,311923,369735,32829,103206,113459,73625
５人以上,G 情報通信業,平成30,2018,年平均,520226,568661,391458,407902,443231,313978,376632,31270,112324,125430,77480
５人以上,G 情報通信業,平成31・令和元,2019,年平均,537885,583066,411799,415434,448321,323656,380592,34842,122451,134745,88143
５人以上,G 情報通信業,令和２,2020,年平均,533549,583973,402912,416760,453348,321970,382973,33787,116789,130625,80942
５人以上,G 情報通信業,令和２,2020,1月,435439,474584,332469,413688,449735,318865,380505,33183,21751,24849,13604
５人以上,G 情報通信業,令和２,2020,2月,432021,468848,336446,411993,447227,320551,379741,32252,20028,21621,15895
５人以上,G 情報通信業,令和２,2020,3月,449752,489127,345831,422568,459662,324666,388187,34381,27184,29465,21165
５人以上,G 情報通信業,令和２,2020,4月,461722,500916,356430,424443,459821,329402,390712,33731,37279,41095,27028
５人以上,G 情報通信業,令和２,2020,5月,437204,473821,343121,406927,442308,316021,378144,28783,30277,31513,27100
５人以上,G 情報通信業,令和２,2020,6月,864654,967037,609138,415338,452189,323369,383611,31727,449316,514848,285769
５人以上,G 情報通信業,令和２,2020,7月,559156,614825,415084,418379,455617,322009,381785,36594,140777,159208,93075
５人以上,G 情報通信業,令和２,2020,8月,440783,482775,334286,419660,458540,321056,383257,36403,21123,24235,13230
５人以上,G 情報通信業,令和２,2020,9月,433716,474207,330549,418503,456907,320654,383265,35238,15213,17300,9895
５人以上,G 情報通信業,令和２,2020,10月,436489,473829,339216,414648,451057,319800,380283,34365,21841,22772,19416
５人以上,G 情報通信業,令和２,2020,11月,459610,496844,362213,420278,455866,327189,385493,34785,39332,40978,35024
５人以上,G 情報通信業,令和２,2020,12月,981654,1084057,716373,414783,451234,320355,380792,33991,566871,632823,396018
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,454350,490034,321172,372209,403040,257145,323828,48381,82141,86994,64027
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,465110,498184,336498,375577,405024,261066,326689,48888,89533,93160,75432
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,464515,494801,348676,376206,404492,268016,327714,48492,88309,90309,80660
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,452829,487532,322014,366094,395459,255402,321202,44892,86735,92073,66612
５人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,471962,503923,368054,369261,398703,273543,324252,45009,102701,105220,94511
５人以上,"H 運輸業,郵便業",令和２,2020,年平均,396075,436107,286278,335879,369258,244330,297366,38513,60196,66849,41948
５人以上,"H 運輸業,郵便業",令和２,2020,1月,352054,388754,247098,341707,375682,244543,293729,47978,10347,13072,2555
５人以上,"H 運輸業,郵便業",令和２,2020,2月,364372,395304,268799,362694,393395,267833,313017,49677,1678,1909,966
５人以上,"H 運輸業,郵便業",令和２,2020,3月,352231,384970,254934,340248,371626,246998,295594,44654,11983,13344,7936
５人以上,"H 運輸業,郵便業",令和２,2020,4月,351704,381865,255100,338060,365924,248813,299620,38440,13644,15941,6287
５人以上,"H 運輸業,郵便業",令和２,2020,5月,361253,385495,289504,323191,351145,240453,294226,28965,38062,34350,49051
５人以上,"H 運輸業,郵便業",令和２,2020,6月,517608,579197,363348,322031,358799,229938,292455,29576,195577,220398,133410
５人以上,"H 運輸業,郵便業",令和２,2020,7月,421960,463997,309175,321755,354322,234378,285904,35851,100205,109675,74797
５人以上,"H 運輸業,郵便業",令和２,2020,8月,324256,355574,238989,318157,348862,234559,281710,36447,6099,6712,4430
５人以上,"H 運輸業,郵便業",令和２,2020,9月,345253,384527,246939,339121,377147,243930,303062,36059,6132,7380,3009
５人以上,"H 運輸業,郵便業",令和２,2020,10月,348324,387994,249956,341704,379775,247302,303634,38070,6620,8219,2654
５人以上,"H 運輸業,郵便業",令和２,2020,11月,360052,396576,266269,339487,374496,249593,301672,37815,20565,22080,16676
５人以上,"H 運輸業,郵便業",令和２,2020,12月,653135,740962,429585,343021,380753,246980,303970,39051,310114,360209,182605
５人以上,"I 卸売業,小売業",平成27,2015,年平均,383965,490749,246368,306504,385780,204353,292106,14398,77461,104969,42015
５人以上,"I 卸売業,小売業",平成28,2016,年平均,390025,495035,251867,307415,383408,207434,292983,14432,82610,111627,44433
５人以上,"I 卸売業,小売業",平成29,2017,年平均,401149,508757,261396,314962,392504,214256,300966,13996,86187,116253,47140
５人以上,"I 卸売業,小売業",平成30,2018,年平均,441187,561171,283685,334575,417034,226331,319599,14976,106612,144137,57354
５人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,415529,530530,266590,328255,411997,219799,312337,15918,87274,118533,46791
５人以上,"I 卸売業,小売業",令和２,2020,年平均,412958,524707,270850,325725,407035,222326,310843,14882,87233,117672,48524
５人以上,"I 卸売業,小売業",令和２,2020,1月,334701,420318,227080,323919,406226,220459,308635,15284,10782,14092,6621
５人以上,"I 卸売業,小売業",令和２,2020,2月,335940,420872,227230,327335,410241,221218,311924,15411,8605,10631,6012
５人以上,"I 卸売業,小売業",令和２,2020,3月,363372,456708,242424,324202,405250,219177,308497,15705,39170,51458,23247
５人以上,"I 卸売業,小売業",令和２,2020,4月,359329,450843,243811,326064,408845,221569,311236,14828,33265,41998,22242
５人以上,"I 卸売業,小売業",令和２,2020,5月,331233,413162,226261,322231,401862,220204,309691,12540,9002,11300,6057
５人以上,"I 卸売業,小売業",令和２,2020,6月,579576,756196,356435,326128,408613,221916,313776,12352,253448,347583,134519
５人以上,"I 卸売業,小売業",令和２,2020,7月,534718,686550,337143,326452,405795,223205,311892,14560,208266,280755,113938
５人以上,"I 卸売業,小売業",令和２,2020,8月,337880,422928,230119,327134,408887,223547,311692,15442,10746,14041,6572
５人以上,"I 卸売業,小売業",令和２,2020,9月,346144,435665,233668,327242,409282,224165,312840,14402,18902,26383,9503
５人以上,"I 卸売業,小売業",令和２,2020,10月,330058,411787,226769,324290,405053,222222,308493,15797,5768,6734,4547
５人以上,"I 卸売業,小売業",令和２,2020,11月,342992,428582,234636,328282,408869,226259,311537,16745,14710,19713,8377
５人以上,"I 卸売業,小売業",令和２,2020,12月,762783,996387,466850,325449,405546,223981,309941,15508,437334,590841,242869
５人以上,"J 金融業,保険業",平成27,2015,年平均,655537,875678,391344,481996,628088,306669,448565,33431,173541,247590,84675
５人以上,"J 金融業,保険業",平成28,2016,年平均,634282,847838,387035,477130,624907,306039,444432,32698,157152,222931,80996
５人以上,"J 金融業,保険業",平成29,2017,年平均,663539,877052,410247,486857,626447,321260,454407,32450,176682,250605,88987
５人以上,"J 金融業,保険業",平成30,2018,年平均,664843,879937,429390,490797,632641,335527,459474,31323,174046,247296,93863
５人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,670309,868533,448552,494704,627467,346179,459390,35314,175605,241066,102373
５人以上,"J 金融業,保険業",令和２,2020,年平均,675392,883446,458294,497178,638910,349285,459917,37261,178214,244536,109009
５人以上,"J 金融業,保険業",令和２,2020,1月,662202,844005,464673,495311,634439,344148,458168,37143,166891,209566,120525
５人以上,"J 金融業,保険業",令和２,2020,2月,541716,703313,364143,496133,637623,340655,459844,36289,45583,65690,23488
５人以上,"J 金融業,保険業",令和２,2020,3月,706826,955717,438741,500910,646642,343939,460993,39917,205916,309075,94802
５人以上,"J 金融業,保険業",令和２,2020,4月,516536,665302,361787,505628,651490,353900,465031,40597,10908,13812,7887
５人以上,"J 金融業,保険業",令和２,2020,5月,627117,829763,418529,484696,624149,341153,451249,33447,142421,205614,77376
５人以上,"J 金融業,保険業",令和２,2020,6月,1223920,1631627,784984,494347,629638,348693,461042,33305,729573,1001989,436291
５人以上,"J 金融業,保険業",令和２,2020,7月,558292,720279,394461,504411,648046,359142,465262,39149,53881,72233,35319
５人以上,"J 金融業,保険業",令和２,2020,8月,528917,676713,377257,490965,630371,347914,452358,38607,37952,46342,29343
５人以上,"J 金融業,保険業",令和２,2020,9月,543152,702130,385576,513769,672317,356620,480350,33419,29383,29813,28956
５人以上,"J 金融業,保険業",令和２,2020,10月,500618,644246,356112,492609,634775,349574,454751,37858,8009,9471,6538
５人以上,"J 金融業,保険業",令和２,2020,11月,543527,688878,391541,496281,632817,353512,456329,39952,47246,56061,38029
５人以上,"J 金融業,保険業",令和２,2020,12月,1150563,1518095,768197,491238,625741,351306,453708,37530,659325,892354,416891
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,441094,516892,289678,350033,408065,234108,327534,22499,91061,108827,55570
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,453904,537099,298886,351083,411944,237679,328731,22352,102821,125155,61207
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,455618,537131,302696,351166,410049,240700,327179,23987,104452,127082,61996
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,454650,538621,307525,357421,420301,247250,332999,24422,97229,118320,60275
５人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,445326,527008,307529,339761,396814,243513,315964,23797,105565,130194,64016
５人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,441322,515477,312924,345621,399479,252368,324743,20878,95701,115998,60556
５人以上,"K 不動産業,物品賃貸業",令和２,2020,1月,367434,431651,256995,342499,400151,243350,320855,21644,24935,31500,13645
５人以上,"K 不動産業,物品賃貸業",令和２,2020,2月,351174,408271,251852,340299,394829,245442,317911,22388,10875,13442,6410
５人以上,"K 不動産業,物品賃貸業",令和２,2020,3月,351902,406780,254827,339602,393193,244804,315361,24241,12300,13587,10023
５人以上,"K 不動産業,物品賃貸業",令和２,2020,4月,367776,422949,270973,351865,406283,256388,330011,21854,15911,16666,14585
５人以上,"K 不動産業,物品賃貸業",令和２,2020,5月,361488,416567,265401,343943,395899,253305,326326,17617,17545,20668,12096
５人以上,"K 不動産業,物品賃貸業",令和２,2020,6月,706804,834213,482670,345665,398249,253161,327840,17825,361139,435964,229509
５人以上,"K 不動産業,物品賃貸業",令和２,2020,7月,507523,603519,342933,343672,396382,253298,324145,19527,163851,207137,89635
５人以上,"K 不動産業,物品賃貸業",令和２,2020,8月,361703,423004,260188,347037,404751,251464,326133,20904,14666,18253,8724
５人以上,"K 不動産業,物品賃貸業",令和２,2020,9月,363159,418162,267110,349880,403276,256637,331032,18848,13279,14886,10473
５人以上,"K 不動産業,物品賃貸業",令和２,2020,10月,362981,415637,270846,351228,402279,261901,329573,21655,11753,13358,8945
５人以上,"K 不動産業,物品賃貸業",令和２,2020,11月,359338,413321,265047,349673,402509,257386,327291,22382,9665,10812,7661
５人以上,"K 不動産業,物品賃貸業",令和２,2020,12月,830186,990907,559729,342048,395999,251261,320381,21667,488138,594908,308468
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,513855,586356,362191,410525,465678,295150,386412,24113,103330,120678,67041
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,533350,611996,365934,419660,479467,292346,395517,24143,113690,132529,73588
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,527669,601446,365665,413834,469676,291213,389198,24636,113835,131770,74452
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,536733,613634,386465,423915,480771,312816,398343,25572,112818,132863,73649
５人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,559637,642244,404568,443742,506044,326788,417826,25916,115895,136200,77780
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,532108,608204,385076,426414,485290,312654,402328,24086,105694,122914,72422
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,1月,442639,506324,318014,430524,493570,307150,407427,23097,12115,12754,10864
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,2月,459099,526778,329031,430884,493260,311008,405269,25615,28215,33518,18023
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,3月,532137,607614,380204,431573,490640,312674,402919,28654,100564,116974,67530
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,4月,469759,534709,342354,439077,501043,317524,415060,24017,30682,33666,24830
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,5月,441503,501784,322825,429845,489903,311606,409549,20296,11658,11881,11219
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,6月,774522,885595,556772,427077,484216,315062,406919,20158,347445,401379,241710
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,7月,589256,683451,406662,420958,477117,312095,398234,22724,168298,206334,94567
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,8月,431491,488031,322765,413854,469289,307253,389421,24433,17637,18742,15512
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,9月,464503,525063,347000,418735,475004,309557,395918,22817,45768,50059,37443
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,10月,461180,525027,340132,424826,481837,316740,401043,23783,36354,43190,23392
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,11月,454260,516971,339015,425903,485546,316296,400071,25832,28357,31425,22719
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,12月,865145,999095,614128,423287,481214,314734,395642,27645,441858,517881,299394
５人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,155816,208090,109916,144450,190350,104146,134963,9487,11366,17740,5770
５人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,147074,196958,107047,137080,180240,102448,128167,8913,9994,16718,4599
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,146811,193839,108937,137726,179397,104166,129121,8605,9085,14442,4771
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,146303,190985,110698,136299,174312,106009,128071,8228,10004,16673,4689
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,136317,175060,104776,127347,161175,99807,118488,8859,8970,13885,4969
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,123941,161806,92308,117525,152068,88668,111585,5940,6416,9738,3640
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,1月,131027,165432,102076,126244,159801,98006,116956,9288,4783,5631,4070
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,2月,123784,155486,96510,122614,153731,95843,113519,9095,1170,1755,667
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,3月,122110,153978,94800,118844,149213,92819,111922,6922,3266,4765,1981
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,4月,110259,140273,84405,108704,138508,83031,104188,4516,1555,1765,1374
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,5月,105576,137240,79602,103201,133590,78273,100540,2661,2375,3650,1329
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,6月,132112,174503,97009,113833,145823,87343,109776,4057,18279,28680,9666
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,7月,131513,176101,94446,118291,155328,87502,112828,5463,13222,20773,6944
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,8月,121098,158342,89339,117646,153397,87159,112492,5154,3452,4945,2180
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,9月,122333,160919,90273,120256,157956,88932,114509,5747,2077,2963,1341
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,10月,122749,162679,90100,121768,161286,89455,115668,6100,981,1393,645
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,11月,123404,166206,88312,119206,158844,86708,113191,6015,4198,7362,1604
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,12月,142357,196156,99526,118762,158585,87058,113356,5406,23595,37571,12468
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,250738,311908,200772,227621,279878,184935,215318,12303,23117,32030,15837
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,233863,282976,193388,209030,249201,175925,199181,9849,24833,33775,17463
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,236083,287366,195611,207897,247958,176281,196796,11101,28186,39408,19330
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,244696,297392,197980,213115,253964,176902,201413,11702,31581,43428,21078
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,252714,315880,205904,221439,272221,183806,208493,12946,31275,43659,22098
５人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,265921,350386,205634,241486,314305,189512,233457,8029,24435,36081,16122
５人以上,"N 生活関連サービス業,娯楽業",令和２,2020,1月,252623,338690,196333,245148,329725,189832,233694,11454,7475,8965,6501
