"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 60～69歳","56","4","22","5","1","24","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 70歳以上","42","1","14","7","1","19","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","女性 無回答","0","0","0","0","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","性・年代別","無回答","14","1","4","0","2","5","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","職業別","自営業主・家族従業","86","8","32","7","7","32","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","職業別","会社員・団体職員・公務員","243","32","92","27","13","74","5"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","職業別","アルバイト・パートタイマー","35","2","17","4","3","8","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","職業別","家事専業","55","5","21","5","2","21","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","職業別","学生","13","3","2","2","2","4","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","職業別","無職","81","7","24","11","3","36","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","職業別","その他","31","1","12","4","3","10","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","職業別","無回答","14","2","4","0","2","4","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","居住地区別","芝地区","86","3","28","9","7","39","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","居住地区別","麻布地区","87","9","25","10","11","30","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","居住地区別","赤坂地区","81","9","32","9","4","25","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","居住地区別","高輪地区","146","17","61","15","5","46","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","居住地区別","芝浦港南地区","139","22","52","16","6","41","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","居住地区別","無回答","19","0","6","1","2","8","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","持家（一戸建）","64","9","28","8","2","17","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","持家（マンション）","267","31","98","32","20","81","5"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","借家（一戸建）","9","0","3","0","1","5","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","民間の賃貸マンション・アパート","151","12","52","12","8","65","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","都営住宅・区営住宅・区立住宅","26","5","10","4","1","6","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","11","0","4","2","0","4","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","社宅・公務員宿舎","10","2","3","1","0","4","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","寮・寄宿舎・住み込み・間借り","4","0","1","1","0","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","その他","5","0","3","0","1","1","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","住居形態別","無回答","11","1","2","0","2","4","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","定住意向別","ずっと住み続けていたい","279","30","117","29","13","85","5"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","定住意向別","当分は住んでいたい","203","23","65","26","13","72","4"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","45","5","12","4","5","19","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","5","0","1","0","1","3","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","定住意向別","近いうちに区外に転居する予定である","13","1","4","0","0","8","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","定住意向別","わからない","10","1","5","0","2","2","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策５）明日の港区を支える子どもたちを育む","政策(15)健やかな子どもの「育ち」を支える環境を整備する","定住意向別","無回答","3","0","0","1","1","0","1"

"第33回港区民世論調査クロス集計表・区基本計画Q12-15","Ver202203",,,,,,,,,,,,
