事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,TL 調査産業計,平成22,2010,11月,4696611,2912817,1783794,68919,36468,32451,57950,31901,26049,4707580,2917384,1790196,16.2,8.4,28.8
30人以上,TL 調査産業計,平成22,2010,12月,4707581,2929862,1777719,50969,23604,27365,59799,30893,28906,4698751,2922573,1776178,16.8,8.9,29.7
30人以上,C 鉱業，採石業，砂利採取業,平成17,2005,年平均,2125,1734,390,42,38,4,44,39,5,2123,1733,389,0,0,0.3
30人以上,C 鉱業，採石業，砂利採取業,平成18,2006,年平均,2162,1772,390,40,35,5,38,33,5,2164,1774,390,0,0,0.3
30人以上,C 鉱業，採石業，砂利採取業,平成19,2007,年平均,2137,1745,393,31,28,3,37,32,5,2131,1741,391,1.9,0.1,9.7
30人以上,C 鉱業，採石業，砂利採取業,平成20,2008,年平均,2101,1738,363,32,29,3,24,21,3,2109,1746,363,1.8,0.1,9.9
30人以上,C 鉱業，採石業，砂利採取業,平成21,2009,年平均,2029,1595,434,37,32,5,33,30,3,2033,1597,436,0.5,0.5,0.5
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,年平均,2099,1650,449,42,37,5,34,31,3,2107,1656,451,0.3,0.2,0.4
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,1月,2032,1602,430,44,39,5,59,56,3,2017,1585,432,0.3,0.3,0.5
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,2月,2017,1591,426,18,17,1,13,12,1,2022,1596,426,0.3,0.3,0.5
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,3月,2022,1596,426,28,25,3,26,21,5,2024,1600,424,0.1,0.1,0.5
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,4月,2024,1600,424,144,112,32,44,42,2,2124,1670,454,0.1,0.1,0.4
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,5月,2124,1670,454,34,29,5,24,22,2,2134,1677,457,0.1,0.1,0.2
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,6月,2134,1677,457,38,31,7,31,29,2,2141,1679,462,0.2,0.1,0.6
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,7月,2141,1669,472,40,38,2,42,32,10,2139,1675,464,0.2,0.1,0.6
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,8月,2139,1676,463,39,35,4,17,11,6,2161,1700,461,0.2,0.1,0.7
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,9月,2161,1700,461,31,30,1,42,41,1,2150,1689,461,0.3,0.2,0.7
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,10月,2150,1689,461,29,27,2,50,45,5,2129,1671,458,0.4,0.4,0.2
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,11月,2129,1671,458,26,24,2,41,39,2,2114,1656,458,0.4,0.4,0.2
30人以上,C 鉱業，採石業，砂利採取業,平成22,2010,12月,2114,1655,459,34,33,1,16,16,0,2132,1672,460,0.4,0.4,0.2
30人以上,D 建設業,平成17,2005,年平均,207046,183829,23217,2566,2225,341,2506,2178,328,207106,183876,23230,0.7,0.5,2.7
30人以上,D 建設業,平成18,2006,年平均,206605,183400,23205,2907,2412,496,2816,2311,505,206696,183501,23196,0.5,0.1,4.1
30人以上,D 建設業,平成19,2007,年平均,209211,182100,27111,3041,2558,483,3024,2547,477,209228,182111,27117,2.7,1.3,12.4
30人以上,D 建設業,平成20,2008,年平均,213696,186399,27297,3137,2683,454,2672,2230,443,214161,186852,27308,2.7,1.3,12.4
30人以上,D 建設業,平成21,2009,年平均,196280,171018,25262,2500,2103,397,2213,1968,246,196567,171153,25413,2.7,1.4,11.5
30人以上,D 建設業,平成22,2010,年平均,197690,171512,26177,2381,2113,268,2601,2215,386,197470,171410,26059,1.7,0.6,8.7
30人以上,D 建設業,平成22,2010,1月,196726,170012,26714,2143,1865,278,1607,1456,151,197262,170421,26841,1.9,0.7,9.5
30人以上,D 建設業,平成22,2010,2月,197262,170461,26801,653,593,60,1823,1153,670,196092,169901,26191,1.8,0.7,9.3
30人以上,D 建設業,平成22,2010,3月,196092,169899,26193,1718,1688,30,1312,1143,169,196498,170444,26054,1.7,0.7,8.8
30人以上,D 建設業,平成22,2010,4月,196498,171285,25213,10856,9923,933,6741,5693,1048,200613,175515,25098,1.7,0.7,8.8
30人以上,D 建設業,平成22,2010,5月,200613,173364,27249,2545,1964,581,2921,2415,506,200237,172913,27324,1.7,0.7,7.9
30人以上,D 建設業,平成22,2010,6月,200237,173902,26335,2528,2396,132,2268,1653,615,200497,174645,25852,1.6,0.7,8
30人以上,D 建設業,平成22,2010,7月,200497,174476,26021,1819,1661,158,3791,3506,285,198525,172631,25894,1.6,0.6,7.8
30人以上,D 建設業,平成22,2010,8月,198525,172890,25635,1141,854,287,1544,1381,163,198122,172363,25759,1.6,0.5,8.9
30人以上,D 建設業,平成22,2010,9月,198122,172205,25917,891,742,149,1105,1022,83,197908,171925,25983,1.9,0.6,10
30人以上,D 建設業,平成22,2010,10月,197908,171866,26042,1757,1515,242,4443,4013,430,195222,169368,25854,1.7,0.6,8.8
30人以上,D 建設業,平成22,2010,11月,195222,169317,25905,1080,885,195,1730,1422,308,194572,168780,25792,1.6,0.6,8.2
30人以上,D 建設業,平成22,2010,12月,194572,168468,26104,1444,1269,175,1923,1719,204,194093,168018,26075,1.6,0.6,8.2
30人以上,E 製造業,平成17,2005,年平均,525697,404403,121294,7735,5646,2090,8653,6483,2171,524779,403566,121213,7.9,3,24.3
30人以上,E 製造業,平成18,2006,年平均,524022,403059,120963,7687,5349,2337,7770,5288,2483,523939,403120,120817,8.3,3.5,24.6
30人以上,E 製造業,平成19,2007,年平均,512962,391994,120968,7012,4828,2184,6637,4664,1973,513337,392158,121179,6.2,1.7,20.8
30人以上,E 製造業,平成20,2008,年平均,519505,397808,121697,6573,4684,1889,6470,4586,1884,519608,397906,121702,6,1.7,20.1
30人以上,E 製造業,平成21,2009,年平均,529699,398942,130757,8606,6248,2359,8663,6437,2226,529642,398753,130890,5.3,2.3,14.3
30人以上,E 製造業,平成22,2010,年平均,516447,395325,121122,7690,5803,1887,7952,6101,1851,516185,395027,121158,5.4,2.8,14.1
30人以上,E 製造業,平成22,2010,1月,515733,395405,120328,7225,5580,1645,7736,5718,2018,515222,395267,119955,5.4,2.7,14.5
30人以上,E 製造業,平成22,2010,2月,516414,395945,120469,4026,2533,1493,4868,3283,1585,515572,395195,120377,5.1,2.7,13
30人以上,E 製造業,平成22,2010,3月,515572,392025,123547,4684,3156,1528,6536,4785,1751,513720,390396,123324,5.6,2.7,14.5
30人以上,E 製造業,平成22,2010,4月,513720,390950,122770,29901,23451,6450,17612,14305,3307,526009,400096,125913,5.4,2.8,13.7
30人以上,E 製造業,平成22,2010,5月,526010,401212,124798,5234,3677,1557,8876,6748,2128,522368,398141,124227,5.4,2.8,13.8
30人以上,E 製造業,平成22,2010,6月,520035,396260,123775,4403,3486,917,9132,7274,1858,515306,392472,122834,5.3,2.7,13.3
30人以上,E 製造業,平成22,2010,7月,516498,396095,120403,10333,7710,2623,10011,8048,1963,516820,395757,121063,5.4,2.7,14.1
30人以上,E 製造業,平成22,2010,8月,516820,395952,120868,6075,4487,1588,7087,4960,2127,515808,395479,120329,5.5,2.7,14.6
30人以上,E 製造業,平成22,2010,9月,515807,395771,120036,3929,3137,792,5187,3441,1746,514549,395467,119082,5.3,2.7,13.9
30人以上,E 製造業,平成22,2010,10月,514549,396589,117960,8660,7133,1527,8571,6727,1844,514638,396995,117643,5.2,2.7,13.5
30人以上,E 製造業,平成22,2010,11月,513473,394533,118940,4709,3438,1271,5451,4575,876,512731,393396,119335,6,3.1,15.8
30人以上,E 製造業,平成22,2010,12月,512732,393161,119571,3098,1847,1251,4358,3351,1007,511472,391657,119815,5.6,2.8,14.9
30人以上,F 電気・ガス・熱供給・水道業,平成17,2005,年平均,35303,30655,4647,569,488,81,332,278,54,35540,30865,4674,4.2,2.5,15
30人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,36832,31909,4923,317,274,42,346,297,49,36803,31886,4916,3.8,2.1,14.7
30人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,36713,30108,6606,672,570,103,676,572,103,36709,30106,6606,8.2,6.7,15.4
30人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,36676,30215,6461,916,744,172,570,449,122,37022,30510,6511,7.5,6.1,13.8
30人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,31166,27329,3837,637,566,71,535,491,44,31268,27404,3864,1.5,1.4,2.4
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,31428,27358,4070,569,490,78,593,538,55,31404,27310,4093,2.2,2.1,2.9
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,1月,31510,27559,3951,546,489,57,453,447,6,31603,27601,4002,2.1,2.1,2.3
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,2月,31603,27601,4002,168,138,30,126,80,46,31645,27659,3986,2.1,2,2.4
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,3月,31645,27660,3985,134,110,24,177,142,35,31602,27628,3974,2.2,2,3
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,4月,31602,27627,3975,1580,1347,233,1831,1706,125,31351,27268,4083,1.9,1.8,2.9
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,5月,31351,27245,4106,340,227,113,169,145,24,31522,27327,4195,1.9,1.8,2.8
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,6月,31522,27331,4191,152,152,0,226,202,24,31448,27281,4167,2.2,2.1,3
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,7月,31448,27281,4167,3072,2795,277,3204,2854,350,31316,27222,4094,2.4,2.3,3
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,8月,31316,27221,4095,91,91,0,126,102,24,31281,27210,4071,2.4,2.3,3
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,9月,31281,27210,4071,230,202,28,227,227,0,31284,27185,4099,2.4,2.3,3
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,10月,31284,27185,4099,242,242,0,262,262,0,31264,27165,4099,2.4,2.3,3
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,11月,31264,27247,4017,173,0,173,133,122,11,31304,27125,4179,2,1.8,3
30人以上,F 電気・ガス・熱供給・水道業,平成22,2010,12月,31304,27125,4179,97,91,6,178,161,17,31223,27055,4168,2,1.8,3
30人以上,G 情報通信業,平成17,2005,年平均,487635,377155,110479,13000,9846,3154,10780,7873,2907,489855,379128,110726,4.2,2.3,10.6
30人以上,G 情報通信業,平成18,2006,年平均,496688,387191,109497,9959,7056,2903,9676,6992,2685,496971,387255,109715,4.1,2.2,10.7
30人以上,G 情報通信業,平成19,2007,年平均,501540,398249,103291,7737,5538,2199,6896,4881,2015,502381,398906,103475,3.9,1.3,13.7
30人以上,G 情報通信業,平成20,2008,年平均,516341,411317,105024,7922,5234,2688,6375,4215,2160,517888,412336,105552,4.8,1.9,16.2
30人以上,G 情報通信業,平成21,2009,年平均,626709,466690,160019,8484,5753,2730,8105,5197,2909,627088,467246,159840,3.5,1.1,10.6
30人以上,G 情報通信業,平成22,2010,年平均,621616,458013,163603,7675,5302,2372,7533,4979,2554,621758,458336,163421,2.4,0.5,7.7
30人以上,G 情報通信業,平成22,2010,1月,621592,457715,163877,3743,1981,1762,8097,4484,3613,617238,455212,162026,2.3,0.5,7.7
30人以上,G 情報通信業,平成22,2010,2月,617238,453524,163714,3089,1935,1154,5282,3183,2099,615045,452276,162769,2.5,0.5,8
30人以上,G 情報通信業,平成22,2010,3月,615045,452219,162826,5688,3355,2333,6512,4473,2039,614221,451101,163120,2.5,0.5,7.9
30人以上,G 情報通信業,平成22,2010,4月,614221,450998,163223,25365,15720,9645,13297,9426,3871,626289,457292,168997,2.3,0.5,7.3
30人以上,G 情報通信業,平成22,2010,5月,626289,457208,169081,9123,6943,2180,16960,12058,4902,618452,452093,166359,2.3,0.5,7.3
30人以上,G 情報通信業,平成22,2010,6月,618452,452663,165789,11529,8611,2918,6542,4156,2386,623439,457118,166321,2.4,0.5,7.6
30人以上,G 情報通信業,平成22,2010,7月,623439,459018,164421,6734,4787,1947,6267,3709,2558,623906,460096,163810,2.5,0.5,7.9
30人以上,G 情報通信業,平成22,2010,8月,623906,463017,160889,5861,4465,1396,5316,3705,1611,624451,463777,160674,2.3,0.5,7.6
30人以上,G 情報通信業,平成22,2010,9月,624451,462085,162366,3785,2378,1407,6171,4054,2117,622065,460409,161656,2.4,0.5,7.8
30人以上,G 情報通信業,平成22,2010,10月,622065,459124,162941,12167,10062,2105,7372,4972,2400,626860,464214,162646,2.5,0.6,7.9
30人以上,G 情報通信業,平成22,2010,11月,626860,464646,162214,2955,2010,945,3981,2594,1387,625834,464062,161772,2.4,0.6,7.7
30人以上,G 情報通信業,平成22,2010,12月,625834,463935,161899,2056,1381,675,4597,2934,1663,623293,462382,160911,2.4,0.7,7.3
30人以上,"H 運輸業,郵便業",平成17,2005,年平均,261603,217679,43924,3829,2680,1149,4007,3209,798,261425,217150,44275,10.8,6.7,28.3
30人以上,"H 運輸業,郵便業",平成18,2006,年平均,263850,203713,60137,4299,2793,1507,4453,3061,1392,263696,203445,60252,13.2,5.9,36.8
30人以上,"H 運輸業,郵便業",平成19,2007,年平均,258076,225819,32256,4788,3864,924,4745,3947,798,258119,225736,32382,11.9,9.4,28.9
30人以上,"H 運輸業,郵便業",平成20,2008,年平均,256995,225139,31856,4677,3887,790,4787,3995,791,256885,225031,31855,10.9,8.7,26.3
30人以上,"H 運輸業,郵便業",平成21,2009,年平均,289302,235423,53879,5454,3798,1656,5117,3782,1335,289639,235439,54200,10.8,9.2,17.8
30人以上,"H 運輸業,郵便業",平成22,2010,年平均,289993,234220,55773,5391,3673,1718,5575,3908,1667,289809,233985,55824,10.5,8.8,17.4
30人以上,"H 運輸業,郵便業",平成22,2010,1月,293459,240480,52979,2784,1903,881,6578,4779,1799,289665,237604,52061,10.4,9.2,16.2
30人以上,"H 運輸業,郵便業",平成22,2010,2月,289665,233402,56263,2928,2103,825,4039,3040,999,288554,232465,56089,10.6,9,17
30人以上,"H 運輸業,郵便業",平成22,2010,3月,288554,232762,55792,3525,2461,1064,5037,3676,1361,287042,231547,55495,10.3,8.8,16.7
30人以上,"H 運輸業,郵便業",平成22,2010,4月,287042,232316,54726,14719,9960,4759,8284,6467,1817,293477,235809,57668,10.1,8.4,17.1
30人以上,"H 運輸業,郵便業",平成22,2010,5月,293477,234807,58670,4003,2445,1558,5278,3334,1944,292202,233918,58284,9.9,8.4,15.9
30人以上,"H 運輸業,郵便業",平成22,2010,6月,292202,234959,57243,5070,3693,1377,4227,2757,1470,293045,235895,57150,10.4,8.7,17.1
30人以上,"H 運輸業,郵便業",平成22,2010,7月,293045,235190,57855,6206,4746,1460,10702,6284,4418,288549,233652,54897,10.9,9.3,17.8
30人以上,"H 運輸業,郵便業",平成22,2010,8月,288549,233055,55494,4441,2685,1756,6354,4466,1888,286636,231274,55362,10.4,8.7,17.3
30人以上,"H 運輸業,郵便業",平成22,2010,9月,286636,230733,55903,6427,4295,2132,3802,2813,989,289261,232215,57046,9.6,7.7,17.2
30人以上,"H 運輸業,郵便業",平成22,2010,10月,289261,233353,55908,3891,2741,1150,3927,2336,1591,289225,233758,55467,9.8,7.8,18
30人以上,"H 運輸業,郵便業",平成22,2010,11月,289225,235792,53433,5323,3362,1961,5742,4787,955,288806,234367,54439,12.1,10.3,19.4
30人以上,"H 運輸業,郵便業",平成22,2010,12月,288806,233795,55011,5371,3677,1694,2932,2162,770,291245,235310,55935,11.4,9.5,19.5
30人以上,"I 卸売業,小売業",平成17,2005,年平均,785222,474140,311082,14181,8697,5484,13294,7959,5335,786109,474878,311231,22.2,7.6,44.3
30人以上,"I 卸売業,小売業",平成18,2006,年平均,816578,500528,316050,17384,8529,8855,14113,7362,6751,819849,501695,318154,19.8,6.9,40
30人以上,"I 卸売業,小売業",平成19,2007,年平均,829372,506915,322458,15140,7668,7472,15325,7879,7447,829187,506704,322483,21.9,7.7,44.3
30人以上,"I 卸売業,小売業",平成20,2008,年平均,841376,534439,306937,17664,9969,7694,14036,7923,6114,845004,536485,308517,18.8,6.1,40.7
30人以上,"I 卸売業,小売業",平成21,2009,年平均,864251,526661,337590,17432,10508,6924,14904,8646,6257,866779,528523,338257,18.5,6.1,37.9
30人以上,"I 卸売業,小売業",平成22,2010,年平均,867432,519029,348403,14235,6553,7682,14927,7973,6955,866740,517609,349130,17.8,6,35.4
30人以上,"I 卸売業,小売業",平成22,2010,1月,869245,532033,337212,5187,3020,2167,7109,3324,3785,867323,531729,335594,16.2,4.9,34.2
30人以上,"I 卸売業,小売業",平成22,2010,2月,867323,531412,335911,7099,4143,2956,18172,9653,8519,856250,525902,330348,16.4,5,34.5
30人以上,"I 卸売業,小売業",平成22,2010,3月,856250,537934,318316,9115,5810,3305,23727,16936,6791,841638,526808,314830,16.5,5.1,35.7
30人以上,"I 卸売業,小売業",平成22,2010,4月,841638,507169,334469,70345,23520,46825,38532,16124,22408,873451,514565,358886,16.6,5.1,32.9
30人以上,"I 卸売業,小売業",平成22,2010,5月,873451,512480,360971,12809,5693,7116,11649,6446,5203,874611,511727,362884,16.8,5.2,33.2
30人以上,"I 卸売業,小売業",平成22,2010,6月,874611,511327,363284,8154,4342,3812,10448,6619,3829,872317,509050,363267,16.8,5,33.5
30人以上,"I 卸売業,小売業",平成22,2010,7月,872317,524182,348135,10716,5804,4912,12386,6534,5852,870647,523452,347195,20.3,8,38.9
30人以上,"I 卸売業,小売業",平成22,2010,8月,870647,506654,363993,6744,4119,2625,12477,5903,6574,864914,504870,360044,17.1,5.1,33.9
30人以上,"I 卸売業,小売業",平成22,2010,9月,864914,520566,344348,16275,8778,7497,7901,4223,3678,873288,525121,348167,20.6,8.5,39
30人以上,"I 卸売業,小売業",平成22,2010,10月,873288,509608,363680,12487,6828,5659,12636,7794,4842,873139,508642,364497,17.8,5.9,34.5
30人以上,"I 卸売業,小売業",平成22,2010,11月,873139,508698,364441,6903,3873,3030,7678,3192,4486,872364,509379,362985,17.8,5.9,34.5
30人以上,"I 卸売業,小売業",平成22,2010,12月,872364,526283,346081,4989,2708,2281,16413,8925,7488,860940,520066,340874,20.9,8.7,39.5
30人以上,"J 金融業,保険業",平成17,2005,年平均,299764,176749,123015,6064,3550,2514,6259,3603,2656,299569,176696,122873,6.2,2.2,12
30人以上,"J 金融業,保険業",平成18,2006,年平均,307963,178665,129298,7007,4008,2999,5936,3424,2512,309034,179249,129785,7.4,2.4,14.5
30人以上,"J 金融業,保険業",平成19,2007,年平均,326280,191431,134848,8234,4772,3462,6564,3982,2582,327950,192221,135728,6,2.1,11.6
30人以上,"J 金融業,保険業",平成20,2008,年平均,334470,193913,140557,6577,3725,2852,6334,3865,2469,334713,193773,140940,6.2,1.9,12.1
30人以上,"J 金融業,保険業",平成21,2009,年平均,307911,188403,119508,6722,3939,2783,6099,3878,2221,308534,188464,120070,4.7,1.6,9.6
30人以上,"J 金融業,保険業",平成22,2010,年平均,316464,187333,129131,7056,4155,2901,6562,4223,2339,316958,187265,129693,4.5,1.7,8.6
30人以上,"J 金融業,保険業",平成22,2010,1月,308916,186001,122915,6623,4196,2427,4428,2810,1618,311111,187387,123724,4.3,1.6,8.5
30人以上,"J 金融業,保険業",平成22,2010,2月,311111,187110,124001,3688,1772,1916,3630,1936,1694,311169,186946,124223,4.2,1.3,8.6
30人以上,"J 金融業,保険業",平成22,2010,3月,311169,188195,122974,3934,2803,1131,4510,2949,1561,310593,188049,122544,4.4,1.6,8.8
30人以上,"J 金融業,保険業",平成22,2010,4月,310593,187274,123319,27294,14282,13012,15276,11373,3903,322611,190183,132428,4.2,1.6,8.1
30人以上,"J 金融業,保険業",平成22,2010,5月,322611,189937,132674,2871,1551,1320,4483,2807,1676,320999,188681,132318,4.2,1.6,8
30人以上,"J 金融業,保険業",平成22,2010,6月,320999,188338,132661,5529,3202,2327,6389,3690,2699,320139,187850,132289,4.3,1.4,8.4
30人以上,"J 金融業,保険業",平成22,2010,7月,320139,188004,132135,4966,3259,1707,4658,2775,1883,320447,188488,131959,4.7,1.8,8.8
30人以上,"J 金融業,保険業",平成22,2010,8月,320447,187714,132733,3689,2517,1172,4330,2704,1626,319806,187527,132279,4.6,2.2,8
30人以上,"J 金融業,保険業",平成22,2010,9月,319806,187770,132036,5505,3320,2185,4234,2187,2047,321077,188903,132174,4.8,2.3,8.2
30人以上,"J 金融業,保険業",平成22,2010,10月,321077,188669,132408,8467,5126,3341,16254,11328,4926,313290,182467,130823,4.8,1.8,8.9
30人以上,"J 金融業,保険業",平成22,2010,11月,313290,183324,129966,9289,6338,2951,5173,3204,1969,317406,186458,130948,4.8,1.8,9
30人以上,"J 金融業,保険業",平成22,2010,12月,317406,185656,131750,2814,1495,1319,5374,2914,2460,314846,184237,130609,4.9,1.8,9.3
30人以上,"K 不動産業,物品賃貸業",平成17,2005,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,109769,74309,35459,1822,1125,697,1712,1020,691,109879,74414,35465,17.2,9.9,32.6
30人以上,"K 不動産業,物品賃貸業",平成22,2010,1月,108785,73799,34986,1378,799,579,1382,754,628,108781,73844,34937,17.2,9.3,34
30人以上,"K 不動産業,物品賃貸業",平成22,2010,2月,108781,74713,34068,975,514,461,1099,673,426,108657,74554,34103,16.7,9.5,32.5
30人以上,"K 不動産業,物品賃貸業",平成22,2010,3月,108657,73320,35337,1356,774,582,1576,972,604,108437,73122,35315,17.7,9.7,34.1
30人以上,"K 不動産業,物品賃貸業",平成22,2010,4月,108437,73400,35037,6268,4139,2129,3605,2443,1162,111100,75096,36004,17.2,9.7,33
30人以上,"K 不動産業,物品賃貸業",平成22,2010,5月,111100,75199,35901,1438,772,666,2276,1279,997,110262,74692,35570,17.1,10,32.2
30人以上,"K 不動産業,物品賃貸業",平成22,2010,6月,110262,74400,35862,1196,627,569,1069,551,518,110389,74476,35913,17.3,9.8,32.9
30人以上,"K 不動産業,物品賃貸業",平成22,2010,7月,110389,74194,36195,1794,1187,607,1718,1104,614,110465,74277,36188,17.6,10,33
30人以上,"K 不動産業,物品賃貸業",平成22,2010,8月,110465,74523,35942,901,567,334,1382,840,542,109984,74250,35734,17.2,9.8,32.4
30人以上,"K 不動産業,物品賃貸業",平成22,2010,9月,109984,74120,35864,1845,983,862,1316,791,525,110513,74312,36201,17.8,10.5,32.7
30人以上,"K 不動産業,物品賃貸業",平成22,2010,10月,110513,74573,35940,2048,1409,639,2655,1218,1437,109906,74764,35142,14.8,8.2,28.7
30人以上,"K 不動産業,物品賃貸業",平成22,2010,11月,109906,74685,35221,1386,1042,344,1348,918,430,109944,74809,35135,18.1,11.4,32.4
30人以上,"K 不動産業,物品賃貸業",平成22,2010,12月,109944,74784,35160,1284,688,596,1113,702,411,110115,74770,35345,18.2,11.2,33.1
30人以上,"L 学術研究,専門・技術サービス業",平成17,2005,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,225298,165824,59473,2607,1728,879,2858,2027,830,225047,165525,59522,4.3,2.2,9.9
