事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,"J 金融業,保険業",平成19,2007,年平均,306547,7775,6142,308181,19733,459,422,19769
30人以上,"J 金融業,保険業",平成20,2008,年平均,313900,6005,5952,313951,20570,572,382,20762
30人以上,"J 金融業,保険業",平成21,2009,年平均,293478,6294,5755,294012,14433,428,344,14522
30人以上,"J 金融業,保険業",平成22,2010,年平均,302201,6758,6325,302633,14263,298,236,14325
30人以上,"J 金融業,保険業",平成22,2010,1月,295648,6270,4277,297639,13268,353,151,13472
30人以上,"J 金融業,保険業",平成22,2010,2月,298280,3283,3479,298067,12831,405,151,13102
30人以上,"J 金融業,保険業",平成22,2010,3月,297235,3857,4257,296836,13934,77,253,13757
30人以上,"J 金融業,保険業",平成22,2010,4月,296824,26926,14841,308908,13769,368,435,13703
30人以上,"J 金融業,保険業",平成22,2010,5月,309158,2692,4407,307445,13453,179,76,13554
30人以上,"J 金融業,保険業",平成22,2010,6月,308048,4662,6318,306393,12951,867,71,13746
30人以上,"J 金融業,保険業",平成22,2010,7月,305244,4763,4476,305533,14895,203,182,14914
30人以上,"J 金融業,保険業",平成22,2010,8月,305897,3386,4135,305155,14550,303,195,14651
30人以上,"J 金融業,保険業",平成22,2010,9月,304311,5402,3970,305744,15495,103,264,15333
30人以上,"J 金融業,保険業",平成22,2010,10月,305966,8252,15958,298260,15111,215,296,15030
30人以上,"J 金融業,保険業",平成22,2010,11月,298022,8965,4819,302167,15268,324,354,15239
30人以上,"J 金融業,保険業",平成22,2010,12月,301781,2632,4966,299448,15625,182,408,15398
30人以上,"K 不動産業,物品賃貸業",平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,90842,1309,1206,90937,18927,513,505,18942
30人以上,"K 不動産業,物品賃貸業",平成22,2010,1月,90023,1028,989,90063,18762,350,393,18718
30人以上,"K 不動産業,物品賃貸業",平成22,2010,2月,90840,417,770,90487,17941,558,329,18170
30人以上,"K 不動産業,物品賃貸業",平成22,2010,3月,89481,933,1137,89276,19176,423,439,19161
30人以上,"K 不動産業,物品賃貸業",平成22,2010,4月,89456,5473,2924,91987,18981,795,681,19113
30人以上,"K 不動産業,物品賃貸業",平成22,2010,5月,92214,908,1786,91353,18886,530,490,18909
30人以上,"K 不動産業,物品賃貸業",平成22,2010,6月,91368,669,718,91270,18894,527,351,19119
30人以上,"K 不動産業,物品賃貸業",平成22,2010,7月,91074,1226,1223,91076,19315,568,495,19389
30人以上,"K 不動産業,物品賃貸業",平成22,2010,8月,91564,435,866,91113,18901,466,516,18871
30人以上,"K 不動産業,物品賃貸業",平成22,2010,9月,90623,1199,953,90869,19361,646,363,19644
30人以上,"K 不動産業,物品賃貸業",平成22,2010,10月,93434,1612,1406,93647,17079,436,1249,16259
30人以上,"K 不動産業,物品賃貸業",平成22,2010,11月,90051,1006,1007,90050,19855,380,341,19894
30人以上,"K 不動産業,物品賃貸業",平成22,2010,12月,89975,807,698,90062,19969,477,415,20053
30人以上,"L 学術研究,専門・技術サービス業",平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,年平均,215648,2300,2520,215438,9650,307,338,9609
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,1月,217542,1823,1998,217368,9235,110,308,9036
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,2月,216448,1483,1443,216487,9956,131,437,9651
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,3月,215893,1729,2786,214837,10245,128,408,9964
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,4月,214910,9508,6513,217996,9891,633,1098,9335
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,5月,217972,1252,2783,216443,9359,347,428,9276
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,6月,214937,1405,2242,214100,10782,241,277,10746
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,7月,215495,3310,3731,215075,9351,247,188,9409
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,8月,215766,1563,2064,215266,8718,423,177,8963
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,9月,214811,1561,1816,214548,9418,569,161,9834
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,10月,214045,1976,2125,213958,10337,412,269,10418
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,11月,215088,1046,1358,214774,9288,167,145,9312
30人以上,"L 学術研究,専門・技術サービス業",平成22,2010,12月,214864,948,1376,214405,9222,271,161,9363
30人以上,"M 宿泊業,飲食サービス業",平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,年平均,94667,2052,2140,94586,131258,4923,5642,130532
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,1月,91221,2483,2038,91668,139612,2872,6175,136307
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,2月,92325,1690,2384,91629,135650,7418,5993,137077
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,3月,94640,1062,2033,93677,134066,7057,6157,134958
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,4月,94482,7238,2689,99084,134153,6788,8229,132659
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,5月,95556,940,2982,93513,136187,5342,6261,135269
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,6月,92108,1262,1573,91797,136674,2593,6494,132773
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,7月,95850,957,2511,94296,128720,5766,2913,131573
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,8月,95447,1408,2150,94704,130422,3612,6345,127690
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,9月,95747,1600,1217,96151,126647,4689,6446,124869
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,10月,96890,1451,2236,96107,124130,4232,5200,123160
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,11月,95125,3929,2535,96519,124142,4429,3787,124784
30人以上,"M 宿泊業,飲食サービス業",平成22,2010,12月,96615,601,1330,95883,124688,4272,3698,125265
30人以上,"N 生活関連サービス業,娯楽業",平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,65692,1049,1401,65339,37779,1089,1268,37601
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,1月,67858,627,1508,66976,39592,843,1665,38771
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,2月,66976,703,1256,66423,38771,881,976,38676
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,3月,66577,728,1338,65967,38522,912,660,38774
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,4月,65960,3929,3311,66578,38781,1244,3240,36785
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,5月,66425,676,1137,65964,36938,785,871,36852
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,6月,66575,1053,1623,66006,36241,1389,1001,36628
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,7月,66133,1032,1721,65443,36501,1453,627,37328
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,8月,65383,742,678,65447,37388,1149,1642,36895
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,9月,65118,508,1213,64413,37224,1642,1098,37768
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,10月,64121,1039,1441,63718,38060,1163,1663,37561
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,11月,63719,982,760,63931,37560,716,992,37294
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,12月,63453,572,830,63195,37772,886,779,37879
30人以上,"O 教育,学習支援業",平成17,2005,年平均,170054,2372,2659,169887,82221,3163,3312,81952
30人以上,"O 教育,学習支援業",平成18,2006,年平均,167968,2276,2383,167861,80553,3291,3384,80459
30人以上,"O 教育,学習支援業",平成19,2007,年平均,218032,3375,2985,218416,36456,1867,1603,36727
30人以上,"O 教育,学習支援業",平成20,2008,年平均,216594,4029,3199,217495,47907,2072,2170,47738
30人以上,"O 教育,学習支援業",平成21,2009,年平均,208654,2842,3278,208205,78468,3759,3164,79075
30人以上,"O 教育,学習支援業",平成22,2010,年平均,211182,3172,3155,211199,73533,2941,2566,73907
30人以上,"O 教育,学習支援業",平成22,2010,1月,207853,746,774,207825,76909,1015,1795,76129
30人以上,"O 教育,学習支援業",平成22,2010,2月,207766,392,726,207432,76188,753,1110,75831
30人以上,"O 教育,学習支援業",平成22,2010,3月,218477,549,1791,217234,64786,395,3998,61184
30人以上,"O 教育,学習支援業",平成22,2010,4月,216972,29356,28503,217826,61446,14484,12431,63498
30人以上,"O 教育,学習支援業",平成22,2010,5月,207785,1104,605,208285,73539,3968,1671,75835
30人以上,"O 教育,学習支援業",平成22,2010,6月,208822,1149,544,209429,75298,3111,769,77638
30人以上,"O 教育,学習支援業",平成22,2010,7月,209428,565,862,209130,77639,1078,1376,77342
30人以上,"O 教育,学習支援業",平成22,2010,8月,217200,899,752,217347,69272,696,1546,68422
30人以上,"O 教育,学習支援業",平成22,2010,9月,214335,426,1635,213127,71434,2381,1214,72600
30人以上,"O 教育,学習支援業",平成22,2010,10月,208920,1363,610,209674,76807,3787,3003,77590
30人以上,"O 教育,学習支援業",平成22,2010,11月,207133,1249,773,207610,80131,2187,1496,80821
30人以上,"O 教育,学習支援業",平成22,2010,12月,209488,266,290,209464,78943,1438,381,80000
30人以上,"P 医療,福祉",平成17,2005,年平均,199568,2571,2836,199300,59474,2309,2107,59679
30人以上,"P 医療,福祉",平成18,2006,年平均,201530,3113,3048,201596,56359,2103,2346,56116
30人以上,"P 医療,福祉",平成19,2007,年平均,202909,3963,3914,202860,54920,2268,2112,55174
30人以上,"P 医療,福祉",平成20,2008,年平均,205050,3906,3472,205498,57575,2129,2053,57638
30人以上,"P 医療,福祉",平成21,2009,年平均,253839,4230,3960,254166,93100,5194,4777,93459
30人以上,"P 医療,福祉",平成22,2010,年平均,266089,4363,4050,266326,84303,3439,2999,84819
30人以上,"P 医療,福祉",平成22,2010,1月,264565,3316,2841,265042,81184,3356,3828,80710
30人以上,"P 医療,福祉",平成22,2010,2月,264035,2244,3155,263127,81717,2360,2926,81148
30人以上,"P 医療,福祉",平成22,2010,3月,262961,9182,8700,262945,81314,5861,5153,82520
30人以上,"P 医療,福祉",平成22,2010,4月,262577,21926,12910,271594,82888,7075,8174,81788
30人以上,"P 医療,福祉",平成22,2010,5月,271031,2423,3024,270093,82351,2125,2938,81875
30人以上,"P 医療,福祉",平成22,2010,6月,270093,2463,4169,268387,81875,2772,775,83872
30人以上,"P 医療,福祉",平成22,2010,7月,268387,2047,3067,267368,83872,5018,2664,86225
30人以上,"P 医療,福祉",平成22,2010,8月,263242,954,2580,261615,90351,3923,2747,91528
30人以上,"P 医療,福祉",平成22,2010,9月,266318,2367,2341,266260,86825,1725,1887,86747
30人以上,"P 医療,福祉",平成22,2010,10月,266261,1274,1594,265940,86746,2471,1998,87220
30人以上,"P 医療,福祉",平成22,2010,11月,266113,2231,1716,266627,87047,1685,2413,86320
30人以上,"P 医療,福祉",平成22,2010,12月,267483,1927,2499,266911,85464,2902,486,87880
30人以上,Q 複合サービス業,平成17,2005,年平均,26080,301,372,26008,15150,674,407,15418
30人以上,Q 複合サービス業,平成18,2006,年平均,24762,533,429,24866,16231,597,576,16253
30人以上,Q 複合サービス業,平成19,2007,年平均,29433,353,579,29206,13072,393,433,13032
