事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,C 鉱業，採石業，砂利採取業,平成18,2006,年平均,2162,1772,390,40,35,5,38,33,5,2164,1774,390,0,0,0.3
５人以上,C 鉱業，採石業，砂利採取業,平成19,2007,年平均,2137,1745,393,31,28,3,37,32,5,2131,1741,391,1.9,0.1,9.7
５人以上,C 鉱業，採石業，砂利採取業,平成20,2008,年平均,2101,1738,363,32,29,3,24,21,3,2109,1746,363,1.8,0.1,9.9
５人以上,C 鉱業，採石業，砂利採取業,平成21,2009,年平均,2029,1595,434,37,32,5,33,30,3,2033,1597,436,0.5,0.5,0.5
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,年平均,2099,1650,449,42,37,5,34,31,3,2107,1656,451,0.3,0.2,0.4
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,1月,2032,1602,430,44,39,5,59,56,3,2017,1585,432,0.3,0.3,0.5
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,2月,2017,1591,426,18,17,1,13,12,1,2022,1596,426,0.3,0.3,0.5
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,3月,2022,1596,426,28,25,3,26,21,5,2024,1600,424,0.1,0.1,0.5
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,4月,2024,1600,424,144,112,32,44,42,2,2124,1670,454,0.1,0.1,0.4
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,5月,2124,1670,454,34,29,5,24,22,2,2134,1677,457,0.1,0.1,0.2
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,6月,2134,1677,457,38,31,7,31,29,2,2141,1679,462,0.2,0.1,0.6
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,7月,2141,1669,472,40,38,2,42,32,10,2139,1675,464,0.2,0.1,0.6
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,8月,2139,1676,463,39,35,4,17,11,6,2161,1700,461,0.2,0.1,0.7
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,9月,2161,1700,461,31,30,1,42,41,1,2150,1689,461,0.3,0.2,0.7
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,10月,2150,1689,461,29,27,2,50,45,5,2129,1671,458,0.4,0.4,0.2
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,11月,2129,1671,458,26,24,2,41,39,2,2114,1656,458,0.4,0.4,0.2
５人以上,C 鉱業，採石業，砂利採取業,平成22,2010,12月,2114,1655,459,34,33,1,16,16,0,2132,1672,460,0.4,0.4,0.2
５人以上,D 建設業,平成17,2005,年平均,337144,283482,53662,4859,3664,1195,4114,3272,842,337889,283874,54015,2.7,1,11.6
５人以上,D 建設業,平成18,2006,年平均,344796,292340,52456,5256,4098,1158,4574,3468,1106,345478,292970,52508,2.5,0.9,11.3
５人以上,D 建設業,平成19,2007,年平均,348335,293608,54727,5044,4232,813,5152,4345,807,348227,293495,54733,4.1,1.8,16.9
５人以上,D 建設業,平成20,2008,年平均,353376,298065,55311,5457,4503,954,4710,3855,855,354123,298713,55410,4,1.9,15.6
５人以上,D 建設業,平成21,2009,年平均,323014,270047,52968,4160,3288,872,3817,3237,580,323357,270098,53260,4.3,2.1,15
５人以上,D 建設業,平成22,2010,年平均,322947,272995,49952,3962,3250,712,4546,3637,908,322363,272608,49756,3.5,1.4,15.2
５人以上,D 建設業,平成22,2010,1月,324148,272344,51804,3022,2420,602,3114,2864,250,324056,271900,52156,4.1,1.5,17.7
５人以上,D 建設業,平成22,2010,2月,324056,271545,52511,2996,1870,1126,3368,2086,1282,323684,271329,52355,4.3,1.6,18.4
５人以上,D 建設業,平成22,2010,3月,323684,271011,52673,2979,2705,274,3138,1922,1216,323525,271794,51731,4.3,1.7,17.8
５人以上,D 建設業,平成22,2010,4月,323525,272650,50875,14713,11951,2762,10656,8197,2459,327582,276404,51178,4.1,1.7,16.6
５人以上,D 建設業,平成22,2010,5月,327582,275344,52238,4165,3350,815,3699,3193,506,328048,275501,52547,3.9,1.8,15.1
５人以上,D 建設業,平成22,2010,6月,328048,275130,52918,3445,3313,132,7038,4373,2665,324455,274070,50385,3.7,1.9,13.7
５人以上,D 建設業,平成22,2010,7月,324455,276909,47546,3031,2873,158,5160,4629,531,322326,275153,47173,2.8,1,13.7
５人以上,D 建設業,平成22,2010,8月,322326,275431,46895,2776,1612,1164,3326,3053,273,321776,273990,47786,2.9,0.9,14.5
５人以上,D 建設業,平成22,2010,9月,321776,273684,48092,1748,1495,253,1839,1512,327,321685,273667,48018,3.1,1.1,14.4
５人以上,D 建設業,平成22,2010,10月,321685,273653,48032,2834,2464,370,6918,6488,430,317601,269629,47972,2.9,1,13.8
５人以上,D 建設業,平成22,2010,11月,317601,269584,48017,2639,2318,321,3762,3221,541,316478,268681,47797,2.8,1,12.9
５人以上,D 建設業,平成22,2010,12月,316478,268652,47826,3193,2624,569,2528,2109,419,317143,269167,47976,2.9,1,13.8
５人以上,E 製造業,平成17,2005,年平均,736212,549421,186791,10883,7677,3206,11547,8311,3236,735548,548787,186761,9.2,3.5,26.1
５人以上,E 製造業,平成18,2006,年平均,736519,549121,187398,10377,6931,3446,10411,7040,3371,736485,549012,187473,9.5,3.7,26.6
５人以上,E 製造業,平成19,2007,年平均,724627,539121,185506,9812,6550,3261,9638,6575,3063,724801,539096,185704,8.4,2.5,25.7
５人以上,E 製造業,平成20,2008,年平均,727526,537487,190039,9181,6390,2791,9305,6395,2910,727402,537482,189920,9,2.8,26.8
５人以上,E 製造業,平成21,2009,年平均,705355,519518,185837,10221,7264,2957,11293,8215,3078,704283,518567,185716,7.2,3,18.9
５人以上,E 製造業,平成22,2010,年平均,683884,513538,170346,9258,6904,2354,9896,7366,2530,683246,513076,170170,6.7,2.9,18.3
５人以上,E 製造業,平成22,2010,1月,685978,515962,170016,8271,6160,2111,10108,7271,2837,684141,514851,169290,6.6,2.8,18.3
５人以上,E 製造業,平成22,2010,2月,685333,515177,170156,5097,3451,1646,6751,4910,1841,683679,513718,169961,6.3,2.7,16.9
５人以上,E 製造業,平成22,2010,3月,683679,511345,172334,5935,4029,1906,9100,6740,2360,680514,508634,171880,6.6,2.8,18
５人以上,E 製造業,平成22,2010,4月,680514,508589,171925,34296,26540,7756,21230,16756,4474,693580,518373,175207,6.6,2.9,17.6
５人以上,E 製造業,平成22,2010,5月,693581,519546,174035,6358,4524,1834,9879,7426,2453,690060,516644,173416,6.6,2.9,17.7
５人以上,E 製造業,平成22,2010,6月,687727,514679,173048,5349,4213,1136,10649,8204,2445,682427,510688,171739,6.5,2.9,17.4
５人以上,E 製造業,平成22,2010,7月,683619,513690,169929,11725,8769,2956,11438,9048,2390,683906,513411,170495,6.8,2.9,18.6
５人以上,E 製造業,平成22,2010,8月,683906,513420,170486,6917,5198,1719,8016,5311,2705,682807,513307,169500,6.8,2.9,18.7
５人以上,E 製造業,平成22,2010,9月,682806,513665,169141,6069,4577,1492,7376,4720,2656,681499,513522,167977,6.7,2.9,18.4
５人以上,E 製造業,平成22,2010,10月,681499,513958,167541,10676,8479,2197,11597,8590,3007,680578,513847,166731,6.8,3,18.3
５人以上,E 製造業,平成22,2010,11月,679413,511846,167567,5947,4232,1715,6814,5598,1216,678546,510480,168066,7.4,3.3,19.9
５人以上,E 製造業,平成22,2010,12月,678547,510573,167974,4457,2678,1779,5791,3816,1975,677213,509435,167778,7.1,3.1,19.5
５人以上,F 電気・ガス・熱供給・水道業,平成17,2005,年平均,38059,32952,5107,615,529,86,380,326,54,38294,33155,5139,4,2.4,14.4
５人以上,F 電気・ガス・熱供給・水道業,平成18,2006,年平均,39623,34248,5375,327,279,47,364,302,62,39586,34225,5360,4.3,2.2,17.9
５人以上,F 電気・ガス・熱供給・水道業,平成19,2007,年平均,39432,32335,7098,726,610,116,734,612,122,39424,32333,7092,8.5,6.8,16.5
５人以上,F 電気・ガス・熱供給・水道業,平成20,2008,年平均,39493,32692,6800,971,786,185,607,478,130,39857,33000,6855,7.5,5.9,15.2
５人以上,F 電気・ガス・熱供給・水道業,平成21,2009,年平均,34258,29904,4353,680,602,78,576,526,51,34362,29980,4380,2.2,1.6,6.2
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,年平均,34557,29964,4593,607,523,84,619,557,62,34545,29930,4615,2.4,2.1,3.9
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,1月,34635,30137,4498,546,489,57,453,447,6,34728,30179,4549,2.4,2.1,4.2
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,2月,34728,30154,4574,168,138,30,153,80,73,34743,30212,4531,2.4,2.1,4.3
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,3月,34743,30236,4507,134,110,24,177,142,35,34700,30204,4496,2.6,2.2,5.2
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,4月,34700,30203,4497,1693,1430,263,1993,1825,168,34400,29808,4592,2.4,2,5.1
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,5月,34400,29785,4615,399,286,113,204,180,24,34595,29891,4704,2.4,2,4.9
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,6月,34595,29891,4704,220,220,0,245,221,24,34570,29890,4680,2.7,2.3,5.1
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,7月,34570,29901,4669,3111,2834,277,3243,2893,350,34438,29842,4596,2.4,2.3,3.1
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,8月,34438,29841,4597,91,91,0,126,102,24,34403,29830,4573,2.4,2.3,3.1
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,9月,34403,29830,4573,230,202,28,237,227,10,34396,29805,4591,2.4,2.3,3.1
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,10月,34396,29795,4601,401,359,42,280,280,0,34517,29874,4643,2.4,2.3,3.1
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,11月,34517,29956,4561,173,0,173,133,122,11,34557,29834,4723,2.1,1.9,3
５人以上,F 電気・ガス・熱供給・水道業,平成22,2010,12月,34557,29834,4723,121,115,6,178,161,17,34500,29788,4712,2.1,1.9,3
５人以上,G 情報通信業,平成17,2005,年平均,587284,443129,144154,15143,11071,4072,12454,8846,3608,589973,445354,144618,4.8,2.7,11.6
５人以上,G 情報通信業,平成18,2006,年平均,599138,451731,147406,12705,8601,4104,12229,8376,3853,599614,451956,147657,4.5,2.4,11.2
５人以上,G 情報通信業,平成19,2007,年平均,603858,467331,136528,10089,7028,3061,9710,6566,3144,604237,467793,136445,4.8,1.9,14.6
５人以上,G 情報通信業,平成20,2008,年平均,615734,482444,133290,9855,6495,3360,8383,5713,2670,617206,483226,133980,5,2,15.8
５人以上,G 情報通信業,平成21,2009,年平均,725972,539187,186784,9784,6589,3195,9513,6147,3366,726243,539629,186613,3.9,1.3,11.4
５人以上,G 情報通信業,平成22,2010,年平均,726191,528769,197422,9484,6302,3182,9333,5967,3366,726342,529104,197238,3,0.9,8.6
５人以上,G 情報通信業,平成22,2010,1月,724485,527745,196740,5556,2732,2824,8686,4672,4014,721355,525805,195550,2.8,0.7,8.6
５人以上,G 情報通信業,平成22,2010,2月,721355,523831,197524,5664,2938,2726,7283,4213,3070,719736,522556,197180,3,0.7,8.9
５人以上,G 情報通信業,平成22,2010,3月,719736,523436,196300,7194,3924,3270,8067,5326,2741,718863,522034,196829,3,0.8,8.9
５人以上,G 情報通信業,平成22,2010,4月,718863,521379,197484,28696,17919,10777,16053,11283,4770,731506,528015,203491,2.8,0.7,8.3
５人以上,G 情報通信業,平成22,2010,5月,731506,528197,203309,11922,8168,3754,18898,13351,5547,724530,523014,201516,2.6,0.7,7.8
５人以上,G 情報通信業,平成22,2010,6月,724530,522644,201886,13292,10209,3083,9484,5888,3596,728338,526965,201373,2.8,0.7,8.1
５人以上,G 情報通信業,平成22,2010,7月,728338,530657,197681,8081,5748,2333,7801,4527,3274,728618,531878,196740,3.3,1.2,8.9
５人以上,G 情報通信業,平成22,2010,8月,728618,533778,194840,7232,5496,1736,7447,4815,2632,728403,534459,193944,3.2,1.1,8.8
５人以上,G 情報通信業,平成22,2010,9月,728403,532737,195666,5564,3314,2250,7226,4379,2847,726741,531672,195069,3.2,1.1,8.9
５人以上,G 情報通信業,平成22,2010,10月,726741,530269,196472,14108,11234,2874,8940,5925,3015,731909,535578,196331,3.3,1.2,9.2
５人以上,G 情報通信業,平成22,2010,11月,731909,536093,195816,3805,2434,1371,5911,3536,2375,729803,534991,194812,3.1,1.1,8.6
５人以上,G 情報通信業,平成22,2010,12月,729803,534460,195343,2691,1504,1187,6199,3694,2505,726295,532270,194025,3.1,1.2,8.5
５人以上,"H 運輸業,郵便業",平成17,2005,年平均,321903,267672,54231,4843,3488,1355,4909,3932,977,321837,267228,54609,10.4,6.4,28.1
５人以上,"H 運輸業,郵便業",平成18,2006,年平均,325552,258410,67143,5469,3819,1650,5615,4108,1506,325406,258121,67287,13,6.1,38.9
５人以上,"H 運輸業,郵便業",平成19,2007,年平均,321515,279555,41960,6015,4833,1182,5541,4625,916,321989,279763,42226,12.4,9.1,34
５人以上,"H 運輸業,郵便業",平成20,2008,年平均,324528,280373,44155,5832,4745,1087,5870,4807,1063,324490,280311,44179,11.2,8.3,30.3
５人以上,"H 運輸業,郵便業",平成21,2009,年平均,363650,297075,66575,7563,5292,2271,6757,5009,1748,364456,297358,67098,11.9,9,24.8
５人以上,"H 運輸業,郵便業",平成22,2010,年平均,367171,299434,67738,6962,4816,2146,7172,5053,2119,366961,299197,67765,10.7,8.3,20.9
５人以上,"H 運輸業,郵便業",平成22,2010,1月,372738,306005,66733,4321,2826,1495,9680,6792,2888,367379,302039,65340,10.4,8.6,18.7
５人以上,"H 運輸業,郵便業",平成22,2010,2月,367379,297898,69481,3801,2692,1109,5931,4304,1627,365249,296286,68963,10.6,8.5,19.4
５人以上,"H 運輸業,郵便業",平成22,2010,3月,365249,297508,67741,4600,3442,1158,6538,4710,1828,363311,296240,67071,10.3,8.4,18.4
５人以上,"H 運輸業,郵便業",平成22,2010,4月,363311,297193,66118,16896,11666,5230,10242,8102,2140,369965,300757,69208,9.9,8,18.3
５人以上,"H 運輸業,郵便業",平成22,2010,5月,369965,299526,70439,4934,3119,1815,6033,3876,2157,368866,298769,70097,9.7,7.9,17.3
５人以上,"H 運輸業,郵便業",平成22,2010,6月,368866,299982,68884,6361,4548,1813,5437,3669,1768,369790,300861,68929,10.2,8.2,18.7
５人以上,"H 運輸業,郵便業",平成22,2010,7月,369790,300277,69513,8011,6109,1902,12224,7626,4598,365577,298760,66817,11.2,8.6,23
５人以上,"H 運輸業,郵便業",平成22,2010,8月,365577,298292,67285,5104,3164,1940,8094,5698,2396,362587,295758,66829,10.8,8.1,22.3
５人以上,"H 運輸業,郵便業",平成22,2010,9月,362587,295308,67279,9346,6483,2863,4684,3189,1495,367249,298602,68647,10.3,7.5,22.3
５人以上,"H 運輸業,郵便業",平成22,2010,10月,367249,299695,67554,6139,4438,1701,7151,4810,2341,366237,299323,66914,10.4,7.6,23.1
５人以上,"H 運輸業,郵便業",平成22,2010,11月,366237,301357,64880,7304,4663,2641,6434,5284,1150,367107,300736,66371,12.4,9.6,24.9
５人以上,"H 運輸業,郵便業",平成22,2010,12月,367107,300164,66943,6726,4642,2084,3613,2578,1035,370220,302228,67992,11.9,9.1,24.5
５人以上,"I 卸売業,小売業",平成17,2005,年平均,1372121,812415,559706,27730,15524,12206,26593,14445,12148,1373258,813494,559764,27.9,13.7,48.5
５人以上,"I 卸売業,小売業",平成18,2006,年平均,1396681,846588,550093,31442,15380,16062,27459,13796,13663,1400664,848172,552492,25.2,12.9,44.2
５人以上,"I 卸売業,小売業",平成19,2007,年平均,1423281,847433,575847,30397,15470,14927,29720,14561,15158,1423958,848342,575616,27.7,13.6,48.4
５人以上,"I 卸売業,小売業",平成20,2008,年平均,1444432,862060,582372,32658,17306,15351,27956,14723,13233,1449134,864643,584490,26.6,12.1,48
５人以上,"I 卸売業,小売業",平成21,2009,年平均,1484181,862918,621264,31463,17365,14098,30364,16705,13659,1485280,863578,621703,26.6,13.5,44.9
５人以上,"I 卸売業,小売業",平成22,2010,年平均,1461476,864149,597328,26790,12773,14016,26906,14205,12701,1461360,862717,598643,24.2,11.9,42
５人以上,"I 卸売業,小売業",平成22,2010,1月,1460778,873391,587387,14131,7964,6167,15382,7468,7914,1459527,873887,585640,23.6,11.5,41.7
５人以上,"I 卸売業,小売業",平成22,2010,2月,1459527,871605,587922,19717,8841,10876,29893,14236,15657,1449351,866210,583141,24.2,12.1,42.3
５人以上,"I 卸売業,小売業",平成22,2010,3月,1449351,879784,569567,21237,11363,9874,38072,23321,14751,1432516,867826,564690,23.7,11.2,42.9
５人以上,"I 卸売業,小売業",平成22,2010,4月,1432516,853884,578632,93226,35496,57730,58198,27654,30544,1467544,861726,605818,23.3,11.2,40.4
５人以上,"I 卸売業,小売業",平成22,2010,5月,1467544,854522,613022,23859,10185,13674,23990,14592,9398,1467413,850115,617298,23.7,11.4,40.8
５人以上,"I 卸売業,小売業",平成22,2010,6月,1467413,858093,609320,18204,7969,10235,20951,12321,8630,1464666,853741,610925,23.4,11.1,40.6
５人以上,"I 卸売業,小売業",平成22,2010,7月,1464666,874278,590388,20953,11299,9654,20021,9827,10194,1465598,875750,589848,25.3,12.7,44.1
５人以上,"I 卸売業,小売業",平成22,2010,8月,1465598,855011,610587,14984,7900,7084,24380,13273,11107,1456202,849638,606564,23.5,11.1,40.8
５人以上,"I 卸売業,小売業",平成22,2010,9月,1456202,866027,590175,35999,19449,16550,21174,10743,10431,1471027,874733,596294,25.4,13,43.5
５人以上,"I 卸売業,小売業",平成22,2010,10月,1471027,853357,617670,26034,14425,11609,26113,15524,10589,1470948,852258,618690,24.3,11.9,41.3
５人以上,"I 卸売業,小売業",平成22,2010,11月,1470948,852540,618408,19665,11485,8180,18469,8797,9672,1472144,855228,616916,24.3,12,41.3
５人以上,"I 卸売業,小売業",平成22,2010,12月,1472144,877292,594852,13465,6902,6563,26227,12707,13520,1459382,871487,587895,26.2,13.9,44.4
５人以上,"J 金融業,保険業",平成17,2005,年平均,373276,223123,150153,7258,4157,3101,7739,4371,3368,372795,222909,149886,6.1,1.8,12.5
５人以上,"J 金融業,保険業",平成18,2006,年平均,379008,217777,161231,8418,4773,3646,7604,4205,3399,379822,218345,161478,7.9,2.1,15.9
５人以上,"J 金融業,保険業",平成19,2007,年平均,395910,224129,171782,9625,5291,4334,7880,4572,3308,397655,224848,172808,7.4,2,14.4
５人以上,"J 金融業,保険業",平成20,2008,年平均,404117,226685,177433,8034,4248,3786,7733,4416,3317,404418,226517,177902,6.8,1.8,13.2
５人以上,"J 金融業,保険業",平成21,2009,年平均,363968,217471,146497,7738,4464,3274,7075,4396,2679,364631,217539,147092,5.5,1.5,11.4
５人以上,"J 金融業,保険業",平成22,2010,年平均,372551,222474,150077,8201,4777,3423,7641,4845,2795,373111,222406,150705,4.7,1.6,9.2
５人以上,"J 金融業,保険業",平成22,2010,1月,364964,219570,145394,7480,4677,2803,5338,3344,1994,367106,220903,146203,4.7,1.4,9.6
５人以上,"J 金融業,保険業",平成22,2010,2月,367106,221042,146064,4444,2362,2082,4838,2647,2191,366712,220757,145955,4.6,1.2,9.6
５人以上,"J 金融業,保険業",平成22,2010,3月,366712,221939,144773,4518,3254,1264,5534,3610,1924,365696,221583,144113,4.8,1.4,9.9
５人以上,"J 金融業,保険業",平成22,2010,4月,365696,220793,144903,31077,16400,14677,18402,13550,4852,378371,223643,154728,4.6,1.5,9.1
５人以上,"J 金融業,保険業",平成22,2010,5月,378371,223383,154988,3523,1728,1795,5223,3093,2130,376671,222018,154653,4.6,1.5,9
５人以上,"J 金融業,保険業",平成22,2010,6月,376671,221617,155054,6054,3640,2414,6803,3952,2851,375922,221305,154617,4.6,1.3,9.3
５人以上,"J 金融業,保険業",平成22,2010,7月,375922,224095,151827,6150,3840,2310,4984,2863,2121,377088,225072,152016,4.6,1.7,9
５人以上,"J 金融業,保険業",平成22,2010,8月,377088,224298,152790,4772,2944,1828,5134,3090,2044,376726,224152,152574,4.6,2,8.3
５人以上,"J 金融業,保険業",平成22,2010,9月,376726,224486,152240,6223,3554,2669,5611,2634,2977,377338,225406,151932,4.8,2.2,8.6
５人以上,"J 金融業,保険業",平成22,2010,10月,377338,225172,152166,10367,6153,4214,18050,12790,5260,369655,218535,151120,4.9,1.7,9.4
５人以上,"J 金融業,保険業",平成22,2010,11月,369655,220212,149443,10662,7230,3432,5960,3337,2623,374357,224105,150252,4.9,1.8,9.5
５人以上,"J 金融業,保険業",平成22,2010,12月,374357,223080,151277,3136,1543,1593,5809,3233,2576,371684,221390,150294,4.9,1.7,9.6
５人以上,"K 不動産業,物品賃貸業",平成17,2005,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"K 不動産業,物品賃貸業",平成22,2010,年平均,174554,120513,54041,3011,1840,1171,2885,1773,1112,174680,120580,54100,17.9,11.5,32.2
５人以上,"K 不動産業,物品賃貸業",平成22,2010,1月,173967,119847,54120,2208,1414,794,2758,1898,860,173417,119363,54054,17.9,11.2,32.9
５人以上,"K 不動産業,物品賃貸業",平成22,2010,2月,173417,121114,52303,1815,1191,624,1740,1117,623,173492,121188,52304,17.6,10.9,33.2
５人以上,"K 不動産業,物品賃貸業",平成22,2010,3月,173492,119167,54325,1921,1096,825,2466,1657,809,172947,118606,54341,18.1,11.2,33.3
５人以上,"K 不動産業,物品賃貸業",平成22,2010,4月,172947,119073,53874,9229,6032,3197,5926,3946,1980,176250,121159,55091,17.6,10.8,32.6
５人以上,"K 不動産業,物品賃貸業",平成22,2010,5月,176250,121484,54766,3070,1727,1343,4059,2317,1742,175261,120894,54367,17.7,11.4,31.7
５人以上,"K 不動産業,物品賃貸業",平成22,2010,6月,175261,120169,55092,2089,1211,878,1725,977,748,175625,120403,55222,17.8,11.3,31.9
５人以上,"K 不動産業,物品賃貸業",平成22,2010,7月,175625,121725,53900,2585,1521,1064,3181,2220,961,175029,121026,54003,18.1,11.7,32.4
５人以上,"K 不動産業,物品賃貸業",平成22,2010,8月,175029,121226,53803,1571,873,698,2497,1363,1134,174103,120736,53367,17.6,11.4,31.9
５人以上,"K 不動産業,物品賃貸業",平成22,2010,9月,174103,117716,56387,3004,1747,1257,2153,1328,825,174954,118135,56819,18.9,12,33
５人以上,"K 不動産業,物品賃貸業",平成22,2010,10月,174954,121062,53892,3524,2269,1255,4019,1832,2187,174459,121499,52960,16.1,10.6,28.8
５人以上,"K 不動産業,物品賃貸業",平成22,2010,11月,174459,121362,53097,2979,2005,974,2299,1518,781,175139,121849,53290,18.7,12.8,32.2
５人以上,"K 不動産業,物品賃貸業",平成22,2010,12月,175139,122211,52928,2139,991,1148,1793,1101,692,175485,122101,53384,18.4,12.2,32.5
５人以上,"L 学術研究,専門・技術サービス業",平成17,2005,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成18,2006,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成19,2007,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成20,2008,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,"L 学術研究,専門・技術サービス業",平成21,2009,年平均,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
