財政調整交付金	18502729	16929160	23511456	24287190	21878735	21490741	22345925	23944918	24888774	28634355	27078373	22234825	24483474	26457376	26647500	26948603	29932268	29208725	28347874	28166515	28527663
繰　越　金	2930968	3345053	2713170	3070556	3440072	3002173	2951238	4606228	5077737	9833052	7587735	10798874	4322521	4189403	3993116	3414482	3454142	4017193	4317708	3851412	5662189
減税補填債等	1869000	850000	966800	996700	1017900	1000200	1002700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
そ　の　他	804461	718854	733105	762953	681504	825820	752149	790670	815917	723482	657443	344910	378576	321313	356206	345178	193768	257326	253829	303919	314392
一般財源計　Ａ	70919701	67079480	74509109	77505812	73131083	72957816	75766102	80007726	85400227	91807517	86347973	84872270	77452040	80136352	79903478	81785830	87913078	92763741	92188587	94685022	96379824
歳入総額　Ｂ	105555135	106615287	107772125	108789137	104631128	105773383	105417320	109653408	116888480	125673030	129950009	131704504	133914106	134263625	132169660	133401949	139013123	143586160	143502150	144734808	146455342
　　Ａ　／　Ｂ	67.2	62.9	69.1	71.2	69.9	69	71.9	73	73.1	73.1	66.4	64.4	57.8	59.7	60.5	61.3	63.2	64.6	64.2	65.4	65.8
特定財源（表６）																					
単位：千円																					
分担金・負担金	2242831	2153246	1477022	1450626	1408506	1299235	1311761	1298344	1268687	1257334	1406188	1384703	1398946	1465002	1501697	1545950	1630971	1716251	1722598	1817217	1931749
使用料・手数料	3018796	2847519	4151171	4262039	4304036	4349795	4399603	4100696	3791400	3957976	3970025	3957832	4052681	4040389	4107255	4386201	4396750	4390812	4746328	4800764	4858590
国庫支出金	12771066	14979030	11127348	13444403	12764973	13831457	14719663	14990243	15377754	15383746	21581746	18068806	21577629	24017124	22769945	24002582	26736000	27384003	27118964	27805914	26335027
都支出金	4336970	4796161	6030101	5796786	5365308	5377949	5009027	5192923	5720601	5118560	5592141	7140603	8163131	8582124	7675234	8746853	8769113	9310920	9541948	10347562	10702530
繰 入 金	3041066	3183150	4907956	840759	2538204	4954620	7915	44242	70938	121746	4077070	4970978	9732581	5441413	5698492	5872366	2429494	83146	1284976	183021	278133
諸 収 入	4843784	4455956	3835912	3339090	2347825	2226898	2494208	2546875	2396934	3988449	2382803	2391497	3114879	2675875	2661853	2707567	2863113	2789879	2741213	2760336	3033618
地 方 債	3043000	436200	698600	842700	331131	23500	18000	246500	1240000	1709000	2336000	1523000	1814000	2383000	2364000	1196000	2051000	3913000	2786000	858000	903000
そ の 他	456921	2067745	1005006	1285722	2457762	749613	1691041	1225859	1621939	2328702	2256063	2394815	1608219	2022346	1987706	1358600	1223604	1234408	1371536	1476972	2032871
特定財源計	33754434	34919007	33233116	31262125	31517745	32813067	29651218	29645682	31488253	33865513	43602036	41832234	51462066	50627273	48766182	49816119	50100045	50822419	51313563	50049786	50075518
減税補てん債等	850000	966800	996700	1017900	1000200	1002700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
財政調整基金繰入金	1900000	4500000	0	0	0	0	0	0	0	0	0	5000000	5000000	3500000	3500000	1800000	1000000	0	0	0	0
基金の推移（表７）																					
単位：千円																					
財政調整基金	7955759	4895083	6255666	7760465	9482286	10985012	12411603	15175596	17638884	22480573	26439573	24650713	21785309	20398147	19252294	19359487	20346913	22631678	25113923	2102707	3072571
積　立　金	1505895	1439324	1360583	1504799	1721821	1502726	1426591	2763993	2463288	4841689	3959000	3211140	2134596	2112838	2354147	1907193	1987426	2284765	2482245	0	0
とりくずし額	1900000	4500000	0	0	0	0	0	0	0	0	0	5000000	5000000	3500000	3500000	1800000	1000000	0	0	2102707	30289201
特定目的基金	20380242	21118972	17118693	19544924	20737583	21166302	23745347	25795327	28598301	32379607	34352136	32356020	24881670	21518962	19150322	15262013	14568457	16870978	17671117	2759380	3701375
積　立　金	2434873	3889538	△ 38,640	3008665	3669650	5404577	2917292	2548196	3114699	3987923	6047648	3115759	2629554	2582058	3505278	2330843	2308753	2502355	2416909	751376	517196
とりくずし額	2983723	3180807	4761624	840563	2538061	4934517	7598	32404	311725	206616	4075119	5111875	10103904	5944766	5873918	6219152	3002309	199834	1616770	2207838	22863300
性質別経費の内訳（表８）																					
単位：千円																					
義務的経費 Ａ	56435813	58488611	58094169	58624325	58142688	58562939	58539713	58444796	57505261	59197959	60186097	63001601	68156243	71362276	69645470	70326906	73351841	73818480	75745894	76727059	76392151
投資的経費 Ｂ	9944752	6874392	6712905	7658811	4946126	4398561	4477532	6632854	10108847	13867130	12306991	12598539	15558968	11703333	9144590	10975032	12574309	14460906	11950799	8994380	9005273
その他経費	35829517	38539114	39894495	39065929	38540141	39860645	37793847	39498021	39441320	45020206	46658047	51781843	46009492	47204900	49965118	48645869	49069780	50989066	51954045	53351180	56477739
歳出合計　Ｃ	102210082	103902117	104701569	105349065	101628955	102822145	100811092	104575671	107055428	118085295	119151135	127381983	129724703	130270509	128755178	129947807	134995930	139268452	139650738	139072619	141875163
人件費（表９）																					
単位：千円																					
人  件  費	29877780	30314664	32395847	31841865	31577489	29844911	29186512	28084738	28332012	29294609	28570873	28971246	28291474	28491568	26920912	26390665	26398935	26348402	26057788	26077020	26209706
職員給	22377910	22143624	23475910	22812227	22522814	21451743	20549174	20265660	19899784	19441472	19400126	18961490	18322616	18059691	17549331	17189640	17349880	17141853	17149114	17136997	17099614
退職金	1607542	2214378	2565203	2586412	2811688	2289724	2383025	1729005	2224353	2949878	2728285	3351077	2937282	3291258	2431241	2319812	2198383	2337962	1845652	1693466	2034840
その他	5892328	5956662	6354734	6443226	6242987	6103444	6254313	6090073	6207875	6903259	6442462	6658679	7031576	7140619	6940340	6881213	6850672	6868587	7063022	7246557	7075252
職　員　数	2987	2944	3207	3038	2959	2877	2784	2716	2671	2637	2604	2595	2535	2522	2487	2478	2477	2444	2471	2495	2485
人　　口	282012	283389	285025	288285	292666	296444	300217	302479	305996	308292	312054	315952	317742	319193	318936	320996	324669	328787	335510	339339	342867
特別区職員数	74996	74073	79268	76072	73719	71492	69199	67162	66322	64655	62013	60791	59835	58982	58168	57314	57072	56779	56864	57371	57866
特別区人口	8078020	8114596	8161679	8229254	8303162	8303162	8435973	8489522	8575572	8651269	8742506	8821028	8868642	8908283	8929855	8966891	9044471	9139578	9245184	9338582	9426273
増加する扶助費（表１０）																					
単位：千円																					
扶  助  費	21352610	22659772	19417627	20328707	19901757	22449783	24062224	24760259	24746760	26207499	28248406	30808397	36527589	38965522	39351063	40284384	42660751	45044822	46798184	48386209	48141832
社会福祉費	2705067	2847757	2386167	2273758	2256755	2623845	2951093	3048419	2780137	3476273	4092043	4603369	5149976	5628294	6180396	6501406	7424994	7554161	8316427	8688877	8151620
老人福祉費	5511014	5689607	1410272	1078046	850391	714475	708344	696003	675965	691225	717036	754517	766545	783582	820588	836083	822610	836034	844177	862664	894626
児童福祉費	2950597	2962693	2930972	3026855	3320499	3902439	4346343	4565146	4846436	5640859	6165147	6386428	9289887	10104650	9216504	9253305	10220836	12503952	13758748	15016782	15993545
生活保護費	8495662	9493844	11135372	12497074	12035105	13801511	14668322	15134085	15181444	15164854	16052663	17850663	20114796	21188377	21901009	22459347	22961818	22806741	22551874	22450130	21734256
衛　生　費	1501545	1457286	1342209	1236544	1208137	1171455	1137584	1065121	1001677	967924	956627	939545	900691	939630	915440	910843	861099	885818	820205	816595	816015
教　育　費	186460	203835	211325	215120	230160	235393	247348	247625	259531	265054	260560	270671	301771	309399	315175	319532	368311	455875	490486	546607	550915
災害救助費												3204	3923	11590	1951	3868	1083	2241	16267	4554	855
公債費（表１１）																					
単位：千円																					
公  債  費	5204633	5514175	6280506	6453753	6663442	6268245	5290977	5599799	4459878	3695851	3366818	3221958	3337180	3905186	3373495	3651857	4292155	2425256	2889922	2263830	2040613
区債現在高	55370763	53222238	50236671	47208373	43370440	39445580	36296315	31848139	29663625	28151361	27763042	26678976	25724497	24718186	24169155	22204837	20284630	22021842	22138155	20916576	19947098
　うち減税補填																					
　債等　　　　	17511905	17714661	18004192	18115055	18117356	18019598	18075107	16062694	14861506	13591701	12251731	10893720	9517396	8122487	6706573	5271156	3966019	3254189	2532211	1799901	1305531
投資的経費（表１２）																					
単位：千円																					
投資的経費	9944752	6874392	6712905	7658811	4946126	4398561	4477532	6632854	10108847	13867130	12306991	12598539	15558968	11703333	9144590	10975032	12574309	14460906	11950799	8994380	8974074
補  助	3184392	1366314	437633	2203007	1843305	265461	706627	1450903	4855057	7164484	3372181	3726248	4069532	3226469	2496740	4034529	6410949	7509847	3786468	2991493	2256862
単  独	6760360	5508078	6275272	5455804	3102821	4133100	3770905	5181951	5253790	6702646	8934810	8872291	11489436	8476864	6647850	6940503	6163360	6951059	8164331	6002887	6717212
その他経費の中身（表１３）																					
単位：千円																					
その他経費計	35829517	38539114	39894495	39065929	38540141	39860645	37793847	39498021	39441320	45020206	46658047	51781843	46009492	47204900	49965118	48645869	49069780	50989066	51954045	53351180	56477739
物  件  費	19197901	18679926	18564118	17636296	16876385	16612933	16628069	16514876	16733643	17607146	18319131	20210958	21112279	22284513	22504920	23246699	24234215	25227193	25769526	27141042	27106251
維持補修費	1376736	1440320	1479171	1507001	1283429	1322822	1478501	1695316	1725375	1894540	1693821	2158681	1451739	1452411	1296675	1197807	1169038	1280992	1287758	1228026	1370980
補助費等	4496970	5135579	5607959	5564787	4864457	4696182	4941612	5148048	5085194	6033292	5704141	11658208	7099783	6587307	7742741	7357076	6810157	6555075	6621762	7268118	8284489
積  立  金	3939978	5328862	3393939	4513464	5391471	6907303	4043883	5312189	5100693	8460349	9367727	5894880	4524323	4461221	5453743	3969714	3818114	4098499	4596922	4265408	6109828
投資・出資金	0	521530	500000	0	0	0	0	0	0	0	16000	300000	0	0	0	0	0	0	0	0	0
貸  付  金	2175182	2190319	2101650	1471714	1248006	1266134	1264480	1611761	1184134	1164206	1171355	1179030	1162592	1163932	1162678	1157268	1156052	1153428	1151192	1152981	1151828
繰  出  金	4642750	5242578	8247658	8372667	8876393	9055271	9437302	9215831	9612281	9860673	10385872	10380086	10658776	11255516	11804361	11717305	11882204	12673879	12526885	12295605	12454363
目的別経費の内訳（表１４）																					
単位：千円																					
議  会  費	866976	866015	847850	836931	812530	704014	693409	681534	670002	710688	727033	716711	688748	889244	808766	757664	751149	809521	761189	754752	744525
総  務  費	17637783	18052691	18099617	17657900	15774557	19147398	15429899	15449986	15918716	22674636	19746610	24414491	17612401	18029854	18668095	17049626	17879934	19602674	17988796	17981342	19618346
民  生  費	39992113	45410965	40436891	40627050	40826803	42185804	43334555	45025089	45396682	47758309	51656136	54206928	62421382	63988606	66857578	68018625	71006289	74330307	75461474	77906458	78491325
衛  生  費	6654188	6654517	13696518	13489287	13251292	13414707	12612248	12856907	12873556	12729873	12783640	13302431	12827480	13603490	13456948	14436792	13159307	12679516	12652270	12921000	12944500
商  工  費	1747980	1797867	1713727	1653090	1639463	1696883	1707186	1765834	1761811	1795063	1974450	2613874	2563353	2543114	2221621	2086039	2003354	2123993	2055074	2066171	2087905
土  木  費	12550646	10433550	8891418	10670125	8604550	6901985	7300557	7832460	7340381	10027079	12968231	12142456	10805015	12063339	8631748	9078045	10975493	12207667	10392899	9233932	10327860
教  育  費	16444070	14170684	13769687	13060485	13251063	11810630	13584911	14289966	17329965	16846125	14549913	14011277	16323350	12457161	12063103	12258073	12795644	13019638	15055312	13258027	13075812
公  債  費	5222494	5519724	6290538	6462044	6668899	6272720	5293783	5602525	4430187	3696246	3368333	3226695	3337648	3907421	3374389	3652812	4292672	2425329	2892583	2265426	2041991
そ　の　他	1093832	996104	955323	892153	799798	688004	854544	1071370	1334128	1847276	1376789	2747120	3145326	2788280	2672930	2610131	2132088	2069807	2391141	2685511	2542899
合　　　 計	102210082	103902117	104701569	105349065	101628955	102822145	100811092	104575671	107055428	118085295	119151135	127381983	129724703	130270509	128755178	129947807	134995930	139268452	139650738	139072619	141875163
財政の弾力性を測る経常収支比率（表１５）																					
単位：％																					
新　宿　区	0.929	0.97	0.894	0.815	0.854	0.829	0.813	0.794	0.744	0.768	0.791	0.858	0.878	0.881	0.889	0.865	0.839	0.817	0.825	0.809	0.808
新　宿　区	-0.903	-0.957	-0.882	-0.827	-0.867	-0.841	-0.824	-0.794	-0.744	-0.768	-0.791	-0.858	-0.878	-0.881	-0.889						
23区平均	0.881	0.921	0.862	0.82	0.852	0.831	0.82	0.771	0.73	0.753	0.761	0.821	0.857	0.864	0.858	0.828	0.807	0.778	0.793	0.798	0.791
23区平均	-0.856	-0.91	-0.853	-0.828	-0.86	-0.84	-0.829	-0.778	-0.732	-0.753	-0.761	-0.821	-0.857	-0.864	-0.858						
下段（　）内の13年度以降は減税補填債等を含めない場合、12年度以前は含む場合																					
＊　経常収支比率は、平成13年度決算から分母に減税補填債等を含めた数値を用い、減税補填債等を除いたものは、参考数値とする扱いに変わりました。なお、２５年度から、臨時財政対策債発行可能額の算出方法の見直しにより、減収補填債の発行実績がないことから（　）書きは計上していません。																					
経常収支比率を性質別に見てみると（表１６）																					
単位：％																					
人　件　費	40.8	43.2	40.4	37.3	39.8	37.8	36.2	33.5	31.8	32.6	33.1	35.8	34.5	33.8	32.1	30	28.2	26.5	26.5	26	25.4
扶　助　費	13	13.3	8.7	7.5	8.1	9	9.2	10	9.2	11.7	12	14.1	17.2	15.5	17	17	16.9	17.7	18.5	19.1	19
公　債　費	7.8	8.7	8.9	8.6	9.5	8.9	7.2	7.4	5.5	4.5	4.3	4.3	4.4	5.1	4.5	4.6	5.1	2.7	3.3	2.5	2.2
義務的経費計	61.6	65.2	58	53.5	57.4	55.7	52.6	50.9	46.5	48.8	49.4	54.2	56.1	54.5	53.6	51.7	50.2	46.9	48.3	47.7	46.7
物　件　費	21.6	21.8	18	16.8	16.6	15.8	15.8	15.5	15.4	15.7	16.6	17.3	17	19	20	20.2	19.8	20.5	20.3	19.7	20.6
維持補修費	1.7	1.8	1.7	1.7	1.5	1.5	1.8	2	1.9	2.1	1.9	2.6	1.9	1.7	1.7	1.4	1.3	1.4	1.4	1.3	1.4
補 助 費 等	4.9	5.2	5	4.5	4.3	4.1	5.2	4.8	4.2	3.9	4.2	4.2	4.9	4.8	4.8	4.5	4.1	4.2	4.3	4.3	4.2
貸　付　金	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
繰　出　金	3.1	3	6.7	5.1	5.6	5.7	6	6.2	6.4	6.3	7	7.5	7.9	8	8.8	8.7	8.6	8.6	8.4	8.1	8
合　　　計	92.9	97	89.4	81.5	85.4	82.9	81.3	79.4	74.4	76.8	79.1	85.8	87.8	88.1	88.9	86.5	84	81.7	82.5	80.9	80.8
財政圧迫の要因となる公債費負担比率を見てみると（表１７）																					
単位：％																					
新宿区	0.068	0.072	0.078	0.08	0.085	0.079	0.067	0.068	0.05	0.038	0.035	0.036	0.038	0.044	0.038	0.041	0.046	0.025	0.03	0.023	0.02
23区平均	0.094	0.109	0.1	0.096	0.093	0.09	0.088	0.083	0.075	0.072	0.06	0.058	0.05	0.061	0.052	0.046	0.04	0.034	0.028	0.026	0.022
財政の運営状況を表す実質収支比率（表１８）																					
単位：％																					
新　宿　区	0.043	0.043	0.042	0.048	0.043	0.042	0.057	0.066	0.123	0.09	0.071	0.048	0.051	0.051	0.041	0.044	0.048	0.051	0.041	0.065	0.045
23区平均	0.037	0.036	0.038	0.049	0.035	0.048	0.048	0.052	0.059	0.053	0.053	0.05	0.041	0.049	0.051	0.059	0.057	0.057	0.05	0.061	0.052
