区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,1433,0.5,45.6,133,0.1,160,0.1,297,0.1,1402,0.5,487,0.2,1020,0.3,6482,0.9
2,3,非耐久財,3080,1,-2.7,529,0.6,1940,1.3,2260,1.1,2459,1,3890,1.2,5175,1.3,5289,0.8
2,4,サービス,30531,10,-2.8,5240,5.5,12485,8.1,19182,9.1,26272,10.2,35082,11.1,48680,12.2,66474,9.6
2,0,教育,15230,5,34.7,187,0.2,1241,0.8,4666,2.2,5909,2.3,9524,3,20936,5.2,63705,9.2
2,3,非耐久財,88,0,-39.7,13,0,-,-,69,0,42,0,125,0,234,0.1,136,0
2,4,サービス,15142,5,35.6,175,0.2,1241,0.8,4597,2.2,5867,2.3,9399,3,20702,5.2,63569,9.2
2,0,教養娯楽,44130,14.5,-2.5,8874,9.3,15802,10.2,21266,10.1,31513,12.2,48811,15.4,68592,17.1,113460,16.4
2,1,耐久財,2112,0.7,-12.9,14,0,204,0.1,452,0.2,895,0.3,2353,0.7,3141,0.8,7671,1.1
2,2,半耐久財,3573,1.2,14,446,0.5,942,0.6,2610,1.2,3497,1.4,4993,1.6,5906,1.5,6589,1
2,3,非耐久財,6481,2.1,6.2,4137,4.3,5439,3.5,5259,2.5,5688,2.2,6512,2.1,7952,2,10350,1.5
2,4,サービス,31964,10.5,-4.9,4277,4.5,9218,5.9,12945,6.2,21433,8.3,34953,11,51592,12.9,88851,12.9
2,0,諸雑費,26299,8.6,3.2,5513,5.8,11275,7.3,17201,8.2,21403,8.3,27721,8.7,33504,8.4,67062,9.7
2,1,耐久財,939,0.3,54.2,66,0.1,103,0.1,323,0.2,231,0.1,291,0.1,651,0.2,4870,0.7
2,2,半耐久財,4644,1.5,81.7,221,0.2,795,0.5,1607,0.8,2144,0.8,3964,1.2,5731,1.4,17919,2.6
2,3,非耐久財,6257,2.1,12.7,1714,1.8,4349,2.8,5215,2.5,6157,2.4,6460,2,7057,1.8,12772,1.9
2,4,サービス,14458,4.8,-13.7,3512,3.7,6028,3.9,10056,4.8,12872,5,17006,5.4,20065,5,31501,4.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年 8月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
