区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,4751,1.4,8.9,1282,1.1,2862,1.5,3342,1.5,3896,1.4,4743,1.5,5365,1.2,11709,1.5
2,3,非耐久財,3607,1.1,14.1,1897,1.6,2682,1.4,3217,1.4,3128,1.2,3812,1.2,4788,1.1,5702,0.7
2,4,サービス,1229,0.4,58.6,269,0.2,522,0.3,1025,0.4,902,0.3,1104,0.3,1047,0.2,3717,0.5
2,0,被服及び履物,16636,5,-2.8,3176,2.8,9659,5.2,10510,4.6,12856,4.8,14956,4.6,24207,5.6,40858,5.2
2,2,半耐久財,15686,4.7,-3.6,3086,2.7,9517,5.1,9841,4.3,11910,4.4,14487,4.5,21927,5,38820,4.9
2,4,サービス,950,0.3,11.5,90,0.1,141,0.1,669,0.3,946,0.4,469,0.1,2279,0.5,2038,0.3
2,0,保健医療,20357,6.1,25.5,6039,5.2,9762,5.3,14758,6.4,15230,5.6,14654,4.6,23336,5.4,58447,7.4
2,1,耐久財,1534,0.5,72.7,301,0.3,775,0.4,2275,1,970,0.4,647,0.2,1509,0.3,4236,0.5
2,2,半耐久財,1614,0.5,470.3,16,0,73,0,48,0,841,0.3,285,0.1,443,0.1,9551,1.2
2,3,非耐久財,5273,1.6,-1.2,2273,2,4491,2.4,5018,2.2,5444,2,6121,1.9,6140,1.4,7388,0.9
2,4,サービス,11937,3.6,22.9,3449,3,4423,2.4,7417,3.2,7975,3,7601,2.4,15244,3.5,37271,4.7
2,0,交通・通信,36366,10.8,-3.4,8465,7.4,15044,8.1,24274,10.5,26707,9.9,41387,12.9,50801,11.7,87439,11
2,1,耐久財,2627,0.8,-41.4,29,0,266,0.1,384,0.2,400,0.1,3753,1.2,1244,0.3,12266,1.6
2,2,半耐久財,2300,0.7,-6,147,0.1,874,0.5,229,0.1,327,0.1,3765,1.2,1212,0.3,9512,1.2
2,3,非耐久財,2283,0.7,13.2,627,0.5,1560,0.8,1985,0.9,2648,1,1973,0.6,3282,0.8,3880,0.5
2,4,サービス,29156,8.7,1.6,7662,6.7,12345,6.7,21676,9.4,23332,8.6,31895,9.9,45063,10.4,61780,7.8
2,0,教育,13761,4.1,-9.8,158,0.1,1336,0.7,2293,1,5287,2,9149,2.8,23099,5.3,54726,6.9
2,3,非耐久財,124,0,22.8,14,0,56,0,42,0,292,0.1,98,0,250,0.1,116,0
2,4,サービス,13637,4.1,-10.1,144,0.1,1280,0.7,2250,1,4995,1.8,9050,2.8,22850,5.3,54610,6.9
2,0,教養娯楽,45150,13.4,-5,10106,8.8,20454,11.1,22971,10,29516,10.9,43388,13.5,55950,12.9,133044,16.8
2,1,耐久財,3007,0.9,-20,608,0.5,935,0.5,827,0.4,553,0.2,2670,0.8,7669,1.8,7735,1
2,2,半耐久財,5482,1.6,-18,1188,1,3477,1.9,3377,1.5,4411,1.6,7561,2.3,7538,1.7,10763,1.4
2,3,非耐久財,8388,2.5,9.1,3824,3.3,6728,3.6,6871,3,8868,3.3,7630,2.4,11104,2.6,13626,1.7
2,4,サービス,28273,8.4,-3.8,4486,3.9,9314,5,11897,5.2,15684,5.8,25527,7.9,29639,6.8,100919,12.8
2,0,諸雑費,28758,8.6,2.2,6349,5.5,11597,6.3,15885,6.9,20416,7.6,26290,8.2,37678,8.7,82697,10.5
2,1,耐久財,2710,0.8,121.4,41,0,361,0.2,170,0.1,229,0.1,538,0.2,1498,0.3,16066,2
2,2,半耐久財,1994,0.6,0.7,583,0.5,857,0.5,1012,0.4,1948,0.7,1031,0.3,4159,1,4339,0.5
2,3,非耐久財,6663,2,6.5,2423,2.1,3623,2,5177,2.2,5454,2,8220,2.6,9281,2.1,12403,1.6
2,4,サービス,17392,5.2,-6.9,3302,2.9,6756,3.7,9527,4.1,12785,4.7,16500,5.1,22740,5.2,49890,6.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年12月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
