区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,15237,5.6,16.2,1944,2.1,5100,3.5,10721,5.9,15268,6.9,11547,4.3,29027,8.2,32866,5.3
2,0,光熱・水道（非耐久財）,28087,10.4,-3.4,15560,17.1,24540,16.8,27786,15.2,30924,14.1,29510,10.9,32335,9.1,35778,5.7
2,0,家具・家事用品,10511,3.9,23.5,2448,2.7,3573,2.5,6045,3.3,6340,2.9,8923,3.3,13826,3.9,32165,5.2
2,1,耐久財,4928,1.8,92.7,90,0.1,480,0.3,1534,0.8,1462,0.7,2770,1,5585,1.6,22369,3.6
2,2,半耐久財,2565,0.9,-3.4,1092,1.2,1267,0.9,1516,0.8,2189,1,2606,1,4139,1.2,5123,0.8
2,3,非耐久財,2410,0.9,-1.9,1191,1.3,1714,1.2,2254,1.2,2280,1,2652,1,3232,0.9,3530,0.6
2,4,サービス,608,0.2,-27.7,75,0.1,112,0.1,740,0.4,408,0.2,896,0.3,870,0.2,1144,0.2
2,0,被服及び履物,10805,4,2.4,1440,1.6,4802,3.3,4853,2.7,7075,3.2,9940,3.7,15409,4.3,31883,5.1
2,2,半耐久財,9882,3.7,0.6,1364,1.5,4595,3.2,4479,2.5,6336,2.9,9529,3.5,14268,4,28405,4.6
2,4,サービス,922,0.3,25.3,76,0.1,207,0.1,374,0.2,739,0.3,411,0.2,1141,0.3,3478,0.6
2,0,保健医療,14733,5.5,-10.3,3600,4,7595,5.2,10420,5.7,13705,6.2,15216,5.6,22967,6.5,29456,4.7
2,1,耐久財,611,0.2,-46.7,-,-,222,0.2,221,0.1,1140,0.5,581,0.2,1332,0.4,780,0.1
2,2,半耐久財,302,0.1,-61.2,31,0,111,0.1,276,0.2,294,0.1,256,0.1,164,0,970,0.2
2,3,非耐久財,4928,1.8,-9.9,1923,2.1,4202,2.9,3986,2.2,4776,2.2,5085,1.9,8078,2.3,6435,1
2,4,サービス,8892,3.3,-1.6,1646,1.8,3059,2.1,5937,3.2,7495,3.4,9294,3.4,13392,3.8,21272,3.4
2,0,交通・通信,37049,13.7,3.3,5881,6.5,11654,8,17466,9.6,21180,9.6,36583,13.5,39580,11.2,125911,20.2
2,1,耐久財,9281,3.4,22.8,13,0,23,0,134,0.1,484,0.2,1384,0.5,1059,0.3,61217,9.8
2,2,半耐久財,1087,0.4,-24.4,40,0,106,0.1,86,0,41,0,440,0.2,666,0.2,6170,1
2,3,非耐久財,1543,0.6,-19.6,513,0.6,848,0.6,1538,0.8,1554,0.7,2199,0.8,2194,0.6,1942,0.3
2,4,サービス,25139,9.3,0.8,5315,5.8,10676,7.3,15707,8.6,19100,8.7,32560,12.1,35660,10.1,56582,9.1
2,0,教育,14894,5.5,48.4,431,0.5,675,0.5,4086,2.2,3039,1.4,11374,4.2,17023,4.8,67025,10.7
2,3,非耐久財,177,0.1,62.4,1,0,27,0,53,0,20,0,220,0.1,463,0.1,451,0.1
2,4,サービス,14718,5.4,48.3,430,0.5,648,0.4,4033,2.2,3019,1.4,11154,4.1,16560,4.7,66574,10.7
2,0,教養娯楽,30980,11.5,-6.5,6941,7.6,15044,10.3,17353,9.5,22473,10.2,34263,12.7,43038,12.1,77231,12.4
2,1,耐久財,1484,0.5,40.9,249,0.3,403,0.3,739,0.4,308,0.1,1170,0.4,2225,0.6,5252,0.8
2,2,半耐久財,2733,1,-18.8,475,0.5,1261,0.9,1792,1,2708,1.2,3550,1.3,3468,1,5839,0.9
2,3,非耐久財,5999,2.2,-3.2,3109,3.4,4582,3.1,4284,2.3,5243,2.4,6429,2.4,6911,2,11371,1.8
2,4,サービス,20764,7.7,-7.8,3109,3.4,8798,6,10539,5.8,14215,6.5,23114,8.6,30433,8.6,54769,8.8
2,0,諸雑費,22505,8.3,-4.4,5455,6,10604,7.3,12988,7.1,19416,8.8,24064,8.9,34358,9.7,50356,8.1
2,1,耐久財,877,0.3,159.5,32,0,132,0.1,265,0.1,250,0.1,464,0.2,129,0,4816,0.8
2,2,半耐久財,2166,0.8,47.5,164,0.2,598,0.4,1168,0.6,1335,0.6,1362,0.5,2611,0.7,7855,1.3
2,3,非耐久財,4961,1.8,-2.6,2141,2.4,2898,2,3222,1.8,4106,1.9,5450,2,8455,2.4,8432,1.4
2,4,サービス,14501,5.4,-12.9,3119,3.4,6975,4.8,8333,4.6,13725,6.2,16789,6.2,23164,6.5,29254,4.7
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年 2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
