項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,上下水道料,4476,1.4,-3.7,1937,2,2174,1.4,4342,2.1,5506,2.2,5151,1.6,4903,1.2,7284,0.9
1,1,医科診療代,3754,1.2,1.1,1577,1.6,3379,2.2,3458,1.7,3698,1.5,3906,1.2,5392,1.3,4866,0.6
1,1,歯科診療代,1496,0.5,-18,354,0.4,401,0.3,645,0.3,862,0.3,625,0.2,3598,0.9,3961,0.5
1,1,出産入院料,247,0.1,...,-,-,-,-,-,-,188,0.1,-,-,1548,0.4,-,-
1,1,他の入院料,2397,0.7,-30.8,-,-,699,0.4,936,0.5,1748,0.7,696,0.2,5825,1.4,6826,0.9
1,1,鉄道運賃,2851,0.9,-20.6,850,0.9,1073,0.7,1392,0.7,2414,1,3195,1,4507,1.1,6488,0.8
1,1,鉄道通学定期代,79,0,-77.5,-,-,-,-,42,0,251,0.1,59,0,58,0,142,0
1,1,鉄道通勤定期代,1881,0.6,17.6,150,0.2,104,0.1,1575,0.8,793,0.3,1329,0.4,2674,0.6,6493,0.8
1,1,バス代,401,0.1,1,178,0.2,183,0.1,106,0.1,219,0.1,418,0.1,997,0.2,708,0.1
1,1,バス通学定期代,40,0,81.8,-,-,-,-,-,-,-,-,18,0,267,0.1,-,-
1,1,バス通勤定期代,61,0,-33.7,-,-,139,0.1,28,0,130,0.1,-,-,116,0,14,0
1,1,タクシー代,748,0.2,8.4,303,0.3,186,0.1,367,0.2,791,0.3,1095,0.3,1256,0.3,1232,0.2
1,1,航空運賃,701,0.2,-47.1,-,-,-,-,-,-,535,0.2,1151,0.4,1755,0.4,1459,0.2
1,1,郵便料,1170,0.4,1.2,378,0.4,973,0.6,861,0.4,978,0.4,1068,0.3,1424,0.3,2487,0.3
1,1,固定電話通信料,1515,0.5,-0.8,1308,1.3,1443,0.9,1329,0.6,1651,0.7,1401,0.4,1640,0.4,1826,0.2
1,1,移動電話通信料,9150,2.8,-10.8,2659,2.7,4720,3,8170,4,10339,4.1,10049,3.1,12938,3.1,15113,1.9
1,1,ＮＨＫ放送受信料,1045,0.3,37,546,0.6,818,0.5,508,0.2,739,0.3,2426,0.8,462,0.1,1805,0.2
1,1,ケーブルテレビ放送受信料,1071,0.3,-13.3,405,0.4,759,0.5,892,0.4,743,0.3,1510,0.5,1463,0.4,1719,0.2
1,1,他の放送受信料,173,0.1,-8.9,-,-,-,-,159,0.1,192,0.1,291,0.1,81,0,482,0.1
1,1,国公立小学校,187,0.1,57.1,16,0,50,0,418,0.2,293,0.1,152,0,135,0,245,0
1,1,国公立中学校,99,0,-68.2,-,-,78,0,48,0,173,0.1,216,0.1,38,0,136,0
1,1,国公立高校,45,0,-90.6,-,-,173,0.1,-,-,-,-,-,-,141,0,-,-
1,1,国公立大学,538,0.2,110.2,-,-,-,-,-,-,-,-,-,-,1895,0.5,1859,0.2
1,1,たばこ,904,0.3,32.7,902,0.9,839,0.5,609,0.3,1008,0.4,1175,0.4,1035,0.2,761,0.1
2,0,準公共料金等,20248,6.3,-15.3,4212,4.3,7589,4.9,12328,6,12243,4.9,18713,5.8,30503,7.4,55754,7
2,1,牛乳,1409,0.4,26.7,883,0.9,1172,0.8,1419,0.7,1188,0.5,1823,0.6,1932,0.5,1457,0.2
2,1,灯油,323,0.1,21,336,0.3,280,0.2,457,0.2,179,0.1,570,0.2,60,0,378,0
2,1,プロパンガス,375,0.1,24.2,373,0.4,266,0.2,344,0.2,525,0.2,418,0.1,266,0.1,435,0.1
2,1,理髪料,477,0.1,20.5,200,0.2,346,0.2,423,0.2,254,0.1,533,0.2,722,0.2,860,0.1
2,1,パーマネント代,330,0.1,34.1,314,0.3,287,0.2,261,0.1,-,-,379,0.1,569,0.1,500,0.1
2,1,洗濯代,720,0.2,9.3,55,0.1,373,0.2,322,0.2,320,0.1,542,0.2,1341,0.3,2075,0.3
2,1,新聞,2407,0.7,-8.2,1688,1.7,2481,1.6,2679,1.3,1947,0.8,2628,0.8,2185,0.5,3234,0.4
2,1,私立小学校,523,0.2,-52.9,-,-,380,0.2,-,-,-,-,-,-,-,-,3243,0.4
2,1,私立中学校,200,0.1,-65.8,-,-,-,-,-,-,-,-,384,0.1,135,0,874,0.1
2,1,私立高校,1741,0.5,45.3,-,-,-,-,1328,0.6,-,-,768,0.2,3288,0.8,6755,0.8
2,1,私立大学,475,0.1,-84.2,-,-,-,-,-,-,-,-,-,-,-,-,3283,0.4
2,1,幼児教育費用,2764,0.9,28.9,199,0.2,506,0.3,1606,0.8,2391,1,783,0.2,9290,2.2,4572,0.6
2,1,民営家賃,7939,2.5,-19.3,-,-,1498,1,3247,1.6,5439,2.2,7798,2.4,10171,2.5,27169,3.4
2,1,地代,565,0.2,35.5,165,0.2,-,-,243,0.1,-,-,2087,0.6,545,0.1,920,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年11月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
