項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,鉄道通勤定期代,1697,0.5,16.2,327,0.3,17,0,806,0.3,1195,0.4,2360,0.7,1861,0.4,5293,0.6
1,1,バス代,452,0.1,43.9,31,0,158,0.1,507,0.2,250,0.1,585,0.2,654,0.1,972,0.1
1,1,バス通学定期代,20,0,...,-,-,-,-,-,-,47,0,-,-,70,0,20,0
1,1,バス通勤定期代,13,0,-83.8,-,-,-,-,7,0,68,0,-,-,-,-,14,0
1,1,タクシー代,846,0.2,33.4,486,0.4,347,0.2,617,0.3,560,0.2,804,0.2,1198,0.3,1903,0.2
1,1,航空運賃,505,0.1,-5.6,-,-,-,-,536,0.2,475,0.2,-,-,690,0.1,1821,0.2
1,1,郵便料,2140,0.6,-8.8,510,0.4,1324,0.7,1664,0.7,1715,0.6,2394,0.7,3199,0.7,4145,0.5
1,1,固定電話通信料,1447,0.4,-6.5,944,0.8,1472,0.8,1359,0.6,948,0.3,1413,0.4,1514,0.3,2469,0.3
1,1,移動電話通信料,9034,2.5,3.7,4026,3.4,5731,3,8528,3.5,8688,3,10290,2.9,12917,2.8,12987,1.5
1,1,ＮＨＫ放送受信料,1450,0.4,-1.5,360,0.3,1717,0.9,1779,0.7,851,0.3,1605,0.5,1496,0.3,2324,0.3
1,1,ケーブルテレビ放送受信料,1126,0.3,-6.3,593,0.5,964,0.5,698,0.3,934,0.3,1854,0.5,1422,0.3,1415,0.2
1,1,他の放送受信料,163,0,-17.7,23,0,123,0.1,163,0.1,81,0,243,0.1,171,0,336,0
1,1,国公立小学校,210,0.1,233.3,35,0,87,0,34,0,379,0.1,462,0.1,230,0,244,0
1,1,国公立中学校,99,0,-51.9,-,-,15,0,53,0,5,0,162,0,345,0.1,112,0
1,1,国公立高校,44,0,-87.1,-,-,-,-,-,-,175,0.1,-,-,-,-,136,0
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,775,0.2,29.6,762,0.6,782,0.4,703,0.3,241,0.1,1126,0.3,984,0.2,828,0.1
2,0,準公共料金等,24726,6.9,3.1,5196,4.4,9194,4.8,16042,6.6,23052,8,19750,5.6,32931,7.1,66584,7.9
2,1,牛乳,1289,0.4,11.2,744,0.6,985,0.5,1063,0.4,1452,0.5,1606,0.5,1726,0.4,1442,0.2
2,1,灯油,711,0.2,15.6,717,0.6,925,0.5,1014,0.4,626,0.2,414,0.1,940,0.2,342,0
2,1,プロパンガス,397,0.1,-9.8,297,0.3,235,0.1,425,0.2,686,0.2,537,0.2,193,0,410,0
2,1,理髪料,415,0.1,-20,168,0.1,308,0.2,248,0.1,391,0.1,265,0.1,926,0.2,591,0.1
2,1,パーマネント代,184,0.1,-42.5,-,-,156,0.1,174,0.1,192,0.1,318,0.1,258,0.1,187,0
2,1,洗濯代,672,0.2,14.7,90,0.1,115,0.1,582,0.2,922,0.3,371,0.1,887,0.2,1729,0.2
2,1,新聞,2627,0.7,0.5,1781,1.5,2478,1.3,2328,1,2542,0.9,2586,0.7,2996,0.6,3663,0.4
2,1,私立小学校,517,0.1,1.2,-,-,-,-,-,-,-,-,-,-,-,-,3603,0.4
2,1,私立中学校,1433,0.4,44.9,-,-,-,-,-,-,-,-,400,0.1,2050,0.4,7544,0.9
2,1,私立高校,1464,0.4,-26.1,-,-,616,0.3,-,-,-,-,335,0.1,4260,0.9,4999,0.6
2,1,私立大学,2127,0.6,-38.5,-,-,68,0,-,-,-,-,20,0,-,-,14747,1.7
2,1,幼児教育費用,1346,0.4,-5.9,108,0.1,179,0.1,745,0.3,3550,1.2,1438,0.4,2013,0.4,1385,0.2
2,1,民営家賃,8858,2.5,16.5,1130,1,1412,0.7,7491,3.1,12400,4.3,8823,2.5,12897,2.8,17756,2.1
2,1,地代,2686,0.7,52.5,162,0.1,1716,0.9,1972,0.8,292,0.1,2637,0.7,3785,0.8,8184,1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年12月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
