区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,21683,7.2,6.5,4952,5.3,10942,7.2,15045,7.8,17482,7.4,23838,7.9,30326,7.9,48893,6.5
2,0,住居,35397,11.7,42,1050,1.1,3137,2.1,7892,4.1,12820,5.4,16604,5.5,19483,5.1,184648,24.6
2,1,耐久財,6389,2.1,32.3,-,-,30,0,-,-,359,0.2,463,0.2,1662,0.4,41698,5.6
2,2,半耐久財,184,0.1,-0.5,8,0,274,0.2,125,0.1,102,0,194,0.1,172,0,408,0.1
2,4,サービス,28824,9.6,44.8,1042,1.1,2833,1.9,7768,4,12359,5.2,15947,5.3,17649,4.6,142542,19
2,0,光熱・水道（非耐久財）,18451,6.1,5.4,9763,10.5,13512,8.9,18823,9.7,18661,7.9,21211,7.1,21565,5.6,25564,3.4
2,0,家具・家事用品,12286,4.1,11.5,3059,3.3,4220,2.8,6826,3.5,9447,4,16174,5.4,13934,3.6,32102,4.3
2,1,耐久財,4683,1.6,10.4,428,0.5,67,0,1791,0.9,3033,1.3,6728,2.2,4657,1.2,15934,2.1
2,2,半耐久財,3756,1.2,15.9,869,0.9,1563,1,1968,1,3110,1.3,4619,1.5,5540,1.4,8566,1.1
2,3,非耐久財,2755,0.9,2.9,1508,1.6,2371,1.6,2714,1.4,2558,1.1,3196,1.1,2974,0.8,3952,0.5
2,4,サービス,1093,0.4,26.9,253,0.3,219,0.1,353,0.2,746,0.3,1630,0.5,763,0.2,3651,0.5
2,0,被服及び履物,17722,5.9,3.8,2538,2.7,7465,4.9,8098,4.2,14213,6,17997,6,27862,7.3,45544,6.1
2,2,半耐久財,16761,5.6,3.5,2483,2.7,6930,4.6,7423,3.8,13740,5.8,17385,5.8,26201,6.8,42847,5.7
2,4,サービス,961,0.3,9.2,55,0.1,536,0.4,675,0.3,472,0.2,613,0.2,1661,0.4,2697,0.4
2,0,保健医療,17561,5.8,-1,5588,6,10041,6.6,11837,6.1,13409,5.7,13938,4.6,28349,7.4,39523,5.3
2,1,耐久財,1115,0.4,-11.9,271,0.3,410,0.3,299,0.2,81,0,296,0.1,948,0.2,5442,0.7
2,2,半耐久財,417,0.1,-56.5,8,0,421,0.3,38,0,170,0.1,413,0.1,420,0.1,1432,0.2
2,3,非耐久財,5145,1.7,17.7,2585,2.8,3616,2.4,3866,2,4642,2,5367,1.8,6317,1.6,9567,1.3
2,4,サービス,10884,3.6,-2.3,2723,2.9,5594,3.7,7634,4,8515,3.6,7863,2.6,20664,5.4,23081,3.1
2,0,交通・通信,30316,10,-12.4,7151,7.7,13921,9.2,19731,10.2,25304,10.7,34642,11.5,46581,12.1,64526,8.6
2,1,耐久財,998,0.3,-61.1,35,0,177,0.1,380,0.2,142,0.1,1753,0.6,3319,0.9,1196,0.2
2,2,半耐久財,1820,0.6,61.3,124,0.1,264,0.2,371,0.2,119,0.1,2118,0.7,2927,0.8,6768,0.9
2,3,非耐久財,2229,0.7,6.5,401,0.4,1640,1.1,1296,0.7,1600,0.7,2805,0.9,3647,0.9,4199,0.6
2,4,サービス,25269,8.4,-12.3,6591,7.1,11840,7.8,17685,9.2,23444,9.9,27965,9.3,36689,9.5,52363,7
2,0,教育,12420,4.1,-25.6,215,0.2,1187,0.8,4514,2.3,5809,2.5,8613,2.9,31410,8.2,34995,4.7
2,3,非耐久財,203,0.1,101,-,-,-,-,-,-,19,0,328,0.1,821,0.2,259,0
2,4,サービス,12216,4,-26.4,215,0.2,1187,0.8,4514,2.3,5790,2.5,8286,2.8,30589,8,34736,4.6
2,0,教養娯楽,40633,13.5,1.2,8022,8.6,15803,10.4,19587,10.1,28244,12,37194,12.4,52135,13.6,122393,16.3
2,1,耐久財,3509,1.2,61.5,-,-,336,0.2,562,0.3,2346,1,756,0.3,6421,1.7,14000,1.9
2,2,半耐久財,4672,1.5,33.9,578,0.6,1705,1.1,2264,1.2,3691,1.6,4170,1.4,6570,1.7,13609,1.8
2,3,非耐久財,6396,2.1,3.1,3487,3.7,5271,3.5,5811,3,5511,2.3,7141,2.4,6600,1.7,10904,1.5
2,4,サービス,26056,8.6,-7.8,3956,4.3,8491,5.6,10950,5.7,16696,7.1,25127,8.4,32544,8.5,83880,11.2
2,0,諸雑費,23266,7.7,-3.1,5832,6.3,10442,6.9,13260,6.9,20490,8.7,29480,9.8,30201,7.9,52802,7
2,1,耐久財,477,0.2,10.4,47,0.1,413,0.3,220,0.1,506,0.2,998,0.3,844,0.2,318,0
2,2,半耐久財,2919,1,11.6,307,0.3,612,0.4,1138,0.6,1325,0.6,3301,1.1,4072,1.1,9598,1.3
2,3,非耐久財,5454,1.8,2.9,2323,2.5,3796,2.5,4481,2.3,5019,2.1,6295,2.1,6651,1.7,9569,1.3
2,4,サービス,14417,4.8,-8,3155,3.4,5622,3.7,7421,3.8,13641,5.8,18887,6.3,18634,4.9,33317,4.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年11月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
